===BEGIN_METADATA===
Test Name: 2026-03-01_140841_01,yyyy-mm-dd_hhmmss_{probe_num}
Note: First data
Test Type: Lab Medium. 3mph
Number of ICB-Sensors: 5,Sensor Label(s): A B C D E,Sensor SNs: 001 002 003 004 005
Analog-to-Digital Converter: ADS1220,Mode: Turbo,Data Rate: DR_330SPS,Analog Excitation/Reference Voltage: 5.1V +/-2mV
DAQ Microcontroller: Arduino Nano ESP32,ID: Hi-STIFFS_Nano,CPU Clock: 240MHz,Cores: 2,Data-stream Connection: Wi-Fi
ICB-Sensor A's Latest Calibration: 2026-02-28T18:14:36.895065,kA1: 349273.60227475094,dA1: 0.0045245532907721,cA1: 1102.3374494942836,kA2: 346675.0994387471,dA2: 0.0451524381538289,cA2: 681.8182371353614
ICB-Sensor B's Latest Calibration: 2026-02-28T19:18:25.552308,kB1: 285806.85492483515,dB1: 0.0038186954053924,cB1: 1779.0295562932731,kB2: 278780.10405734595,dB2: 0.0456960408628126,cB2: 910.3072104970925
ICB-Sensor C's Latest Calibration: 2026-02-28T20:33:55.494496,kC1: 400137.07123195945,dC1: 0.0045411310920291,cC1: 1788.4192282378208,kC2: 401512.5673837119,dC2: 0.0455171988670882,cC2: 942.1566234510974
ICB-Sensor D's Latest Calibration: 2026-02-26T19:52:46.820957,kD1: 327901.7793019196,dD1: 0.0055431319529345,cD1: 1092.3920580442064,kD2: 331651.3310431668,dD2: 0.0445085069339955,cD2: 837.0076372631593
ICB-Sensor E's Latest Calibration: 2026-02-25T11:40:41.082814,kE1: 397740.6539569001,dE1: 0.0046169981576173,cE1: 2191.9408407040173,kE2: 411006.8683390209,dE2: 0.0470975004988669,cE2: 1155.1361645444997
===END_METADATA===
===BEGIN_DATA===
Time_A_sec,Strain_A1_raw,Strain_A2_raw,Time_B_sec,Strain_B1_raw,Strain_B2_raw,Time_C_sec,Strain_C1_raw,Strain_C2_raw,Time_D_sec,Strain_D1_raw,Strain_D2_raw,Time_E_sec,Strain_E1_raw,Strain_E2_raw,Processed_Time
0.010707,+0042212,+0634153,0.010922,+0085570,+0627654,0.011352,+0396012,-0130965,0.011773,-0389200,+0632277,0.011831,+0859008,-1725087,14:08:46.186348
0.013976,+0042024,+0634333,0.014165,+0085679,+0627720,0.014713,+0396178,-0130718,0.014592,-0389073,+0632205,0.014652,+0859233,-1725172,14:08:46.218621
0.017288,+0042089,+0634195,0.017521,+0085533,+0628053,0.017948,+0393536,-0129422,0.017401,-0390822,+0633127,0.017461,+0859090,-1725131,14:08:46.218621
0.020549,+0041872,+0634227,0.020758,+0085331,+0627938,0.021184,+0392600,-0129215,0.020211,-0391356,+0633565,0.020269,+0858687,-1725169,14:08:46.218621
0.023806,+0041970,+0634179,0.023998,+0085342,+0627848,0.024546,+0392861,-0129513,0.023019,-0391173,+0633258,0.023086,+0858650,-1725029,14:08:46.218621
0.027068,+0042051,+0634042,0.027295,+0085358,+0627841,0.027788,+0393058,-0129585,0.025833,-0390699,+0633183,0.025891,+0859050,-1725408,14:08:46.218621
0.030325,+0042101,+0634165,0.030532,+0085358,+0628047,0.031027,+0392982,-0130105,0.028638,-0391138,+0633479,0.028761,+0858850,-1725146,14:08:46.218621
0.033571,+0042067,+0634257,0.033773,+0085429,+0627842,0.034278,+0392716,-0129295,0.034344,-0391547,+0633394,0.034402,+0859035,-1725059,14:08:46.218621
0.036830,+0042012,+0634184,0.037016,+0085267,+0627938,0.037520,+0392956,-0129142,0.037152,-0391521,+0633115,0.037211,+0858821,-1725242,14:08:46.218621
0.040080,+0041886,+0634146,0.040290,+0085384,+0627865,0.040755,+0392728,-0129250,0.039958,-0391363,+0633156,0.040017,+0859004,-1725113,14:08:46.218621
0.043325,+0042054,+0634220,0.043531,+0085407,+0627989,0.043994,+0392786,-0129322,0.042771,-0391318,+0633116,0.042847,+0858847,-1724837,14:08:46.218621
0.046587,+0041974,+0634217,0.046780,+0085552,+0627644,0.047340,+0394175,-0131027,0.045596,-0389399,+0632715,0.045660,+0858951,-1725176,14:08:46.218621
0.049838,+0041900,+0634271,0.050016,+0085519,+0627805,0.050581,+0395964,-0131193,0.048516,-0389148,+0632153,0.048457,+0859312,-1724885,14:08:46.218621
0.053084,+0042239,+0634167,0.053253,+0085623,+0627663,0.053820,+0395915,-0131183,0.051361,-0389176,+0632211,0.051292,+0858862,-1724974,14:08:46.218621
0.056331,+0041969,+0634256,0.056490,+0085828,+0627667,0.057057,+0396082,-0131065,0.056973,-0389155,+0632343,0.056894,+0859001,-1725096,14:08:46.218621
0.059575,+0041918,+0634335,0.059741,+0085667,+0627625,0.060292,+0396193,-0131085,0.059800,-0389273,+0632360,0.059681,+0859140,-1725283,14:08:46.218621
0.062820,+0042147,+0634215,0.062983,+0085523,+0627832,0.063527,+0396070,-0131067,0.062660,-0389126,+0632287,0.062472,+0859038,-1725068,14:08:46.218621
0.066067,+0042292,+0634134,0.066224,+0085574,+0627493,0.066762,+0395897,-0130983,0.065467,-0389162,+0632216,0.065267,+0859309,-1724987,14:08:46.218621
0.069311,+0042030,+0634271,0.069507,+0085464,+0627752,0.069997,+0395936,-0131139,0.068276,-0389211,+0632109,0.068055,+0859037,-1725101,14:08:46.218621
0.072558,+0042095,+0634155,0.072759,+0085716,+0627873,0.073240,+0396193,-0131155,0.071083,-0389013,+0632210,0.070843,+0859149,-1725197,14:08:46.218621
0.075803,+0042068,+0634492,0.075996,+0085703,+0627528,0.076480,+0396093,-0131203,0.073898,-0389154,+0632148,0.076422,+0859075,-1724998,14:08:46.218621
0.079049,+0041895,+0634246,0.079266,+0085670,+0627557,0.079716,+0395833,-0131133,0.079558,-0389384,+0632095,0.079208,+0859024,-1725252,14:08:46.218621
0.082294,+0042168,+0634529,0.082506,+0085597,+0627719,0.082955,+0395994,-0131177,0.082364,-0389362,+0632241,0.081994,+0859162,-1725257,14:08:46.285380
0.085538,+0042050,+0634392,0.085758,+0085501,+0627658,0.086245,+0395998,-0131111,0.085170,-0389040,+0632218,0.084794,+0859267,-1725354,14:08:46.285380
0.088783,+0041990,+0634277,0.089032,+0085378,+0627774,0.089482,+0396130,-0131045,0.087975,-0389340,+0631956,0.087580,+0859110,-1724998,14:08:46.285380
0.092051,+0041741,+0634199,0.092271,+0085459,+0627532,0.092718,+0395589,-0131127,0.093589,-0389214,+0632256,0.093154,+0859165,-1725145,14:08:46.285380
0.095298,+0041741,+0634170,0.095535,+0085459,+0627784,0.096040,+0395589,-0131076,0.096406,-0389503,+0632247,0.095981,+0859165,-1725121,14:08:46.285380
0.098543,+0042013,+0634203,0.098843,+0085610,+0627786,0.099306,+0395537,-0131042,0.099232,-0389451,+0632210,0.098783,+0859094,-1724915,14:08:46.285380
0.101787,+0041913,+0634154,0.102097,+0085917,+0627675,0.102548,+0396129,-0130909,0.102038,-0389435,+0632164,0.101618,+0859380,-1724980,14:08:46.285380
0.105036,+0041913,+0634054,0.105339,+0085651,+0627868,0.105863,+0396044,-0131144,0.104873,-0389435,+0632066,0.104409,+0859126,-1725146,14:08:46.285380
0.108280,+0041994,+0634112,0.108576,+0085715,+0627742,0.109139,+0395934,-0131163,0.107678,-0389350,+0632443,0.107199,+0859100,-1724884,14:08:46.285380
0.111525,+0042121,+0634292,0.111814,+0085538,+0627799,0.112375,+0396223,-0131061,0.113290,-0389237,+0632161,0.112822,+0859200,-1725092,14:08:46.285380
0.114769,+0042121,+0634312,0.115053,+0085538,+0627855,0.115672,+0395928,-0131303,0.116097,-0389167,+0632354,0.115614,+0859126,-1725167,14:08:46.285380
0.118014,+0042129,+0634119,0.118290,+0085483,+0627822,0.118961,+0395895,-0131208,0.118902,-0389109,+0632293,0.118400,+0858864,-1725173,14:08:46.285380
0.121259,+0041902,+0634189,0.121529,+0085625,+0627830,0.122198,+0396122,-0131011,0.121707,-0389074,+0632339,0.121186,+0859104,-1725162,14:08:46.285380
0.124505,+0041902,+0634012,0.124789,+0085625,+0627805,0.125437,+0396037,-0130988,0.124564,-0389074,+0632252,0.123979,+0859212,-1725170,14:08:46.285380
0.127750,+0041987,+0634223,0.128030,+0085580,+0627809,0.128676,+0396013,-0131046,0.127371,-0389308,+0632357,0.126765,+0858954,-1725080,14:08:46.285380
0.131004,+0042067,+0634097,0.131267,+0085608,+0627694,0.131911,+0395934,-0131009,0.132985,-0389124,+0632391,0.132340,+0859200,-1725086,14:08:46.285380
0.134249,+0042067,+0634145,0.134505,+0085608,+0627706,0.135192,+0396134,-0131104,0.135790,-0389253,+0632101,0.135134,+0859114,-1725378,14:08:46.285380
0.137494,+0041871,+0634001,0.137742,+0085695,+0627848,0.138427,+0395930,-0131270,0.138596,-0389326,+0632305,0.137920,+0859135,-1725165,14:08:46.285380
0.140764,+0042132,+0634148,0.140989,+0085685,+0627748,0.141675,+0396058,-0131108,0.141402,-0389407,+0632451,0.140706,+0859089,-1725218,14:08:46.285380
0.144015,+0042127,+0634199,0.144270,+0085738,+0627703,0.144949,+0396234,-0131210,0.144212,-0389084,+0632108,0.143495,+0859274,-1725054,14:08:46.285380
0.147295,+0042068,+0634273,0.147506,+0085608,+0627800,0.148184,+0396189,-0131062,0.147019,-0389328,+0631939,0.146285,+0858983,-1725434,14:08:46.285380
0.150540,+0042067,+0634443,0.150749,+0085572,+0627604,0.151436,+0396041,-0131065,0.149877,-0389054,+0632345,0.149073,+0859167,-1725091,14:08:46.324087
0.153790,+0042014,+0634286,0.153990,+0085687,+0627835,0.154732,+0396183,-0131068,0.152690,-0389235,+0632410,0.154652,+0859173,-1725093,14:08:46.324087
0.157109,+0042034,+0634247,0.157241,+0085556,+0627791,0.157972,+0395585,-0130983,0.155550,-0389141,+0632480,0.157461,+0859167,-1725241,14:08:46.324087
0.160354,+0042027,+0634232,0.160531,+0085650,+0627879,0.161220,+0396264,-0131019,0.161161,-0389204,+0632351,0.160248,+0859047,-1725127,14:08:46.324087
