X(mm),Y(mm),Z(mm)
0.000000,-622.837546,0.000000
0.000000,-622.724546,0.000000
0.000000,-622.611546,0.000000
0.000000,-622.498546,0.000000
0.000000,-622.385546,0.000000
0.000000,-622.272546,0.000000
0.000000,-622.159546,0.000000
0.000000,-622.046546,0.000000
0.000000,-621.933546,0.000000
0.000000,-621.820546,0.000000
0.000000,-621.707546,0.000000
0.000000,-621.594546,0.000000
0.000000,-621.481546,0.000000
0.000000,-621.368546,0.000000
0.000000,-621.255546,0.000000
0.000000,-621.142546,0.000000
0.000000,-621.029546,0.000000
0.000000,-620.916546,0.000000
0.000000,-620.803546,0.000000
0.000000,-620.690546,0.000000
0.000000,-620.577546,0.000000
0.000000,-620.464546,0.000000
0.000000,-620.351546,0.000000
0.000000,-620.238546,0.000000
0.000000,-620.125546,0.000000
0.000000,-620.012546,0.000000
0.000000,-619.899546,0.000000
0.000000,-619.786546,0.000000
0.000000,-619.673546,0.000000
0.000000,-619.560546,0.000000
0.000000,-619.447546,0.000000
0.000000,-619.334546,0.000000
0.000000,-619.221546,0.000000
0.000000,-619.108546,0.000000
0.000000,-618.995546,0.000000
0.000000,-618.882546,0.000000
0.000000,-618.769546,0.000000
0.000000,-618.656546,0.000000
0.000000,-618.543546,0.000000
0.000000,-618.430546,0.000000
0.000000,-618.317546,0.000000
0.000000,-618.204546,0.000000
0.000000,-618.091546,0.000000
0.000000,-617.978546,0.000000
0.000000,-617.865546,0.000000
0.000000,-617.752546,0.000000
0.000000,-617.639546,0.000000
0.000000,-617.526546,0.000000
0.000000,-617.413546,0.000000
0.000000,-617.300546,0.000000
0.000000,-617.187546,0.000000
0.000000,-617.074546,0.000000
0.000000,-616.961546,0.000000
0.000000,-616.848546,0.000000
0.000000,-616.735546,0.000000
0.000000,-616.622546,0.000000
0.000000,-616.509546,0.000000
0.000000,-616.396546,0.000000
0.000000,-616.283546,0.000000
0.000000,-616.170546,0.000000
0.000000,-616.057546,0.000000
0.000000,-615.944546,0.000000
0.000000,-615.831546,0.000000
0.000000,-615.718546,0.000000
0.000000,-615.605546,0.000000
0.000000,-615.492546,0.000000
0.000000,-615.379546,0.000000
0.000000,-615.266546,0.000000
0.000000,-615.153546,0.000000
0.000000,-615.040546,0.000000
0.000000,-614.927546,0.000000
0.000000,-614.814546,0.000000
0.000000,-614.701546,0.000000
0.000000,-614.588546,0.000000
0.000000,-614.475546,0.000000
0.000000,-614.362546,0.000000
0.000000,-614.249546,0.000000
0.000000,-614.136546,0.000000
0.000000,-614.023546,0.000000
0.000000,-613.910546,0.000000
0.000000,-613.797546,0.000000
0.000000,-613.684546,0.000000
0.000000,-613.571546,0.000000
0.000000,-613.458546,0.000000
0.000000,-613.345546,0.000000
0.000000,-613.232546,0.000000
0.000000,-613.119546,0.000000
0.000000,-613.006546,0.000000
0.000000,-612.893546,0.000000
0.000000,-612.780546,0.000000
0.000000,-612.667546,0.000000
0.000000,-612.554546,0.000000
0.000000,-612.441546,0.000000
0.000000,-612.328546,0.000000
0.000000,-612.215546,0.000000
0.000000,-612.102546,0.000000
0.000000,-611.989546,0.000000
0.000000,-611.876546,0.000000
0.000000,-611.763546,0.000000
0.000000,-611.650546,0.000000
0.000000,-611.537546,0.000000
0.000000,-611.424546,0.000000
0.000000,-611.311546,0.000000
0.000000,-611.198546,0.000000
0.000000,-611.085546,0.000000
0.000000,-610.972546,0.000000
0.000000,-610.859546,0.000000
0.000000,-610.746546,0.000000
0.000000,-610.633546,0.000000
0.000000,-610.520546,0.000000
0.000000,-610.407546,0.000000
0.000000,-610.294546,0.000000
0.000000,-610.181546,0.000000
0.000000,-610.068546,0.000000
0.000000,-609.955546,0.000000
0.000000,-609.842546,0.000000
0.000000,-609.729546,0.000000
0.000000,-609.616546,0.000000
0.000000,-609.503546,0.000000
0.000000,-609.390546,0.000000
0.000000,-609.277546,0.000000
0.000000,-609.164546,0.000000
0.000000,-609.051546,0.000000
0.000000,-608.938546,0.000000
0.000000,-608.825546,0.000000
0.000000,-608.712546,0.000000
0.000000,-608.599546,0.000000
0.000000,-608.486546,0.000000
0.000000,-608.373546,0.000000
0.000000,-608.260546,0.000000
0.000000,-608.147546,0.000000
0.000000,-608.034546,0.000000
0.000000,-607.921546,0.000000
0.000000,-607.808546,0.000000
0.000000,-607.695546,0.000000
0.000000,-607.582546,0.000000
0.000000,-607.469546,0.000000
0.000000,-607.356546,0.000000
0.000000,-607.243546,0.000000
0.000000,-607.130546,0.000000
0.000000,-607.017546,0.000000
0.000000,-606.904546,0.000000
0.000000,-606.791546,0.000000
0.000000,-606.678546,0.000000
0.000000,-606.565546,0.000000
0.000000,-606.452546,0.000000
0.000000,-606.339546,0.000000
0.000000,-606.226546,0.000000
0.000000,-606.113546,0.000000
0.000000,-606.000546,0.000000
0.000000,-605.887546,0.000000
0.000000,-605.774546,0.000000
0.000000,-605.661546,0.000000
0.000000,-605.548546,0.000000
0.000000,-605.435546,0.000000
0.000000,-605.322546,0.000000
0.000000,-605.209546,0.000000
0.000000,-605.096546,0.000000
0.000000,-604.983546,0.000000
0.000000,-604.870546,0.000000
0.000000,-604.757546,0.000000
0.000000,-604.644546,0.000000
0.000000,-604.531546,0.000000
0.000000,-604.418546,0.000000
0.000000,-604.305546,0.000000
0.000000,-604.192546,0.000000
0.000000,-604.079546,0.000000
0.000000,-603.966546,0.000000
0.000000,-603.853546,0.000000
0.000000,-603.740546,0.000000
0.000000,-603.627546,0.000000
0.000000,-603.514546,0.000000
0.000000,-603.401546,0.000000
0.000000,-603.288546,0.000000
0.000000,-603.175546,0.000000
0.000000,-603.062546,0.000000
0.000000,-602.949546,0.000000
0.000000,-602.836546,0.000000
0.000000,-602.723546,0.000000
0.000000,-602.610546,0.000000
0.000000,-602.497546,0.000000
0.000000,-602.384546,0.000000
0.000000,-602.271546,0.000000
0.000000,-602.158546,0.000000
0.000000,-602.045546,0.000000
0.000000,-601.932546,0.000000
0.000000,-601.819546,0.000000
0.000000,-601.706546,0.000000
0.000000,-601.593546,0.000000
0.000000,-601.480546,0.000000
0.000000,-601.367546,0.000000
0.000000,-601.254546,0.000000
0.000000,-601.141546,0.000000
0.000000,-601.028546,0.000000
0.000000,-600.915546,0.000000
0.000000,-600.802546,0.000000
0.000000,-600.689546,0.000000
0.000000,-600.576546,0.000000
0.000000,-600.463546,0.000000
0.000000,-600.350546,0.000000
0.000000,-600.237546,0.000000
0.000000,-600.124546,0.000000
0.000000,-600.011546,0.000000
0.000000,-599.898546,0.000000
0.000000,-599.785546,0.000000
0.000000,-599.672546,0.000000
0.000000,-599.559546,0.000000
0.000000,-599.446546,0.000000
0.000000,-599.333546,0.000000
0.000000,-599.220546,0.000000
0.000000,-599.107546,0.000000
0.000000,-598.994546,0.000000
0.000000,-598.881546,0.000000
0.000000,-598.768546,0.000000
0.000000,-598.655546,0.000000
0.000000,-598.542546,0.000000
0.000000,-598.429546,0.000000
0.000000,-598.316546,0.000000
0.000000,-598.203546,0.000000
0.000000,-598.090546,0.000000
0.000000,-597.977546,0.000000
0.000000,-597.864546,0.000000
0.000000,-597.751546,0.000000
0.000000,-597.638546,0.000000
0.000000,-597.525546,0.000000
0.000000,-597.412546,0.000000
0.000000,-597.299546,0.000000
0.000000,-597.186546,0.000000
0.000000,-597.073546,0.000000
0.000000,-596.960546,0.000000
0.000000,-596.847546,0.000000
0.000000,-596.734546,0.000000
0.000000,-596.621546,0.000000
0.000000,-596.508546,0.000000
0.000000,-596.395546,0.000000
0.000000,-596.282546,0.000000
0.000000,-596.169546,0.000000
0.000000,-596.056546,0.000000
0.000000,-595.943546,0.000000
0.000000,-595.830546,0.000000
0.000000,-595.717546,0.000000
0.000000,-595.604546,0.000000
0.000000,-595.491546,0.000000
0.000000,-595.378546,0.000000
0.000000,-595.265546,0.000000
0.000000,-595.152546,0.000000
0.000000,-595.039546,0.000000
0.000000,-594.926546,0.000000
0.000000,-594.813546,0.000000
0.000000,-594.700546,0.000000
0.000000,-594.587546,0.000000
0.000000,-594.474546,0.000000
0.000000,-594.361546,0.000000
0.000000,-594.248546,0.000000
0.000000,-594.135546,0.000000
0.000000,-594.022546,0.000000
0.000000,-593.909546,0.000000
0.000000,-593.796546,0.000000
0.000000,-593.683546,0.000000
0.000000,-593.570546,0.000000
0.000000,-593.457546,0.000000
0.000000,-593.344546,0.000000
0.000000,-593.231546,0.000000
0.000000,-593.118546,0.000000
0.000000,-593.005546,0.000000
0.000000,-592.892546,0.000000
0.000000,-592.779546,0.000000
0.000000,-592.666546,0.000000
0.000000,-592.553546,0.000000
0.000000,-592.440546,0.000000
0.000000,-592.327546,0.000000
0.000000,-592.214546,0.000000
0.000000,-592.101546,0.000000
0.000000,-591.988546,0.000000
0.000000,-591.875546,0.000000
0.000000,-591.762546,0.000000
0.000000,-591.649546,0.000000
0.000000,-591.536546,0.000000
0.000000,-591.423546,0.000000
0.000000,-591.310546,0.000000
0.000000,-591.197546,0.000000
0.000000,-591.084546,0.000000
0.000000,-590.971546,0.000000
0.000000,-590.858546,0.000000
0.000000,-590.745546,0.000000
0.000000,-590.632546,0.000000
0.000000,-590.519546,0.000000
0.000000,-590.406546,0.000000
0.000000,-590.293546,0.000000
0.000000,-590.180546,0.000000
0.000000,-590.067546,0.000000
0.000000,-589.954546,0.000000
0.000000,-589.841546,0.000000
0.000000,-589.728546,0.000000
0.000000,-589.615546,0.000000
0.000000,-589.502546,0.000000
0.000000,-589.389546,0.000000
0.000000,-589.276546,0.000000
0.000000,-589.163546,0.000000
0.000000,-589.050546,0.000000
0.000000,-588.937546,0.000000
0.000000,-588.824546,0.000000
0.000000,-588.711546,0.000000
0.000000,-588.598546,0.000000
0.000000,-588.485546,0.000000
0.000000,-588.372546,0.000000
0.000000,-588.259546,0.000000
0.000000,-588.146546,0.000000
0.000000,-588.033546,0.000000
0.000000,-587.920546,0.000000
0.000000,-587.807546,0.000000
0.000000,-587.694546,0.000000
0.000000,-587.581546,0.000000
0.000000,-587.468546,0.000000
0.000000,-587.355546,0.000000
0.000000,-587.242546,0.000000
0.000000,-587.129546,0.000000
0.000000,-587.016546,0.000000
0.000000,-586.903546,0.000000
0.000000,-586.790546,0.000000
0.000000,-586.677546,0.000000
0.000000,-586.564546,0.000000
0.000000,-586.451546,0.000000
0.000000,-586.338546,0.000000
0.000000,-586.225546,0.000000
0.000000,-586.112546,0.000000
0.000000,-585.999546,0.000000
0.000000,-585.886546,0.000000
0.000000,-585.773546,0.000000
0.000000,-585.660546,0.000000
0.000000,-585.547546,0.000000
0.000000,-585.434546,0.000000
0.000000,-585.321546,0.000000
0.000000,-585.208546,0.000000
0.000000,-585.095546,0.000000
0.000000,-584.982546,0.000000
0.000000,-584.869546,0.000000
0.000000,-584.756546,0.000000
0.000000,-584.643546,0.000000
0.000000,-584.530546,0.000000
0.000000,-584.417546,0.000000
0.000000,-584.304546,0.000000
0.000000,-584.191546,0.000000
0.000000,-584.078546,0.000000
0.000000,-583.965546,0.000000
0.000000,-583.852546,0.000000
0.000000,-583.739546,0.000000
0.000000,-583.626546,0.000000
0.000000,-583.513546,0.000000
0.000000,-583.400546,0.000000
0.000000,-583.287546,0.000000
0.000000,-583.174546,0.000000
0.000000,-583.061546,0.000000
0.000000,-582.948546,0.000000
0.000000,-582.835546,0.000000
0.000000,-582.722546,0.000000
0.000000,-582.609546,0.000000
0.000000,-582.496546,0.000000
0.000000,-582.383546,0.000000
0.000000,-582.270546,0.000000
0.000000,-582.157546,0.000000
0.000000,-582.044546,0.000000
0.000000,-581.931546,0.000000
0.000000,-581.818546,0.000000
0.000000,-581.705546,0.000000
0.000000,-581.592546,0.000000
0.000000,-581.479546,0.000000
0.000000,-581.366546,0.000000
0.000000,-581.253546,0.000000
0.000000,-581.140546,0.000000
0.000000,-581.027546,0.000000
0.000000,-580.914546,0.000000
0.000000,-580.801546,0.000000
0.000000,-580.688546,0.000000
0.000000,-580.575546,0.000000
0.000000,-580.462546,0.000000
0.000000,-580.349546,0.000000
0.000000,-580.236546,0.000000
0.000000,-580.123546,0.000000
0.000000,-580.010546,0.000000
0.000000,-579.897546,0.000000
0.000000,-579.784546,0.000000
0.000000,-579.671546,0.000000
0.000000,-579.558546,0.000000
0.000000,-579.445546,0.000000
0.000000,-579.332546,0.000000
0.000000,-579.219546,0.000000
0.000000,-579.106546,0.000000
0.000000,-578.993546,0.000000
0.000000,-578.880546,0.000000
0.000000,-578.767546,0.000000
0.000000,-578.654546,0.000000
0.000000,-578.541546,0.000000
0.000000,-578.428546,0.000000
0.000000,-578.315546,0.000000
0.000000,-578.202546,0.000000
0.000000,-578.089546,0.000000
0.000000,-577.976546,0.000000
0.000000,-577.863546,0.000000
0.000000,-577.750546,0.000000
0.000000,-577.637546,0.000000
0.000000,-577.524546,0.000000
0.000000,-577.411546,0.000000
0.000000,-577.298546,0.000000
0.000000,-577.185546,0.000000
0.000000,-577.072546,0.000000
0.000000,-576.959546,0.000000
0.000000,-576.846546,0.000000
0.000000,-576.733546,0.000000
0.000000,-576.620546,0.000000
0.000000,-576.507546,0.000000
0.000000,-576.394546,0.000000
0.000000,-576.281546,0.000000
0.000000,-576.168546,0.000000
0.000000,-576.055546,0.000000
0.000000,-575.942546,0.000000
0.000000,-575.829546,0.000000
0.000000,-575.716546,0.000000
0.000000,-575.603546,0.000000
0.000000,-575.490546,0.000000
0.000000,-575.377546,0.000000
0.000000,-575.264546,0.000000
0.000000,-575.151546,0.000000
0.000000,-575.038546,0.000000
0.000000,-574.925546,0.000000
0.000000,-574.812546,0.000000
0.000000,-574.699546,0.000000
0.000000,-574.586546,0.000000
0.000000,-574.473546,0.000000
0.000000,-574.360546,0.000000
0.000000,-574.247546,0.000000
0.000000,-574.134546,0.000000
0.000000,-574.021546,0.000000
0.000000,-573.908546,0.000000
0.000000,-573.795546,0.000000
0.000000,-573.682546,0.000000
0.000000,-573.569546,0.000000
0.000000,-573.456546,0.000000
0.000000,-573.343546,0.000000
0.000000,-573.230546,0.000000
0.000000,-573.117546,0.000000
0.000000,-573.004546,0.000000
0.000000,-572.891546,0.000000
0.000000,-572.778546,0.000000
0.000000,-572.665546,0.000000
0.000000,-572.552546,0.000000
0.000000,-572.439546,0.000000
0.000000,-572.326546,0.000000
0.000000,-572.213546,0.000000
0.000000,-572.100546,0.000000
0.000000,-571.987546,0.000000
0.000000,-571.874546,0.000000
0.000000,-571.761546,0.000000
0.000000,-571.648546,0.000000
0.000000,-571.535546,0.000000
0.000000,-571.422546,0.000000
0.000000,-571.309546,0.000000
0.000000,-571.196546,0.000000
0.000000,-571.083546,0.000000
0.000000,-570.970546,0.000000
0.000000,-570.857546,0.000000
0.000000,-570.744546,0.000000
0.000000,-570.631546,0.000000
0.000000,-570.518546,0.000000
0.000000,-570.405546,0.000000
0.000000,-570.292546,0.000000
0.000000,-570.179546,0.000000
0.000000,-570.066546,0.000000
0.000000,-569.953546,0.000000
0.000000,-569.840546,0.000000
0.000000,-569.727546,0.000000
0.000000,-569.614546,0.000000
0.000000,-569.501546,0.000000
0.000000,-569.388546,0.000000
0.000000,-569.275546,0.000000
0.000000,-569.162546,0.000000
0.000000,-569.049546,0.000000
0.000000,-568.936546,0.000000
0.000000,-568.823546,0.000000
0.000000,-568.710546,0.000000
0.000000,-568.597546,0.000000
0.000000,-568.484546,0.000000
0.000000,-568.371546,0.000000
0.000000,-568.258546,0.000000
0.000000,-568.145546,0.000000
0.000000,-568.032546,0.000000
0.000000,-567.919546,0.000000
0.000000,-567.806546,0.000000
0.000000,-567.693546,0.000000
0.000000,-567.580546,0.000000
0.000000,-567.467546,0.000000
0.000000,-567.354546,0.000000
0.000000,-567.241546,0.000000
0.000000,-567.128546,0.000000
0.000000,-567.015546,0.000000
0.000000,-566.902546,0.000000
0.000000,-566.789546,0.000000
0.000000,-566.676546,0.000000
0.000000,-566.563546,0.000000
0.000000,-566.450546,0.000000
0.000000,-566.337546,0.000000
0.000000,-566.224546,0.000000
0.000000,-566.111546,0.000000
0.000000,-565.998546,0.000000
0.000000,-565.885546,0.000000
0.000000,-565.772546,0.000000
0.000000,-565.659546,0.000000
0.000000,-565.546546,0.000000
0.000000,-565.433546,0.000000
0.000000,-565.320546,0.000000
0.000000,-565.207546,0.000000
0.000000,-565.094546,0.000000
0.000000,-564.981546,0.000000
0.000000,-564.868546,0.000000
0.000000,-564.755546,0.000000
0.000000,-564.642546,0.000000
0.000000,-564.529546,0.000000
0.000000,-564.416546,0.000000
0.000000,-564.303546,0.000000
0.000000,-564.190546,0.000000
0.000000,-564.077546,0.000000
0.000000,-563.964546,0.000000
0.000000,-563.851546,0.000000
0.000000,-563.738546,0.000000
0.000000,-563.625546,0.000000
0.000000,-563.512546,0.000000
0.000000,-563.399546,0.000000
0.000000,-563.286546,0.000000
0.000000,-563.173546,0.000000
0.000000,-563.060546,0.000000
0.000000,-562.947546,0.000000
0.000000,-562.834546,0.000000
0.000000,-562.721546,0.000000
0.000000,-562.608546,0.000000
0.000000,-562.495546,0.000000
0.000000,-562.382546,0.000000
0.000000,-562.269546,0.000000
0.000000,-562.156546,0.000000
0.000000,-562.043546,0.000000
0.000000,-561.930546,0.000000
0.000000,-561.817546,0.000000
0.000000,-561.704546,0.000000
0.000000,-561.591546,0.000000
0.000000,-561.478546,0.000000
0.000000,-561.365546,0.000000
0.000000,-561.252546,0.000000
0.000000,-561.139546,0.000000
0.000000,-561.026546,0.000000
0.000000,-560.913546,0.000000
0.000000,-560.800546,0.000000
0.000000,-560.687546,0.000000
0.000000,-560.574546,0.000000
0.000001,-560.461546,0.000000
0.000002,-560.348546,0.000000
0.000003,-560.235546,0.000000
0.000004,-560.122546,0.000000
0.000006,-560.009546,0.000000
0.000008,-559.896546,0.000000
0.000010,-559.783546,0.000000
0.000014,-559.670546,0.000000
0.000017,-559.557546,0.000000
0.000022,-559.444546,0.000000
0.000027,-559.331546,0.000000
0.000032,-559.218546,0.000000
0.000039,-559.105546,0.000000
0.000046,-558.992546,0.000000
0.000055,-558.879546,0.000000
0.000064,-558.766546,0.000000
0.000074,-558.653546,0.000000
0.000085,-558.540546,0.000000
0.000097,-558.427546,0.000000
0.000110,-558.314546,0.000000
0.000125,-558.201546,0.000000
0.000141,-558.088546,0.000000
0.000158,-557.975546,0.000000
0.000176,-557.862546,0.000000
0.000195,-557.749546,0.000000
0.000216,-557.636546,0.000000
0.000239,-557.523546,0.000000
0.000263,-557.410546,0.000000
0.000288,-557.297546,0.000000
0.000315,-557.184546,0.000000
0.000344,-557.071546,0.000000
0.000375,-556.958546,0.000000
0.000407,-556.845546,0.000000
0.000441,-556.732546,0.000000
0.000476,-556.619546,0.000000
0.000514,-556.506546,0.000000
0.000553,-556.393546,0.000000
0.000595,-556.280546,0.000000
0.000638,-556.167546,0.000000
0.000684,-556.054546,0.000000
0.000732,-555.941546,0.000000
0.000781,-555.828546,0.000000
0.000833,-555.715546,0.000000
0.000887,-555.602546,0.000000
0.000944,-555.489546,0.000000
0.001003,-555.376546,0.000000
0.001064,-555.263546,0.000000
0.001128,-555.150546,0.000000
0.001194,-555.037546,0.000000
0.001263,-554.924546,0.000000
0.001334,-554.811546,0.000000
0.001407,-554.698546,0.000000
0.001484,-554.585546,0.000000
0.001563,-554.472546,0.000000
0.001645,-554.359546,0.000000
0.001730,-554.246546,0.000000
0.001817,-554.133546,0.000000
0.001908,-554.020546,0.000000
0.002001,-553.907546,0.000000
0.002097,-553.794546,0.000000
0.002196,-553.681546,0.000000
0.002299,-553.568546,0.000000
0.002404,-553.455546,0.000000
0.002513,-553.342546,0.000000
0.002625,-553.229546,0.000000
0.002740,-553.116546,0.000000
0.002858,-553.003546,0.000000
0.002979,-552.890546,0.000000
0.003105,-552.777546,0.000000
0.003233,-552.664546,0.000000
0.003365,-552.551546,0.000000
0.003500,-552.438546,0.000000
0.003639,-552.325546,0.000000
0.003781,-552.212546,0.000000
0.003927,-552.099546,0.000000
0.004077,-551.986546,0.000000
0.004231,-551.873546,0.000000
0.004388,-551.760546,0.000000
0.004549,-551.647546,0.000000
0.004714,-551.534546,0.000000
0.004883,-551.421546,0.000000
0.005055,-551.308546,0.000000
0.005232,-551.195546,0.000000
0.005413,-551.082546,0.000000
0.005598,-550.969546,0.000000
0.005787,-550.856546,0.000000
0.005980,-550.743546,0.000000
0.006177,-550.630546,0.000000
0.006378,-550.517546,0.000000
0.006584,-550.404546,0.000000
0.006794,-550.291546,0.000000
0.007008,-550.178546,0.000000
0.007227,-550.065546,0.000000
0.007451,-549.952546,0.000000
0.007678,-549.839546,0.000000
0.007910,-549.726546,0.000000
0.008147,-549.613546,0.000000
0.008388,-549.500546,0.000000
0.008635,-549.387546,0.000000
0.008886,-549.274546,0.000000
0.009141,-549.161546,0.000000
0.009401,-549.048546,0.000000
0.009666,-548.935546,0.000000
0.009936,-548.822546,0.000000
0.010211,-548.709546,0.000000
0.010491,-548.596546,0.000000
0.010776,-548.483546,0.000000
0.011066,-548.370546,0.000000
0.011361,-548.257546,0.000000
0.011661,-548.144546,0.000000
0.011966,-548.031546,0.000000
0.012276,-547.918546,0.000000
0.012591,-547.805546,0.000000
0.012912,-547.692546,0.000000
0.013238,-547.579546,0.000000
0.013570,-547.466546,0.000000
0.013907,-547.353546,0.000000
0.014249,-547.240546,0.000000
0.014597,-547.127546,0.000000
0.014950,-547.014546,0.000000
0.015308,-546.901546,0.000000
0.015673,-546.788546,0.000000
0.016043,-546.675546,0.000000
0.016419,-546.562546,0.000000
0.016800,-546.449546,0.000000
0.017187,-546.336546,0.000000
0.017580,-546.223546,0.000000
0.017979,-546.110546,0.000000
0.018383,-545.997546,0.000000
0.018794,-545.884546,0.000000
0.019211,-545.771546,0.000000
0.019633,-545.658546,0.000000
0.020062,-545.545546,0.000000
0.020496,-545.432546,0.000000
0.020937,-545.319546,0.000000
0.021383,-545.206546,0.000000
0.021836,-545.093546,0.000000
0.022296,-544.980546,0.000000
0.022761,-544.867546,0.000000
0.023233,-544.754546,0.000000
0.023711,-544.641546,0.000000
0.024196,-544.528546,0.000000
0.024686,-544.415546,0.000000
0.025183,-544.302546,0.000000
0.025687,-544.189546,0.000000
0.026198,-544.076546,0.000000
0.026715,-543.963546,0.000000
0.027239,-543.850546,0.000000
0.027769,-543.737546,0.000000
0.028305,-543.624546,0.000000
0.028849,-543.511546,0.000000
0.029399,-543.398546,0.000000
0.029956,-543.285546,0.000000
0.030520,-543.172546,0.000000
0.031091,-543.059546,0.000000
0.031669,-542.946546,0.000000
0.032253,-542.833546,0.000000
0.032845,-542.720546,0.000000
0.033443,-542.607546,0.000000
0.034049,-542.494546,0.000000
0.034662,-542.381546,0.000000
0.035282,-542.268546,0.000000
0.035909,-542.155546,0.000000
0.036543,-542.042546,0.000000
0.037185,-541.929546,0.000000
0.037833,-541.816546,0.000000
0.038489,-541.703546,0.000000
0.039153,-541.590546,0.000000
0.039824,-541.477546,0.000000
0.040502,-541.364546,0.000000
0.041188,-541.251546,0.000000
0.041881,-541.138546,0.000000
0.042582,-541.025546,0.000000
0.043290,-540.912546,0.000000
0.044005,-540.799546,0.000000
0.044729,-540.686546,0.000000
0.045460,-540.573546,0.000000
0.046199,-540.460546,0.000000
0.046946,-540.347546,0.000000
0.047700,-540.234546,0.000000
0.048462,-540.121546,0.000000
0.049232,-540.008546,0.000000
0.050010,-539.895546,0.000000
0.050796,-539.782546,0.000000
0.051590,-539.669546,0.000000
0.052392,-539.556546,0.000000
0.053202,-539.443546,0.000000
0.054020,-539.330546,0.000000
0.054846,-539.217546,0.000000
0.055679,-539.104546,0.000000
0.056522,-538.991546,0.000000
0.057373,-538.878546,0.000000
0.058231,-538.765546,0.000000
0.059099,-538.652546,0.000000
0.059974,-538.539546,0.000000
0.060857,-538.426546,0.000000
0.061749,-538.313546,0.000000
0.062649,-538.200546,0.000000
0.063558,-538.087546,0.000000
0.064476,-537.974546,0.000000
0.065402,-537.861546,0.000000
0.066337,-537.748546,0.000000
0.067279,-537.635546,0.000000
0.068231,-537.522546,0.000000
0.069191,-537.409546,0.000000
0.070160,-537.296546,0.000000
0.071138,-537.183546,0.000000
0.072124,-537.070546,0.000000
0.073119,-536.957546,0.000000
0.074123,-536.844546,0.000000
0.075136,-536.731546,0.000000
0.076158,-536.618546,0.000000
0.077188,-536.505546,0.000000
0.078228,-536.392546,0.000000
0.079277,-536.279546,0.000000
0.080334,-536.166546,0.000000
0.081401,-536.053546,0.000000
0.082477,-535.940546,0.000000
0.083561,-535.827546,0.000000
0.084655,-535.714546,0.000000
0.085758,-535.601546,0.000000
0.086871,-535.488546,0.000000
0.087992,-535.375546,0.000000
0.089123,-535.262546,0.000000
0.090264,-535.149546,0.000000
0.091413,-535.036546,0.000000
0.092572,-534.923546,0.000000
0.093740,-534.810546,0.000000
0.094917,-534.697546,0.000000
0.096105,-534.584546,0.000000
0.097302,-534.471546,0.000000
0.098508,-534.358546,0.000000
0.099724,-534.245546,0.000000
0.100950,-534.132546,0.000000
0.102184,-534.019546,0.000000
0.103429,-533.906546,0.000000
0.104683,-533.793546,0.000000
0.105948,-533.680546,0.000000
0.107222,-533.567546,0.000000
0.108505,-533.454546,0.000000
0.109799,-533.341546,0.000000
0.111102,-533.228546,0.000000
0.112415,-533.115546,0.000000
0.113738,-533.002546,0.000000
0.115071,-532.889546,0.000000
0.116414,-532.776546,0.000000
0.117768,-532.663546,0.000000
0.119131,-532.550546,0.000000
0.120504,-532.437546,0.000000
0.121887,-532.324546,0.000000
0.123280,-532.211546,0.000000
0.124683,-532.098546,0.000000
0.126097,-531.985546,0.000000
0.127522,-531.872546,0.000000
0.128956,-531.759546,0.000000
0.130400,-531.646546,0.000000
0.131855,-531.533546,0.000000
0.133320,-531.420546,0.000000
0.134795,-531.307546,0.000000
0.136281,-531.194546,0.000000
0.137778,-531.081546,0.000000
0.139285,-530.968546,0.000000
0.140802,-530.855546,0.000000
0.142330,-530.742546,0.000000
0.143868,-530.629546,0.000000
0.145417,-530.516546,0.000000
0.146976,-530.403546,0.000000
0.148546,-530.290546,0.000000
0.150127,-530.177546,0.000000
0.151719,-530.064546,0.000000
0.153322,-529.951546,0.000000
0.154934,-529.838546,0.000000
0.156558,-529.725546,0.000000
0.158192,-529.612546,0.000000
0.159837,-529.499546,0.000000
0.161494,-529.386546,0.000000
0.163162,-529.273546,0.000000
0.164840,-529.160546,0.000000
0.166529,-529.047546,0.000000
0.168229,-528.934546,0.000000
0.169940,-528.821546,0.000000
0.171662,-528.708546,0.000000
0.173395,-528.595546,0.000000
0.175140,-528.482546,0.000000
0.176895,-528.369546,0.000000
0.178662,-528.256546,0.000000
0.180440,-528.143546,0.000000
0.182229,-528.030546,0.000000
0.184029,-527.917546,0.000000
0.185840,-527.804546,0.000000
0.187663,-527.691546,0.000000
0.189497,-527.578546,0.000000
0.191343,-527.465546,0.000000
0.193200,-527.352546,0.000000
0.195068,-527.239546,0.000000
0.196948,-527.126546,0.000000
0.198839,-527.013546,0.000000
0.200741,-526.900546,0.000000
0.202656,-526.787546,0.000000
0.204582,-526.674546,0.000000
0.206519,-526.561546,0.000000
0.208468,-526.448546,0.000000
0.210429,-526.335546,0.000000
0.212401,-526.222546,0.000000
0.214384,-526.109546,0.000000
0.216379,-525.996546,0.000000
0.218387,-525.883546,0.000000
0.220407,-525.770546,0.000000
0.222438,-525.657546,0.000000
0.224480,-525.544546,0.000000
0.226535,-525.431546,0.000000
0.228601,-525.318546,0.000000
0.230679,-525.205546,0.000000
0.232769,-525.092546,0.000000
0.234872,-524.979546,0.000000
0.236986,-524.866546,0.000000
0.239112,-524.753546,0.000000
0.241250,-524.640546,0.000000
0.243401,-524.527546,0.000000
0.245562,-524.414546,0.000000
0.247736,-524.301546,0.000000
