===BEGIN_METADATA===
Test Type: Force Cycle,Force: 35N,Cycles: 100,Dwell Time: 1sec,Tool Accuracy: +/-0.05N
Test Number in Session: 07,Time since Last Test: ~5min
Number of ICB-Sensors: 1,Sensor Label(s): A
ICB-Sensor A's Serial#: 001,Length: 100mm,Spacing: 40mm,Saturation Load: 70N,Factor of Safety at Saturation: 1.5
Analog-to-Digital Converter: ADS1220,Mode: Turbo,Data Rate: DR_90SPS,Analog Excitation/Reference Voltage: 5.1V +/-2mV
DAQ Microcontroller: Arduino Nano ESP32,ID: Hi-STIFFS_Nano,CPU Clock: 240MHz,Cores: 2,Data-stream Connection: Wi-Fi
ICB-Sensor A's Latest Calibration: N/A,kA1: 1.0,dA1: 1.0,cA1: 1.0,kA2: 1.0,dA2: 1.0,cA2: 1.0
===END_METADATA===
===BEGIN_DATA===
Time_A_sec,Strain_A1_raw,Strain_A2_raw,Processed_Time
0.004781,-0456306,-0561484,16:12:05.329778
0.014804,-0457093,-0561484,16:12:05.329778
0.024837,-0457093,-0562081,16:12:05.329778
0.034840,-0456218,-0562134,16:12:05.329778
0.044842,-0456705,-0561756,16:12:05.329778
0.054838,-0456704,-0562408,16:12:05.376513
0.064868,-0456289,-0561671,16:12:05.377524
0.074872,-0456993,-0562213,16:12:05.377524
0.084895,-0456254,-0561964,16:12:05.378520
0.094897,-0456753,-0561756,16:12:05.378520
0.104895,-0456754,-0562480,16:12:05.422658
0.114941,-0456314,-0561564,16:12:05.422658
0.124940,-0457129,-0562210,16:12:05.422658
0.134936,-0456347,-0562095,16:12:05.422658
0.144931,-0456726,-0561637,16:12:05.422658
0.154928,-0456801,-0562490,16:12:05.469012
0.164955,-0456353,-0561570,16:12:05.469012
0.174951,-0457130,-0562198,16:12:05.469012
0.184970,-0456260,-0561993,16:12:05.469012
0.194976,-0456762,-0561856,16:12:05.516145
0.205008,-0456802,-0562539,16:12:05.516145
0.215005,-0456319,-0561728,16:12:05.516145
0.225001,-0457205,-0562288,16:12:05.516145
0.234997,-0456320,-0562122,16:12:05.517145
0.245007,-0456794,-0561700,16:12:05.562598
0.255087,-0456916,-0562633,16:12:05.562598
0.265087,-0456203,-0561689,16:12:05.562598
0.275086,-0457110,-0562298,16:12:05.562598
0.285080,-0456267,-0562052,16:12:05.609402
0.295106,-0456660,-0561786,16:12:05.609402
0.305138,-0456816,-0562606,16:12:05.609402
0.315132,-0456286,-0561743,16:12:05.609402
0.325126,-0457201,-0562290,16:12:05.609402
0.335121,-0456421,-0562231,16:12:05.658041
0.345158,-0456655,-0561749,16:12:05.658041
0.355155,-0456975,-0562586,16:12:05.659041
0.365149,-0456226,-0561726,16:12:05.659041
0.375145,-0457156,-0562302,16:12:05.659041
0.385139,-0456500,-0562198,16:12:05.706270
0.395172,-0456820,-0561792,16:12:05.706270
0.405169,-0456999,-0562650,16:12:05.706270
0.415163,-0456301,-0561795,16:12:05.706270
0.425159,-0457133,-0562388,16:12:05.706270
0.435154,-0456269,-0562293,16:12:05.749984
0.445193,-0456637,-0561763,16:12:05.749984
0.455188,-0456764,-0562657,16:12:05.749984
0.465190,-0456247,-0561818,16:12:05.749984
0.475187,-0457075,-0562320,16:12:05.796158
0.485218,-0456298,-0562246,16:12:05.796158
0.495239,-0456753,-0561837,16:12:05.796158
0.505239,-0456857,-0562581,16:12:05.796158
0.515234,-0456271,-0561958,16:12:05.796158
0.525236,-0457144,-0562465,16:12:05.843009
0.535321,-0456341,-0562347,16:12:05.843009
0.545319,-0456669,-0561915,16:12:05.843009
0.555314,-0456853,-0562722,16:12:05.843009
0.565308,-0456322,-0561844,16:12:05.843009
0.575303,-0457224,-0562423,16:12:05.889974
0.585337,-0456315,-0562383,16:12:05.889974
0.595358,-0456675,-0561864,16:12:05.889974
0.605364,-0456969,-0562779,16:12:05.889974
0.615358,-0456255,-0561763,16:12:05.936259
0.625390,-0457331,-0562420,16:12:05.936259
0.635386,-0456468,-0562349,16:12:05.936259
0.645395,-0456770,-0561834,16:12:05.936259
0.655392,-0456942,-0562635,16:12:05.936259
0.665388,-0456237,-0561832,16:12:05.982407
0.675460,-0457136,-0562339,16:12:05.982407
0.685461,-0456482,-0562394,16:12:05.982407
0.695462,-0456709,-0561690,16:12:05.982407
0.705487,-0456835,-0562737,16:12:06.029160
0.715492,-0456323,-0561846,16:12:06.029160
0.725522,-0457176,-0562273,16:12:06.029160
0.735518,-0456538,-0562372,16:12:06.029160
0.745512,-0456738,-0561816,16:12:06.029160
0.755506,-0456814,-0562611,16:12:06.075536
0.765537,-0456161,-0561970,16:12:06.075536
0.775537,-0457076,-0562259,16:12:06.075536
0.785532,-0456515,-0562489,16:12:06.075536
0.795528,-0456706,-0561803,16:12:06.075536
0.805560,-0456958,-0562700,16:12:06.123355
0.815593,-0456251,-0561800,16:12:06.123355
0.825590,-0457164,-0562248,16:12:06.123355
0.835584,-0456540,-0562406,16:12:06.123355
0.845593,-0456654,-0561860,16:12:06.172911
0.855655,-0456888,-0562579,16:12:06.172911
0.865680,-0456187,-0561912,16:12:06.172911
0.875676,-0457168,-0562353,16:12:06.172911
0.885670,-0456456,-0562331,16:12:06.172911
0.895667,-0456957,-0561860,16:12:06.229889
0.905717,-0456957,-0562680,16:12:06.229889
0.915735,-0456231,-0561837,16:12:06.229889
0.925731,-0457291,-0562277,16:12:06.229889
0.935728,-0456399,-0562377,16:12:06.229889
0.945724,-0456743,-0561765,16:12:06.229889
0.955718,-0457054,-0562783,16:12:06.276301
0.965747,-0456299,-0561949,16:12:06.276301
0.975748,-0457157,-0562304,16:12:06.276301
0.985746,-0456362,-0562408,16:12:06.276301
0.995745,-0456760,-0561793,16:12:06.276301
1.005766,-0456894,-0562647,16:12:06.323091
1.015813,-0456288,-0561851,16:12:06.323091
1.025819,-0457199,-0562236,16:12:06.323091
1.035819,-0456609,-0562387,16:12:06.323091
1.045819,-0456678,-0561832,16:12:06.378407
1.055815,-0456959,-0562658,16:12:06.378407
1.065854,-0456195,-0561957,16:12:06.378407
1.075848,-0457191,-0562215,16:12:06.378407
1.085842,-0456491,-0562415,16:12:06.378407
1.095836,-0456795,-0561834,16:12:06.378407
1.105835,-0457028,-0562559,16:12:06.432717
1.115894,-0456247,-0561902,16:12:06.434710
1.125889,-0457204,-0562295,16:12:06.434710
1.135885,-0456547,-0562396,16:12:06.434710
1.145879,-0456619,-0561701,16:12:06.434710
1.155874,-0456947,-0562662,16:12:06.479060
1.165932,-0456297,-0561820,16:12:06.479060
1.175941,-0457160,-0562250,16:12:06.479060
1.185938,-0456407,-0562418,16:12:06.479060
1.195935,-0456787,-0561833,16:12:06.480054
1.205934,-0456973,-0562421,16:12:06.529083
1.215983,-0456334,-0561902,16:12:06.529083
1.225979,-0457152,-0562187,16:12:06.529083
1.235974,-0456596,-0562477,16:12:06.529083
1.245970,-0456766,-0561826,16:12:06.529083
1.255966,-0456945,-0562633,16:12:06.576218
1.266001,-0456254,-0561850,16:12:06.576218
1.276006,-0457081,-0562261,16:12:06.576218
1.286002,-0456637,-0562351,16:12:06.576218
1.296001,-0456572,-0561712,16:12:06.621361
1.305997,-0456946,-0562526,16:12:06.621361
1.316048,-0456114,-0561845,16:12:06.621361
1.326044,-0457067,-0562181,16:12:06.621361
1.336042,-0456567,-0562405,16:12:06.621361
1.346039,-0456758,-0561737,16:12:06.666530
