===BEGIN_METADATA===
Test Type: Force Cycle,Force: 35N,Cycles: 100,Dwell Time: 1sec,Tool Accuracy: +/-0.05N
Test Number in Session: 08,Time since Last Test: ~5min
Number of ICB-Sensors: 1,Sensor Label(s): A
ICB-Sensor A's Serial#: 001,Length: 100mm,Spacing: 40mm,Saturation Load: 70N,Factor of Safety at Saturation: 1.5
Analog-to-Digital Converter: ADS1220,Mode: Turbo,Data Rate: DR_90SPS,Analog Excitation/Reference Voltage: 5.1V +/-2mV
DAQ Microcontroller: Arduino Nano ESP32,ID: Hi-STIFFS_Nano,CPU Clock: 240MHz,Cores: 2,Data-stream Connection: Wi-Fi
ICB-Sensor A's Latest Calibration: N/A,kA1: 1.0,dA1: 1.0,cA1: 1.0,kA2: 1.0,dA2: 1.0,cA2: 1.0
===END_METADATA===
===BEGIN_DATA===
Time_A_sec,Strain_A1_raw,Strain_A2_raw,Processed_Time
0.004771,-0457124,-0563679,16:37:23.890112
0.014850,-0457609,-0563679,16:37:23.890112
0.024886,-0457609,-0563754,16:37:23.890112
0.034895,-0457513,-0564330,16:37:23.890112
0.044887,-0457072,-0563478,16:37:23.890112
0.054883,-0457920,-0564137,16:37:23.890112
0.064878,-0456983,-0563836,16:37:23.938327
0.074942,-0457599,-0563387,16:37:23.939320
0.084948,-0457450,-0564336,16:37:23.939320
0.094967,-0457089,-0563415,16:37:23.939320
0.104982,-0457943,-0564159,16:37:23.986138
0.115011,-0456913,-0563766,16:37:23.986138
0.125040,-0457582,-0563602,16:37:23.987132
0.135037,-0457580,-0564403,16:37:23.987132
0.145031,-0457182,-0563454,16:37:23.987132
0.155027,-0457954,-0564164,16:37:24.028829
0.165098,-0457008,-0563872,16:37:24.029850
0.175095,-0457498,-0563556,16:37:24.029850
0.185089,-0457600,-0564302,16:37:24.029850
0.195086,-0457067,-0563260,16:37:24.029850
0.205108,-0457864,-0564010,16:37:24.075402
0.215140,-0457067,-0563904,16:37:24.076401
0.225138,-0457473,-0563602,16:37:24.077403
0.235133,-0457569,-0564320,16:37:24.077403
0.245127,-0457051,-0563466,16:37:24.125788
0.255157,-0457846,-0564035,16:37:24.125788
0.265151,-0457003,-0563871,16:37:24.125788
0.275145,-0457443,-0563696,16:37:24.125788
0.285142,-0457534,-0564300,16:37:24.125788
0.295138,-0457943,-0563196,16:37:24.168196
0.305229,-0457943,-0564040,16:37:24.170196
0.315235,-0457094,-0563946,16:37:24.171196
0.325232,-0457455,-0563623,16:37:24.171196
0.335226,-0457467,-0564387,16:37:24.171196
0.345223,-0457124,-0563395,16:37:24.219450
0.355257,-0457802,-0564114,16:37:24.219450
0.365254,-0457084,-0563853,16:37:24.219450
0.375249,-0457573,-0563543,16:37:24.219450
0.385279,-0457551,-0564318,16:37:24.262591
0.395362,-0457202,-0563196,16:37:24.262591
0.405395,-0457836,-0564043,16:37:24.262591
0.415392,-0457081,-0564012,16:37:24.262591
0.425388,-0457432,-0563606,16:37:24.262591
0.435384,-0457600,-0564374,16:37:24.311120
0.445417,-0456964,-0563439,16:37:24.311120
0.455413,-0457793,-0564036,16:37:24.311120
0.465447,-0457147,-0563971,16:37:24.312128
0.475441,-0457506,-0563606,16:37:24.312128
0.485441,-0457533,-0564316,16:37:24.356402
0.495516,-0457110,-0563472,16:37:24.356402
0.505543,-0457918,-0564187,16:37:24.356402
0.515554,-0457162,-0563933,16:37:24.356402
0.525551,-0457508,-0563584,16:37:24.402110
0.535596,-0457557,-0564351,16:37:24.404110
0.545592,-0457103,-0563512,16:37:24.405187
0.555589,-0457943,-0564081,16:37:24.405187
0.565585,-0457034,-0563954,16:37:24.405187
0.575579,-0457438,-0563553,16:37:24.451032
0.585620,-0457430,-0564353,16:37:24.452040
0.595620,-0457102,-0563501,16:37:24.452040
0.605637,-0457948,-0563946,16:37:24.452040
0.615648,-0457036,-0563951,16:37:24.452040
0.625649,-0457335,-0563510,16:37:24.498725
0.635682,-0457621,-0564455,16:37:24.498725
0.645681,-0457088,-0563429,16:37:24.498725
0.655675,-0457796,-0564112,16:37:24.498725
0.665673,-0456988,-0563903,16:37:24.542746
0.675735,-0457428,-0563578,16:37:24.542746
0.685748,-0457585,-0564397,16:37:24.542746
0.695745,-0457001,-0563554,16:37:24.542746
0.705742,-0457822,-0563764,16:37:24.542746
0.715782,-0457151,-0563824,16:37:24.588324
0.725816,-0457492,-0563650,16:37:24.588324
0.735813,-0457531,-0564271,16:37:24.588324
0.745807,-0457082,-0563575,16:37:24.588324
0.755806,-0457874,-0564128,16:37:24.588324
0.765802,-0457059,-0564040,16:37:24.638185
0.775831,-0457414,-0563544,16:37:24.638185
0.785830,-0457555,-0564404,16:37:24.638185
0.795828,-0457006,-0563546,16:37:24.638185
0.805825,-0457744,-0564006,16:37:24.681516
0.815919,-0457176,-0563986,16:37:24.685520
0.825948,-0457443,-0563489,16:37:24.685520
0.835942,-0457716,-0564333,16:37:24.685520
0.845937,-0456959,-0563484,16:37:24.685520
0.855934,-0457925,-0564001,16:37:24.729877
0.866011,-0457133,-0563975,16:37:24.729877
0.876005,-0457508,-0563618,16:37:24.729877
0.886007,-0457587,-0564334,16:37:24.729877
0.896001,-0457064,-0563589,16:37:24.773671
0.906085,-0457976,-0564100,16:37:24.773671
0.916138,-0457166,-0564054,16:37:24.773671
0.926154,-0457235,-0563499,16:37:24.774666
0.936150,-0457692,-0564198,16:37:24.774666
0.946145,-0457067,-0563522,16:37:24.823577
0.956180,-0457844,-0563964,16:37:24.823577
0.966181,-0457096,-0564092,16:37:24.823577
0.976208,-0457419,-0563516,16:37:24.823577
0.986203,-0457572,-0564266,16:37:24.823577
0.996198,-0457124,-0563527,16:37:24.867779
1.006230,-0457803,-0564018,16:37:24.867779
1.016269,-0457201,-0563983,16:37:24.867779
1.026276,-0457332,-0563525,16:37:24.867779
1.036284,-0457671,-0564453,16:37:24.913771
1.046335,-0457045,-0563563,16:37:24.913771
1.056364,-0457809,-0563951,16:37:24.915767
1.066360,-0457227,-0564027,16:37:24.915767
1.076357,-0457530,-0563523,16:37:24.915767
1.086353,-0457545,-0564418,16:37:24.959745
1.096391,-0456926,-0563498,16:37:24.961743
1.106383,-0457861,-0564006,16:37:24.961743
1.116384,-0457290,-0563797,16:37:24.961743
1.126421,-0457291,-0563527,16:37:24.961743
1.136417,-0457634,-0564396,16:37:25.007120
1.146451,-0456951,-0563734,16:37:25.008117
1.156449,-0457912,-0564017,16:37:25.008117
1.166444,-0457307,-0564104,16:37:25.008117
1.176438,-0457403,-0563343,16:37:25.053414
1.186481,-0457591,-0564406,16:37:25.053414
1.196486,-0456950,-0563481,16:37:25.053414
1.206483,-0457961,-0563958,16:37:25.053414
1.216479,-0457172,-0563880,16:37:25.053414
1.226502,-0457284,-0563460,16:37:25.098496
1.236600,-0457693,-0564314,16:37:25.099508
1.246597,-0457152,-0563568,16:37:25.099508
1.256593,-0457869,-0563927,16:37:25.099508
1.266590,-0457273,-0564114,16:37:25.099508
1.276588,-0457428,-0563456,16:37:25.147876
1.286620,-0457642,-0564377,16:37:25.148889
1.296614,-0457051,-0563534,16:37:25.148889
1.306608,-0457865,-0563878,16:37:25.148889
1.316608,-0457242,-0564075,16:37:25.193073
1.326642,-0457447,-0563527,16:37:25.195071
1.336667,-0457705,-0564387,16:37:25.196071
1.346663,-0456981,-0563617,16:37:25.196071
