===BEGIN_METADATA===
Test Type: Force Cycle,Force: 20N,Cycles: 100,Dwell Time: 1sec,Tool Accuracy: +/-0.05N
Test Number in Session: 05,Time since Last Test: ~3min
Number of ICB-Sensors: 1,Sensor Label(s): A
ICB-Sensor A's Serial#: 001,Length: 100mm,Spacing: 40mm,Saturation Load: 70N,Factor of Safety at Saturation: 1.5
Analog-to-Digital Converter: ADS1220,Mode: Turbo,Data Rate: DR_90SPS,Analog Excitation/Reference Voltage: 5.1V +/-2mV
DAQ Microcontroller: Arduino Nano ESP32,ID: Hi-STIFFS_Nano,CPU Clock: 240MHz,Cores: 2,Data-stream Connection: Wi-Fi
ICB-Sensor A's Latest Calibration: N/A,kA1: 1.0,dA1: 1.0,cA1: 1.0,kA2: 1.0,dA2: 1.0,cA2: 1.0
===END_METADATA===
===BEGIN_DATA===
Time_A_sec,Strain_A1_raw,Strain_A2_raw,Processed_Time
0.004807,-0456115,-0560932,15:24:22.476800
0.014830,-0455139,-0560932,15:24:22.477800
0.024864,-0455139,-0560312,15:24:22.477800
0.034858,-0456021,-0560544,15:24:22.477800
0.044853,-0455437,-0560845,15:24:22.477800
0.054847,-0455589,-0560134,15:24:22.524577
0.064879,-0456025,-0560992,15:24:22.524577
0.074875,-0455138,-0560344,15:24:22.525577
0.084897,-0456037,-0560445,15:24:22.525577
0.094914,-0455490,-0560809,15:24:22.525577
0.104908,-0455530,-0560075,15:24:22.570785
0.115005,-0455951,-0561041,15:24:22.570785
0.125003,-0455136,-0560174,15:24:22.570785
0.134999,-0456005,-0560388,15:24:22.570785
0.144995,-0455540,-0560837,15:24:22.570785
0.154991,-0455498,-0560060,15:24:22.618328
0.165020,-0456027,-0560931,15:24:22.618328
0.175013,-0455179,-0560352,15:24:22.618328
0.185041,-0456121,-0560342,15:24:22.618328
0.195059,-0455439,-0560846,15:24:22.664067
0.205091,-0455513,-0560032,15:24:22.664067
0.215089,-0455915,-0560826,15:24:22.664067
0.225087,-0455150,-0560311,15:24:22.665079
0.235084,-0455974,-0560526,15:24:22.665079
0.245079,-0455557,-0560736,15:24:22.709051
0.255148,-0455461,-0559879,15:24:22.710051
0.265144,-0455947,-0560867,15:24:22.710051
0.275145,-0455155,-0560195,15:24:22.710051
0.285140,-0456012,-0560255,15:24:22.756469
0.295215,-0455515,-0560842,15:24:22.756469
0.305253,-0455559,-0559917,15:24:22.756469
0.315250,-0456068,-0560922,15:24:22.756469
0.325245,-0455244,-0560194,15:24:22.756469
0.335239,-0456050,-0560470,15:24:22.803220
0.345270,-0455537,-0560802,15:24:22.803220
0.355268,-0455560,-0559980,15:24:22.803220
0.365270,-0456089,-0560740,15:24:22.803220
0.375264,-0455228,-0560240,15:24:22.803220
0.385261,-0456031,-0560416,15:24:22.850126
0.395352,-0455447,-0560740,15:24:22.850126
0.405350,-0455389,-0559863,15:24:22.850126
0.415345,-0455958,-0560856,15:24:22.850126
0.425341,-0455140,-0560280,15:24:22.895806
0.435400,-0455974,-0560402,15:24:22.896806
0.445434,-0455579,-0560839,15:24:22.896806
0.455431,-0455492,-0559979,15:24:22.896806
0.465427,-0456105,-0560940,15:24:22.896806
0.475421,-0455255,-0560287,15:24:22.942127
0.485455,-0455995,-0560388,15:24:22.942127
0.495481,-0455484,-0560809,15:24:22.943127
0.505494,-0455486,-0559918,15:24:22.943127
0.515491,-0456101,-0560730,15:24:22.943127
0.525504,-0455126,-0560157,15:24:22.989237
0.535537,-0455966,-0560296,15:24:22.989237
0.545540,-0455639,-0560769,15:24:22.989237
0.555535,-0455489,-0560038,15:24:22.989237
0.565531,-0456073,-0560870,15:24:23.037828
0.575596,-0455160,-0560184,15:24:23.037828
0.585607,-0455892,-0560373,15:24:23.037828
0.595629,-0455433,-0560662,15:24:23.037828
0.605639,-0455523,-0559899,15:24:23.037828
0.615633,-0456126,-0560764,15:24:23.081916
0.625665,-0455113,-0560282,15:24:23.082929
0.635662,-0455848,-0560443,15:24:23.082929
0.645655,-0455511,-0560791,15:24:23.082929
0.655653,-0455530,-0560035,15:24:23.082929
0.665648,-0455981,-0560772,15:24:23.128928
0.675683,-0455087,-0560277,15:24:23.129928
0.685680,-0455934,-0560334,15:24:23.129928
0.695678,-0455413,-0560678,15:24:23.129928
0.705716,-0455445,-0559929,15:24:23.175829
0.715776,-0455929,-0560849,15:24:23.176835
0.725791,-0455143,-0560181,15:24:23.176835
0.735786,-0455989,-0560220,15:24:23.176835
0.745782,-0455586,-0560792,15:24:23.176835
0.755777,-0455414,-0559842,15:24:23.223031
0.765811,-0456075,-0560771,15:24:23.223031
0.775813,-0455171,-0560103,15:24:23.223031
0.785808,-0455961,-0560252,15:24:23.223031
0.795804,-0455656,-0560675,15:24:23.223031
0.805831,-0455552,-0559853,15:24:23.268801
0.815865,-0455994,-0560785,15:24:23.268801
0.825862,-0455053,-0560189,15:24:23.268801
0.835858,-0455938,-0560297,15:24:23.268801
0.845853,-0455527,-0560759,15:24:23.313961
0.855884,-0455489,-0559827,15:24:23.314960
0.865882,-0455908,-0560730,15:24:23.314960
0.875877,-0455142,-0560120,15:24:23.314960
0.885875,-0455830,-0560303,15:24:23.314960
0.895870,-0455493,-0560754,15:24:23.360686
0.905959,-0455412,-0559787,15:24:23.360686
0.915976,-0455970,-0560552,15:24:23.360686
0.925970,-0455164,-0560249,15:24:23.360686
0.935965,-0455899,-0560265,15:24:23.410155
0.946013,-0455511,-0560626,15:24:23.410155
0.956042,-0455371,-0559973,15:24:23.410155
0.966035,-0455925,-0560738,15:24:23.410155
0.976030,-0455223,-0560137,15:24:23.410155
0.986027,-0455777,-0560307,15:24:23.452820
0.996058,-0455434,-0560730,15:24:23.453820
1.006074,-0455394,-0559888,15:24:23.453820
1.016080,-0455897,-0560710,15:24:23.453820
1.026084,-0455047,-0560141,15:24:23.453820
1.036084,-0455922,-0560248,15:24:23.499387
1.046118,-0455492,-0560799,15:24:23.499387
1.056117,-0455354,-0559925,15:24:23.499387
1.066114,-0455971,-0560693,15:24:23.499387
1.076108,-0455032,-0560236,15:24:23.547596
1.086160,-0455889,-0560295,15:24:23.548595
1.096164,-0455405,-0560780,15:24:23.548595
1.106160,-0455375,-0559741,15:24:23.548595
1.116199,-0455885,-0560594,15:24:23.548595
1.126202,-0455191,-0560097,15:24:23.594472
1.136235,-0456023,-0560137,15:24:23.594472
1.146231,-0455519,-0560820,15:24:23.594472
1.156226,-0455309,-0559925,15:24:23.594472
1.166222,-0455948,-0560757,15:24:23.594472
1.176219,-0455133,-0560152,15:24:23.640921
1.186249,-0455874,-0560226,15:24:23.640921
1.196249,-0455442,-0560750,15:24:23.640921
1.206245,-0455432,-0559774,15:24:23.640921
1.216268,-0455941,-0560752,15:24:23.687357
1.226301,-0455116,-0560253,15:24:23.687357
1.236307,-0455878,-0560262,15:24:23.687357
1.246304,-0455466,-0560720,15:24:23.687357
1.256299,-0455480,-0559980,15:24:23.687357
1.266293,-0455949,-0560674,15:24:23.733279
1.276323,-0455123,-0560143,15:24:23.733279
1.286324,-0455850,-0560220,15:24:23.733279
1.296319,-0455609,-0560760,15:24:23.733279
1.306315,-0455330,-0559831,15:24:23.733279
1.316363,-0455939,-0560739,15:24:23.780280
1.326395,-0455053,-0560188,15:24:23.780280
1.336395,-0455939,-0560136,15:24:23.781281
1.346390,-0455556,-0560719,15:24:23.781281
