===BEGIN_METADATA===
Test Type: Force Cycle,Force: 20N,Cycles: 100,Dwell Time: 1sec,Tool Accuracy: +/-0.05N
Test Number in Session: 04,Time since Last Test: ~3min
Number of ICB-Sensors: 1,Sensor Label(s): A
ICB-Sensor A's Serial#: 001,Length: 100mm,Spacing: 40mm,Saturation Load: 70N,Factor of Safety at Saturation: 1.5
Analog-to-Digital Converter: ADS1220,Mode: Turbo,Data Rate: DR_90SPS,Analog Excitation/Reference Voltage: 5.1V +/-2mV
DAQ Microcontroller: Arduino Nano ESP32,ID: Hi-STIFFS_Nano,CPU Clock: 240MHz,Cores: 2,Data-stream Connection: Wi-Fi
ICB-Sensor A's Latest Calibration: N/A,kA1: 1.0,dA1: 1.0,cA1: 1.0,kA2: 1.0,dA2: 1.0,cA2: 1.0
===END_METADATA===
===BEGIN_DATA===
Time_A_sec,Strain_A1_raw,Strain_A2_raw,Processed_Time
0.004775,-0455102,-0559209,15:03:13.335783
0.014800,-0455365,-0559209,15:03:13.335783
0.024836,-0455365,-0560172,15:03:13.335783
0.034830,-0454629,-0559455,15:03:13.336778
0.044827,-0455500,-0559805,15:03:13.336778
0.054822,-0454894,-0559951,15:03:13.336778
0.064817,-0455233,-0559294,15:03:13.382053
0.074849,-0455415,-0560140,15:03:13.382053
0.084880,-0454756,-0559447,15:03:13.382053
0.094874,-0455582,-0559778,15:03:13.382053
0.104893,-0454923,-0559916,15:03:13.428728
0.114940,-0455217,-0559311,15:03:13.428728
0.124943,-0455264,-0560161,15:03:13.428728
0.134973,-0454791,-0559394,15:03:13.428728
0.144968,-0455602,-0559847,15:03:13.428728
0.154963,-0454911,-0559854,15:03:13.477307
0.165020,-0455210,-0559339,15:03:13.477307
0.175019,-0455334,-0560152,15:03:13.477307
0.185017,-0454759,-0559410,15:03:13.477307
0.195012,-0455730,-0559788,15:03:13.477307
0.205008,-0454904,-0559814,15:03:13.523509
0.215039,-0455149,-0559334,15:03:13.523509
0.225043,-0455487,-0560168,15:03:13.523509
0.235040,-0454759,-0559468,15:03:13.523509
0.245036,-0455601,-0559747,15:03:13.570510
0.255091,-0454946,-0559997,15:03:13.570510
0.265090,-0455196,-0559171,15:03:13.570510
0.275089,-0455464,-0560284,15:03:13.570510
0.285084,-0454797,-0559378,15:03:13.570510
0.295083,-0455640,-0559801,15:03:13.616694
0.305117,-0455014,-0559979,15:03:13.616694
0.315141,-0455050,-0559341,15:03:13.616694
0.325135,-0455542,-0560076,15:03:13.616694
0.335131,-0454794,-0559514,15:03:13.616694
0.345129,-0455548,-0559869,15:03:13.663730
0.355161,-0454990,-0560055,15:03:13.663730
0.365158,-0455211,-0559323,15:03:13.663730
0.375152,-0455540,-0560348,15:03:13.663730
0.385149,-0454671,-0559420,15:03:13.710686
0.395251,-0455592,-0559774,15:03:13.710686
0.405253,-0454997,-0559908,15:03:13.710686
0.415274,-0455174,-0559192,15:03:13.710686
0.425277,-0455452,-0560185,15:03:13.710686
0.435276,-0454835,-0559358,15:03:13.756672
0.445307,-0455458,-0559712,15:03:13.756672
0.455303,-0455004,-0559936,15:03:13.757676
0.465302,-0455080,-0559376,15:03:13.757676
0.475297,-0455409,-0560082,15:03:13.757676
0.485295,-0454761,-0559407,15:03:13.803703
0.495329,-0455638,-0559800,15:03:13.803703
0.505325,-0455054,-0559922,15:03:13.803703
0.515347,-0455121,-0559170,15:03:13.803703
0.525370,-0455498,-0560198,15:03:13.850090
0.535402,-0454728,-0559526,15:03:13.850090
0.545402,-0455579,-0559812,15:03:13.850090
0.555400,-0455024,-0560096,15:03:13.850090
0.565399,-0455101,-0559265,15:03:13.850090
0.575396,-0455610,-0560218,15:03:13.895952
0.585446,-0454657,-0559447,15:03:13.895952
0.595445,-0455499,-0559718,15:03:13.895952
0.605444,-0455104,-0559842,15:03:13.895952
0.615445,-0455163,-0559174,15:03:13.941627
0.625468,-0455468,-0560093,15:03:13.942633
0.635499,-0454675,-0559302,15:03:13.942633
0.645495,-0455634,-0559666,15:03:13.942633
0.655493,-0454910,-0559945,15:03:13.942633
0.665493,-0455035,-0559246,15:03:13.995179
0.675527,-0455427,-0560207,15:03:13.995179
0.685524,-0454617,-0559403,15:03:13.995179
0.695520,-0455468,-0559711,15:03:13.995179
0.705515,-0455024,-0560047,15:03:13.995179
0.715511,-0455489,-0559150,15:03:14.037135
0.725553,-0455489,-0560088,15:03:14.037135
0.735566,-0454658,-0559495,15:03:14.037135
0.745563,-0455412,-0559806,15:03:14.037135
0.755558,-0454942,-0559958,15:03:14.037135
0.765554,-0455061,-0559288,15:03:14.083292
0.775591,-0455400,-0560152,15:03:14.083292
0.785590,-0454705,-0559437,15:03:14.083292
0.795587,-0455507,-0559801,15:03:14.083292
0.805583,-0454931,-0560015,15:03:14.130396
0.815617,-0455000,-0559147,15:03:14.130396
0.825645,-0455459,-0560260,15:03:14.132786
0.835641,-0454665,-0559412,15:03:14.132786
0.845635,-0455433,-0559666,15:03:14.132786
0.855634,-0455014,-0560041,15:03:14.176374
0.865682,-0455059,-0559373,15:03:14.176374
0.875681,-0455472,-0560045,15:03:14.176374
0.885679,-0454654,-0559462,15:03:14.176374
0.895674,-0455461,-0559668,15:03:14.176374
0.905672,-0454948,-0559955,15:03:14.223277
0.915706,-0455039,-0559305,15:03:14.223277
0.925728,-0455516,-0560197,15:03:14.223277
0.935742,-0454670,-0559408,15:03:14.223277
0.945741,-0455453,-0559777,15:03:14.270996
0.955776,-0454949,-0559951,15:03:14.270996
0.965773,-0455045,-0559267,15:03:14.270996
0.975767,-0455363,-0560045,15:03:14.270996
0.985766,-0454562,-0559548,15:03:14.270996
0.995761,-0454957,-0559585,15:03:14.316562
1.005808,-0454957,-0560049,15:03:14.316562
1.015805,-0455214,-0559334,15:03:14.316562
1.025802,-0455371,-0559973,15:03:14.316562
1.035827,-0454694,-0559459,15:03:14.316562
1.045827,-0455574,-0559677,15:03:14.363297
1.055858,-0455036,-0559968,15:03:14.363297
1.065853,-0455091,-0559321,15:03:14.363297
1.075850,-0455475,-0560083,15:03:14.363297
1.085847,-0454772,-0559546,15:03:14.410497
1.095882,-0455566,-0559655,15:03:14.410497
1.105878,-0455039,-0560066,15:03:14.410497
1.115873,-0455058,-0559217,15:03:14.410497
1.125871,-0455412,-0560153,15:03:14.411488
1.135904,-0454736,-0559433,15:03:14.456802
1.146005,-0455565,-0559588,15:03:14.456802
1.156002,-0455061,-0560015,15:03:14.456802
1.166001,-0455059,-0559286,15:03:14.456802
1.175996,-0455480,-0560023,15:03:14.456802
1.185992,-0454698,-0559493,15:03:14.503257
1.196027,-0455531,-0559719,15:03:14.503257
1.206028,-0454905,-0560053,15:03:14.503257
1.216025,-0454932,-0559208,15:03:14.503257
1.226022,-0454622,-0560026,15:03:14.548570
1.236076,-0454622,-0559555,15:03:14.548570
1.246073,-0455422,-0559691,15:03:14.549575
1.256071,-0455063,-0560143,15:03:14.549575
1.266072,-0454993,-0559335,15:03:14.549575
1.276072,-0455589,-0560147,15:03:14.595363
1.286105,-0454677,-0559587,15:03:14.595363
1.296101,-0455611,-0559779,15:03:14.595363
1.306097,-0455022,-0560173,15:03:14.595363
1.316096,-0455114,-0559398,15:03:14.642130
1.326155,-0455535,-0560251,15:03:14.642130
1.336208,-0454578,-0559760,15:03:14.642130
1.346224,-0455463,-0559799,15:03:14.642130
