===BEGIN_METADATA===
Test Name: 2026-01-03_test_202344,yyyy-mm-dd_test_hhmmss
Test Type: Force Cycle,Force: 35N,Cycles: 66,Dwell Time: 1sec,Tool Accuracy: +/-0.05N
Test Number in Session: 04,Time since Last Test: ~5min
Number of ICB-Sensors: 1,Sensor Label(s): B
ICB-Sensor B's Serial#: 002,Length: 120mm,Spacing: 40mm,Saturation Load: 80N,Factor of Safety at Saturation: 1.5
Analog-to-Digital Converter: ADS1220,Mode: Turbo,Data Rate: DR_90SPS,Analog Excitation/Reference Voltage: 5.1V +/-2mV
DAQ Microcontroller: Arduino Nano ESP32,ID: Hi-STIFFS_Nano,CPU Clock: 240MHz,Cores: 2,Data-stream Connection: Wi-Fi
ICB-Sensor B's Latest Calibration: N/A,kB1: 1.0,dB1: 1.0,cB1: 1.0,kB2: 1.0,dB2: 1.0,cB2: 1.0
===END_METADATA===
===BEGIN_DATA===
Time_B_sec,Strain_B1_raw,Strain_B2_raw,Processed_Time
0.004781,-0723311,-0615474,20:23:46.026171
0.014805,-0724763,-0615474,20:23:46.027166
0.024837,-0724763,-0616367,20:23:46.027166
0.034831,-0723118,-0616398,20:23:46.027166
0.044825,-0724332,-0615551,20:23:46.027166
0.054820,-0723895,-0616994,20:23:46.071438
0.064886,-0723329,-0615442,20:23:46.071438
0.074899,-0724725,-0616340,20:23:46.072442
0.084898,-0723130,-0616385,20:23:46.072442
0.094917,-0724333,-0615525,20:23:46.072442
0.104913,-0723938,-0617005,20:23:46.117415
0.114994,-0723162,-0615604,20:23:46.117415
0.124992,-0724651,-0616326,20:23:46.119759
0.134992,-0723106,-0616638,20:23:46.119759
0.144987,-0724075,-0615601,20:23:46.119759
0.154985,-0723875,-0617082,20:23:46.163683
0.165014,-0723211,-0615515,20:23:46.163683
0.175032,-0724648,-0616371,20:23:46.163683
0.185035,-0722997,-0616550,20:23:46.163683
0.195034,-0723920,-0615516,20:23:46.210349
0.205063,-0724016,-0617004,20:23:46.210349
0.215063,-0723209,-0615576,20:23:46.210349
0.225058,-0724885,-0616375,20:23:46.210349
0.235054,-0723023,-0616492,20:23:46.210349
0.245052,-0724163,-0615452,20:23:46.260519
0.255083,-0723975,-0617053,20:23:46.260519
0.265081,-0723315,-0615496,20:23:46.260519
0.275113,-0724666,-0616376,20:23:46.260519
0.285109,-0723037,-0616329,20:23:46.260519
0.295126,-0724041,-0615372,20:23:46.304394
0.305158,-0724067,-0616841,20:23:46.304394
0.315155,-0723181,-0615500,20:23:46.304394
0.325153,-0724747,-0616180,20:23:46.304394
0.335149,-0723079,-0616369,20:23:46.351817
0.345179,-0724058,-0615360,20:23:46.351817
0.355181,-0724016,-0616865,20:23:46.351817
0.365179,-0723138,-0615552,20:23:46.351817
0.375257,-0724764,-0616192,20:23:46.351817
0.385288,-0723053,-0616377,20:23:46.399599
0.395373,-0724073,-0615401,20:23:46.399599
0.405376,-0724040,-0616906,20:23:46.399599
0.415374,-0722969,-0615538,20:23:46.399599
0.425368,-0724793,-0616186,20:23:46.399599
0.435365,-0723061,-0616319,20:23:46.445427
0.445399,-0723917,-0615257,20:23:46.445427
0.455398,-0724152,-0616698,20:23:46.445427
0.465395,-0723103,-0615478,20:23:46.445427
0.475414,-0724851,-0616006,20:23:46.492102
0.485453,-0723104,-0616463,20:23:46.492102
0.495464,-0724025,-0615335,20:23:46.492102
0.505463,-0724131,-0616808,20:23:46.492102
0.515471,-0723162,-0615566,20:23:46.492102
0.525470,-0724906,-0616059,20:23:46.541425
0.535538,-0723245,-0616430,20:23:46.542429
0.545533,-0724016,-0615220,20:23:46.542429
0.555531,-0724210,-0616849,20:23:46.542429
0.565528,-0723108,-0615549,20:23:46.542429
0.575525,-0724856,-0615936,20:23:46.586925
0.585564,-0723333,-0616403,20:23:46.586925
0.595560,-0723999,-0615141,20:23:46.586925
0.605557,-0724226,-0616670,20:23:46.586925
0.615551,-0723048,-0615544,20:23:46.633106
0.625614,-0724807,-0615945,20:23:46.633106
0.635638,-0723297,-0616474,20:23:46.633106
0.645634,-0724163,-0615369,20:23:46.633106
0.655630,-0724408,-0616619,20:23:46.634107
0.665629,-0723112,-0615511,20:23:46.681671
0.675662,-0724835,-0615840,20:23:46.681671
0.685682,-0723350,-0616457,20:23:46.681671
0.695687,-0724087,-0615179,20:23:46.681671
0.705700,-0724419,-0616698,20:23:46.681671
0.715694,-0723170,-0615576,20:23:46.726194
0.725732,-0725039,-0615895,20:23:46.726194
0.735733,-0723461,-0616546,20:23:46.726194
0.745729,-0724122,-0615102,20:23:46.726194
0.755723,-0724445,-0616701,20:23:46.772960
0.765755,-0723213,-0615525,20:23:46.772960
0.775752,-0724908,-0615783,20:23:46.772960
0.785845,-0723503,-0616465,20:23:46.772960
0.795844,-0723925,-0615137,20:23:46.772960
0.805840,-0724488,-0616747,20:23:46.819748
0.815871,-0723273,-0615640,20:23:46.819748
0.825871,-0724833,-0615888,20:23:46.819748
0.835866,-0723511,-0616523,20:23:46.819748
0.845866,-0724056,-0615046,20:23:46.819748
0.855865,-0724464,-0616716,20:23:46.865670
0.865898,-0723136,-0615605,20:23:46.865670
0.875942,-0724931,-0615917,20:23:46.865670
0.885965,-0723577,-0616461,20:23:46.865670
0.896025,-0723912,-0615095,20:23:46.912011
0.906070,-0724492,-0616639,20:23:46.912011
0.916066,-0723146,-0615522,20:23:46.912011
0.926063,-0724902,-0615801,20:23:46.912011
0.936073,-0723549,-0616454,20:23:46.912011
0.946082,-0723939,-0615132,20:23:46.958402
0.956168,-0724430,-0616457,20:23:46.958402
0.966166,-0723021,-0615681,20:23:46.958402
0.976162,-0724917,-0615622,20:23:46.958402
0.986184,-0723600,-0616435,20:23:47.005711
0.996197,-0723837,-0615199,20:23:47.005711
1.006231,-0724544,-0616575,20:23:47.005711
1.016233,-0723135,-0615767,20:23:47.005711
1.026229,-0724769,-0615741,20:23:47.005711
1.036228,-0723519,-0616602,20:23:47.053807
1.046263,-0723825,-0615030,20:23:47.053807
1.056261,-0724602,-0616542,20:23:47.053807
1.066256,-0723029,-0615705,20:23:47.053807
1.076254,-0724682,-0615654,20:23:47.053807
1.086252,-0723473,-0616491,20:23:47.099053
1.096342,-0723678,-0615009,20:23:47.099053
1.106359,-0724591,-0616387,20:23:47.099053
1.116356,-0722886,-0615696,20:23:47.099053
1.126350,-0724597,-0615455,20:23:47.145330
1.136347,-0723526,-0616635,20:23:47.145330
1.146379,-0723687,-0615062,20:23:47.145330
1.156375,-0724540,-0616429,20:23:47.145330
1.166371,-0722871,-0615710,20:23:47.145330
1.176366,-0724579,-0615578,20:23:47.191679
1.186398,-0723560,-0616430,20:23:47.191679
1.196423,-0723714,-0615013,20:23:47.191679
1.206417,-0724471,-0616363,20:23:47.191679
1.216411,-0722899,-0615721,20:23:47.191679
1.226408,-0724594,-0615530,20:23:47.238603
1.236442,-0723402,-0616446,20:23:47.238603
1.246439,-0723624,-0615106,20:23:47.238603
1.256435,-0724503,-0616478,20:23:47.238603
1.266434,-0722945,-0615783,20:23:47.285718
1.276465,-0724489,-0615615,20:23:47.285718
1.286501,-0723497,-0616491,20:23:47.285718
1.296520,-0723509,-0614940,20:23:47.285718
1.306533,-0724423,-0616405,20:23:47.285718
1.316531,-0722879,-0615786,20:23:47.332379
1.326563,-0724349,-0615500,20:23:47.332379
1.336560,-0723465,-0616539,20:23:47.332379
1.346557,-0723389,-0615141,20:23:47.332379
1.356553,-0724437,-0616381,20:23:47.332379
1.366550,-0722793,-0615749,20:23:47.379747
1.376594,-0724417,-0615483,20:23:47.379747
1.386593,-0723413,-0616541,20:23:47.379747
1.396614,-0724407,-0615068,20:23:47.379747
1.406650,-0724407,-0616334,20:23:47.379747
1.416651,-0722751,-0615672,20:23:47.426396
1.426684,-0724278,-0615431,20:23:47.426396
1.436681,-0723501,-0616623,20:23:47.426396
1.446679,-0723396,-0615203,20:23:47.426396
1.456676,-0724472,-0616288,20:23:47.473694
1.466708,-0722830,-0615667,20:23:47.473694
1.476708,-0724347,-0615463,20:23:47.473694
1.486706,-0723462,-0616540,20:23:47.473694
1.496704,-0723475,-0615055,20:23:47.473694
1.506742,-0724362,-0616301,20:23:47.520229
1.516803,-0722783,-0615793,20:23:47.520229
1.526805,-0724302,-0615405,20:23:47.520229
1.536805,-0723498,-0616638,20:23:47.520229
1.546804,-0723369,-0615072,20:23:47.520229
