===BEGIN_METADATA===
Test Type: Force Cycle,Force: 20N,Cycles: 100,Dwell Time: 1sec,Tool Accuracy: +/-0.05N
Test Number in Session: 12,Time since Last Test: ~6min
Number of ICB-Sensors: 1,Sensor Label(s): A
ICB-Sensor A's Serial#: 001,Length: 100mm,Spacing: 40mm,Saturation Load: 70N,Factor of Safety at Saturation: 1.5
Analog-to-Digital Converter: ADS1220,Mode: Turbo,Data Rate: DR_90SPS,Analog Excitation/Reference Voltage: 5.1V +/-2mV
DAQ Microcontroller: Arduino Nano ESP32,ID: Hi-STIFFS_Nano,CPU Clock: 240MHz,Cores: 2,Data-stream Connection: Wi-Fi
ICB-Sensor A's Latest Calibration: N/A,kA1: 1.0,dA1: 1.0,cA1: 1.0,kA2: 1.0,dA2: 1.0,cA2: 1.0
===END_METADATA===
===BEGIN_DATA===
Time_A_sec,Strain_A1_raw,Strain_A2_raw,Processed_Time
0.004777,-0459529,-0566215,18:11:27.366176
0.014799,-0460148,-0566215,18:11:27.366176
0.024836,-0459336,-0567151,18:11:27.366176
0.034906,-0459336,-0566444,18:11:27.366176
0.044940,-0460110,-0566614,18:11:27.366176
0.054934,-0459866,-0567396,18:11:27.412550
0.064982,-0459624,-0566428,18:11:27.412550
0.075007,-0460183,-0567155,18:11:27.412550
0.085004,-0459423,-0566774,18:11:27.413554
0.095029,-0460049,-0566635,18:11:27.413554
0.105026,-0459822,-0567157,18:11:27.458304
0.115058,-0459539,-0566385,18:11:27.459302
0.125062,-0460226,-0567192,18:11:27.459302
0.135059,-0459449,-0566754,18:11:27.459302
0.145067,-0460014,-0566626,18:11:27.459302
0.155067,-0459908,-0567208,18:11:27.504237
0.165097,-0459470,-0566271,18:11:27.505243
0.175095,-0460204,-0567132,18:11:27.505243
0.185092,-0459412,-0566715,18:11:27.505243
0.195112,-0460043,-0566541,18:11:27.551374
0.205155,-0459888,-0567150,18:11:27.551374
0.215151,-0459543,-0566384,18:11:27.551374
0.225148,-0460228,-0567061,18:11:27.551374
0.235142,-0459337,-0566757,18:11:27.551374
0.245139,-0459996,-0566663,18:11:27.599915
0.255230,-0459906,-0567247,18:11:27.599915
0.265226,-0459542,-0566382,18:11:27.599915
0.275222,-0460163,-0567137,18:11:27.599915
0.285224,-0459352,-0566808,18:11:27.599915
0.295219,-0459930,-0566464,18:11:27.643633
0.305257,-0459822,-0567247,18:11:27.643633
0.315252,-0459492,-0566368,18:11:27.643633
0.325249,-0460159,-0567185,18:11:27.643633
0.335245,-0459966,-0566822,18:11:27.689697
0.345277,-0459966,-0566674,18:11:27.690679
0.355274,-0459851,-0567269,18:11:27.690679
0.365304,-0459590,-0566532,18:11:27.690679
0.375298,-0460310,-0567098,18:11:27.690679
0.385293,-0459397,-0566774,18:11:27.736595
0.395326,-0459948,-0566412,18:11:27.736595
0.405365,-0459838,-0567365,18:11:27.736595
0.415363,-0459524,-0566449,18:11:27.736595
0.425358,-0460235,-0567061,18:11:27.782761
0.435432,-0459475,-0566793,18:11:27.783763
0.445457,-0459865,-0566673,18:11:27.783763
0.455461,-0459747,-0567263,18:11:27.783763
0.465480,-0459533,-0566335,18:11:27.783763
0.475477,-0460215,-0567113,18:11:27.829526
0.485508,-0459394,-0566883,18:11:27.830526
0.495504,-0459957,-0566478,18:11:27.830526
0.505527,-0459924,-0567256,18:11:27.830526
0.515526,-0459430,-0566474,18:11:27.830526
0.525523,-0460120,-0567017,18:11:27.876874
0.535574,-0459955,-0566795,18:11:27.876874
0.545654,-0459955,-0566568,18:11:27.876874
0.555692,-0459869,-0567344,18:11:27.876874
0.565688,-0459457,-0566448,18:11:27.923733
0.575765,-0460109,-0567079,18:11:27.923733
0.585790,-0459446,-0566958,18:11:27.924740
0.595784,-0459814,-0566542,18:11:27.924740
0.605809,-0460022,-0567277,18:11:27.924740
0.615804,-0459491,-0566536,18:11:27.972414
0.625838,-0460236,-0567044,18:11:27.972414
0.635840,-0459431,-0566829,18:11:27.972414
0.645834,-0459868,-0566473,18:11:27.973414
0.655830,-0459769,-0567338,18:11:27.973414
0.665837,-0459338,-0566463,18:11:28.017212
0.675871,-0460210,-0566990,18:11:28.017212
0.685870,-0459367,-0566842,18:11:28.017212
0.695867,-0459819,-0566502,18:11:28.017212
0.705873,-0459898,-0567153,18:11:28.063025
0.715970,-0459419,-0566481,18:11:28.063025
0.725970,-0460144,-0566971,18:11:28.063025
0.735964,-0459452,-0566821,18:11:28.063025
0.745960,-0459918,-0566489,18:11:28.063025
0.755955,-0459875,-0567256,18:11:28.111157
0.766016,-0459383,-0566542,18:11:28.111157
0.776012,-0460088,-0566981,18:11:28.112165
0.786014,-0459393,-0566920,18:11:28.112165
0.796010,-0459876,-0566482,18:11:28.112165
0.806005,-0459956,-0567093,18:11:28.158807
0.816034,-0459409,-0566458,18:11:28.158807
0.826031,-0460127,-0566998,18:11:28.158807
0.836030,-0459401,-0566908,18:11:28.158807
0.846062,-0459831,-0566590,18:11:28.201183
0.856127,-0459831,-0567305,18:11:28.201183
0.866156,-0459343,-0566401,18:11:28.201183
0.876186,-0460034,-0567007,18:11:28.201183
0.886181,-0459434,-0566941,18:11:28.201183
0.896177,-0459795,-0566382,18:11:28.247727
0.906210,-0459906,-0567113,18:11:28.248728
0.916254,-0459418,-0566465,18:11:28.248728
0.926252,-0460244,-0566918,18:11:28.248728
0.936247,-0459473,-0567029,18:11:28.294666
0.946298,-0459785,-0566374,18:11:28.294666
0.956327,-0459906,-0567262,18:11:28.294666
0.966322,-0459387,-0566453,18:11:28.294666
0.976318,-0460263,-0566919,18:11:28.295666
0.986314,-0459557,-0567090,18:11:28.342060
0.996349,-0459793,-0566491,18:11:28.342060
1.006346,-0460000,-0567244,18:11:28.342060
1.016366,-0459457,-0566492,18:11:28.342060
1.026382,-0460120,-0567031,18:11:28.342060
1.036396,-0459587,-0567028,18:11:28.387155
1.046428,-0460057,-0566368,18:11:28.389159
1.056477,-0460057,-0567256,18:11:28.389159
1.066537,-0459597,-0566197,18:11:28.389159
1.076548,-0460153,-0566938,18:11:28.431686
1.086600,-0459614,-0566984,18:11:28.431686
1.096603,-0459750,-0566381,18:11:28.431686
1.106602,-0460156,-0567281,18:11:28.433159
1.116620,-0459423,-0566539,18:11:28.433159
1.126640,-0460195,-0566980,18:11:28.479701
1.136708,-0459530,-0567030,18:11:28.479701
1.146702,-0459778,-0566385,18:11:28.479701
1.156698,-0460107,-0567265,18:11:28.479701
1.166695,-0459441,-0566436,18:11:28.479701
1.176713,-0460216,-0566894,18:11:28.525852
1.186743,-0459652,-0566971,18:11:28.525852
1.196739,-0459807,-0566402,18:11:28.525852
1.206734,-0460016,-0567309,18:11:28.526852
1.216730,-0459352,-0566279,18:11:28.572121
1.226785,-0460175,-0566821,18:11:28.572121
1.236785,-0459611,-0567065,18:11:28.572121
1.246782,-0459820,-0566424,18:11:28.572121
1.256777,-0460077,-0567234,18:11:28.572121
1.266774,-0459327,-0566581,18:11:28.620158
1.276806,-0460250,-0566891,18:11:28.620158
1.286816,-0459637,-0567139,18:11:28.620158
1.296816,-0459742,-0566469,18:11:28.620158
1.306826,-0460091,-0567340,18:11:28.620158
1.316822,-0459401,-0566336,18:11:28.665228
1.326855,-0460088,-0566941,18:11:28.667221
1.336852,-0459693,-0567070,18:11:28.667221
1.346848,-0459819,-0566327,18:11:28.668221
