===BEGIN_METADATA===
Test Type: Force Cycle,Force: 20N,Cycles: 100,Dwell Time: 1sec,Tool Accuracy: +/-0.05N
Test Number in Session: 03,Time since Last Test: ~5min
Number of ICB-Sensors: 1,Sensor Label(s): A
ICB-Sensor A's Serial#: 001,Length: 100mm,Spacing: 40mm,Saturation Load: 70N,Factor of Safety at Saturation: 1.5
Analog-to-Digital Converter: ADS1220,Mode: Turbo,Data Rate: DR_90SPS,Analog Excitation/Reference Voltage: 5.1V +/-2mV
DAQ Microcontroller: Arduino Nano ESP32,ID: Hi-STIFFS_Nano,CPU Clock: 240MHz,Cores: 2,Data-stream Connection: Wi-Fi
ICB-Sensor A's Latest Calibration: N/A,kA1: 1.0,dA1: 1.0,cA1: 1.0,kA2: 1.0,dA2: 1.0,cA2: 1.0
===END_METADATA===
===BEGIN_DATA===
Time_A_sec,Strain_A1_raw,Strain_A2_raw,Processed_Time
3.168166,-0454571,-0558525,14:42:32.535590
3.178162,-0454569,-0559143,14:42:32.536591
3.188183,-0454266,-0558200,14:42:32.579595
3.198214,-0455064,-0559021,14:42:32.579595
3.208215,-0453982,-0558814,14:42:32.579595
3.218211,-0454651,-0558421,14:42:32.579595
3.228211,-0454568,-0559313,14:42:32.579595
3.238205,-0454182,-0558377,14:42:32.630527
3.248281,-0455171,-0558981,14:42:32.630527
3.258280,-0454121,-0558950,14:42:32.630527
3.268279,-0454556,-0558498,14:42:32.630527
3.278278,-0454591,-0559250,14:42:32.630527
3.288317,-0454187,-0558430,14:42:32.673102
3.298350,-0454936,-0558983,14:42:32.673102
3.308347,-0454054,-0558852,14:42:32.673102
3.318343,-0454579,-0558525,14:42:32.674102
3.328338,-0454567,-0559281,14:42:32.718398
3.338368,-0454193,-0558507,14:42:32.718398
3.348369,-0455081,-0559012,14:42:32.719411
3.358366,-0454121,-0558885,14:42:32.719411
3.368360,-0454541,-0558583,14:42:32.719411
3.378358,-0454460,-0559232,14:42:32.765570
3.388416,-0454239,-0558407,14:42:32.765570
3.398417,-0454924,-0558876,14:42:32.765570
3.408412,-0454166,-0558824,14:42:32.766243
3.418410,-0454456,-0558429,14:42:32.812088
3.428408,-0454569,-0559271,14:42:32.812088
3.438441,-0454110,-0558460,14:42:32.812088
3.448438,-0454882,-0558952,14:42:32.814083
3.458435,-0454051,-0558932,14:42:32.814083
3.468431,-0454628,-0558548,14:42:32.856841
3.478466,-0454532,-0559345,14:42:32.856841
3.488473,-0453949,-0558254,14:42:32.857915
3.498495,-0454887,-0558987,14:42:32.857915
3.508492,-0453960,-0558772,14:42:32.857915
3.518491,-0454485,-0558555,14:42:32.903885
3.528524,-0454535,-0559275,14:42:32.903885
3.538525,-0454096,-0558395,14:42:32.903885
3.548519,-0454899,-0559104,14:42:32.903885
3.558514,-0454132,-0558927,14:42:32.950864
3.568568,-0454543,-0558520,14:42:32.950864
3.578571,-0454511,-0559331,14:42:32.950864
3.588570,-0454118,-0558361,14:42:32.950864
3.598587,-0454859,-0559056,14:42:32.950864
3.608586,-0454015,-0559015,14:42:32.997842
3.618616,-0454542,-0558529,14:42:32.997842
3.628612,-0454555,-0559334,14:42:32.997842
3.638609,-0454072,-0558450,14:42:32.997842
3.648606,-0454853,-0559081,14:42:32.997842
3.658607,-0454078,-0559009,14:42:33.046308
3.668639,-0454476,-0558616,14:42:33.046308
3.678636,-0454564,-0559354,14:42:33.046308
3.688632,-0454058,-0558375,14:42:33.046308
3.698673,-0454907,-0559081,14:42:33.046308
3.708672,-0454113,-0558978,14:42:33.091906
3.718702,-0454549,-0558556,14:42:33.091906
3.728701,-0454634,-0559487,14:42:33.091906
3.738702,-0454170,-0558536,14:42:33.091906
3.748703,-0454928,-0559226,14:42:33.138193
3.758732,-0454057,-0558955,14:42:33.138193
3.768735,-0454449,-0558526,14:42:33.138193
3.778729,-0454591,-0559404,14:42:33.138193
3.788733,-0454042,-0558545,14:42:33.138193
3.798757,-0454896,-0559041,14:42:33.184243
