===BEGIN_METADATA===
Test Type: Force Cycle,Force: 50N,Cycles: 100,Dwell Time: 1sec,Tool Accuracy: +/-0.05N
Test Number in Session: 11,Time since Last Test: ~6min
Number of ICB-Sensors: 1,Sensor Label(s): A
ICB-Sensor A's Serial#: 001,Length: 100mm,Spacing: 40mm,Saturation Load: 70N,Factor of Safety at Saturation: 1.5
Analog-to-Digital Converter: ADS1220,Mode: Turbo,Data Rate: DR_90SPS,Analog Excitation/Reference Voltage: 5.1V +/-2mV
DAQ Microcontroller: Arduino Nano ESP32,ID: Hi-STIFFS_Nano,CPU Clock: 240MHz,Cores: 2,Data-stream Connection: Wi-Fi
ICB-Sensor A's Latest Calibration: N/A,kA1: 1.0,dA1: 1.0,cA1: 1.0,kA2: 1.0,dA2: 1.0,cA2: 1.0
===END_METADATA===
===BEGIN_DATA===
Time_A_sec,Strain_A1_raw,Strain_A2_raw,Processed_Time
0.004803,-0459216,-0566312,17:47:54.622324
0.014826,-0459960,-0566312,17:47:54.622324
0.024859,-0459960,-0566565,17:47:54.622324
0.034856,-0459604,-0566989,17:47:54.622324
0.044854,-0459578,-0565850,17:47:54.622324
0.054880,-0460169,-0567039,17:47:54.622324
0.064878,-0459201,-0566299,17:47:54.671566
0.074910,-0459907,-0566430,17:47:54.672553
0.084907,-0459604,-0566919,17:47:54.672553
0.094901,-0459514,-0566047,17:47:54.672553
0.104912,-0460013,-0566921,17:47:54.715914
0.114942,-0459242,-0566347,17:47:54.715914
0.124936,-0460021,-0566445,17:47:54.715914
0.134935,-0459655,-0566904,17:47:54.715914
0.144942,-0459390,-0565587,17:47:54.715914
0.154994,-0460118,-0566604,17:47:54.762118
0.165055,-0459158,-0566284,17:47:54.762118
0.175053,-0459802,-0566480,17:47:54.762118
0.185053,-0459490,-0566775,17:47:54.762118
0.195052,-0459421,-0566100,17:47:54.762118
0.205054,-0459960,-0566820,17:47:54.810847
0.215085,-0459106,-0566348,17:47:54.811845
0.225082,-0459904,-0566218,17:47:54.811845
0.235092,-0459564,-0566858,17:47:54.811845
0.245099,-0459446,-0566037,17:47:54.858020
0.255159,-0460105,-0566799,17:47:54.858020
0.265188,-0459187,-0566285,17:47:54.858020
0.275262,-0459823,-0566310,17:47:54.858020
0.285261,-0459638,-0567024,17:47:54.859157
0.295257,-0459430,-0566069,17:47:54.901634
0.305292,-0460080,-0566778,17:47:54.902659
0.315294,-0459169,-0566352,17:47:54.902659
0.325291,-0459885,-0566292,17:47:54.902659
0.335291,-0459680,-0566883,17:47:54.902659
0.345287,-0459367,-0566000,17:47:54.948643
0.355343,-0460099,-0566628,17:47:54.948643
0.365390,-0459134,-0566336,17:47:54.948643
0.375391,-0459836,-0566228,17:47:54.948643
0.385387,-0459687,-0566880,17:47:54.995313
0.395417,-0459320,-0565950,17:47:54.995313
0.405411,-0460025,-0566737,17:47:54.995313
0.415449,-0459183,-0566327,17:47:54.995313
0.425458,-0459749,-0566287,17:47:54.995313
0.435461,-0459673,-0566876,17:47:55.042112
0.445538,-0459267,-0566016,17:47:55.042112
0.455536,-0460123,-0566501,17:47:55.042112
0.465559,-0459182,-0566343,17:47:55.042112
0.475554,-0459683,-0566281,17:47:55.089012
0.485551,-0459653,-0566934,17:47:55.089012
0.495587,-0459184,-0566019,17:47:55.089012
0.505598,-0459999,-0566713,17:47:55.089012
0.515599,-0459172,-0566417,17:47:55.089012
0.525594,-0459884,-0566278,17:47:55.135867
0.535624,-0459670,-0566893,17:47:55.135867
0.545623,-0459272,-0566063,17:47:55.135867
0.555619,-0460092,-0566612,17:47:55.136779
0.565643,-0459289,-0566427,17:47:55.136779
0.575639,-0459768,-0566278,17:47:55.182768
0.585722,-0459596,-0566910,17:47:55.182768
0.595721,-0459288,-0566022,17:47:55.182768
0.605720,-0460101,-0566792,17:47:55.183682
0.615715,-0459222,-0566375,17:47:55.183682
0.625711,-0459782,-0566256,17:47:55.232613
0.635743,-0459691,-0566875,17:47:55.232613
0.645743,-0459341,-0565925,17:47:55.232613
0.655741,-0460157,-0566714,17:47:55.232613
0.665764,-0459750,-0566512,17:47:55.275771
0.675831,-0459750,-0566013,17:47:55.275771
0.685846,-0459614,-0566957,17:47:55.275771
0.695843,-0459280,-0566042,17:47:55.275771
0.705838,-0459964,-0566737,17:47:55.275771
0.715860,-0459198,-0566305,17:47:55.322418
0.725929,-0459568,-0566322,17:47:55.322418
0.735926,-0459703,-0566963,17:47:55.323418
0.745922,-0459276,-0565966,17:47:55.323418
0.755924,-0460013,-0566723,17:47:55.368320
0.765945,-0459287,-0566546,17:47:55.368320
0.775975,-0459648,-0566312,17:47:55.369330
0.786005,-0459648,-0566957,17:47:55.369330
0.796001,-0459242,-0566062,17:47:55.369330
0.805994,-0460079,-0566602,17:47:55.415902
0.816024,-0459177,-0566497,17:47:55.415902
0.826024,-0459751,-0566212,17:47:55.415902
0.836021,-0459730,-0567061,17:47:55.415902
0.846018,-0459358,-0566257,17:47:55.415902
0.856012,-0459955,-0566747,17:47:55.459986
0.866049,-0459205,-0566367,17:47:55.460999
0.876073,-0459674,-0566216,17:47:55.460999
0.886071,-0459713,-0566988,17:47:55.460999
0.896068,-0459170,-0566176,17:47:55.510011
0.906113,-0459994,-0566725,17:47:55.510011
0.916121,-0459219,-0566527,17:47:55.511037
0.926120,-0459664,-0566165,17:47:55.511037
0.936122,-0459738,-0566501,17:47:55.511037
0.946160,-0460058,-0565658,17:47:55.553557
0.956204,-0460058,-0566680,17:47:55.553557
0.966198,-0459226,-0566364,17:47:55.553557
0.976219,-0459474,-0566139,17:47:55.553557
0.986213,-0459685,-0567108,17:47:55.553557
0.996210,-0459156,-0566040,17:47:55.599520
1.006244,-0460079,-0566635,17:47:55.599520
1.016243,-0459299,-0566596,17:47:55.599520
1.026240,-0459544,-0566233,17:47:55.599520
1.036242,-0459788,-0567092,17:47:55.645620
1.046277,-0459097,-0566142,17:47:55.645620
1.056288,-0459887,-0566788,17:47:55.645620
1.066284,-0459270,-0566752,17:47:55.645620
1.076307,-0459509,-0566239,17:47:55.645620
1.086305,-0459770,-0567092,17:47:55.690786
1.096337,-0459194,-0566176,17:47:55.690786
1.106335,-0459955,-0566699,17:47:55.690786
1.116348,-0459345,-0566664,17:47:55.690786
1.126343,-0459548,-0566290,17:47:55.737669
1.136377,-0459731,-0566982,17:47:55.737669
1.146377,-0459217,-0566226,17:47:55.737669
1.156371,-0460020,-0566691,17:47:55.737669
1.166367,-0459279,-0566672,17:47:55.737669
1.176390,-0459704,-0566216,17:47:55.784511
1.186421,-0459673,-0566966,17:47:55.784511
1.196415,-0459164,-0566061,17:47:55.784511
1.206412,-0460059,-0566674,17:47:55.784511
1.216408,-0459422,-0566675,17:47:55.784511
1.226404,-0459568,-0566260,17:47:55.829971
1.236434,-0459763,-0567010,17:47:55.829971
1.246435,-0459270,-0566150,17:47:55.829971
1.256437,-0460130,-0566692,17:47:55.829971
1.266431,-0459703,-0566633,17:47:55.876557
1.276483,-0459703,-0566026,17:47:55.876557
1.286486,-0459815,-0566987,17:47:55.876557
1.296558,-0459262,-0566249,17:47:55.876557
1.306554,-0460060,-0566730,17:47:55.876557
1.316565,-0459325,-0566590,17:47:55.925021
1.326655,-0459601,-0566188,17:47:55.925021
1.336648,-0459722,-0567017,17:47:55.925021
1.346644,-0459371,-0566162,17:47:55.925021
