===BEGIN_METADATA===
"This CSV contains gyroscope, accelerometer, and magnetometer data synced with the test named below."
Test Name: 2026-07-07_150514_01,yyyy-mm-dd_hhmmss_{probe#/nano_id}
Calibrations: (not implemented yet)
===END_METADATA===
===BEGIN_DATA===
Time (sec),Gyro X,Gyro Y,Gyro Z,Accel X,Accel Y,Accel Z,Mag X,Mag Y,Mag Z,Processed_Time
0.000204,+0000016,+0000005,+0000003,+0000058,-0000088,+0004151,-0000800,+0000520,-0002362,15:05:18.312816
0.000534,+0000004,-0000010,-0000008,+0000077,-0000091,+0004149,-0000800,+0000520,-0002362,15:05:18.312816
0.000867,+0000008,-0000013,+0000000,+0000060,-0000073,+0004145,-0000800,+0000520,-0002362,15:05:18.312816
0.001200,+0000011,-0000047,-0000012,+0000074,-0000069,+0004154,-0000790,+0000524,-0002331,15:05:18.312816
0.001533,+0000027,-0000045,-0000019,+0000062,-0000080,+0004151,-0000790,+0000524,-0002331,15:05:18.312816
0.001866,+0000000,-0000028,+0000003,+0000061,-0000115,+0004185,-0000790,+0000524,-0002331,15:05:18.312816
0.002199,-0000017,+0000004,+0000003,+0000072,-0000100,+0004158,-0000798,+0000548,-0002345,15:05:18.312816
0.002532,+0000008,-0000021,-0000018,+0000062,-0000102,+0004148,-0000798,+0000548,-0002345,15:05:18.312816
0.002865,+0000014,-0000021,+0000004,+0000041,-0000088,+0004151,-0000798,+0000548,-0002345,15:05:18.312816
0.003198,+0000019,-0000035,-0000016,+0000074,-0000085,+0004152,-0000802,+0000540,-0002342,15:05:18.312816
0.003531,+0000020,-0000042,-0000005,+0000080,-0000074,+0004164,-0000802,+0000540,-0002342,15:05:18.312816
0.003864,+0000021,-0000023,+0000006,+0000064,-0000091,+0004149,-0000802,+0000540,-0002342,15:05:18.312816
0.004197,+0000011,-0000018,-0000019,+0000084,-0000075,+0004155,-0000806,+0000532,-0002337,15:05:18.312816
0.004530,+0000002,-0000009,-0000005,+0000055,-0000095,+0004162,-0000806,+0000532,-0002337,15:05:18.312816
0.004863,+0000008,-0000018,-0000010,+0000045,-0000098,+0004154,-0000806,+0000532,-0002337,15:05:18.312816
0.005196,+0000022,-0000033,-0000002,+0000060,-0000069,+0004136,-0000810,+0000516,-0002362,15:05:18.312816
0.005529,+0000019,-0000012,-0000004,+0000066,-0000092,+0004151,-0000810,+0000516,-0002362,15:05:18.312816
0.005862,+0000010,-0000037,-0000016,+0000067,-0000083,+0004154,-0000810,+0000516,-0002362,15:05:18.312816
0.006195,+0000010,-0000005,-0000008,+0000068,-0000073,+0004163,-0000802,+0000520,-0002354,15:05:18.312816
0.006528,-0000005,-0000008,+0000005,+0000073,-0000064,+0004179,-0000802,+0000520,-0002354,15:05:18.312816
0.006861,+0000023,-0000026,-0000021,+0000078,-0000101,+0004144,-0000802,+0000520,-0002354,15:05:18.312816
0.007194,+0000011,-0000032,-0000012,+0000088,-0000093,+0004151,-0000796,+0000512,-0002350,15:05:18.312816
0.007527,+0000003,-0000021,+0000000,+0000050,-0000087,+0004150,-0000796,+0000512,-0002350,15:05:18.312816
0.007860,+0000010,-0000021,-0000007,+0000054,-0000072,+0004156,-0000796,+0000512,-0002350,15:05:18.312816
0.008193,+0000022,-0000021,-0000016,+0000066,-0000080,+0004153,-0000800,+0000524,-0002341,15:05:18.312816
0.008526,-0000006,-0000005,-0000010,+0000065,-0000095,+0004153,-0000800,+0000524,-0002341,15:05:18.312816
0.008859,+0000019,-0000027,-0000008,+0000058,-0000087,+0004146,-0000800,+0000524,-0002341,15:05:18.312816
0.009192,+0000021,-0000036,-0000013,+0000062,-0000099,+0004156,-0000810,+0000528,-0002319,15:05:18.312816
0.009525,+0000027,-0000032,-0000003,+0000059,-0000097,+0004157,-0000810,+0000528,-0002319,15:05:18.312816
0.009858,+0000025,-0000015,-0000016,+0000081,-0000095,+0004168,-0000810,+0000528,-0002319,15:05:18.315403
0.010192,+0000009,-0000026,-0000010,+0000060,-0000086,+0004150,-0000796,+0000520,-0002357,15:05:18.315403
0.010530,-0000005,-0000002,-0000007,+0000068,-0000068,+0004170,-0000796,+0000520,-0002357,15:05:18.315403
0.011140,+0000024,-0000037,-0000021,+0000065,-0000076,+0004154,-0000796,+0000520,-0002357,15:05:18.316825
0.011360,+0000024,-0000037,-0000021,+0000063,-0000078,+0004162,-0000812,+0000514,-0002363,15:05:18.316825
0.011568,+0000005,-0000013,+0000001,+0000063,-0000078,+0004162,-0000812,+0000514,-0002363,15:05:18.316825
0.011859,+0000009,-0000014,-0000010,+0000076,-0000087,+0004170,-0000812,+0000514,-0002363,15:05:18.316825
0.012191,+0000029,-0000027,-0000004,+0000069,-0000098,+0004174,-0000816,+0000526,-0002362,15:05:18.316825
0.012524,+0000005,-0000024,-0000005,+0000045,-0000099,+0004173,-0000816,+0000526,-0002362,15:05:18.316825
0.012855,+0000022,-0000032,-0000015,+0000057,-0000082,+0004154,-0000816,+0000526,-0002362,15:05:18.316825
0.013190,+0000011,-0000030,-0000010,+0000052,-0000100,+0004150,-0000796,+0000524,-0002351,15:05:18.316825
0.013522,+0000023,-0000046,-0000012,+0000073,-0000096,+0004162,-0000796,+0000524,-0002351,15:05:18.316825
0.013854,+0000012,-0000005,-0000007,+0000065,-0000123,+0004148,-0000796,+0000524,-0002351,15:05:18.316825
0.014187,+0000013,-0000019,-0000002,+0000045,-0000093,+0004157,-0000808,+0000536,-0002367,15:05:18.316825
0.014520,-0000005,-0000003,+0000000,+0000068,-0000101,+0004134,-0000808,+0000536,-0002367,15:05:18.316825
0.014853,+0000020,-0000030,-0000010,+0000054,-0000087,+0004148,-0000808,+0000536,-0002367,15:05:18.316825
0.015186,+0000020,-0000036,-0000013,+0000040,-0000080,+0004176,-0000802,+0000526,-0002360,15:05:18.316825
0.015519,+0000016,-0000047,-0000013,+0000052,-0000066,+0004150,-0000802,+0000526,-0002360,15:05:18.316825
0.015853,+0000002,-0000012,-0000007,+0000054,-0000090,+0004146,-0000802,+0000526,-0002360,15:05:18.316825
0.016185,+0000000,-0000007,-0000002,+0000065,-0000089,+0004164,-0000798,+0000532,-0002365,15:05:18.316825
0.016519,+0000024,-0000036,-0000008,+0000061,-0000082,+0004148,-0000798,+0000532,-0002365,15:05:18.316825
0.016851,+0000019,-0000031,+0000001,+0000056,-0000100,+0004157,-0000798,+0000532,-0002365,15:05:18.316825
0.017184,+0000019,-0000043,-0000016,+0000063,-0000086,+0004157,-0000824,+0000530,-0002339,15:05:18.316825
0.017517,+0000021,-0000005,-0000003,+0000045,-0000088,+0004160,-0000824,+0000530,-0002339,15:05:18.316825
0.017850,+0000009,-0000023,-0000016,+0000052,-0000081,+0004156,-0000824,+0000530,-0002339,15:05:18.316825
0.018183,-0000014,+0000000,+0000006,+0000061,-0000105,+0004156,-0000812,+0000524,-0002340,15:05:18.316825
0.018516,+0000014,-0000037,-0000011,+0000057,-0000084,+0004121,-0000812,+0000524,-0002340,15:05:18.316825
0.018849,+0000022,-0000036,-0000010,+0000067,-0000085,+0004153,-0000812,+0000524,-0002340,15:05:18.316825
0.019182,+0000013,-0000024,-0000007,+0000055,-0000083,+0004138,-0000804,+0000522,-0002336,15:05:18.316825
0.019515,+0000003,-0000018,-0000007,+0000072,-0000086,+0004162,-0000804,+0000522,-0002336,15:05:18.316825
0.019848,+0000014,-0000027,-0000011,+0000059,-0000084,+0004138,-0000804,+0000522,-0002336,15:05:18.316825
0.020181,+0000003,-0000005,-0000005,+0000065,-0000089,+0004150,-0000806,+0000528,-0002319,15:05:18.316825
0.020514,+0000003,-0000032,-0000016,+0000070,-0000080,+0004150,-0000806,+0000528,-0002319,15:05:18.316825
0.020847,+0000027,-0000030,-0000007,+0000044,-0000084,+0004145,-0000806,+0000528,-0002319,15:05:18.316825
0.021180,+0000006,-0000027,-0000013,+0000071,-0000106,+0004155,-0000804,+0000530,-0002319,15:05:18.316825
0.021513,+0000022,-0000018,-0000015,+0000078,-0000093,+0004156,-0000804,+0000530,-0002319,15:05:18.316825
0.021846,+0000008,-0000012,-0000005,+0000066,-0000097,+0004162,-0000804,+0000530,-0002319,15:05:18.316825
0.022179,+0000006,-0000011,-0000006,+0000084,-0000085,+0004150,-0000804,+0000524,-0002344,15:05:18.316825
0.022512,+0000017,-0000029,+0000005,+0000066,-0000089,+0004150,-0000804,+0000524,-0002344,15:05:18.316825
0.022845,+0000025,-0000035,-0000019,+0000065,-0000093,+0004139,-0000804,+0000524,-0002344,15:05:18.316825
0.023178,+0000011,-0000037,-0000010,+0000051,-0000096,+0004157,-0000804,+0000524,-0002333,15:05:18.316825
0.023511,+0000008,-0000016,-0000011,+0000070,-0000090,+0004148,-0000804,+0000524,-0002333,15:05:18.316825
0.023844,+0000005,-0000013,-0000014,+0000061,-0000080,+0004139,-0000804,+0000524,-0002333,15:05:18.316825
0.024177,+0000000,+0000003,+0000011,+0000073,-0000092,+0004147,-0000802,+0000528,-0002331,15:05:18.316825
0.024510,+0000003,-0000008,-0000002,+0000071,-0000075,+0004145,-0000802,+0000528,-0002331,15:05:18.316825
0.024843,+0000011,-0000034,-0000010,+0000042,-0000077,+0004148,-0000802,+0000528,-0002331,15:05:18.316825
0.025176,+0000014,-0000023,-0000017,+0000048,-0000105,+0004165,-0000812,+0000520,-0002332,15:05:18.316825
0.025509,+0000013,-0000029,+0000000,+0000077,-0000078,+0004150,-0000812,+0000520,-0002332,15:05:18.316825
0.025842,+0000008,-0000007,-0000010,+0000052,-0000089,+0004151,-0000812,+0000520,-0002332,15:05:18.316825
0.026175,+0000010,-0000015,+0000000,+0000064,-0000096,+0004160,-0000808,+0000520,-0002314,15:05:18.316825
0.026508,+0000008,-0000024,-0000010,+0000054,-0000076,+0004137,-0000808,+0000520,-0002314,15:05:18.316825
0.026841,+0000030,-0000040,-0000013,+0000071,-0000084,+0004121,-0000808,+0000520,-0002314,15:05:18.316825
0.027174,+0000030,-0000029,-0000011,+0000051,-0000097,+0004153,-0000816,+0000524,-0002328,15:05:18.316825
0.027507,+0000010,-0000021,-0000012,+0000057,-0000093,+0004143,-0000816,+0000524,-0002328,15:05:18.316825
0.027840,-0000005,-0000008,+0000001,+0000062,-0000092,+0004156,-0000816,+0000524,-0002328,15:05:18.316825
0.028173,+0000016,-0000020,-0000014,+0000064,-0000087,+0004151,-0000812,+0000534,-0002346,15:05:18.316825
0.028506,+0000010,-0000036,-0000002,+0000058,-0000091,+0004154,-0000812,+0000534,-0002346,15:05:18.316825
0.028839,+0000014,-0000044,-0000014,+0000056,-0000090,+0004134,-0000812,+0000534,-0002346,15:05:18.316825
0.029172,+0000016,-0000019,-0000014,+0000071,-0000093,+0004151,-0000806,+0000524,-0002338,15:05:18.316825
0.029505,-0000011,-0000010,-0000016,+0000078,-0000088,+0004166,-0000806,+0000524,-0002338,15:05:18.316825
0.029838,-0000001,-0000005,+0000003,+0000072,-0000094,+0004161,-0000806,+0000524,-0002338,15:05:18.316825
0.030171,+0000013,-0000021,-0000005,+0000060,-0000084,+0004178,-0000810,+0000520,-0002377,15:05:18.316825
0.030504,+0000012,-0000040,-0000014,+0000071,-0000090,+0004157,-0000810,+0000520,-0002377,15:05:18.316825
0.030837,+0000025,-0000043,-0000015,+0000041,-0000080,+0004158,-0000810,+0000520,-0002377,15:05:18.316825
0.031170,+0000016,-0000018,-0000018,+0000064,-0000085,+0004157,-0000802,+0000518,-0002365,15:05:18.316825
0.031503,+0000002,-0000005,-0000002,+0000069,-0000092,+0004158,-0000802,+0000518,-0002365,15:05:18.316825
0.031836,+0000014,-0000024,-0000007,+0000088,-0000127,+0004138,-0000802,+0000518,-0002365,15:05:18.316825
0.032169,+0000010,-0000015,-0000008,+0000058,-0000101,+0004160,-0000810,+0000526,-0002340,15:05:18.316825
0.032502,+0000019,-0000032,-0000002,+0000064,-0000100,+0004161,-0000810,+0000526,-0002340,15:05:18.316825
0.032835,+0000028,-0000031,-0000016,+0000071,-0000076,+0004135,-0000810,+0000526,-0002340,15:05:18.316825
0.033194,+0000008,-0000007,-0000002,+0000066,-0000073,+0004151,-0000814,+0000518,-0002331,15:05:18.316825
0.033501,+0000002,-0000018,-0000007,+0000058,-0000085,+0004140,-0000814,+0000518,-0002331,15:05:18.316825
0.033834,+0000027,-0000035,-0000019,+0000059,-0000093,+0004140,-0000814,+0000518,-0002331,15:05:18.316825
0.034168,+0000018,-0000027,-0000005,+0000062,-0000093,+0004159,-0000812,+0000526,-0002336,15:05:18.316825
0.034500,+0000013,-0000013,-0000010,+0000060,-0000098,+0004160,-0000812,+0000526,-0002336,15:05:18.316825
0.034833,+0000021,-0000023,-0000002,+0000080,-0000083,+0004138,-0000812,+0000526,-0002336,15:05:18.316825
0.035166,+0000019,-0000028,-0000010,+0000077,-0000084,+0004144,-0000820,+0000516,-0002344,15:05:18.316825
0.035499,+0000002,-0000013,-0000019,+0000075,-0000102,+0004140,-0000820,+0000516,-0002344,15:05:18.316825
0.035832,+0000009,-0000014,-0000002,+0000052,-0000090,+0004134,-0000820,+0000516,-0002344,15:05:18.316825
0.036165,+0000011,-0000011,-0000013,+0000065,-0000071,+0004148,-0000792,+0000528,-0002326,15:05:18.316825
0.036498,+0000006,-0000021,-0000005,+0000077,-0000093,+0004148,-0000792,+0000528,-0002326,15:05:18.316825
0.036831,+0000030,-0000037,-0000013,+0000061,-0000084,+0004180,-0000792,+0000528,-0002326,15:05:18.316825
0.037164,+0000007,-0000022,-0000005,+0000050,-0000092,+0004174,-0000800,+0000526,-0002333,15:05:18.316825
0.037497,+0000006,-0000022,-0000008,+0000058,-0000085,+0004160,-0000800,+0000526,-0002333,15:05:18.316825
0.037830,+0000002,-0000007,-0000007,+0000057,-0000066,+0004148,-0000800,+0000526,-0002333,15:05:18.316825
0.038163,+0000011,-0000019,-0000005,+0000052,-0000102,+0004171,-0000788,+0000528,-0002351,15:05:18.316825
0.038496,+0000014,-0000024,-0000018,+0000054,-0000090,+0004169,-0000788,+0000528,-0002351,15:05:18.318832
0.038829,+0000025,-0000038,-0000001,+0000065,-0000090,+0004158,-0000788,+0000528,-0002351,15:05:18.318832
0.039162,+0000011,-0000027,-0000018,+0000062,-0000088,+0004152,-0000790,+0000520,-0002328,15:05:18.318832
0.039495,+0000008,-0000004,+0000004,+0000078,-0000099,+0004126,-0000790,+0000520,-0002328,15:05:18.318832
0.039828,+0000000,-0000018,-0000002,+0000050,-0000077,+0004153,-0000790,+0000520,-0002328,15:05:18.318832
0.040161,+0000019,-0000039,-0000007,+0000062,-0000075,+0004158,-0000818,+0000520,-0002365,15:05:18.318832
0.040494,+0000027,-0000030,+0000003,+0000058,-0000071,+0004159,-0000818,+0000520,-0002365,15:05:18.318832
0.040827,+0000014,-0000027,-0000007,+0000063,-0000096,+0004165,-0000818,+0000520,-0002365,15:05:18.318832
0.041160,+0000008,-0000038,-0000016,+0000067,-0000080,+0004178,-0000796,+0000530,-0002343,15:05:18.318832
0.041494,-0000003,-0000016,-0000010,+0000071,-0000086,+0004166,-0000796,+0000530,-0002343,15:05:18.318832
0.041826,+0000021,-0000018,-0000005,+0000053,-0000076,+0004161,-0000796,+0000530,-0002343,15:05:18.318832
0.042159,+0000024,-0000035,-0000010,+0000075,-0000081,+0004168,-0000810,+0000524,-0002346,15:05:18.318832
0.042492,+0000030,-0000034,-0000008,+0000075,-0000098,+0004179,-0000810,+0000524,-0002346,15:05:18.365252
0.042826,+0000022,-0000023,-0000013,+0000071,-0000098,+0004174,-0000810,+0000524,-0002346,15:05:18.365252
0.043160,+0000003,-0000013,-0000010,+0000079,-0000090,+0004164,-0000816,+0000544,-0002334,15:05:18.365252
0.043494,+0000007,-0000026,+0000009,+0000066,-0000086,+0004160,-0000816,+0000544,-0002334,15:05:18.365252
0.043964,+0000022,-0000042,-0000002,+0000053,-0000078,+0004156,-0000816,+0000544,-0002334,15:05:18.365252
0.044322,+0000006,+0000000,-0000010,+0000074,-0000092,+0004162,-0000812,+0000524,-0002358,15:05:18.365252
0.044562,+0000010,-0000011,-0000013,+0000061,-0000087,+0004163,-0000812,+0000524,-0002358,15:05:18.365252
0.044827,+0000025,-0000040,-0000008,+0000069,-0000114,+0004161,-0000812,+0000524,-0002358,15:05:18.365252
0.045164,+0000010,-0000022,-0000006,+0000050,-0000096,+0004148,-0000812,+0000524,-0002358,15:05:18.365252
0.045489,+0000014,-0000023,-0000010,+0000046,-0000088,+0004140,-0000812,+0000524,-0002358,15:05:18.365252
0.045822,+0000010,-0000022,-0000008,+0000063,-0000103,+0004154,-0000812,+0000524,-0002358,15:05:18.365252
0.046158,+0000022,-0000034,-0000010,+0000070,-0000080,+0004148,-0000806,+0000516,-0002358,15:05:18.365252
0.046494,+0000006,-0000011,+0000006,+0000080,-0000081,+0004150,-0000806,+0000516,-0002358,15:05:18.365252
0.046822,+0000003,-0000016,-0000010,+0000077,-0000090,+0004155,-0000806,+0000516,-0002358,15:05:18.365252
0.047156,+0000008,-0000018,-0000002,+0000080,-0000087,+0004143,-0000796,+0000518,-0002330,15:05:18.365252
0.047487,+0000019,-0000023,-0000016,+0000061,-0000079,+0004166,-0000796,+0000518,-0002330,15:05:18.365252
0.047820,+0000022,-0000037,+0000000,+0000068,-0000070,+0004172,-0000796,+0000518,-0002330,15:05:18.365252
0.048155,+0000005,-0000019,-0000015,+0000063,-0000097,+0004139,-0000814,+0000520,-0002352,15:05:18.365252
0.048487,+0000011,-0000017,-0000005,+0000053,-0000101,+0004145,-0000814,+0000520,-0002352,15:05:18.365252
0.048819,+0000006,-0000019,-0000003,+0000062,-0000092,+0004140,-0000814,+0000520,-0002352,15:05:18.365252
0.049152,+0000008,-0000020,-0000006,+0000058,-0000094,+0004150,-0000834,+0000520,-0002363,15:05:18.365252
0.049485,+0000008,-0000018,-0000010,+0000067,-0000095,+0004151,-0000834,+0000520,-0002363,15:05:18.365252
0.049819,+0000016,-0000024,+0000001,+0000063,-0000082,+0004171,-0000834,+0000520,-0002363,15:05:18.365252
0.050152,+0000036,-0000029,-0000016,+0000073,-0000082,+0004158,-0000808,+0000524,-0002335,15:05:18.365252
0.050484,-0000002,-0000023,-0000003,+0000063,-0000081,+0004135,-0000808,+0000524,-0002335,15:05:18.365252
0.050817,+0000019,-0000034,-0000016,+0000072,-0000095,+0004157,-0000808,+0000524,-0002335,15:05:18.365252
0.051150,+0000017,-0000015,-0000004,+0000052,-0000079,+0004156,-0000798,+0000520,-0002358,15:05:18.365252
0.051483,-0000012,-0000008,-0000005,+0000080,-0000075,+0004147,-0000798,+0000520,-0002358,15:05:18.365252
0.051816,+0000013,-0000020,-0000018,+0000056,-0000094,+0004138,-0000798,+0000520,-0002358,15:05:18.365252
0.052149,+0000025,-0000037,+0000000,+0000076,-0000089,+0004151,-0000806,+0000522,-0002352,15:05:18.365252
0.052482,+0000003,-0000023,-0000013,+0000073,-0000090,+0004153,-0000806,+0000522,-0002352,15:05:18.365252
0.052815,+0000019,-0000021,-0000013,+0000078,-0000076,+0004152,-0000806,+0000522,-0002352,15:05:18.365252
0.053148,+0000009,-0000010,+0000000,+0000061,-0000080,+0004142,-0000792,+0000512,-0002317,15:05:18.365252
0.053481,+0000005,-0000007,+0000005,+0000048,-0000076,+0004166,-0000792,+0000512,-0002317,15:05:18.365252
0.053814,+0000006,-0000027,-0000008,+0000054,-0000082,+0004138,-0000792,+0000512,-0002317,15:05:18.365252
0.054147,+0000030,-0000042,-0000010,+0000079,-0000088,+0004147,-0000814,+0000522,-0002332,15:05:18.365252
0.054480,+0000013,-0000015,-0000010,+0000063,-0000084,+0004123,-0000814,+0000522,-0002332,15:05:18.365252
0.054813,+0000021,-0000035,-0000007,+0000036,-0000087,+0004144,-0000814,+0000522,-0002332,15:05:18.366268
0.055146,+0000002,-0000010,-0000013,+0000067,-0000082,+0004163,-0000810,+0000512,-0002343,15:05:18.366268
0.055479,+0000008,-0000010,-0000002,+0000055,-0000081,+0004150,-0000810,+0000512,-0002343,15:05:18.366268
0.055812,+0000013,-0000040,-0000011,+0000076,-0000097,+0004147,-0000810,+0000512,-0002343,15:05:18.366268
0.056145,+0000030,-0000030,-0000003,+0000074,-0000084,+0004138,-0000802,+0000500,-0002342,15:05:18.366268
0.056478,+0000018,-0000039,-0000015,+0000057,-0000114,+0004150,-0000802,+0000500,-0002342,15:05:18.366268
0.056811,+0000003,-0000016,-0000002,+0000069,-0000083,+0004154,-0000802,+0000500,-0002342,15:05:18.366268
0.057144,+0000005,-0000002,-0000010,+0000069,-0000087,+0004156,-0000828,+0000520,-0002345,15:05:18.366268
0.057477,+0000018,-0000042,-0000010,+0000061,-0000093,+0004164,-0000828,+0000520,-0002345,15:05:18.366268
0.057810,+0000021,-0000018,+0000000,+0000070,-0000088,+0004166,-0000828,+0000520,-0002345,15:05:18.366268
0.058143,+0000024,-0000039,-0000014,+0000062,-0000073,+0004146,-0000798,+0000512,-0002357,15:05:18.366268
0.058476,+0000016,-0000018,-0000011,+0000059,-0000082,+0004156,-0000798,+0000512,-0002357,15:05:18.366268
0.058809,+0000005,-0000011,-0000005,+0000056,-0000074,+0004156,-0000798,+0000512,-0002357,15:05:18.366268
0.059142,+0000012,-0000007,-0000002,+0000070,-0000091,+0004174,-0000812,+0000512,-0002343,15:05:18.366268
0.059475,+0000008,-0000028,+0000000,+0000066,-0000086,+0004157,-0000812,+0000512,-0002343,15:05:18.366268
0.059808,+0000033,-0000042,-0000002,+0000060,-0000079,+0004159,-0000812,+0000512,-0002343,15:05:18.366268
0.060141,+0000019,-0000027,-0000013,+0000060,-0000086,+0004140,-0000804,+0000520,-0002357,15:05:18.366268
0.060474,-0000001,-0000010,-0000013,+0000067,-0000085,+0004145,-0000804,+0000520,-0002357,15:05:18.366268
0.060807,+0000021,-0000008,-0000013,+0000067,-0000098,+0004154,-0000804,+0000520,-0002357,15:05:18.369258
0.061140,-0000008,-0000016,-0000002,+0000080,-0000085,+0004146,-0000796,+0000518,-0002330,15:05:18.369258
0.061473,+0000014,-0000023,-0000005,+0000079,-0000100,+0004167,-0000796,+0000518,-0002330,15:05:18.369258
0.061806,+0000024,-0000032,+0000000,+0000061,-0000090,+0004165,-0000796,+0000518,-0002330,15:05:18.369258
0.062139,+0000011,-0000035,-0000013,+0000075,-0000092,+0004148,-0000818,+0000494,-0002336,15:05:18.369258
0.062472,+0000006,-0000027,-0000003,+0000070,-0000079,+0004163,-0000818,+0000494,-0002336,15:05:18.369258
0.062805,+0000008,-0000010,-0000002,+0000074,-0000095,+0004156,-0000818,+0000494,-0002336,15:05:18.369258
0.063138,+0000022,-0000016,-0000014,+0000066,-0000087,+0004161,-0000800,+0000516,-0002349,15:05:18.369258
0.063471,+0000010,-0000034,+0000001,+0000076,-0000069,+0004153,-0000800,+0000516,-0002349,15:05:18.369258
0.063804,+0000025,-0000042,-0000007,+0000055,-0000102,+0004150,-0000800,+0000516,-0002349,15:05:18.369258
0.064137,+0000016,-0000034,-0000002,+0000061,-0000091,+0004144,-0000802,+0000524,-0002360,15:05:18.369258
0.064470,+0000020,-0000030,-0000008,+0000068,-0000086,+0004159,-0000802,+0000524,-0002360,15:05:18.369258
0.064803,-0000003,-0000024,-0000010,+0000068,-0000092,+0004153,-0000802,+0000524,-0002360,15:05:18.369258
0.065136,+0000009,-0000011,-0000003,+0000045,-0000091,+0004166,-0000798,+0000514,-0002358,15:05:18.369258
0.065469,+0000005,-0000028,+0000001,+0000045,-0000103,+0004164,-0000798,+0000514,-0002358,15:05:18.369258
0.065802,+0000029,-0000027,-0000010,+0000073,-0000093,+0004162,-0000798,+0000514,-0002358,15:05:18.369258
0.066135,+0000010,-0000042,-0000008,+0000068,-0000104,+0004146,-0000810,+0000516,-0002351,15:05:18.369258
0.066468,+0000016,-0000015,-0000010,+0000058,-0000091,+0004164,-0000810,+0000516,-0002351,15:05:18.369258
0.066801,+0000000,-0000012,-0000001,+0000046,-0000069,+0004126,-0000810,+0000516,-0002351,15:05:18.369258
0.067134,-0000003,-0000027,+0000003,+0000034,-0000093,+0004154,-0000808,+0000498,-0002345,15:05:18.369258
0.067467,+0000014,-0000022,-0000005,+0000063,-0000082,+0004165,-0000808,+0000498,-0002345,15:05:18.369258
0.067800,+0000017,-0000042,-0000021,+0000078,-0000084,+0004164,-0000808,+0000498,-0002345,15:05:18.369258
0.068133,+0000024,-0000035,-0000004,+0000051,-0000099,+0004136,-0000806,+0000518,-0002349,15:05:18.369258
0.068466,+0000005,-0000024,-0000005,+0000070,-0000083,+0004140,-0000806,+0000518,-0002349,15:05:18.369258
0.068799,+0000002,-0000003,-0000007,+0000054,-0000079,+0004160,-0000806,+0000518,-0002349,15:05:18.369258
0.069132,+0000013,-0000016,+0000007,+0000057,-0000079,+0004175,-0000802,+0000516,-0002367,15:05:18.369258
0.069465,+0000035,-0000031,-0000013,+0000070,-0000099,+0004139,-0000802,+0000516,-0002367,15:05:18.369258
0.069798,+0000011,-0000032,+0000000,+0000055,-0000083,+0004143,-0000802,+0000516,-0002367,15:05:18.369258
0.070131,+0000029,-0000029,-0000016,+0000054,-0000075,+0004162,-0000824,+0000526,-0002347,15:05:18.369258
0.070464,+0000005,-0000003,-0000002,+0000061,-0000078,+0004164,-0000824,+0000526,-0002347,15:05:18.369258
0.070797,+0000009,-0000026,-0000011,+0000081,-0000082,+0004136,-0000824,+0000526,-0002347,15:05:18.369258
0.071130,+0000011,-0000018,-0000011,+0000073,-0000089,+0004161,-0000818,+0000522,-0002363,15:05:18.369258
0.071466,+0000005,-0000019,-0000010,+0000075,-0000096,+0004150,-0000818,+0000522,-0002363,15:05:18.369258
0.071796,+0000021,-0000034,+0000003,+0000080,-0000098,+0004146,-0000818,+0000522,-0002363,15:05:18.369258
0.072129,+0000017,-0000005,-0000010,+0000065,-0000096,+0004140,-0000808,+0000516,-0002371,15:05:18.369258
0.072462,-0000003,-0000007,-0000007,+0000042,-0000080,+0004150,-0000808,+0000516,-0002371,15:05:18.369258
0.072795,+0000018,-0000019,-0000010,+0000062,-0000083,+0004131,-0000808,+0000516,-0002371,15:05:18.369258
0.073128,+0000022,-0000023,-0000007,+0000074,-0000083,+0004154,-0000806,+0000530,-0002329,15:05:18.369258
0.073461,+0000016,-0000029,-0000007,+0000071,-0000063,+0004152,-0000806,+0000530,-0002329,15:05:18.369258
0.073794,+0000011,-0000016,-0000008,+0000076,-0000083,+0004163,-0000806,+0000530,-0002329,15:05:18.369258
0.074127,+0000020,-0000023,-0000005,+0000044,-0000082,+0004166,-0000796,+0000518,-0002358,15:05:18.369258
0.074460,+0000000,-0000008,-0000011,+0000069,-0000084,+0004156,-0000796,+0000518,-0002358,15:05:18.369258
0.074793,+0000020,-0000015,-0000011,+0000070,-0000074,+0004158,-0000796,+0000518,-0002358,15:05:18.369258
0.075126,-0000002,-0000016,-0000002,+0000051,-0000089,+0004154,-0000810,+0000510,-0002349,15:05:18.369258
0.075459,+0000025,-0000030,-0000012,+0000054,-0000065,+0004140,-0000810,+0000510,-0002349,15:05:18.369258
0.075792,+0000025,-0000031,-0000012,+0000065,-0000104,+0004135,-0000810,+0000510,-0002349,15:05:18.369258
0.076125,-0000001,-0000015,-0000007,+0000048,-0000094,+0004124,-0000808,+0000530,-0002323,15:05:18.369258
0.076458,+0000024,-0000019,-0000005,+0000059,-0000100,+0004157,-0000808,+0000530,-0002323,15:05:18.369258
0.076791,+0000014,-0000008,-0000005,+0000058,-0000092,+0004131,-0000808,+0000530,-0002323,15:05:18.369258
0.077124,+0000002,-0000029,+0000001,+0000054,-0000102,+0004153,-0000802,+0000512,-0002363,15:05:18.369258
0.077457,+0000027,-0000023,-0000007,+0000060,-0000105,+0004143,-0000802,+0000512,-0002363,15:05:18.369258
