===BEGIN_METADATA===
"This CSV contains gyroscope, accelerometer, and magnetometer data synced with the test named below."
Test Name: 2026-07-07_150357_01,yyyy-mm-dd_hhmmss_{probe#/nano_id}
Calibrations: (not implemented yet)
===END_METADATA===
===BEGIN_DATA===
Time (sec),Gyro X,Gyro Y,Gyro Z,Accel X,Accel Y,Accel Z,Mag X,Mag Y,Mag Z,Processed_Time
0.021670,+0000009,-0000026,-0000007,+0000039,-0000090,+0004148,-0000726,+0000424,-0002313,15:04:01.622237
0.022003,+0000001,-0000019,-0000005,+0000048,-0000078,+0004155,-0000726,+0000424,-0002313,15:04:01.622237
0.022336,+0000014,-0000023,-0000007,+0000048,-0000111,+0004133,-0000726,+0000424,-0002313,15:04:01.622237
0.022669,+0000014,-0000042,-0000014,+0000045,-0000062,+0004160,-0000714,+0000406,-0002295,15:04:01.622237
0.023002,+0000021,-0000030,-0000021,+0000048,-0000075,+0004150,-0000714,+0000406,-0002295,15:04:01.622237
0.023335,+0000002,-0000014,-0000002,+0000042,-0000098,+0004161,-0000714,+0000406,-0002295,15:04:01.622237
0.023668,+0000018,-0000013,-0000016,+0000057,-0000077,+0004148,-0000710,+0000434,-0002303,15:04:01.622237
0.024001,+0000006,-0000026,-0000010,+0000064,-0000086,+0004135,-0000710,+0000434,-0002303,15:04:01.622237
0.024335,+0000011,-0000037,-0000005,+0000020,-0000082,+0004167,-0000710,+0000434,-0002303,15:04:01.622237
0.024667,+0000022,-0000024,-0000010,+0000027,-0000095,+0004140,-0000730,+0000416,-0002299,15:04:01.622237
0.025000,+0000013,-0000034,-0000019,+0000060,-0000103,+0004149,-0000730,+0000416,-0002299,15:04:01.622237
0.025333,+0000014,-0000016,-0000003,+0000043,-0000092,+0004153,-0000730,+0000416,-0002299,15:04:01.622237
0.025666,+0000006,-0000020,-0000010,+0000050,-0000089,+0004135,-0000720,+0000418,-0002319,15:04:01.622237
0.025999,+0000006,-0000016,-0000010,+0000031,-0000093,+0004149,-0000720,+0000418,-0002319,15:04:01.622237
0.026332,+0000017,-0000037,-0000011,+0000044,-0000078,+0004166,-0000720,+0000418,-0002319,15:04:01.622237
0.026665,+0000019,-0000035,-0000015,+0000044,-0000081,+0004165,-0000720,+0000424,-0002300,15:04:01.622237
0.026998,+0000007,-0000020,-0000005,+0000052,-0000083,+0004146,-0000720,+0000424,-0002300,15:04:01.622237
0.027331,+0000019,-0000037,-0000016,+0000054,-0000101,+0004149,-0000720,+0000424,-0002300,15:04:01.622237
0.027664,+0000008,-0000003,-0000012,+0000057,-0000081,+0004134,-0000714,+0000410,-0002297,15:04:01.622237
0.027997,+0000008,-0000034,+0000005,+0000038,-0000084,+0004160,-0000714,+0000410,-0002297,15:04:01.622237
0.028330,+0000021,-0000029,-0000011,+0000037,-0000080,+0004154,-0000714,+0000410,-0002297,15:04:01.622237
0.028663,+0000021,-0000040,-0000007,+0000044,-0000070,+0004151,-0000712,+0000426,-0002299,15:04:01.622237
0.028996,+0000018,-0000035,-0000010,+0000035,-0000073,+0004174,-0000712,+0000426,-0002299,15:04:01.622237
0.029329,+0000008,-0000018,-0000014,+0000036,-0000098,+0004154,-0000712,+0000426,-0002299,15:04:01.622237
0.029662,-0000008,+0000000,-0000005,+0000050,-0000080,+0004161,-0000734,+0000414,-0002310,15:04:01.622237
0.029995,+0000025,-0000019,+0000000,+0000050,-0000098,+0004139,-0000734,+0000414,-0002310,15:04:01.622237
0.030328,+0000017,-0000040,-0000019,+0000044,-0000095,+0004126,-0000734,+0000414,-0002310,15:04:01.622237
0.030661,+0000024,-0000035,-0000003,+0000042,-0000094,+0004153,-0000728,+0000426,-0002307,15:04:01.622237
0.030994,+0000022,-0000031,-0000022,+0000045,-0000090,+0004144,-0000728,+0000426,-0002307,15:04:01.622237
0.031327,-0000003,-0000016,-0000003,+0000037,-0000096,+0004172,-0000728,+0000426,-0002307,15:04:01.622237
0.031660,+0000007,-0000016,-0000003,+0000036,-0000098,+0004152,-0000726,+0000412,-0002274,15:04:01.622237
0.031993,+0000025,-0000016,-0000008,+0000029,-0000093,+0004163,-0000726,+0000412,-0002274,15:04:01.622237
0.032326,+0000031,-0000046,-0000013,+0000044,-0000077,+0004170,-0000726,+0000412,-0002274,15:04:01.622237
0.032659,+0000022,-0000043,-0000016,+0000036,-0000073,+0004160,-0000720,+0000422,-0002292,15:04:01.622237
0.032992,+0000011,-0000018,-0000013,+0000039,-0000081,+0004150,-0000720,+0000422,-0002292,15:04:01.622237
0.033325,-0000006,-0000008,-0000012,+0000034,-0000089,+0004153,-0000720,+0000422,-0002292,15:04:01.622237
0.033658,+0000006,-0000024,-0000006,+0000034,-0000104,+0004188,-0000724,+0000418,-0002319,15:04:01.622237
0.033991,+0000017,-0000026,-0000010,+0000054,-0000094,+0004161,-0000724,+0000418,-0002319,15:04:01.622237
0.034325,+0000020,-0000034,-0000008,+0000048,-0000102,+0004150,-0000724,+0000418,-0002319,15:04:01.622237
0.034657,+0000018,-0000026,-0000022,+0000034,-0000072,+0004162,-0000738,+0000422,-0002303,15:04:01.622237
0.034990,+0000003,-0000010,-0000010,+0000039,-0000083,+0004154,-0000738,+0000422,-0002303,15:04:01.622237
0.035325,+0000013,-0000016,-0000002,+0000017,-0000085,+0004155,-0000738,+0000422,-0002303,15:04:01.622237
0.035656,+0000002,-0000014,-0000011,+0000039,-0000098,+0004185,-0000724,+0000418,-0002346,15:04:01.622237
0.035989,+0000028,-0000026,+0000000,+0000045,-0000095,+0004163,-0000724,+0000418,-0002346,15:04:01.622237
0.036325,+0000025,-0000031,+0000001,+0000034,-0000101,+0004148,-0000724,+0000418,-0002346,15:04:01.622237
0.036655,+0000019,-0000032,-0000021,+0000068,-0000093,+0004136,-0000740,+0000422,-0002287,15:04:01.622237
0.036988,-0000009,-0000001,+0000017,+0000028,-0000082,+0004157,-0000740,+0000422,-0002287,15:04:01.622237
0.037326,+0000016,-0000023,-0000020,+0000031,-0000080,+0004172,-0000740,+0000422,-0002287,15:04:01.622237
0.037654,+0000017,-0000015,-0000004,+0000044,-0000096,+0004156,-0000726,+0000410,-0002302,15:04:01.622237
0.037987,+0000013,-0000028,-0000010,+0000044,-0000070,+0004149,-0000726,+0000410,-0002302,15:04:01.622237
0.038325,+0000011,-0000027,-0000008,+0000051,-0000078,+0004149,-0000726,+0000410,-0002302,15:04:01.622237
0.038653,+0000013,-0000035,-0000010,+0000025,-0000086,+0004149,-0000718,+0000430,-0002309,15:04:01.622237
0.038986,+0000008,-0000011,-0000007,+0000042,-0000077,+0004155,-0000718,+0000430,-0002309,15:04:01.622237
0.039324,+0000008,-0000011,-0000006,+0000045,-0000078,+0004151,-0000718,+0000430,-0002309,15:04:01.622237
0.039652,+0000019,-0000016,-0000010,+0000041,-0000094,+0004188,-0000738,+0000416,-0002301,15:04:01.622237
0.040004,+0000030,-0000042,-0000010,+0000033,-0000090,+0004156,-0000738,+0000416,-0002301,15:04:01.622237
0.040323,+0000006,-0000029,-0000007,+0000036,-0000075,+0004157,-0000738,+0000416,-0002301,15:04:01.622237
0.040651,+0000013,-0000021,-0000011,+0000038,-0000092,+0004168,-0000704,+0000402,-0002307,15:04:01.622237
0.040984,-0000003,-0000003,-0000008,+0000025,-0000075,+0004142,-0000704,+0000402,-0002307,15:04:01.622237
0.041322,+0000009,-0000016,-0000003,+0000061,-0000103,+0004153,-0000704,+0000402,-0002307,15:04:01.622237
0.041650,+0000010,-0000039,-0000017,+0000034,-0000080,+0004150,-0000728,+0000418,-0002300,15:04:01.622237
0.041983,+0000008,-0000024,-0000005,+0000028,-0000082,+0004137,-0000728,+0000418,-0002300,15:04:01.622237
0.042321,+0000027,-0000037,-0000010,+0000028,-0000116,+0004142,-0000728,+0000418,-0002300,15:04:01.622237
0.042649,+0000012,-0000032,-0000012,+0000034,-0000085,+0004169,-0000730,+0000422,-0002316,15:04:01.667932
0.042983,+0000014,-0000018,-0000019,+0000034,-0000089,+0004166,-0000730,+0000422,-0002316,15:04:01.667932
0.043321,-0000001,-0000007,-0000010,+0000009,-0000084,+0004131,-0000730,+0000422,-0002316,15:04:01.667932
0.043894,+0000005,-0000023,-0000015,+0000023,-0000089,+0004146,-0000728,+0000416,-0002321,15:04:01.667932
0.044180,+0000011,-0000026,+0000000,+0000043,-0000084,+0004144,-0000728,+0000416,-0002321,15:04:01.667932
0.044328,+0000011,-0000026,+0000000,+0000043,-0000084,+0004144,-0000728,+0000416,-0002321,15:04:01.667932
0.044786,+0000000,-0000005,-0000008,+0000047,-0000072,+0004153,-0000734,+0000448,-0002320,15:04:01.667932
0.045018,+0000000,-0000016,-0000007,+0000050,-0000073,+0004152,-0000734,+0000448,-0002320,15:04:01.667932
0.045317,+0000017,-0000015,-0000002,+0000051,-0000108,+0004147,-0000734,+0000448,-0002320,15:04:01.667932
0.045646,+0000009,-0000019,-0000015,+0000050,-0000094,+0004142,-0000712,+0000406,-0002336,15:04:01.667932
0.045979,+0000032,-0000044,-0000007,+0000050,-0000090,+0004151,-0000712,+0000406,-0002336,15:04:01.667932
0.046317,+0000006,-0000037,-0000008,+0000048,-0000097,+0004148,-0000712,+0000406,-0002336,15:04:01.667932
0.046646,+0000009,-0000005,-0000013,+0000047,-0000087,+0004153,-0000718,+0000420,-0002315,15:04:01.667932
0.046978,+0000014,-0000005,-0000011,+0000035,-0000088,+0004170,-0000718,+0000420,-0002315,15:04:01.667932
0.047315,+0000016,-0000030,+0000001,+0000054,-0000089,+0004154,-0000718,+0000420,-0002315,15:04:01.667932
0.047644,+0000016,-0000029,-0000013,+0000049,-0000078,+0004148,-0000734,+0000434,-0002325,15:04:01.667932
0.047978,+0000016,-0000039,-0000013,+0000040,-0000104,+0004177,-0000734,+0000434,-0002325,15:04:01.667932
0.048314,+0000021,-0000013,-0000010,+0000019,-0000088,+0004152,-0000734,+0000434,-0002325,15:04:01.667932
0.048643,-0000005,-0000011,+0000005,+0000043,-0000084,+0004149,-0000730,+0000434,-0002309,15:04:01.667932
0.048976,+0000014,-0000015,-0000011,+0000046,-0000082,+0004137,-0000730,+0000434,-0002309,15:04:01.667932
0.049309,+0000003,-0000015,-0000016,+0000023,-0000102,+0004144,-0000730,+0000434,-0002309,15:04:01.667932
0.049642,+0000008,-0000018,+0000003,+0000035,-0000080,+0004145,-0000734,+0000436,-0002327,15:04:01.667932
0.049975,+0000033,-0000043,-0000016,+0000051,-0000087,+0004150,-0000734,+0000436,-0002327,15:04:01.667932
0.050320,+0000011,-0000021,+0000001,+0000048,-0000089,+0004156,-0000734,+0000436,-0002327,15:04:01.667932
0.050645,+0000017,-0000023,-0000010,+0000045,-0000089,+0004162,-0000734,+0000418,-0002305,15:04:01.667932
0.050975,+0000022,-0000032,-0000013,+0000050,-0000100,+0004145,-0000734,+0000418,-0002305,15:04:01.667932
0.051309,+0000021,-0000029,-0000015,+0000043,-0000087,+0004174,-0000734,+0000418,-0002305,15:04:01.667932
0.051641,+0000016,-0000026,-0000011,+0000040,-0000093,+0004166,-0000712,+0000414,-0002285,15:04:01.667932
0.051976,+0000019,-0000028,-0000010,+0000037,-0000073,+0004139,-0000712,+0000414,-0002285,15:04:01.667932
0.052310,+0000010,-0000034,-0000008,+0000060,-0000079,+0004163,-0000712,+0000414,-0002285,15:04:01.667932
0.052640,+0000017,-0000031,-0000022,+0000025,-0000091,+0004134,-0000742,+0000424,-0002302,15:04:01.667932
0.052972,-0000008,+0000003,+0000007,+0000018,-0000094,+0004144,-0000742,+0000424,-0002302,15:04:01.667932
0.053309,+0000005,-0000016,-0000011,+0000039,-0000106,+0004172,-0000742,+0000424,-0002302,15:04:01.667932
0.053638,+0000028,-0000019,-0000006,+0000038,-0000074,+0004160,-0000716,+0000432,-0002324,15:04:01.667932
0.053972,+0000010,-0000029,-0000006,+0000046,-0000076,+0004153,-0000716,+0000432,-0002324,15:04:01.667932
0.054309,+0000028,-0000035,-0000008,+0000046,-0000074,+0004153,-0000716,+0000432,-0002324,15:04:01.667932
0.054637,+0000008,-0000022,-0000005,+0000043,-0000096,+0004154,-0000732,+0000420,-0002325,15:04:01.667932
0.054970,+0000014,-0000031,-0000003,+0000040,-0000084,+0004164,-0000732,+0000420,-0002325,15:04:01.667932
0.055316,+0000008,-0000019,+0000011,+0000048,-0000094,+0004146,-0000732,+0000420,-0002325,15:04:01.667932
0.055636,+0000011,-0000024,-0000008,+0000042,-0000064,+0004153,-0000720,+0000410,-0002325,15:04:01.667932
0.055969,+0000024,-0000036,-0000022,+0000022,-0000081,+0004156,-0000720,+0000410,-0002325,15:04:01.667932
0.056315,+0000009,-0000032,-0000007,+0000060,-0000092,+0004154,-0000720,+0000410,-0002325,15:04:01.667932
0.056635,+0000016,-0000026,-0000016,+0000042,-0000080,+0004153,-0000724,+0000426,-0002298,15:04:01.669918
0.056968,+0000002,-0000010,-0000005,+0000046,-0000105,+0004124,-0000724,+0000426,-0002298,15:04:01.669918
0.057314,+0000017,-0000023,-0000003,+0000034,-0000101,+0004148,-0000724,+0000426,-0002298,15:04:01.669918
0.057634,+0000013,-0000027,-0000011,+0000041,-0000100,+0004153,-0000716,+0000398,-0002312,15:04:01.669918
0.057967,+0000017,-0000023,-0000008,+0000035,-0000072,+0004128,-0000716,+0000398,-0002312,15:04:01.669918
0.058313,+0000014,-0000031,-0000016,+0000057,-0000077,+0004145,-0000716,+0000398,-0002312,15:04:01.669918
0.058633,+0000003,-0000019,+0000000,+0000045,-0000079,+0004139,-0000728,+0000418,-0002294,15:04:01.669918
0.058966,+0000014,-0000008,+0000000,+0000058,-0000079,+0004150,-0000728,+0000418,-0002294,15:04:01.669918
0.059311,+0000010,-0000024,-0000008,+0000023,-0000092,+0004144,-0000728,+0000418,-0002294,15:04:01.669918
0.059632,+0000024,-0000027,-0000007,+0000036,-0000080,+0004160,-0000728,+0000428,-0002323,15:04:01.669918
0.059965,+0000008,-0000032,-0000007,+0000038,-0000087,+0004165,-0000728,+0000428,-0002323,15:04:01.669918
0.060298,+0000013,-0000019,-0000010,+0000029,-0000079,+0004165,-0000728,+0000428,-0002323,15:04:01.669918
0.060631,-0000002,-0000016,-0000003,+0000039,-0000102,+0004155,-0000716,+0000418,-0002307,15:04:01.669918
0.060964,+0000014,-0000010,-0000011,+0000045,-0000071,+0004164,-0000716,+0000418,-0002307,15:04:01.669918
0.061297,+0000019,-0000037,-0000008,+0000053,-0000062,+0004152,-0000716,+0000418,-0002307,15:04:01.669918
0.061630,+0000027,-0000035,-0000007,+0000036,-0000091,+0004150,-0000734,+0000412,-0002282,15:04:01.669918
0.061963,+0000014,-0000018,-0000008,+0000044,-0000087,+0004155,-0000734,+0000412,-0002282,15:04:01.669918
0.062296,+0000016,-0000021,-0000011,+0000048,-0000090,+0004150,-0000734,+0000412,-0002282,15:04:01.669918
0.062629,+0000002,-0000007,+0000003,+0000039,-0000106,+0004145,-0000718,+0000426,-0002325,15:04:01.669918
0.062962,+0000005,-0000015,-0000011,+0000045,-0000109,+0004138,-0000718,+0000426,-0002325,15:04:01.669918
0.063295,+0000014,-0000029,+0000006,+0000049,-0000086,+0004136,-0000718,+0000426,-0002325,15:04:01.669918
0.063628,+0000025,-0000046,-0000013,+0000037,-0000095,+0004160,-0000720,+0000424,-0002301,15:04:01.669918
0.063961,+0000013,-0000023,-0000002,+0000044,-0000089,+0004138,-0000720,+0000424,-0002301,15:04:01.669918
0.064294,+0000013,-0000018,-0000019,+0000041,-0000088,+0004115,-0000720,+0000424,-0002301,15:04:01.669918
0.064627,+0000000,-0000013,-0000018,+0000052,-0000085,+0004175,-0000728,+0000412,-0002309,15:04:01.669918
0.064960,+0000017,-0000028,+0000004,+0000030,-0000077,+0004154,-0000728,+0000412,-0002309,15:04:01.669918
0.065293,+0000013,-0000024,-0000013,+0000030,-0000072,+0004178,-0000728,+0000412,-0002309,15:04:01.670916
0.065626,+0000011,-0000030,-0000003,+0000049,-0000083,+0004152,-0000744,+0000418,-0002295,15:04:01.670916
0.065959,+0000014,-0000027,-0000010,+0000036,-0000093,+0004145,-0000744,+0000418,-0002295,15:04:01.670916
0.066292,+0000009,-0000027,-0000019,+0000045,-0000078,+0004152,-0000744,+0000418,-0002295,15:04:01.670916
0.066625,+0000005,-0000011,+0000011,+0000062,-0000090,+0004165,-0000720,+0000410,-0002287,15:04:01.670916
0.066958,+0000003,-0000012,-0000021,+0000034,-0000098,+0004164,-0000720,+0000410,-0002287,15:04:01.670916
0.067291,+0000028,-0000029,-0000010,+0000040,-0000076,+0004157,-0000720,+0000410,-0002287,15:04:01.670916
0.067624,+0000028,-0000037,-0000011,+0000045,-0000090,+0004152,-0000728,+0000416,-0002300,15:04:01.670916
0.067957,+0000007,-0000029,-0000005,+0000039,-0000082,+0004152,-0000728,+0000416,-0002300,15:04:01.670916
0.068290,+0000016,-0000028,-0000010,+0000014,-0000082,+0004147,-0000728,+0000416,-0002300,15:04:01.670916
0.068623,-0000002,-0000002,-0000002,+0000041,-0000100,+0004162,-0000728,+0000424,-0002306,15:04:01.670916
0.068956,+0000011,-0000021,-0000004,+0000036,-0000110,+0004181,-0000728,+0000424,-0002306,15:04:01.670916
0.069289,+0000030,-0000021,+0000000,+0000050,-0000071,+0004161,-0000728,+0000424,-0002306,15:04:01.670916
0.069622,+0000010,-0000040,-0000008,+0000025,-0000082,+0004142,-0000724,+0000410,-0002293,15:04:01.670916
0.069955,+0000030,-0000037,-0000010,+0000029,-0000095,+0004137,-0000724,+0000410,-0002293,15:04:01.670916
0.070288,+0000010,-0000015,-0000015,+0000045,-0000094,+0004143,-0000724,+0000410,-0002293,15:04:01.670916
0.070621,+0000022,-0000018,-0000008,+0000046,-0000099,+0004146,-0000710,+0000430,-0002329,15:04:01.670916
0.070954,+0000005,-0000021,+0000001,+0000049,-0000084,+0004156,-0000710,+0000430,-0002329,15:04:01.670916
0.071287,+0000022,-0000039,-0000007,+0000039,-0000091,+0004150,-0000710,+0000430,-0002329,15:04:01.670916
0.071620,+0000019,-0000034,-0000002,+0000048,-0000084,+0004165,-0000744,+0000436,-0002326,15:04:01.670916
0.071953,+0000009,-0000023,-0000008,+0000050,-0000103,+0004112,-0000744,+0000436,-0002326,15:04:01.670916
0.072286,+0000000,+0000000,+0000004,+0000035,-0000100,+0004128,-0000744,+0000436,-0002326,15:04:01.670916
0.072619,+0000002,-0000010,-0000013,+0000031,-0000091,+0004144,-0000748,+0000406,-0002319,15:04:01.670916
0.072952,+0000011,-0000026,+0000001,+0000035,-0000109,+0004155,-0000748,+0000406,-0002319,15:04:01.670916
0.073288,+0000028,-0000045,-0000015,+0000031,-0000099,+0004145,-0000748,+0000406,-0002319,15:04:01.671918
0.073618,+0000018,-0000037,-0000015,+0000037,-0000069,+0004152,-0000722,+0000428,-0002310,15:04:01.671918
0.073951,+0000002,-0000011,-0000010,+0000040,-0000082,+0004160,-0000722,+0000428,-0002310,15:04:01.671918
0.074284,+0000011,+0000000,-0000013,+0000068,-0000098,+0004154,-0000722,+0000428,-0002310,15:04:01.671918
0.074617,+0000025,-0000032,-0000008,+0000043,-0000077,+0004151,-0000732,+0000430,-0002292,15:04:01.671918
0.074950,+0000008,-0000021,-0000003,+0000053,-0000083,+0004149,-0000732,+0000430,-0002292,15:04:01.671918
0.075283,+0000019,-0000037,-0000014,+0000025,-0000082,+0004143,-0000732,+0000430,-0002292,15:04:01.671918
0.075616,+0000022,-0000019,-0000006,+0000047,-0000062,+0004147,-0000732,+0000420,-0002313,15:04:01.671918
0.075949,+0000010,-0000019,-0000007,+0000040,-0000089,+0004163,-0000732,+0000420,-0002313,15:04:01.671918
0.076282,+0000006,-0000016,-0000005,+0000046,-0000080,+0004154,-0000732,+0000420,-0002313,15:04:01.671918
