===BEGIN_METADATA===
"This CSV contains gyroscope, accelerometer, and magnetometer data synced with the test named below."
Test Name: 2026-07-07_145810_01,yyyy-mm-dd_hhmmss_{probe#/nano_id}
Calibrations: (not implemented yet)
===END_METADATA===
===BEGIN_DATA===
Time (sec),Gyro X,Gyro Y,Gyro Z,Accel X,Accel Y,Accel Z,Mag X,Mag Y,Mag Z,Processed_Time
0.013470,+0000016,-0000018,-0000016,+0000045,-0000098,+0004149,-0000770,+0000490,-0002323,14:58:10.639892
0.013805,+0000005,-0000002,-0000016,+0000043,-0000102,+0004141,-0000782,+0000472,-0002337,14:58:10.639892
0.014137,+0000000,-0000013,-0000002,+0000040,-0000096,+0004156,-0000782,+0000472,-0002337,14:58:10.639892
0.014471,+0000024,-0000034,-0000010,+0000041,-0000097,+0004153,-0000782,+0000472,-0002337,14:58:10.639892
0.014804,+0000025,-0000042,-0000013,+0000053,-0000082,+0004148,-0000768,+0000464,-0002336,14:58:10.639892
0.015136,+0000019,-0000031,-0000012,+0000038,-0000097,+0004142,-0000768,+0000464,-0002336,14:58:10.639892
0.015470,+0000010,-0000026,-0000002,+0000040,-0000084,+0004142,-0000768,+0000464,-0002336,14:58:10.639892
0.015801,+0000014,-0000020,-0000008,+0000033,-0000085,+0004146,-0000760,+0000472,-0002301,14:58:10.639892
0.016134,+0000013,-0000016,-0000002,+0000042,-0000100,+0004152,-0000760,+0000472,-0002301,14:58:10.639892
0.016467,+0000022,-0000029,-0000010,+0000036,-0000094,+0004153,-0000760,+0000472,-0002301,14:58:10.639892
0.016800,+0000029,-0000047,-0000005,+0000045,-0000096,+0004130,-0000778,+0000472,-0002305,14:58:10.639892
0.017133,+0000013,-0000026,-0000015,+0000042,-0000085,+0004154,-0000778,+0000472,-0002305,14:58:10.639892
0.017466,-0000008,-0000004,-0000005,+0000050,-0000091,+0004155,-0000778,+0000472,-0002305,14:58:10.639892
0.017799,+0000019,-0000024,-0000020,+0000047,-0000087,+0004170,-0000772,+0000486,-0002318,14:58:10.639892
0.018132,+0000008,-0000013,-0000008,+0000032,-0000097,+0004168,-0000772,+0000486,-0002318,14:58:10.639892
0.018465,+0000020,-0000029,+0000001,+0000062,-0000090,+0004149,-0000772,+0000486,-0002318,14:58:10.639892
0.018798,+0000027,-0000021,-0000002,+0000045,-0000097,+0004141,-0000776,+0000482,-0002341,14:58:10.639892
0.019131,+0000007,-0000010,-0000011,+0000049,-0000091,+0004147,-0000776,+0000482,-0002341,14:58:10.639892
0.019464,+0000008,-0000019,+0000004,+0000048,-0000079,+0004151,-0000776,+0000482,-0002341,14:58:10.639892
0.019797,+0000008,-0000016,-0000016,+0000066,-0000082,+0004163,-0000780,+0000484,-0002330,14:58:10.639892
0.020130,+0000017,-0000023,+0000000,+0000059,-0000076,+0004156,-0000780,+0000484,-0002330,14:58:10.639892
0.020463,+0000022,-0000035,-0000010,+0000044,-0000090,+0004153,-0000780,+0000484,-0002330,14:58:10.639892
0.020796,+0000017,-0000029,-0000010,+0000050,-0000094,+0004137,-0000756,+0000480,-0002320,14:58:10.639892
0.021129,+0000005,-0000018,+0000000,+0000047,-0000085,+0004148,-0000756,+0000480,-0002320,14:58:10.639892
0.021462,+0000013,-0000023,-0000008,+0000035,-0000100,+0004140,-0000756,+0000480,-0002320,14:58:10.639892
0.021797,-0000006,+0000001,-0000018,+0000049,-0000087,+0004157,-0000768,+0000478,-0002324,14:58:10.639892
0.022128,+0000026,-0000026,-0000022,+0000039,-0000078,+0004162,-0000768,+0000478,-0002324,14:58:10.639892
0.022461,+0000006,-0000026,+0000001,+0000055,-0000114,+0004151,-0000768,+0000478,-0002324,14:58:10.639892
0.022794,+0000010,-0000031,-0000013,+0000051,-0000087,+0004166,-0000772,+0000486,-0002311,14:58:10.639892
0.023127,+0000029,-0000038,-0000021,+0000043,-0000081,+0004155,-0000772,+0000486,-0002311,14:58:10.639892
0.023460,-0000006,-0000015,+0000004,+0000049,-0000074,+0004135,-0000772,+0000486,-0002311,14:58:10.639892
0.023795,+0000010,-0000005,-0000018,+0000044,-0000100,+0004145,-0000754,+0000486,-0002321,14:58:10.639892
0.024126,+0000014,-0000018,-0000013,+0000043,-0000081,+0004145,-0000754,+0000486,-0002321,14:58:10.639892
0.024468,+0000022,-0000038,-0000008,+0000064,-0000084,+0004150,-0000754,+0000486,-0002321,14:58:10.639892
0.024928,+0000024,-0000039,-0000002,+0000035,-0000092,+0004142,-0000776,+0000482,-0002318,14:58:10.639892
0.025195,+0000024,-0000039,-0000011,+0000051,-0000067,+0004155,-0000776,+0000482,-0002318,14:58:10.639892
0.025471,+0000018,-0000008,-0000018,+0000033,-0000096,+0004153,-0000776,+0000482,-0002318,14:58:10.639892
0.026033,+0000008,-0000042,-0000019,+0000030,-0000087,+0004155,-0000768,+0000474,-0002329,14:58:10.639892
0.026262,+0000024,-0000042,-0000019,+0000030,-0000087,+0004161,-0000768,+0000474,-0002329,14:58:10.639892
0.026458,-0000001,+0000000,-0000005,+0000033,-0000077,+0004161,-0000768,+0000474,-0002329,14:58:10.639892
0.026790,-0000001,-0000016,+0000001,+0000046,-0000111,+0004156,-0000774,+0000474,-0002336,14:58:10.639892
0.027124,+0000018,-0000030,-0000019,+0000063,-0000110,+0004153,-0000774,+0000474,-0002336,14:58:10.639892
0.027456,+0000000,-0000002,-0000008,+0000038,-0000090,+0004132,-0000774,+0000474,-0002336,14:58:10.639892
0.027789,+0000016,-0000024,-0000013,+0000037,-0000094,+0004166,-0000764,+0000488,-0002330,14:58:10.639892
0.028124,+0000019,-0000039,-0000002,+0000045,-0000100,+0004147,-0000764,+0000488,-0002330,14:58:10.639892
0.028455,+0000011,-0000021,+0000001,+0000055,-0000084,+0004146,-0000764,+0000488,-0002330,14:58:10.639892
0.028788,+0000021,-0000035,-0000016,+0000054,-0000082,+0004166,-0000768,+0000478,-0002321,14:58:10.639892
0.029121,+0000011,-0000008,-0000005,+0000045,-0000110,+0004154,-0000768,+0000478,-0002321,14:58:10.639892
0.029456,+0000006,-0000029,-0000010,+0000042,-0000102,+0004172,-0000768,+0000478,-0002321,14:58:10.639892
0.029789,+0000007,-0000015,-0000002,+0000035,-0000091,+0004155,-0000776,+0000488,-0002327,14:58:10.639892
0.030120,+0000021,-0000038,-0000005,+0000056,-0000083,+0004170,-0000776,+0000488,-0002327,14:58:10.639892
0.030453,+0000016,-0000018,-0000011,+0000031,-0000084,+0004155,-0000776,+0000488,-0002327,14:58:10.639892
0.030786,+0000022,-0000010,-0000011,+0000044,-0000091,+0004150,-0000780,+0000484,-0002317,14:58:10.639892
0.031119,-0000003,-0000013,-0000008,+0000047,-0000087,+0004156,-0000780,+0000484,-0002317,14:58:10.639892
0.031452,+0000014,-0000006,-0000003,+0000045,-0000099,+0004151,-0000780,+0000484,-0002317,14:58:10.639892
0.031785,+0000011,-0000022,-0000008,+0000052,-0000103,+0004158,-0000768,+0000470,-0002312,14:58:10.639892
0.032118,+0000025,-0000038,-0000013,+0000060,-0000097,+0004158,-0000768,+0000470,-0002312,14:58:10.639892
0.032451,+0000014,-0000020,-0000008,+0000070,-0000087,+0004142,-0000768,+0000470,-0002312,14:58:10.639892
0.032784,+0000002,-0000007,-0000002,+0000056,-0000091,+0004123,-0000758,+0000478,-0002312,14:58:10.639892
0.033117,+0000014,-0000022,-0000013,+0000047,-0000091,+0004150,-0000758,+0000478,-0002312,14:58:10.639892
0.033450,-0000001,-0000016,+0000001,+0000064,-0000096,+0004148,-0000758,+0000478,-0002312,14:58:10.639892
0.033783,+0000008,-0000020,-0000010,+0000048,-0000101,+0004157,-0000774,+0000470,-0002317,14:58:10.639892
0.034116,+0000008,-0000034,-0000010,+0000044,-0000090,+0004139,-0000774,+0000470,-0002317,14:58:10.639892
0.034449,+0000027,-0000035,-0000014,+0000053,-0000103,+0004146,-0000774,+0000470,-0002317,14:58:10.639892
0.034782,+0000009,-0000037,-0000016,+0000055,-0000087,+0004139,-0000764,+0000466,-0002340,14:58:10.639892
0.035115,+0000003,-0000018,-0000007,+0000045,-0000094,+0004169,-0000764,+0000466,-0002340,14:58:10.639892
0.035448,+0000005,-0000008,-0000003,+0000049,-0000075,+0004156,-0000764,+0000466,-0002340,14:58:10.639892
0.035781,+0000011,-0000026,-0000010,+0000051,-0000087,+0004150,-0000774,+0000472,-0002326,14:58:10.639892
0.036114,+0000004,-0000053,-0000010,+0000048,-0000098,+0004159,-0000774,+0000472,-0002326,14:58:10.639892
0.036447,+0000014,-0000015,-0000005,+0000044,-0000092,+0004165,-0000774,+0000472,-0002326,14:58:10.641373
0.036780,+0000022,-0000037,-0000016,+0000039,-0000065,+0004153,-0000764,+0000484,-0002308,14:58:10.641373
0.037113,+0000000,-0000004,-0000005,+0000060,-0000082,+0004137,-0000764,+0000484,-0002308,14:58:10.641373
0.037446,+0000008,-0000023,-0000008,+0000046,-0000080,+0004144,-0000764,+0000484,-0002308,14:58:10.641373
0.037779,+0000019,-0000024,-0000004,+0000030,-0000094,+0004151,-0000778,+0000476,-0002322,14:58:10.641373
0.038112,+0000024,-0000028,-0000006,+0000046,-0000101,+0004138,-0000778,+0000476,-0002322,14:58:10.641373
0.038445,+0000011,-0000044,-0000019,+0000051,-0000090,+0004154,-0000778,+0000476,-0002322,14:58:10.641373
0.038778,+0000024,-0000026,-0000006,+0000042,-0000086,+0004143,-0000758,+0000476,-0002325,14:58:10.641373
0.039111,-0000012,-0000004,-0000010,+0000064,-0000083,+0004145,-0000758,+0000476,-0002325,14:58:10.641373
0.039444,-0000001,-0000021,-0000003,+0000066,-0000096,+0004157,-0000758,+0000476,-0002325,14:58:10.641373
0.039777,+0000027,-0000031,-0000014,+0000043,-0000074,+0004145,-0000762,+0000474,-0002329,14:58:10.641373
0.040110,+0000008,-0000031,-0000010,+0000041,-0000085,+0004133,-0000762,+0000474,-0002329,14:58:10.641373
0.040443,+0000028,-0000026,-0000010,+0000061,-0000072,+0004149,-0000762,+0000474,-0002329,14:58:10.641373
0.040776,+0000006,-0000026,-0000008,+0000049,-0000104,+0004144,-0000776,+0000478,-0002322,14:58:10.641373
0.041109,+0000002,-0000005,+0000004,+0000063,-0000083,+0004155,-0000776,+0000478,-0002322,14:58:10.641373
0.041442,+0000029,-0000012,-0000016,+0000042,-0000092,+0004151,-0000776,+0000478,-0002322,14:58:10.641373
0.041775,+0000002,-0000026,+0000000,+0000041,-0000080,+0004157,-0000774,+0000476,-0002312,14:58:10.641373
0.042108,+0000021,-0000034,-0000007,+0000041,-0000069,+0004148,-0000774,+0000476,-0002312,14:58:10.641373
0.042441,+0000033,-0000039,-0000018,+0000055,-0000091,+0004153,-0000774,+0000476,-0002312,14:58:10.641373
0.042774,+0000010,-0000012,-0000005,+0000056,-0000106,+0004171,-0000798,+0000482,-0002318,14:58:10.641373
0.043107,-0000005,-0000029,-0000013,+0000041,-0000085,+0004161,-0000798,+0000482,-0002318,14:58:10.641373
0.043440,+0000019,-0000008,-0000002,+0000046,-0000097,+0004134,-0000798,+0000482,-0002318,14:58:10.641373
0.043773,+0000024,-0000047,-0000021,+0000045,-0000086,+0004168,-0000770,+0000466,-0002332,14:58:10.641373
0.044106,+0000019,-0000051,-0000011,+0000041,-0000091,+0004159,-0000770,+0000466,-0002332,14:58:10.641373
0.044439,+0000030,-0000022,-0000008,+0000047,-0000096,+0004155,-0000770,+0000466,-0002332,14:58:10.641373
0.044772,+0000008,-0000016,-0000010,+0000044,-0000087,+0004124,-0000776,+0000484,-0002326,14:58:10.641373
0.045105,+0000008,-0000026,-0000005,+0000052,-0000087,+0004154,-0000776,+0000484,-0002326,14:58:10.641373
0.045438,+0000002,-0000015,+0000012,+0000074,-0000091,+0004149,-0000776,+0000484,-0002326,14:58:10.641373
0.045771,+0000021,-0000037,-0000018,+0000047,-0000090,+0004147,-0000776,+0000468,-0002315,14:58:10.641373
0.046104,+0000026,-0000026,-0000015,+0000046,-0000078,+0004126,-0000776,+0000468,-0002315,14:58:10.641373
0.046437,+0000010,-0000004,-0000004,+0000032,-0000089,+0004158,-0000776,+0000468,-0002315,14:58:10.641373
0.046770,+0000005,-0000013,-0000008,+0000044,-0000094,+0004161,-0000766,+0000478,-0002320,14:58:10.641373
0.047103,+0000015,-0000011,-0000002,+0000057,-0000104,+0004145,-0000766,+0000478,-0002320,14:58:10.641373
0.047436,+0000006,-0000013,-0000015,+0000046,-0000096,+0004172,-0000766,+0000478,-0002320,14:58:10.641373
0.047771,+0000024,-0000039,+0000000,+0000049,-0000083,+0004150,-0000762,+0000466,-0002308,14:58:10.641373
0.048102,+0000015,-0000019,-0000019,+0000021,-0000076,+0004152,-0000762,+0000466,-0002308,14:58:10.641373
0.048435,+0000002,-0000012,-0000006,+0000062,-0000077,+0004157,-0000762,+0000466,-0002308,14:58:10.641373
0.048768,+0000019,-0000018,-0000011,+0000054,-0000078,+0004144,-0000774,+0000482,-0002332,14:58:10.641373
0.049101,-0000001,-0000008,-0000004,+0000042,-0000083,+0004153,-0000774,+0000482,-0002332,14:58:10.641373
0.049434,+0000010,-0000032,-0000008,+0000044,-0000095,+0004152,-0000774,+0000482,-0002332,14:58:10.641373
0.049767,+0000030,-0000054,-0000018,+0000040,-0000089,+0004152,-0000776,+0000488,-0002334,14:58:10.641373
0.050100,+0000017,-0000020,-0000005,+0000016,-0000087,+0004152,-0000776,+0000488,-0002334,14:58:10.641373
0.050433,+0000016,-0000032,-0000018,+0000041,-0000084,+0004132,-0000776,+0000488,-0002334,14:58:10.641373
0.050766,+0000005,-0000015,-0000010,+0000062,-0000079,+0004162,-0000786,+0000466,-0002341,14:58:10.641373
0.051099,+0000016,-0000018,-0000013,+0000044,-0000088,+0004156,-0000786,+0000466,-0002341,14:58:10.641373
0.051432,+0000005,-0000021,-0000005,+0000074,-0000095,+0004143,-0000786,+0000466,-0002341,14:58:10.641373
0.051765,+0000036,-0000035,-0000010,+0000051,-0000075,+0004158,-0000786,+0000470,-0002325,14:58:10.641373
0.052098,+0000016,-0000031,-0000007,+0000049,-0000077,+0004147,-0000786,+0000470,-0002325,14:58:10.641373
0.052431,+0000005,-0000011,-0000010,+0000034,-0000101,+0004133,-0000786,+0000470,-0002325,14:58:10.641373
0.052764,+0000027,-0000023,-0000018,+0000058,-0000082,+0004143,-0000772,+0000464,-0002329,14:58:10.641373
0.053097,+0000010,-0000007,-0000010,+0000045,-0000071,+0004145,-0000772,+0000464,-0002329,14:58:10.641373
0.053430,+0000019,-0000042,-0000021,+0000062,-0000090,+0004144,-0000772,+0000464,-0002329,14:58:10.641373
0.053763,+0000011,-0000038,+0000003,+0000038,-0000085,+0004151,-0000762,+0000468,-0002324,14:58:10.641373
0.054096,+0000010,-0000034,-0000015,+0000046,-0000084,+0004160,-0000762,+0000468,-0002324,14:58:10.641373
0.054429,+0000015,-0000012,-0000005,+0000055,-0000095,+0004155,-0000762,+0000468,-0002324,14:58:10.641373
0.054762,+0000005,+0000004,-0000001,+0000044,-0000075,+0004148,-0000778,+0000472,-0002342,14:58:10.641373
0.055095,+0000021,-0000021,-0000003,+0000053,-0000082,+0004187,-0000778,+0000472,-0002342,14:58:10.641373
0.055428,+0000015,-0000039,-0000007,+0000039,-0000090,+0004164,-0000778,+0000472,-0002342,14:58:10.641373
0.055761,+0000036,-0000021,-0000019,+0000051,-0000103,+0004159,-0000766,+0000474,-0002340,14:58:10.641373
0.056094,+0000014,-0000032,-0000005,+0000050,-0000105,+0004151,-0000766,+0000474,-0002340,14:58:10.641373
0.056427,+0000014,-0000020,-0000013,+0000034,-0000070,+0004146,-0000766,+0000474,-0002340,14:58:10.641373
0.056760,+0000000,-0000005,-0000008,+0000056,-0000081,+0004135,-0000786,+0000482,-0002304,14:58:10.641373
0.057093,+0000011,-0000028,-0000008,+0000053,-0000089,+0004152,-0000786,+0000482,-0002304,14:58:10.641373
0.057426,+0000024,-0000034,-0000018,+0000066,-0000089,+0004152,-0000786,+0000482,-0002304,14:58:10.641373
0.057759,+0000020,-0000026,-0000005,+0000051,-0000077,+0004140,-0000782,+0000484,-0002314,14:58:10.641373
0.058092,+0000006,-0000021,-0000016,+0000066,-0000088,+0004155,-0000782,+0000484,-0002314,14:58:10.641373
0.058425,-0000006,-0000010,+0000001,+0000062,-0000092,+0004170,-0000782,+0000484,-0002314,14:58:10.641373
0.058758,+0000005,-0000011,-0000019,+0000046,-0000088,+0004169,-0000782,+0000478,-0002318,14:58:10.641373
0.059091,+0000008,-0000012,-0000005,+0000050,-0000068,+0004158,-0000782,+0000478,-0002318,14:58:10.641373
0.059424,+0000018,-0000023,+0000000,+0000042,-0000090,+0004155,-0000782,+0000478,-0002318,14:58:10.641373
0.059757,+0000021,-0000021,-0000003,+0000058,-0000098,+0004151,-0000782,+0000488,-0002293,14:58:10.641373
0.060090,+0000019,-0000029,-0000007,+0000049,-0000079,+0004152,-0000782,+0000488,-0002293,14:58:10.641373
0.060423,-0000009,+0000000,-0000002,+0000040,-0000082,+0004150,-0000782,+0000488,-0002293,14:58:10.641373
0.060756,+0000006,-0000014,-0000005,+0000037,-0000088,+0004172,-0000772,+0000474,-0002318,14:58:10.641373
0.061089,+0000021,-0000029,-0000014,+0000036,-0000090,+0004162,-0000772,+0000474,-0002318,14:58:10.641373
0.061422,+0000018,-0000023,-0000010,+0000050,-0000082,+0004152,-0000772,+0000474,-0002318,14:58:10.641373
0.061755,+0000022,-0000031,-0000011,+0000043,-0000087,+0004161,-0000764,+0000470,-0002312,14:58:10.641373
0.062088,+0000018,-0000016,-0000003,+0000046,-0000089,+0004170,-0000764,+0000470,-0002312,14:58:10.641373
0.062421,+0000010,-0000015,-0000010,+0000050,-0000091,+0004150,-0000764,+0000470,-0002312,14:58:10.641373
0.062754,+0000003,-0000019,-0000016,+0000037,-0000087,+0004160,-0000770,+0000482,-0002307,14:58:10.641373
0.063087,+0000019,-0000019,-0000012,+0000059,-0000083,+0004139,-0000770,+0000482,-0002307,14:58:10.641373
0.063420,+0000016,-0000027,-0000002,+0000059,-0000083,+0004127,-0000770,+0000482,-0002307,14:58:10.641373
0.063753,+0000013,-0000023,-0000005,+0000046,-0000094,+0004165,-0000770,+0000462,-0002321,14:58:10.641373
0.064086,+0000021,-0000039,-0000016,+0000051,-0000096,+0004159,-0000770,+0000462,-0002321,14:58:10.641373
0.064419,+0000013,-0000005,-0000013,+0000043,-0000085,+0004172,-0000770,+0000462,-0002321,14:58:10.641373
0.064752,+0000005,-0000010,+0000001,+0000039,-0000087,+0004151,-0000774,+0000470,-0002294,14:58:10.641373
0.065085,+0000013,-0000016,-0000007,+0000054,-0000092,+0004149,-0000774,+0000470,-0002294,14:58:10.641373
0.065418,+0000022,-0000034,-0000010,+0000072,-0000101,+0004137,-0000774,+0000470,-0002294,14:58:10.641373
0.065751,+0000019,-0000019,-0000005,+0000060,-0000084,+0004148,-0000768,+0000466,-0002300,14:58:10.641373
0.066084,+0000022,-0000019,-0000021,+0000036,-0000093,+0004152,-0000768,+0000466,-0002300,14:58:10.641373
0.066417,+0000006,-0000003,+0000000,+0000046,-0000078,+0004150,-0000768,+0000466,-0002300,14:58:10.641373
0.066750,+0000002,-0000013,-0000016,+0000043,-0000095,+0004162,-0000784,+0000480,-0002312,14:58:10.641373
0.067083,+0000027,-0000026,+0000003,+0000066,-0000087,+0004149,-0000784,+0000480,-0002312,14:58:10.641373
0.067416,+0000033,-0000039,-0000005,+0000063,-0000086,+0004153,-0000784,+0000480,-0002312,14:58:10.641373
0.067749,+0000013,-0000040,-0000016,+0000060,-0000098,+0004151,-0000766,+0000482,-0002333,14:58:10.641373
0.068082,+0000024,-0000018,-0000002,+0000069,-0000085,+0004147,-0000766,+0000482,-0002333,14:58:10.641373
0.068415,+0000017,-0000008,+0000001,+0000052,-0000079,+0004154,-0000766,+0000482,-0002333,14:58:10.641373
0.068748,-0000003,-0000018,-0000011,+0000053,-0000085,+0004140,-0000766,+0000476,-0002297,14:58:10.641373
0.069081,+0000006,-0000029,-0000003,+0000043,-0000094,+0004153,-0000766,+0000476,-0002297,14:58:10.641373
0.069414,+0000031,-0000030,-0000010,+0000039,-0000092,+0004157,-0000766,+0000476,-0002297,14:58:10.641373
0.069747,+0000018,-0000035,-0000013,+0000039,-0000065,+0004127,-0000746,+0000482,-0002340,14:58:10.641373
0.070080,+0000013,-0000015,-0000023,+0000044,-0000088,+0004140,-0000746,+0000482,-0002340,14:58:10.641373
0.070413,+0000010,-0000012,-0000002,+0000045,-0000096,+0004148,-0000746,+0000482,-0002340,14:58:10.641373
0.070746,+0000012,-0000024,-0000018,+0000026,-0000085,+0004156,-0000756,+0000472,-0002352,14:58:10.641373
0.071079,+0000000,-0000024,+0000004,+0000055,-0000073,+0004153,-0000756,+0000472,-0002352,14:58:10.641373
0.071412,+0000030,-0000043,-0000026,+0000052,-0000083,+0004152,-0000756,+0000472,-0002352,14:58:10.641373
0.071745,+0000016,-0000021,-0000018,+0000046,-0000092,+0004156,-0000766,+0000482,-0002340,14:58:10.641373
0.072078,+0000010,-0000005,-0000010,+0000067,-0000080,+0004149,-0000766,+0000482,-0002340,14:58:10.641373
0.072411,-0000001,-0000010,+0000001,+0000043,-0000099,+0004172,-0000766,+0000482,-0002340,14:58:10.641373
0.072744,+0000018,-0000026,-0000008,+0000046,-0000089,+0004157,-0000750,+0000480,-0002315,14:58:10.641373
0.073077,+0000004,-0000021,-0000014,+0000062,-0000101,+0004154,-0000750,+0000480,-0002315,14:58:10.641373
0.073410,+0000022,-0000019,-0000022,+0000032,-0000100,+0004169,-0000750,+0000480,-0002315,14:58:10.641373
0.073743,+0000011,-0000012,-0000004,+0000070,-0000097,+0004151,-0000778,+0000474,-0002335,14:58:10.641373
0.074077,+0000014,-0000023,+0000001,+0000048,-0000097,+0004145,-0000778,+0000474,-0002335,14:58:10.641373
0.074414,+0000013,-0000011,-0000010,+0000059,-0000087,+0004158,-0000778,+0000474,-0002335,14:58:10.641373
0.075105,+0000005,-0000014,-0000013,+0000056,-0000088,+0004164,-0000782,+0000478,-0002331,14:58:10.641373
0.075511,+0000004,-0000008,-0000002,+0000051,-0000075,+0004152,-0000782,+0000478,-0002331,14:58:10.641373
0.075765,+0000015,-0000027,-0000008,+0000048,-0000086,+0004164,-0000782,+0000478,-0002331,14:58:10.641373
0.076078,+0000022,-0000034,-0000008,+0000039,-0000092,+0004154,-0000756,+0000476,-0002337,14:58:10.641373
0.076409,+0000016,-0000035,-0000007,+0000045,-0000079,+0004141,-0000756,+0000476,-0002337,14:58:10.641373
0.076746,+0000017,-0000036,-0000002,+0000055,-0000086,+0004162,-0000756,+0000476,-0002337,14:58:10.641373
0.077184,+0000017,-0000019,-0000018,+0000057,-0000098,+0004150,-0000768,+0000502,-0002318,14:58:10.641373
