===BEGIN_METADATA===
"This CSV contains gyroscope, accelerometer, and magnetometer data synced with the test named below."
Test Name: 2026-07-07_150040_01,yyyy-mm-dd_hhmmss_{probe#/nano_id}
Calibrations: (not implemented yet)
===END_METADATA===
===BEGIN_DATA===
Time (sec),Gyro X,Gyro Y,Gyro Z,Accel X,Accel Y,Accel Z,Mag X,Mag Y,Mag Z,Processed_Time
0.017866,+0000014,-0000013,-0000010,+0000024,-0000084,+0004137,-0000778,+0000474,-0002327,15:00:43.024637
0.018199,+0000029,-0000045,-0000005,+0000016,-0000092,+0004129,-0000778,+0000474,-0002327,15:00:43.024637
0.018532,+0000013,-0000013,-0000007,+0000014,-0000076,+0004149,-0000778,+0000474,-0002327,15:00:43.024637
0.018865,+0000011,-0000030,-0000013,+0000022,-0000081,+0004150,-0000750,+0000482,-0002330,15:00:43.024637
0.019198,+0000002,-0000004,+0000000,+0000021,-0000083,+0004146,-0000750,+0000482,-0002330,15:00:43.024637
0.019531,+0000009,-0000022,-0000011,+0000014,-0000104,+0004158,-0000750,+0000482,-0002330,15:00:43.024637
0.019864,+0000028,-0000027,+0000000,+0000030,-0000085,+0004156,-0000756,+0000484,-0002331,15:00:43.024637
0.020197,+0000006,-0000017,-0000029,+0000031,-0000055,+0004162,-0000756,+0000484,-0002331,15:00:43.024637
0.020530,+0000019,-0000031,-0000003,+0000017,-0000084,+0004140,-0000756,+0000484,-0002331,15:00:43.024637
0.020863,+0000028,-0000016,-0000015,+0000018,-0000102,+0004142,-0000774,+0000466,-0002327,15:00:43.024637
0.021196,+0000004,-0000019,+0000000,+0000009,-0000081,+0004160,-0000774,+0000466,-0002327,15:00:43.024637
0.021529,+0000013,-0000002,-0000013,+0000017,-0000092,+0004150,-0000774,+0000466,-0002327,15:00:43.024637
0.021862,+0000019,-0000039,+0000000,+0000038,-0000102,+0004156,-0000752,+0000462,-0002337,15:00:43.024637
0.022195,+0000024,-0000034,-0000014,+0000034,-0000068,+0004147,-0000752,+0000462,-0002337,15:00:43.024637
0.022528,+0000018,-0000039,-0000008,+0000018,-0000081,+0004159,-0000752,+0000462,-0002337,15:00:43.024637
0.022861,+0000020,-0000020,+0000000,+0000037,-0000075,+0004140,-0000768,+0000470,-0002339,15:00:43.024637
0.023194,+0000003,-0000015,-0000013,+0000027,-0000069,+0004157,-0000768,+0000470,-0002339,15:00:43.024637
0.023527,-0000003,-0000005,-0000010,+0000024,-0000080,+0004172,-0000768,+0000470,-0002339,15:00:43.024637
0.023860,+0000014,-0000029,-0000011,+0000035,-0000101,+0004163,-0000746,+0000468,-0002333,15:00:43.024637
0.024193,+0000005,-0000026,-0000013,+0000024,-0000083,+0004154,-0000746,+0000468,-0002333,15:00:43.024637
0.024526,+0000024,-0000026,+0000001,+0000026,-0000079,+0004156,-0000746,+0000468,-0002333,15:00:43.024637
0.024859,+0000005,-0000031,-0000018,+0000026,-0000084,+0004157,-0000752,+0000476,-0002314,15:00:43.024637
0.025192,+0000014,-0000010,-0000012,+0000014,-0000076,+0004170,-0000752,+0000476,-0002314,15:00:43.024637
0.025525,+0000017,-0000016,-0000011,+0000028,-0000069,+0004163,-0000752,+0000476,-0002314,15:00:43.024637
0.025858,+0000009,-0000024,-0000002,+0000017,-0000061,+0004143,-0000762,+0000478,-0002334,15:00:43.024637
0.026191,+0000021,-0000031,-0000005,+0000024,-0000077,+0004136,-0000762,+0000478,-0002334,15:00:43.024637
0.026524,+0000016,-0000032,-0000016,+0000031,-0000066,+0004166,-0000762,+0000478,-0002334,15:00:43.024637
0.026857,+0000016,-0000032,-0000001,+0000026,-0000079,+0004153,-0000752,+0000486,-0002351,15:00:43.024637
0.027190,-0000008,-0000003,+0000001,+0000018,-0000078,+0004147,-0000752,+0000486,-0002351,15:00:43.024637
0.027523,+0000018,-0000018,-0000016,+0000008,-0000060,+0004147,-0000752,+0000486,-0002351,15:00:43.024637
0.027856,+0000013,-0000023,+0000006,+0000018,-0000078,+0004147,-0000758,+0000478,-0002316,15:00:43.024637
0.028189,+0000035,-0000045,-0000026,-0000001,-0000093,+0004147,-0000758,+0000478,-0002316,15:00:43.024637
0.028522,+0000002,-0000010,-0000003,-0000001,-0000093,+0004155,-0000758,+0000478,-0002316,15:00:43.024637
0.028855,-0000012,+0000006,+0000000,+0000019,-0000092,+0004155,-0000758,+0000478,-0002327,15:00:43.024637
0.029188,+0000014,-0000018,-0000010,+0000023,-0000085,+0004149,-0000758,+0000478,-0002327,15:00:43.024637
0.029521,+0000014,-0000016,-0000004,+0000011,-0000092,+0004146,-0000758,+0000478,-0002327,15:00:43.024637
0.029854,+0000016,-0000053,-0000018,+0000005,-0000088,+0004134,-0000772,+0000468,-0002330,15:00:43.024637
0.030187,+0000024,-0000021,+0000000,+0000014,-0000078,+0004132,-0000772,+0000468,-0002330,15:00:43.024637
0.030520,+0000014,-0000028,-0000003,+0000013,-0000087,+0004136,-0000772,+0000468,-0002330,15:00:43.024637
0.030853,+0000007,-0000015,-0000007,+0000019,-0000084,+0004143,-0000766,+0000468,-0002329,15:00:43.024637
0.031186,+0000022,-0000018,-0000011,+0000010,-0000095,+0004139,-0000766,+0000468,-0002329,15:00:43.024637
0.031519,+0000003,-0000018,-0000002,+0000023,-0000083,+0004147,-0000766,+0000468,-0002329,15:00:43.024637
0.031852,+0000032,-0000039,+0000000,-0000016,-0000098,+0004140,-0000762,+0000444,-0002344,15:00:43.024637
0.032185,+0000013,-0000020,-0000008,+0000004,-0000095,+0004143,-0000762,+0000444,-0002344,15:00:43.024637
0.032518,+0000009,-0000018,-0000007,+0000017,-0000082,+0004162,-0000762,+0000444,-0002344,15:00:43.024637
0.032851,+0000014,-0000018,-0000010,+0000027,-0000086,+0004152,-0000756,+0000478,-0002313,15:00:43.024637
0.033184,+0000014,-0000009,-0000013,+0000016,-0000071,+0004144,-0000756,+0000478,-0002313,15:00:43.024637
0.033517,+0000011,-0000024,-0000007,+0000025,-0000087,+0004147,-0000756,+0000478,-0002313,15:00:43.024637
0.033850,+0000008,-0000038,-0000019,+0000026,-0000085,+0004149,-0000760,+0000476,-0002329,15:00:43.024637
0.034183,+0000017,-0000013,-0000010,+0000007,-0000086,+0004140,-0000760,+0000476,-0002329,15:00:43.024637
0.034516,-0000003,-0000029,-0000012,+0000014,-0000083,+0004152,-0000760,+0000476,-0002329,15:00:43.024637
0.034849,+0000010,-0000010,-0000006,+0000024,-0000072,+0004150,-0000762,+0000478,-0002322,15:00:43.024637
0.035182,+0000000,-0000024,-0000019,+0000020,-0000068,+0004161,-0000762,+0000478,-0002322,15:00:43.024637
0.035515,+0000024,-0000029,-0000008,+0000010,-0000099,+0004171,-0000762,+0000478,-0002322,15:00:43.024637
0.035848,+0000027,-0000030,-0000012,+0000017,-0000081,+0004156,-0000764,+0000480,-0002341,15:00:43.024637
0.036181,+0000014,-0000026,-0000012,-0000005,-0000091,+0004153,-0000764,+0000480,-0002341,15:00:43.024637
0.036514,+0000019,-0000026,-0000015,+0000031,-0000089,+0004152,-0000764,+0000480,-0002341,15:00:43.024637
0.036847,+0000006,-0000006,-0000002,+0000019,-0000077,+0004133,-0000766,+0000454,-0002333,15:00:43.024637
0.037180,+0000017,-0000026,-0000012,+0000009,-0000087,+0004157,-0000766,+0000454,-0002333,15:00:43.024637
0.037513,+0000016,-0000037,-0000013,+0000032,-0000077,+0004158,-0000766,+0000454,-0002333,15:00:43.024637
0.037846,+0000041,-0000032,-0000018,+0000002,-0000064,+0004149,-0000758,+0000466,-0002319,15:00:43.024637
0.038179,+0000005,-0000027,-0000007,+0000033,-0000089,+0004150,-0000758,+0000466,-0002319,15:00:43.024637
0.038512,+0000016,-0000018,-0000021,+0000013,-0000090,+0004136,-0000758,+0000466,-0002319,15:00:43.024637
0.038845,+0000012,-0000005,+0000006,+0000028,-0000085,+0004157,-0000756,+0000472,-0002313,15:00:43.024637
0.039178,-0000003,-0000021,-0000002,+0000036,-0000068,+0004138,-0000756,+0000472,-0002313,15:00:43.024637
0.039511,+0000025,-0000025,-0000004,+0000005,-0000099,+0004160,-0000756,+0000472,-0002313,15:00:43.024637
0.039844,+0000028,-0000043,-0000027,+0000021,-0000073,+0004174,-0000762,+0000456,-0002315,15:00:43.024637
0.040177,+0000018,-0000034,-0000002,+0000028,-0000068,+0004167,-0000762,+0000456,-0002315,15:00:43.024637
0.040510,+0000011,-0000015,-0000011,+0000023,-0000074,+0004143,-0000762,+0000456,-0002315,15:00:43.024637
0.040843,+0000004,-0000013,+0000000,+0000034,-0000102,+0004138,-0000774,+0000474,-0002327,15:00:43.024637
0.041176,+0000000,-0000028,-0000010,+0000019,-0000098,+0004156,-0000774,+0000474,-0002327,15:00:43.024637
0.041509,+0000022,-0000038,-0000004,+0000014,-0000077,+0004146,-0000774,+0000474,-0002327,15:00:43.025637
0.041845,+0000027,-0000034,-0000015,+0000023,-0000094,+0004141,-0000740,+0000468,-0002303,15:00:43.025637
0.042175,+0000017,-0000032,-0000010,+0000024,-0000102,+0004142,-0000740,+0000468,-0002303,15:00:43.025637
0.042508,+0000013,-0000011,-0000010,+0000029,-0000080,+0004157,-0000740,+0000468,-0002303,15:00:43.025637
0.042841,-0000001,-0000018,-0000006,+0000009,-0000078,+0004150,-0000776,+0000476,-0002315,15:00:43.071932
0.043176,+0000013,-0000022,+0000003,+0000007,-0000090,+0004152,-0000776,+0000476,-0002315,15:00:43.071932
0.043508,+0000016,-0000026,-0000013,+0000003,-0000094,+0004160,-0000776,+0000476,-0002315,15:00:43.071932
0.043848,+0000011,-0000040,-0000014,+0000030,-0000094,+0004148,-0000756,+0000470,-0002319,15:00:43.071932
0.044378,-0000005,-0000028,-0000014,+0000022,-0000089,+0004159,-0000756,+0000470,-0002319,15:00:43.071932
0.044572,+0000027,-0000026,-0000003,+0000022,-0000089,+0004159,-0000756,+0000470,-0002319,15:00:43.071932
0.044970,+0000005,-0000026,-0000002,+0000016,-0000082,+0004164,-0000766,+0000470,-0002317,15:00:43.071932
0.045221,+0000003,-0000026,-0000002,+0000016,-0000082,+0004172,-0000766,+0000470,-0002317,15:00:43.071932
0.045510,+0000008,-0000013,-0000010,+0000026,-0000088,+0004145,-0000766,+0000470,-0002317,15:00:43.071932
0.045838,+0000007,-0000031,-0000013,+0000021,-0000076,+0004167,-0000748,+0000472,-0002330,15:00:43.071932
0.046230,+0000000,-0000010,-0000008,+0000021,-0000089,+0004150,-0000748,+0000472,-0002330,15:00:43.071932
0.046504,+0000021,-0000039,-0000010,+0000016,-0000086,+0004153,-0000748,+0000472,-0002330,15:00:43.071932
0.046838,+0000025,-0000032,-0000010,+0000041,-0000091,+0004153,-0000756,+0000482,-0002332,15:00:43.071932
0.047170,+0000007,-0000015,-0000003,+0000035,-0000093,+0004145,-0000756,+0000482,-0002332,15:00:43.071932
0.047503,+0000005,-0000032,-0000003,+0000020,-0000061,+0004136,-0000756,+0000482,-0002332,15:00:43.071932
0.047934,+0000014,-0000024,-0000013,+0000010,-0000080,+0004165,-0000778,+0000466,-0002319,15:00:43.071932
0.048174,+0000014,-0000018,+0000000,+0000019,-0000072,+0004135,-0000778,+0000466,-0002319,15:00:43.071932
0.048746,+0000011,-0000042,-0000005,+0000024,-0000090,+0004148,-0000778,+0000466,-0002319,15:00:43.071932
0.048950,+0000013,+0000001,-0000002,+0000022,-0000069,+0004138,-0000754,+0000474,-0002327,15:00:43.071932
0.049188,+0000013,-0000002,-0000019,+0000036,-0000078,+0004163,-0000754,+0000474,-0002327,15:00:43.071932
0.049501,+0000009,-0000008,+0000001,+0000020,-0000071,+0004166,-0000754,+0000474,-0002327,15:00:43.071932
0.049835,+0000011,-0000017,-0000014,+0000027,-0000076,+0004173,-0000782,+0000478,-0002331,15:00:43.071932
0.050167,+0000020,-0000020,-0000002,+0000027,-0000071,+0004149,-0000782,+0000478,-0002331,15:00:43.071932
0.050502,+0000003,-0000016,-0000011,+0000014,-0000100,+0004159,-0000782,+0000478,-0002331,15:00:43.071932
0.050833,+0000016,-0000018,+0000000,+0000040,-0000084,+0004149,-0000768,+0000484,-0002334,15:00:43.071932
0.051167,+0000017,-0000026,-0000003,+0000040,-0000082,+0004145,-0000768,+0000484,-0002334,15:00:43.071932
0.051500,+0000030,-0000032,-0000024,+0000016,-0000078,+0004137,-0000768,+0000484,-0002334,15:00:43.071932
0.051832,+0000002,-0000042,+0000000,+0000027,-0000085,+0004158,-0000770,+0000478,-0002332,15:00:43.071932
0.052165,+0000013,-0000021,-0000017,+0000037,-0000080,+0004135,-0000770,+0000478,-0002332,15:00:43.071932
0.052499,+0000008,-0000004,+0000003,+0000020,-0000089,+0004158,-0000770,+0000478,-0002332,15:00:43.071932
0.052832,+0000000,-0000010,-0000004,+0000023,-0000090,+0004148,-0000746,+0000470,-0002331,15:00:43.071932
0.053164,+0000021,-0000018,-0000008,+0000016,-0000079,+0004137,-0000746,+0000470,-0002331,15:00:43.071932
0.053497,+0000029,-0000034,-0000018,+0000025,-0000083,+0004153,-0000746,+0000470,-0002331,15:00:43.072930
0.053830,+0000011,-0000032,-0000010,+0000022,-0000088,+0004156,-0000766,+0000468,-0002341,15:00:43.072930
0.054163,+0000000,-0000005,-0000003,+0000016,-0000090,+0004122,-0000766,+0000468,-0002341,15:00:43.072930
0.054496,+0000005,-0000007,+0000000,+0000044,-0000087,+0004153,-0000766,+0000468,-0002341,15:00:43.072930
0.054829,+0000018,-0000021,-0000010,+0000017,-0000089,+0004162,-0000766,+0000462,-0002290,15:00:43.072930
0.055162,+0000016,-0000034,-0000018,+0000007,-0000092,+0004148,-0000766,+0000462,-0002290,15:00:43.072930
0.055495,+0000022,-0000034,+0000003,-0000003,-0000082,+0004131,-0000766,+0000462,-0002290,15:00:43.072930
0.055828,+0000016,-0000039,-0000029,+0000019,-0000096,+0004158,-0000762,+0000466,-0002324,15:00:43.072930
0.056161,-0000004,+0000011,+0000000,+0000004,-0000059,+0004153,-0000762,+0000466,-0002324,15:00:43.072930
0.056494,+0000019,-0000020,-0000008,+0000025,-0000077,+0004158,-0000762,+0000466,-0002324,15:00:43.072930
0.056827,+0000016,-0000023,-0000005,+0000022,-0000081,+0004146,-0000762,+0000476,-0002306,15:00:43.072930
0.057160,+0000027,-0000032,-0000013,+0000048,-0000102,+0004151,-0000762,+0000476,-0002306,15:00:43.072930
0.057493,+0000018,-0000032,-0000011,+0000025,-0000074,+0004147,-0000762,+0000476,-0002306,15:00:43.072930
0.057826,+0000019,-0000021,-0000018,+0000029,-0000064,+0004151,-0000754,+0000468,-0002294,15:00:43.072930
0.058159,+0000005,-0000010,-0000010,+0000013,-0000096,+0004185,-0000754,+0000468,-0002294,15:00:43.072930
0.058492,+0000014,-0000014,+0000003,+0000027,-0000091,+0004159,-0000754,+0000468,-0002294,15:00:43.072930
0.058825,+0000006,-0000027,-0000011,+0000027,-0000090,+0004155,-0000756,+0000468,-0002333,15:00:43.072930
0.059158,+0000028,-0000040,-0000010,+0000024,-0000074,+0004158,-0000756,+0000468,-0002333,15:00:43.072930
0.059491,+0000011,-0000021,-0000014,+0000019,-0000079,+0004154,-0000756,+0000468,-0002333,15:00:43.072930
0.059824,+0000011,-0000026,-0000010,+0000047,-0000091,+0004130,-0000762,+0000480,-0002335,15:00:43.072930
0.060157,+0000011,-0000005,-0000007,+0000043,-0000090,+0004152,-0000762,+0000480,-0002335,15:00:43.072930
0.060490,+0000013,-0000030,-0000013,+0000021,-0000068,+0004149,-0000762,+0000480,-0002335,15:00:43.072930
0.060823,+0000005,-0000021,-0000007,+0000020,-0000092,+0004162,-0000756,+0000472,-0002333,15:00:43.072930
0.061156,+0000020,-0000032,-0000001,+0000030,-0000082,+0004152,-0000756,+0000472,-0002333,15:00:43.072930
0.061489,+0000026,-0000032,-0000023,+0000021,-0000107,+0004152,-0000756,+0000472,-0002333,15:00:43.072930
0.061822,+0000013,-0000021,-0000010,+0000020,-0000078,+0004152,-0000756,+0000472,-0002338,15:00:43.072930
0.062155,+0000002,-0000020,-0000006,+0000009,-0000093,+0004156,-0000756,+0000472,-0002338,15:00:43.072930
0.062488,+0000005,-0000005,-0000002,+0000005,-0000059,+0004158,-0000756,+0000472,-0002338,15:00:43.072930
0.062821,+0000030,-0000034,-0000007,+0000016,-0000064,+0004153,-0000766,+0000460,-0002313,15:00:43.072930
0.063154,+0000022,-0000037,-0000015,+0000010,-0000096,+0004146,-0000766,+0000460,-0002313,15:00:43.072930
0.063487,+0000017,-0000023,-0000015,+0000015,-0000073,+0004138,-0000766,+0000460,-0002313,15:00:43.072930
0.063820,+0000020,-0000023,-0000010,+0000013,-0000086,+0004144,-0000756,+0000462,-0002310,15:00:43.072930
0.064153,+0000002,-0000018,-0000015,+0000029,-0000084,+0004149,-0000756,+0000462,-0002310,15:00:43.072930
0.064486,+0000005,-0000018,+0000000,+0000012,-0000079,+0004163,-0000756,+0000462,-0002310,15:00:43.072930
0.064819,+0000019,-0000027,-0000006,+0000024,-0000069,+0004158,-0000766,+0000458,-0002346,15:00:43.072930
0.065152,+0000021,-0000055,-0000013,+0000009,-0000078,+0004171,-0000766,+0000458,-0002346,15:00:43.072930
0.065485,+0000005,-0000017,-0000011,+0000022,-0000086,+0004147,-0000766,+0000458,-0002346,15:00:43.072930
0.065818,+0000024,-0000022,-0000002,+0000014,-0000085,+0004155,-0000756,+0000478,-0002353,15:00:43.072930
0.066151,+0000005,-0000019,-0000015,+0000024,-0000112,+0004151,-0000756,+0000478,-0002353,15:00:43.072930
0.066484,+0000002,-0000005,+0000006,+0000018,-0000073,+0004147,-0000756,+0000478,-0002353,15:00:43.072930
0.066817,+0000022,-0000032,-0000014,+0000028,-0000081,+0004151,-0000754,+0000452,-0002301,15:00:43.072930
0.067150,+0000011,-0000029,-0000002,+0000010,-0000080,+0004146,-0000754,+0000452,-0002301,15:00:43.072930
0.067483,+0000019,-0000027,-0000021,+0000009,-0000104,+0004155,-0000754,+0000452,-0002301,15:00:43.072930
0.067816,+0000002,-0000015,+0000003,+0000026,-0000091,+0004129,-0000760,+0000448,-0002327,15:00:43.073932
0.068149,+0000003,+0000003,+0000006,+0000038,-0000089,+0004133,-0000760,+0000448,-0002327,15:00:43.073932
0.068482,+0000005,-0000021,-0000007,+0000040,-0000063,+0004160,-0000760,+0000448,-0002327,15:00:43.073932
0.068815,+0000022,-0000030,-0000008,+0000018,-0000075,+0004146,-0000766,+0000468,-0002329,15:00:43.073932
0.069148,+0000013,-0000031,-0000003,+0000000,-0000078,+0004149,-0000766,+0000468,-0002329,15:00:43.073932
0.069481,+0000025,-0000044,-0000016,+0000008,-0000089,+0004154,-0000766,+0000468,-0002329,15:00:43.076104
0.069814,+0000001,-0000003,-0000008,+0000017,-0000092,+0004139,-0000756,+0000480,-0002328,15:00:43.076104
0.070147,-0000001,-0000011,-0000015,+0000016,-0000089,+0004132,-0000756,+0000480,-0002328,15:00:43.076104
0.070480,+0000024,-0000027,+0000001,+0000000,-0000086,+0004160,-0000756,+0000480,-0002328,15:00:43.076104
0.070813,+0000016,-0000034,-0000016,+0000037,-0000074,+0004147,-0000762,+0000454,-0002335,15:00:43.076104
0.071146,+0000027,-0000034,-0000008,+0000019,-0000092,+0004140,-0000762,+0000454,-0002335,15:00:43.076104
0.071479,+0000016,-0000008,-0000004,+0000026,-0000088,+0004151,-0000762,+0000454,-0002335,15:00:43.076104
0.071812,-0000011,-0000018,-0000015,+0000012,-0000098,+0004144,-0000762,+0000484,-0002331,15:00:43.076104
0.072145,+0000016,-0000005,+0000003,+0000039,-0000076,+0004150,-0000762,+0000484,-0002331,15:00:43.076104
0.072478,+0000018,-0000034,-0000010,+0000022,-0000065,+0004165,-0000762,+0000484,-0002331,15:00:43.076104
0.072811,+0000016,-0000026,-0000004,+0000021,-0000082,+0004146,-0000766,+0000464,-0002359,15:00:43.076104
0.073144,+0000029,-0000021,-0000016,+0000019,-0000060,+0004151,-0000766,+0000464,-0002359,15:00:43.076104
0.073477,+0000000,-0000008,-0000007,+0000021,-0000089,+0004156,-0000766,+0000464,-0002359,15:00:43.076104
0.073810,+0000006,-0000024,-0000013,+0000032,-0000072,+0004168,-0000756,+0000464,-0002332,15:00:43.076104
0.074143,+0000002,-0000009,+0000004,+0000012,-0000083,+0004138,-0000756,+0000464,-0002332,15:00:43.076104
0.074476,+0000019,-0000026,-0000016,-0000008,-0000094,+0004157,-0000756,+0000464,-0002332,15:00:43.076104
0.074809,+0000008,-0000030,-0000005,+0000010,-0000088,+0004145,-0000748,+0000466,-0002341,15:00:43.076104
0.075142,+0000022,-0000026,-0000013,+0000014,-0000095,+0004155,-0000748,+0000466,-0002341,15:00:43.076104
0.075475,+0000011,-0000029,-0000010,+0000016,-0000103,+0004145,-0000748,+0000466,-0002341,15:00:43.076104
0.075808,+0000018,-0000003,-0000011,+0000043,-0000086,+0004159,-0000752,+0000472,-0002306,15:00:43.076104
0.076141,-0000002,-0000016,+0000002,+0000028,-0000066,+0004134,-0000752,+0000472,-0002306,15:00:43.076104
0.076474,+0000014,-0000029,-0000015,+0000040,-0000087,+0004138,-0000752,+0000472,-0002306,15:00:43.076104
0.076807,+0000019,-0000034,+0000003,+0000024,-0000077,+0004149,-0000762,+0000460,-0002318,15:00:43.076104
