===BEGIN_METADATA===
Test Name: 2026-02-13_163843_01,yyyy-mm-dd_hhmmss_{probe_num}
Test Type: Calibration
Number of ICB-Sensors: 1,Sensor Label(s): A
Sensor Serial#: 001,Sensor Label on Hi-STIFFS DAQ: A
Load Type: Force (N),Force Control: Uniaxial Test Machine,Position Control: Visual Tick Marks (mm)
Loads: [10 50],Positions: [60 100],This Load: 50 N,This Position: 60 mm
===END_METADATA===
===BEGIN_DATA===
Time_A_sec,Strain_A1_raw,Strain_A2_raw,Time_B_sec,Strain_B1_raw,Strain_B2_raw,Time_C_sec,Strain_C1_raw,Strain_C2_raw,Time_D_sec,Strain_D1_raw,Strain_D2_raw,Time_E_sec,Strain_E1_raw,Strain_E2_raw,Processed_Time
0.009965,-0228611,-0251004,0.010171,-1941947,-0266387,0.010387,-0046872,-1516458,0.010809,-0994203,+0798289,0.010867,-0481819,-2314232,16:38:45.531950
0.013230,-0228444,-0250966,0.013410,-1941855,-0266297,0.013749,-0046940,-1515134,0.013633,-0994062,+0798470,0.013691,-0481693,-2313801,16:38:45.565051
0.016543,-0228617,-0251129,0.016661,-1941972,-0266434,0.016985,-0061965,-1511025,0.016602,-0994249,+0798547,0.016483,-0482968,-2313797,16:38:45.565051
0.019788,-0228944,-0251002,0.019899,-1941890,-0266322,0.020221,-0067042,-1509818,0.019408,-0994206,+0798371,0.019276,-0483343,-2313821,16:38:45.565051
0.023053,-0228976,-0250927,0.023139,-1941856,-0266331,0.023524,-0065952,-1509472,0.022212,-0994222,+0798423,0.022066,-0483019,-2313781,16:38:45.565051
0.026313,-0228718,-0251097,0.026376,-1941929,-0266503,0.026759,-0067651,-1509235,0.025019,-0994207,+0798437,0.024859,-0483167,-2313595,16:38:45.565051
0.029560,-0228648,-0251130,0.029625,-1941958,-0266392,0.029998,-0067449,-1514499,0.027840,-0994330,+0798302,0.027645,-0482581,-2313786,16:38:45.565051
0.032815,-0228742,-0250921,0.032888,-1941696,-0266521,0.033305,-0064067,-1509637,0.030648,-0994067,+0798367,0.033244,-0482927,-2313890,16:38:45.565051
0.036093,-0228798,-0251138,0.036152,-1941784,-0266378,0.036547,-0066104,-1509598,0.036259,-0994140,+0798786,0.036033,-0483244,-2313732,16:38:45.565051
0.039343,-0228881,-0250983,0.039409,-1941920,-0266463,0.039783,-0066119,-1509505,0.039066,-0994299,+0798300,0.038828,-0483243,-2313919,16:38:45.565051
0.042594,-0228886,-0251055,0.042660,-1941686,-0266297,0.043018,-0066310,-1511060,0.041878,-0994340,+0798556,0.041622,-0482734,-2313696,16:38:45.565051
0.045850,-0228842,-0251181,0.045982,-1941958,-0266403,0.046269,-0065642,-1516156,0.044713,-0994222,+0798574,0.044476,-0481698,-2313587,16:38:45.565051
0.049111,-0228616,-0251054,0.049228,-1941861,-0266377,0.049505,-0046672,-1516489,0.047548,-0994237,+0798754,0.047319,-0481767,-2313956,16:38:45.565051
0.052355,-0228526,-0251009,0.052466,-1942121,-0266317,0.052748,-0046831,-1516534,0.050354,-0994201,+0798609,0.050113,-0481769,-2314014,16:38:45.565051
