Time_A,Strain_A1_raw,Strain_A2_raw,Time_B,Strain_B1_raw,Strain_B2_raw,Current_Time
15.587770,-0712627,-0574414,15.602758,-1160018,+0377223,16:34:58.448786
15.631698,-0712560,-0574305,15.646930,-1160032,+0377110,16:34:58.448786
15.675617,-0712295,-0574350,15.691101,-1159811,+0377140,16:34:58.448786
15.719568,-0712963,-0574421,15.735271,-1160102,+0377219,16:34:58.448786
15.763470,-0712457,-0574375,15.779504,-1159978,+0377078,16:34:58.448786
15.807386,-0712450,-0574288,15.823675,-1159832,+0377165,16:34:58.448786
15.851358,-0712808,-0574363,15.867849,-1160064,+0377098,16:34:58.448786
15.895266,-0712346,-0574303,15.912077,-1159979,+0377038,16:34:58.448786
15.939189,-0712478,-0574410,15.956246,-1159817,+0377167,16:34:58.448786
15.983148,-0712721,-0574350,16.000416,-1160115,+0377089,16:34:58.853304
16.027062,-0712429,-0574333,16.044586,-1159977,+0377062,16:34:58.853304
16.070976,-0712590,-0574378,16.088756,-1159823,+0377208,16:34:58.853304
16.114891,-0712660,-0574327,16.132927,-1160052,+0377088,16:34:58.853304
16.158815,-0712316,-0574406,16.177096,-1159885,+0377012,16:34:58.853304
16.202731,-0712735,-0574357,16.221267,-1159991,+0377230,16:34:58.853304
16.246657,-0712548,-0574319,16.265438,-1160093,+0377088,16:34:58.853304
16.290585,-0712341,-0574373,16.309608,-1159899,+0377031,16:34:58.853304
16.334530,-0712966,-0574346,16.353779,-1159966,+0377183,16:34:58.853304
16.378501,-0712322,-0574322,16.397957,-1160110,+0377001,16:34:59.303867
16.422416,-0712557,-0574377,16.442129,-1159895,+0377084,16:34:59.304868
16.466339,-0712676,-0574355,16.486299,-1160095,+0377094,16:34:59.304868
16.510287,-0712216,-0574325,16.530469,-1160036,+0377004,16:34:59.304868
16.554195,-0712602,-0574387,16.574639,-1159846,+0377067,16:34:59.304868
16.598116,-0712500,-0574280,16.618809,-1160072,+0377098,16:34:59.304868
16.642065,-0712370,-0574360,16.662980,-1160013,+0376980,16:34:59.304868
16.685981,-0712699,-0574336,16.707159,-1159834,+0377116,16:34:59.304868
16.729939,-0712478,-0574349,16.751337,-1160077,+0377093,16:34:59.304868
16.773878,-0712287,-0574343,16.795509,-1159962,+0377052,16:34:59.676715
16.817755,-0712742,-0574400,16.839722,-1159942,+0377090,16:34:59.676715
16.861716,-0712364,-0574293,16.883897,-1160075,+0377099,16:34:59.676715
16.905609,-0712440,-0574342,16.928152,-1159900,+0376986,16:34:59.676715
16.949535,-0712850,-0574389,16.972322,-1159856,+0377055,16:34:59.676715
16.993475,-0712232,-0574406,17.016531,-1160084,+0377063,16:34:59.676715
17.037396,-0712563,-0574375,17.060745,-1159868,+0376929,16:34:59.677717
17.081310,-0712585,-0574343,17.104916,-1159917,+0377079,16:34:59.677717
17.125198,-0712198,-0574354,17.149129,-1160090,+0377097,16:34:59.677717
17.169104,-0712620,-0574350,17.193301,-1159876,+0376931,16:35:00.120603
17.212984,-0712401,-0574269,17.237516,-1159917,+0377036,16:35:00.120603
17.256874,-0712460,-0574307,17.281732,-1160105,+0376964,16:35:00.120603
17.300755,-0712792,-0574252,17.325939,-1159844,+0376919,16:35:00.120603
17.344663,-0712287,-0574274,17.370185,-1159961,+0377087,16:35:00.120603
17.388581,-0712471,-0574315,17.414367,-1160122,+0376975,16:35:00.120603
17.432501,-0712609,-0574255,17.458587,-1159882,+0376998,16:35:00.120603
17.476426,-0712192,-0574294,17.502767,-1160011,+0377058,16:35:00.120603
17.520359,-0712611,-0574415,17.546941,-1160018,+0376879,16:35:00.120603
17.564249,-0712675,-0574358,17.591185,-1159859,+0377067,16:35:00.120603
17.608126,-0712155,-0574233,17.635398,-1160009,+0377038,16:35:00.519864
17.652028,-0712690,-0574326,17.679612,-1160017,+0376981,16:35:00.519864
17.695913,-0712366,-0574306,17.723785,-1159777,+0376983,16:35:00.519864
17.739831,-0712406,-0574419,17.767962,-1160089,+0377059,16:35:00.519864
17.783747,-0712678,-0574398,17.812174,-1159924,+0376920,16:35:00.519864
17.827623,-0712197,-0574314,17.856389,-1159779,+0377036,16:35:00.519864
17.871518,-0712670,-0574355,17.900608,-1160027,+0377071,16:35:00.519864
17.915398,-0712597,-0574299,17.944782,-1159921,+0376978,16:35:00.519864
17.959282,-0712158,-0574343,17.989032,-1159842,+0377060,16:35:00.519864
18.003164,-0712607,-0574406,18.033257,-1160084,+0377093,16:35:00.918975
18.047045,-0712426,-0574383,18.077513,-1159825,+0376990,16:35:00.918975
18.090929,-0712240,-0574423,18.121730,-1159842,+0377125,16:35:00.918975
18.134846,-0712737,-0574377,18.165902,-1160054,+0377114,16:35:00.918975
18.178757,-0712486,-0574392,18.210123,-1159814,+0376968,16:35:00.918975
18.222640,-0712401,-0574385,18.254335,-1159914,+0377043,16:35:00.918975
18.266516,-0712734,-0574446,18.298586,-1160078,+0377096,16:35:00.918975
18.310396,-0712284,-0574483,18.342802,-1159860,+0377083,16:35:00.918975
18.354302,-0712610,-0574383,18.387019,-1159951,+0377118,16:35:00.918975
18.398180,-0712257,-0574379,18.431234,-1160156,+0376992,16:35:01.323175
18.442060,-0712880,-0574398,18.475448,-1159810,+0377105,16:35:01.323175
18.485936,-0712446,-0574461,18.519668,-1160003,+0377102,16:35:01.323175
18.529853,-0712346,-0574410,18.563856,-1160082,+0377029,16:35:01.323175
18.573730,-0712783,-0574386,18.608070,-1159893,+0377059,16:35:01.323175
18.617605,-0712270,-0574451,18.652319,-1160060,+0377086,16:35:01.323175
18.661521,-0712447,-0574390,18.696504,-1160041,+0377038,16:35:01.323175
18.705436,-0712728,-0574449,18.740720,-1159808,+0377029,16:35:01.323175
18.749316,-0712419,-0574413,18.784941,-1160045,+0377162,16:35:01.323175
18.793197,-0712615,-0574479,18.829179,-1159950,+0377044,16:35:01.323175
18.837070,-0712625,-0574423,18.873390,-1159787,+0377101,16:35:01.770267
18.880945,-0712282,-0574446,18.917604,-1160063,+0377105,16:35:01.770267
18.924829,-0712772,-0574428,18.961791,-1159904,+0377029,16:35:01.771264
18.968748,-0712459,-0574539,19.005961,-1159913,+0377061,16:35:01.771264
19.012662,-0712330,-0574406,19.050131,-1160034,+0377156,16:35:01.771264
19.056578,-0713019,-0574468,19.094301,-1159938,+0377049,16:35:01.771264
19.100499,-0712291,-0574402,19.138472,-1159900,+0377102,16:35:01.771264
19.144414,-0712483,-0574389,19.182642,-1160103,+0377063,16:35:01.771264
19.188328,-0712719,-0574421,19.226812,-1159878,+0376941,16:35:01.771264
19.232276,-0712210,-0574399,19.270983,-1159954,+0377059,16:35:02.146926
19.276195,-0712735,-0574337,19.315152,-1160120,+0377043,16:35:02.146926
19.320102,-0712683,-0574430,19.359322,-1159891,+0376990,16:35:02.146926
19.364014,-0712484,-0574364,19.403492,-1160003,+0377095,16:35:02.146926
19.407937,-0713005,-0574353,19.447695,-1160087,+0377028,16:35:02.146926
19.451863,-0712558,-0574483,19.491866,-1159851,+0376979,16:35:02.146926
19.495802,-0712460,-0574340,19.536039,-1160013,+0377085,16:35:02.146926
19.539749,-0712857,-0574412,19.580210,-1159959,+0377025,16:35:02.146926
19.583640,-0712413,-0574443,19.624380,-1159856,+0377027,16:35:02.146926
19.627619,-0712569,-0574396,19.668551,-1159966,+0377076,16:35:02.597124
19.671544,-0712933,-0574438,19.712722,-1160061,+0377043,16:35:02.597124
19.715465,-0712285,-0574397,19.756892,-1159822,+0376999,16:35:02.597124
19.759390,-0712738,-0574446,19.801063,-1160108,+0377182,16:35:02.597124
19.803318,-0712643,-0574425,19.845243,-1159994,+0376990,16:35:02.597124
19.847225,-0712363,-0574396,19.889456,-1159830,+0377047,16:35:02.597124
19.891103,-0712891,-0574327,19.933667,-1160098,+0377052,16:35:02.597124
19.935008,-0712506,-0574391,19.977840,-1159989,+0376950,16:35:02.597124
19.978925,-0712721,-0574356,20.022052,-1159845,+0377087,16:35:02.597124
20.022813,-0713109,-0574395,20.066227,-1160109,+0377044,16:35:02.597124
20.066767,-0712403,-0574399,20.110399,-1159944,+0377021,16:35:02.996829
20.110654,-0712642,-0574401,20.154612,-1159987,+0376982,16:35:02.997835
20.154534,-0712708,-0574402,20.198825,-1160083,+0377099,16:35:02.997835
20.198454,-0712256,-0574409,20.242997,-1159854,+0376936,16:35:02.997835
20.242395,-0712724,-0574356,20.287210,-1159894,+0377134,16:35:02.997835
20.286292,-0712835,-0574378,20.331431,-1160050,+0377122,16:35:02.997835
20.330176,-0712364,-0574359,20.375603,-1159850,+0377020,16:35:02.997835
20.374136,-0712768,-0574423,20.419776,-1159999,+0377164,16:35:02.997835
20.418056,-0712363,-0574397,20.463963,-1160106,+0377049,16:35:02.997835
20.461989,-0712414,-0574308,20.508133,-1159873,+0377050,16:35:03.367454
20.505909,-0712723,-0574445,20.552304,-1159968,+0377184,16:35:03.367454
20.549817,-0712322,-0574364,20.596517,-1160033,+0377075,16:35:03.367454
20.593725,-0712780,-0574380,20.640749,-1159818,+0377125,16:35:03.367454
20.637682,-0712727,-0574434,20.684961,-1160020,+0377151,16:35:03.367454
20.681582,-0712157,-0574406,20.729176,-1160024,+0377035,16:35:03.367454
20.725465,-0712758,-0574336,20.773356,-1159820,+0377076,16:35:03.367454
20.769409,-0712497,-0574383,20.817528,-1160053,+0377130,16:35:03.367454
20.813288,-0712260,-0574357,20.861745,-1160022,+0377003,16:35:03.367454
20.857205,-0712781,-0574446,20.905958,-1159822,+0377117,16:35:03.768390
20.901097,-0712515,-0574374,20.950172,-1160017,+0377122,16:35:03.768390
20.944977,-0712377,-0574382,20.994384,-1159860,+0377057,16:35:03.768390
20.988903,-0712804,-0574465,21.038596,-1159866,+0377117,16:35:03.768390
21.032800,-0712230,-0574272,21.082816,-1160055,+0377120,16:35:03.768390
21.076703,-0712603,-0574293,21.126990,-1159879,+0376982,16:35:03.768390
21.120590,-0712658,-0574429,21.171206,-1159891,+0377064,16:35:03.768390
21.164498,-0712263,-0574349,21.215421,-1160056,+0377159,16:35:03.768390
21.208378,-0712851,-0574413,21.259602,-1159859,+0377036,16:35:03.768390
21.252298,-0712510,-0574470,21.303815,-1159913,+0377237,16:35:03.768390
21.296206,-0712324,-0574360,21.348029,-1160088,+0377117,16:35:04.219035
21.340089,-0712751,-0574430,21.392234,-1159842,+0377051,16:35:04.219035
21.384096,-0712371,-0574415,21.436487,-1159926,+0377231,16:35:04.219035
21.428027,-0712394,-0574354,21.480662,-1160052,+0377051,16:35:04.219035
21.471999,-0712738,-0574373,21.524881,-1159848,+0377093,16:35:04.219035
21.515886,-0712421,-0574429,21.569124,-1159993,+0377193,16:35:04.219035
21.559772,-0712548,-0574451,21.613303,-1159983,+0377091,16:35:04.219035
21.603691,-0712595,-0574451,21.657505,-1159799,+0377124,16:35:04.219035
21.647650,-0712254,-0574381,21.701702,-1159986,+0377206,16:35:04.219035
21.691586,-0712721,-0574391,21.745876,-1160032,+0377082,16:35:04.626648
21.735508,-0712463,-0574384,21.790107,-1159770,+0377116,16:35:04.626648
21.779399,-0712616,-0574432,21.834359,-1160026,+0377137,16:35:04.626648
21.823278,-0712922,-0574425,21.878602,-1159994,+0377039,16:35:04.626648
21.867157,-0712315,-0574420,21.922817,-1159870,+0377147,16:35:04.626648
21.911036,-0712354,-0574440,21.967033,-1160061,+0377173,16:35:04.626648
21.954913,-0712701,-0574423,22.011215,-1159977,+0377054,16:35:04.626648
21.998848,-0712216,-0574377,22.055394,-1159855,+0377194,16:35:04.626648
22.042738,-0712631,-0574470,22.099612,-1160120,+0377106,16:35:04.626648
22.086622,-0712504,-0574381,22.143828,-1159948,+0376995,16:35:05.030883
22.130502,-0712406,-0574425,22.188075,-1159957,+0377082,16:35:05.030883
22.174382,-0712659,-0574412,22.232292,-1160178,+0377086,16:35:05.030883
22.218258,-0712309,-0574431,22.276520,-1159885,+0377028,16:35:05.030883
22.306044,-0712316,-0574436,22.320761,-1159977,+0377126,16:35:05.030883
22.349959,-0712733,-0574377,22.364943,-1160128,+0377145,16:35:05.030883
22.393880,-0712227,-0574417,22.409114,-1159946,+0376981,16:35:05.030883
22.437795,-0712458,-0574535,22.453284,-1160070,+0377121,16:35:05.030883
22.481750,-0712730,-0574401,22.497454,-1160146,+0377025,16:35:05.030883
22.525685,-0712147,-0574402,22.541627,-1159987,+0376964,16:35:05.468760
22.569629,-0712584,-0574473,22.585796,-1160062,+0377121,16:35:05.468760
22.613548,-0712526,-0574354,22.629982,-1160238,+0376892,16:35:05.468760
22.657462,-0712305,-0574393,22.674153,-1159983,+0376921,16:35:05.468760
22.701386,-0712701,-0574464,22.718324,-1160180,+0377109,16:35:05.468760
22.745304,-0712383,-0574446,22.762494,-1160150,+0376941,16:35:05.468760
22.789256,-0712452,-0574468,22.806667,-1159902,+0376966,16:35:05.468760
22.833174,-0712706,-0574463,22.850836,-1160111,+0377042,16:35:05.468760
22.877122,-0712250,-0574423,22.895010,-1159976,+0376949,16:35:05.468760
22.921057,-0712464,-0574500,22.939181,-1159866,+0376963,16:35:05.468760
22.964979,-0712734,-0574439,22.983351,-1160075,+0377089,16:35:05.871834
23.008918,-0712155,-0574400,23.027522,-1159978,+0376963,16:35:05.871834
23.052846,-0712658,-0574481,23.071695,-1159899,+0377033,16:35:05.871834
23.096754,-0712654,-0574488,23.115905,-1160078,+0377088,16:35:05.871834
23.140698,-0712348,-0574481,23.160075,-1159876,+0376935,16:35:05.871834
23.184635,-0712752,-0574404,23.204280,-1159936,+0377143,16:35:05.871834
23.228521,-0712358,-0574350,23.248495,-1160049,+0377011,16:35:05.871834
23.272409,-0712351,-0574453,23.292670,-1159848,+0376984,16:35:05.871834
23.316344,-0712807,-0574397,23.336840,-1159934,+0377043,16:35:05.871834
23.360232,-0712258,-0574498,23.381060,-1160385,+0376973,16:35:06.278094
23.404122,-0712632,-0574482,23.425274,-1160775,+0377046,16:35:06.278094
23.448036,-0712973,-0574465,23.469445,-1160668,+0377038,16:35:06.278094
23.491952,-0712253,-0574421,23.513644,-1160574,+0376994,16:35:06.278094
23.535870,-0712745,-0574542,23.557814,-1160208,+0377002,16:35:06.278094
23.579747,-0712542,-0574477,23.601984,-1160406,+0377152,16:35:06.278094
23.623668,-0712216,-0574469,23.646155,-1160395,+0376992,16:35:06.279093
23.667589,-0712804,-0574450,23.690325,-1160220,+0376997,16:35:06.279093
23.711523,-0712502,-0574408,23.734501,-1160431,+0377134,16:35:06.279093
23.755463,-0712444,-0574471,23.778680,-1160346,+0377008,16:35:06.706987
23.799380,-0712825,-0574514,23.822850,-1160212,+0377065,16:35:06.706987
23.843297,-0712328,-0574426,23.867058,-1160443,+0377134,16:35:06.706987
23.887179,-0712634,-0574443,23.911270,-1160323,+0377048,16:35:06.706987
23.931104,-0712720,-0574476,23.955441,-1160261,+0377105,16:35:06.706987
23.975023,-0712291,-0574437,23.999611,-1160435,+0377108,16:35:06.706987
24.018967,-0712811,-0574472,24.043786,-1160290,+0377042,16:35:06.706987
24.062972,-0712578,-0574486,24.087959,-1160237,+0377096,16:35:06.706987
24.106888,-0712334,-0574456,24.132134,-1160504,+0377136,16:35:06.706987
24.150830,-0712770,-0574417,24.176343,-1160193,+0377026,16:35:06.706987
24.194753,-0712394,-0574410,24.220516,-1160266,+0377144,16:35:07.100480
24.238675,-0712445,-0574432,24.264694,-1160422,+0377076,16:35:07.100480
24.282572,-0712809,-0574509,24.308910,-1160195,+0377001,16:35:07.100480
24.326493,-0712469,-0574429,24.353112,-1160281,+0377116,16:35:07.100480
24.370411,-0712570,-0574380,24.397328,-1160470,+0377006,16:35:07.100480
24.414331,-0712736,-0574358,24.441525,-1160201,+0377078,16:35:07.100480
24.458211,-0712326,-0574418,24.485697,-1160338,+0377237,16:35:07.100480
24.502136,-0712727,-0574345,24.529901,-1160293,+0377054,16:35:07.100480
24.546060,-0712612,-0574377,24.574089,-1160193,+0377067,16:35:07.100480
24.589982,-0712335,-0574424,24.618263,-1160376,+0377204,16:35:07.490452
24.633863,-0712951,-0574440,24.662482,-1160287,+0377116,16:35:07.490452
24.677747,-0712502,-0574329,24.706700,-1160094,+0377111,16:35:07.490452
24.721652,-0712497,-0574359,24.750951,-1160380,+0377185,16:35:07.490452
24.765569,-0712979,-0574403,24.795200,-1160289,+0377109,16:35:07.490452
24.809450,-0712330,-0574372,24.839413,-1160160,+0377126,16:35:07.490452
24.853336,-0712612,-0574399,24.883589,-1160353,+0377184,16:35:07.490452
24.897215,-0712676,-0574281,24.927809,-1160278,+0377021,16:35:07.490452
24.941096,-0712461,-0574381,24.972023,-1160134,+0377135,16:35:07.490452
24.984977,-0712717,-0574447,25.016254,-1160381,+0377147,16:35:07.934910
25.028886,-0712550,-0574305,25.060426,-1160252,+0377027,16:35:07.934910
25.072817,-0712303,-0574377,25.104600,-1160234,+0377180,16:35:07.934910
25.116765,-0712800,-0574360,25.148799,-1160431,+0377213,16:35:07.934910
25.160647,-0712391,-0574326,25.193024,-1160223,+0377050,16:35:07.934910
25.204533,-0712563,-0574328,25.237237,-1160177,+0377099,16:35:07.934910
25.248418,-0712839,-0574370,25.281479,-1160360,+0377140,16:35:07.934910
25.292304,-0712665,-0574366,25.325695,-1160209,+0377064,16:35:07.934910
25.336204,-0712569,-0574392,25.369949,-1160284,+0377159,16:35:07.934910
25.380138,-0712185,-0574371,25.414145,-1160481,+0377131,16:35:07.934910
25.424054,-0712755,-0574310,25.458397,-1160232,+0377029,16:35:08.327889
25.467934,-0712496,-0574339,25.502613,-1160294,+0377170,16:35:08.327889
25.511810,-0712361,-0574326,25.546829,-1160441,+0377115,16:35:08.327889
25.555688,-0712815,-0574440,25.591043,-1160146,+0377116,16:35:08.327889
25.599577,-0712237,-0574297,25.635259,-1160321,+0377211,16:35:08.327889
25.643459,-0712493,-0574339,25.679480,-1160424,+0377050,16:35:08.327889
25.687336,-0712660,-0574364,25.723691,-1160207,+0376999,16:35:08.328890
25.731210,-0712179,-0574315,25.767905,-1160367,+0377147,16:35:08.328890
25.775168,-0712484,-0574363,25.812129,-1160387,+0377019,16:35:08.329889
25.819083,-0712566,-0574386,25.856333,-1160118,+0376993,16:35:08.734584
25.862998,-0712246,-0574425,25.900503,-1160454,+0377034,16:35:08.734584
25.906924,-0712729,-0574389,25.944673,-1160254,+0376901,16:35:08.734584
25.950843,-0712326,-0574475,25.988844,-1160073,+0377008,16:35:08.734584
25.994771,-0712287,-0574296,26.033016,-1160305,+0377035,16:35:08.734584
26.038671,-0712660,-0574309,26.077187,-1160253,+0376935,16:35:08.734584
26.082585,-0712207,-0574302,26.121359,-1160134,+0376983,16:35:08.734584
26.126499,-0712505,-0574314,26.165530,-1160399,+0377006,16:35:08.734584
26.170418,-0712600,-0574303,26.209700,-1160253,+0376863,16:35:08.734584
26.214355,-0712172,-0574362,26.253871,-1160255,+0377035,16:35:09.179439
26.258281,-0712559,-0574427,26.298041,-1160407,+0377005,16:35:09.179439
26.302210,-0712512,-0574432,26.342212,-1160186,+0376972,16:35:09.179439
26.346128,-0712197,-0574332,26.386382,-1160276,+0377053,16:35:09.179439
26.390043,-0712687,-0574364,26.430551,-1160449,+0377050,16:35:09.179439
26.433960,-0712430,-0574388,26.474721,-1160111,+0376922,16:35:09.179439
26.477881,-0712297,-0574353,26.518891,-1160266,+0377086,16:35:09.179439
26.521795,-0712629,-0574383,26.563064,-1160396,+0376966,16:35:09.179439
26.565727,-0712198,-0574345,26.607234,-1160097,+0376960,16:35:09.179439
26.609651,-0712399,-0574345,26.651405,-1160265,+0377124,16:35:09.179439
26.653607,-0699862,-0573918,26.695576,-1160232,+0376909,16:35:09.582840
26.697555,-0676216,-0559168,26.739748,-1160143,+0376943,16:35:09.582840
26.741451,-0657457,-0545871,26.783978,-1160323,+0377080,16:35:09.582840
26.785382,-0646246,-0535923,26.828190,-1160263,+0376962,16:35:09.582840
26.829283,-0638152,-0531188,26.872362,-1160181,+0377008,16:35:09.582840
26.873207,-0636138,-0528230,26.916533,-1160353,+0377128,16:35:09.582840
26.917123,-0633405,-0525902,26.960704,-1160203,+0377022,16:35:09.582840
26.961039,-0635369,-0525801,27.004874,-1160114,+0377055,16:35:09.582840
27.004955,-0639089,-0527933,27.049046,-1160291,+0377067,16:35:09.582840
27.048868,-0637856,-0528541,27.093228,-1160264,+0376963,16:35:09.965612
27.092817,-0639779,-0528758,27.137398,-1160266,+0377048,16:35:09.965612
27.136719,-0641466,-0530083,27.181612,-1160308,+0377107,16:35:09.965612
27.180625,-0642716,-0530776,27.225788,-1160178,+0377020,16:35:09.965612
27.224538,-0643931,-0531875,27.269959,-1160177,+0377098,16:35:09.965612
27.268461,-0647410,-0533030,27.314132,-1160395,+0377103,16:35:09.965612
27.312368,-0648909,-0535031,27.358343,-1160113,+0376987,16:35:09.965612
27.356256,-0651257,-0535972,27.402559,-1160179,+0377172,16:35:09.965612
27.400137,-0652277,-0536876,27.446774,-1160320,+0377081,16:35:09.965612
27.444022,-0651851,-0537235,27.490987,-1160126,+0377032,16:35:10.371963
27.487921,-0653319,-0537345,27.535186,-1160248,+0377173,16:35:10.371963
27.531885,-0654453,-0538385,27.579358,-1160350,+0377048,16:35:10.371963
27.575766,-0656154,-0539168,27.623573,-1160156,+0377094,16:35:10.371963
27.619672,-0658844,-0540748,27.667826,-1160230,+0377200,16:35:10.371963
27.663550,-0658471,-0541392,27.712009,-1160355,+0377045,16:35:10.371963
27.707470,-0658238,-0541187,27.756206,-1160091,+0377184,16:35:10.371963
27.751386,-0657919,-0540752,27.800379,-1160313,+0377230,16:35:10.371963
27.795320,-0658607,-0541087,27.844552,-1160205,+0377052,16:35:10.371963
27.839245,-0660208,-0541669,27.888726,-1159999,+0377228,16:35:10.371963
27.883188,-0660787,-0542448,27.932941,-1160303,+0377202,16:35:10.833789
27.927081,-0662382,-0543110,27.977155,-1160173,+0377107,16:35:10.833789
27.970964,-0663176,-0543958,28.021347,-1160091,+0377107,16:35:10.833789
28.014884,-0662361,-0543822,28.065527,-1160286,+0377159,16:35:10.833789
28.058814,-0662763,-0543824,28.109740,-1160232,+0377102,16:35:10.833789
28.102716,-0662199,-0543921,28.153914,-1160152,+0377166,16:35:10.833789
28.146655,-0659727,-0542425,28.198089,-1160342,+0377174,16:35:10.833789
28.190547,-0662149,-0542757,28.242308,-1160145,+0377094,16:35:10.833789
28.234428,-0662203,-0543856,28.286546,-1160115,+0377201,16:35:10.833789
28.278312,-0662496,-0543420,28.330825,-1160373,+0377178,16:35:11.205562
28.322220,-0663693,-0544213,28.375077,-1160100,+0377101,16:35:11.205562
28.366098,-0663057,-0544400,28.419292,-1160205,+0377150,16:35:11.205562
28.409983,-0662180,-0543484,28.463463,-1160347,+0377137,16:35:11.205562
28.453921,-0662555,-0543409,28.507637,-1160158,+0377093,16:35:11.205562
28.497820,-0661523,-0543187,28.551855,-1160270,+0377137,16:35:11.205562
28.541704,-0661430,-0542665,28.596071,-1160396,+0377147,16:35:11.205562
28.585586,-0660386,-0542884,28.640319,-1160172,+0377129,16:35:11.205562
28.629467,-0661423,-0543064,28.684520,-1160307,+0377169,16:35:11.205562
28.673411,-0660515,-0541957,28.728739,-1160404,+0377168,16:35:11.599310
28.717301,-0658657,-0540361,28.772915,-1160159,+0377181,16:35:11.599310
28.761196,-0655984,-0539443,28.817171,-1160388,+0377236,16:35:11.599310
28.805145,-0655177,-0538975,28.861388,-1160405,+0377137,16:35:11.599310
28.849026,-0654243,-0539076,28.905621,-1160176,+0377136,16:35:11.599310
28.892907,-0655905,-0540278,28.949866,-1160448,+0377186,16:35:11.599310
28.936785,-0656817,-0540155,28.994137,-1160340,+0377036,16:35:11.599310
28.980683,-0655833,-0539599,29.038362,-1160291,+0377129,16:35:11.599310
29.024579,-0655518,-0539553,29.082573,-1160462,+0377207,16:35:11.599310
29.068456,-0656644,-0541114,29.126795,-1160291,+0377016,16:35:12.066767
29.156326,-0661245,-0546841,29.171003,-1160221,+0377125,16:35:12.066767
29.200208,-0676461,-0558506,29.215213,-1160492,+0377059,16:35:12.066767
29.244155,-0694096,-0568487,29.259383,-1160225,+0376989,16:35:12.066767
29.288082,-0710449,-0576532,29.303554,-1160185,+0377104,16:35:12.066767
29.332044,-0713313,-0574805,29.347776,-1160437,+0377087,16:35:12.066767
29.375958,-0712689,-0574746,29.391947,-1160207,+0376969,16:35:12.066767
29.419832,-0712867,-0574871,29.436116,-1160225,+0377009,16:35:12.066767
29.463788,-0713016,-0574731,29.480289,-1160373,+0377011,16:35:12.066767
29.507758,-0712567,-0574746,29.524465,-1160158,+0376915,16:35:12.066767
29.551707,-0713115,-0574766,29.568637,-1160223,+0377029,16:35:12.450742
29.595631,-0712908,-0574728,29.612807,-1160391,+0376937,16:35:12.450742
29.639544,-0712617,-0574746,29.656977,-1160162,+0376917,16:35:12.450742
29.683506,-0713130,-0574767,29.701148,-1160289,+0376978,16:35:12.450742
29.727423,-0712792,-0574579,29.745318,-1160345,+0376873,16:35:12.450742
29.771349,-0712752,-0574785,29.789488,-1160071,+0376834,16:35:12.450742
29.815270,-0713085,-0574741,29.833664,-1160407,+0377048,16:35:12.450742
29.859186,-0712571,-0574686,29.877835,-1160348,+0376882,16:35:12.450742
29.903104,-0712793,-0574752,29.922005,-1160078,+0376918,16:35:12.450742
29.947017,-0713063,-0574653,29.966176,-1160430,+0376958,16:35:12.884094
29.990938,-0712484,-0574748,30.010346,-1160270,+0376891,16:35:12.884094
30.034871,-0712954,-0574723,30.054517,-1160147,+0376957,16:35:12.884094
30.078843,-0712863,-0574629,30.098714,-1160364,+0377055,16:35:12.884094
30.122755,-0712538,-0574748,30.142959,-1160228,+0376904,16:35:12.884094
30.166657,-0713033,-0574709,30.187136,-1160227,+0377003,16:35:12.884094
30.210574,-0712678,-0574726,30.231307,-1160318,+0377059,16:35:12.884094
30.254489,-0712675,-0574755,30.275477,-1160220,+0376922,16:35:12.884094
30.298404,-0712920,-0574734,30.319648,-1160205,+0377102,16:35:12.884094
30.342318,-0712546,-0574697,30.363821,-1160396,+0377071,16:35:13.264504
30.386240,-0712736,-0574787,30.408054,-1160146,+0377014,16:35:13.264504
30.430118,-0712809,-0574713,30.452224,-1160194,+0377101,16:35:13.264504
30.474024,-0712479,-0574680,30.496411,-1160400,+0377030,16:35:13.264504
30.517970,-0712823,-0574715,30.540622,-1160168,+0377069,16:35:13.264504
30.561892,-0712765,-0574717,30.584791,-1160242,+0377111,16:35:13.264504
30.605810,-0712425,-0574784,30.628963,-1160300,+0377060,16:35:13.264504
30.649687,-0713007,-0574687,30.673177,-1160200,+0377062,16:35:13.264504
30.693609,-0712618,-0574653,30.717389,-1160248,+0377151,16:35:13.264504
30.737508,-0712549,-0574763,30.761559,-1160262,+0377088,16:35:13.264504
30.781441,-0713135,-0574685,30.805737,-1160111,+0377102,16:35:13.695949
30.825359,-0712530,-0574684,30.849908,-1160296,+0377179,16:35:13.695949
30.869267,-0712825,-0574772,30.894078,-1160280,+0377086,16:35:13.695949
30.913185,-0712872,-0574679,30.938249,-1160118,+0377155,16:35:13.695949
30.957133,-0712442,-0574667,30.982429,-1160339,+0377206,16:35:13.695949
31.001056,-0712893,-0574663,31.026603,-1160152,+0377128,16:35:13.695949
31.045018,-0712693,-0574645,31.070814,-1160084,+0377212,16:35:13.695949
31.088897,-0712469,-0574775,31.115027,-1160315,+0377183,16:35:13.695949
31.132823,-0712922,-0574699,31.159204,-1160147,+0377089,16:35:13.695949
31.176755,-0712637,-0574711,31.203423,-1160186,+0377119,16:35:14.063267
31.220673,-0712678,-0574763,31.247595,-1160332,+0377171,16:35:14.063267
31.264593,-0712915,-0567506,31.291779,-1160224,+0377076,16:35:14.063267
31.308514,-0697249,-0563204,31.335963,-1160174,+0377225,16:35:14.063267
