===BEGIN_METADATA===
Test Name: 2026-03-27_124152_01,yyyy-mm-dd_hhmmss_{probe_num}
Note: v3.2 w/accelerometer
Test Type: Lab Medium. Demo
"Speed: 50ft/min,Stalk Spacing: 6inNumber of ICB-Sensors: 5",Sensor Label(s): A B C D E,Sensor SNs: 001 002 003 004 005
Analog-to-Digital Converter: ADS1220,Mode: Turbo,Data Rate: DR_330SPS,Analog Excitation/Reference Voltage: 5.1V +/-2mV
DAQ Microcontroller: Arduino Nano ESP32,ID: Hi-STIFFS_Nano,CPU Clock: 240MHz,Cores: 2,Data-stream Connection: Wi-Fi
ICB-Sensor A's Latest Calibration: 2026-02-28_181436,kA1: 349273.60227475094,dA1: 0.0045245532907721,cA1: 1102.3374494942836,kA2: 346675.0994387471,dA2: 0.0451524381538289,cA2: 681.8182371353614
ICB-Sensor B's Latest Calibration: 2026-02-28_191825,kB1: 285806.85492483515,dB1: 0.0038186954053924,cB1: 1779.0295562932731,kB2: 278780.10405734595,dB2: 0.0456960408628126,cB2: 910.3072104970925
ICB-Sensor C's Latest Calibration: 2026-02-28_203355,kC1: 400137.07123195945,dC1: 0.0045411310920291,cC1: 1788.4192282378208,kC2: 401512.5673837119,dC2: 0.0455171988670882,cC2: 942.1566234510974
ICB-Sensor D's Latest Calibration: 2026-02-26_195246,kD1: 327901.7793019196,dD1: 0.0055431319529345,cD1: 1092.3920580442064,kD2: 331651.3310431668,dD2: 0.0445085069339955,cD2: 837.0076372631593
ICB-Sensor E's Latest Calibration: 2026-03-13_134528,kE1: 398510.4590000597,dE1: 0.0051701866415987,cE1: -201.64965113438663,kE2: 410394.7094971476,dE2: 0.0473976078282431,cE2: -366.0193833265803
===END_METADATA===
===BEGIN_DATA===
Time_A_sec,Strain_A1_raw,Strain_A2_raw,Time_B_sec,Strain_B1_raw,Strain_B2_raw,Time_C_sec,Strain_C1_raw,Strain_C2_raw,Time_D_sec,Strain_D1_raw,Strain_D2_raw,Time_E_sec,Strain_E1_raw,Strain_E2_raw,Processed_Time
0.010726,+0043496,+0625029,0.010935,-8388608,-8388608,0.008129,+0391393,-0139285,0.008984,-0401325,+0596726,0.009044,+0855385,+0368775,12:41:56.837295
0.014013,+0043448,+0625149,0.014180,-8388608,-8388608,0.011368,+0391528,-0139347,0.011792,-0401370,+0596567,0.011856,+0855305,+0368834,12:41:56.902989
0.017265,+0042791,+0625533,0.017416,-8388608,-8388608,0.014729,+0391094,-0139227,0.017536,-0401754,+0597029,0.017476,+0854547,+0368844,12:41:56.902989
0.020552,+0043407,+0625205,0.020667,-8388608,-8388608,0.017965,+0391546,-0139342,0.020391,-0401399,+0596461,0.020265,+0855288,+0368638,12:41:56.902989
0.023806,+0043208,+0625411,0.023905,-8388608,-8388608,0.021203,+0391575,-0139198,0.023196,-0401254,+0596633,0.023063,+0855205,+0368887,12:41:56.902989
0.027051,+0042801,+0625243,0.027142,-8388608,-8388608,0.024450,+0391434,-0139213,0.026003,-0401536,+0596834,0.025914,+0854866,+0368837,12:41:56.902989
0.030310,+0043339,+0625351,0.030407,-8388608,-8388608,0.027696,+0391232,-0139369,0.028848,-0401232,+0596537,0.028731,+0855210,+0368796,12:41:56.902989
0.033556,+0042308,+0625558,0.033643,-8388608,-8388608,0.030935,+0391528,-0139469,0.031654,-0401165,+0597004,0.031520,+0855232,+0369132,12:41:56.902989
0.036800,+0043438,+0625608,0.036888,-8388608,-8388608,0.034175,+0391316,-0139245,0.034460,-0401429,+0596939,0.034333,+0855304,+0368978,12:41:56.902989
0.040065,+0043440,+0625201,0.040181,-8388608,-8388608,0.037414,+0391458,-0139121,0.040123,-0401297,+0596687,0.039958,+0855258,+0368865,12:41:56.902989
0.043311,+0043459,+0625400,0.043417,-8388608,-8388608,0.040653,+0391566,-0139327,0.042951,-0401363,+0596950,0.042760,+0855294,+0368928,12:41:56.902989
0.046558,+0043413,+0625168,0.046664,-8388608,-8388608,0.043891,+0391671,-0139330,0.045756,-0401445,+0596746,0.045581,+0855317,+0368802,12:41:56.902989
0.049820,+0043521,+0625491,0.049902,-8388608,-8388608,0.047140,+0391351,-0139490,0.048602,-0401320,+0596646,0.048367,+0855373,+0369152,12:41:56.902989
0.053125,+0043538,+0625328,0.053183,-8388608,-8388608,0.050375,+0391500,-0139249,0.051416,-0401381,+0596585,0.051155,+0855184,+0368954,12:41:56.902989
0.056369,+0043494,+0625257,0.056427,-8388608,-8388608,0.053609,+0391396,-0139317,0.054243,-0401177,+0596577,0.053946,+0855012,+0368864,12:41:56.902989
0.059614,+0043368,+0625091,0.059672,-8388608,-8388608,0.056844,+0391423,-0139051,0.057048,-0401226,+0596895,0.059522,+0855040,+0369139,12:41:56.902989
0.062859,+0043495,+0625028,0.062972,-8388608,-8388608,0.060127,+0391417,-0139072,0.062698,-0401230,+0596464,0.062313,+0855347,+0368708,12:41:56.902989
0.066105,+0043261,+0625296,0.066209,-8388608,-8388608,0.063370,+0391392,-0139143,0.065506,-0401360,+0596588,0.065102,+0855361,+0368806,12:41:56.902989
0.069350,+0043496,+0625107,0.069447,-8388608,-8388608,0.066604,+0391335,-0139262,0.068313,-0401318,+0596634,0.067887,+0855387,+0368994,12:41:56.902989
0.072596,+0043254,+0625123,0.072684,-8388608,-8388608,0.069839,+0391548,-0139357,0.071124,-0401212,+0596659,0.070676,+0855346,+0368754,12:41:56.902989
0.075840,+0043257,+0625179,0.075921,-8388608,-8388608,0.073088,+0391467,-0139043,0.073931,-0401305,+0596718,0.073467,+0855336,+0368903,12:41:56.902989
0.079100,+0043440,+0625274,0.079159,-8388608,-8388608,0.076327,+0391506,-0139169,0.076736,-0401215,+0596676,0.079042,+0855276,+0368701,12:41:56.902989
0.082414,+0043360,+0625344,0.082475,-8388608,-8388608,0.079601,+0391570,-0139089,0.082349,-0401121,+0596832,0.081830,+0855198,+0368891,12:41:56.902989
0.085660,+0043419,+0625199,0.085719,-8388608,-8388608,0.082836,+0391529,-0139245,0.085160,-0401462,+0596705,0.084624,+0855400,+0368973,12:41:56.902989
0.088904,+0043490,+0625286,0.088964,-8388608,-8388608,0.086075,+0391426,-0139212,0.087966,-0401200,+0596786,0.087410,+0855091,+0368914,12:41:56.902989
0.092151,+0043127,+0625089,0.092289,-8388608,-8388608,0.092545,+0391399,-0139063,0.093633,-0401428,+0596875,0.093027,+0855202,+0368778,12:41:57.003994
0.095424,+0043127,+0625358,0.095541,-8388608,-8388608,0.095817,+0391685,-0139367,0.096490,-0401192,+0596746,0.095876,+0855378,+0368766,12:41:57.003994
