===BEGIN_METADATA===
Test Name: 2026-01-07_test_104021,yyyy-mm-dd_test_hhmmss
Test Type: Force Cycle,Force: 20N,Cycles: 66,Dwell Time: 1sec,Tool Accuracy: +/-0.05N
Test Number in Session: 10,Time since Last Test: ~10min
Number of ICB-Sensors: 1,Sensor Label(s): B
ICB-Sensor B's Serial#: 002,Length: 120mm,Spacing: 40mm,Saturation Load: 80N,Factor of Safety at Saturation: 1.5
Analog-to-Digital Converter: ADS1220,Mode: Turbo,Data Rate: DR_90SPS,Analog Excitation/Reference Voltage: 5.1V +/-2mV
DAQ Microcontroller: Arduino Nano ESP32,ID: Hi-STIFFS_Nano,CPU Clock: 240MHz,Cores: 2,Data-stream Connection: Wi-Fi
ICB-Sensor B's Latest Calibration: N/A,kB1: 1.0,dB1: 1.0,cB1: 1.0,kB2: 1.0,dB2: 1.0,cB2: 1.0
===END_METADATA===
===BEGIN_DATA===
Time_B_sec,Strain_B1_raw,Strain_B2_raw,Processed_Time
0.004795,-0843425,-0583097,10:40:22.148240
0.014820,-0843479,-0583097,10:40:22.149246
0.024871,-0843211,-0583125,10:40:22.149246
0.034907,-0843211,-0583184,10:40:22.149246
0.044922,-0843515,-0583147,10:40:22.149246
0.054917,-0843448,-0583144,10:40:22.195022
0.064995,-0843365,-0583183,10:40:22.195022
0.075001,-0843368,-0583092,10:40:22.197022
0.084993,-0843455,-0582991,10:40:22.198022
0.094987,-0843411,-0583182,10:40:22.198022
0.104980,-0843465,-0583244,10:40:22.241331
0.115036,-0843395,-0583110,10:40:22.241331
0.125038,-0843450,-0583178,10:40:22.241331
0.135062,-0843414,-0583024,10:40:22.241331
0.145076,-0843342,-0583205,10:40:22.241331
0.155069,-0843442,-0583137,10:40:22.289004
0.165101,-0843507,-0583144,10:40:22.290396
0.175099,-0843482,-0583191,10:40:22.290396
0.185097,-0843441,-0583194,10:40:22.290396
0.195092,-0843376,-0583106,10:40:22.334790
0.205171,-0843459,-0583121,10:40:22.334790
0.215197,-0843519,-0583227,10:40:22.336796
0.225194,-0843494,-0583264,10:40:22.336796
0.235190,-0843484,-0583008,10:40:22.336796
0.245224,-0843364,-0583260,10:40:22.380068
0.255268,-0843393,-0583232,10:40:22.381068
0.265266,-0843384,-0583195,10:40:22.381068
0.275265,-0843450,-0583106,10:40:22.381068
0.285260,-0843485,-0583121,10:40:22.427584
0.295265,-0843296,-0583059,10:40:22.427584
0.305297,-0843436,-0583160,10:40:22.427584
0.315293,-0843320,-0583184,10:40:22.427584
0.325288,-0843419,-0583141,10:40:22.427584
0.335285,-0843410,-0583106,10:40:22.476376
0.345327,-0843315,-0583061,10:40:22.476376
0.355329,-0843395,-0583200,10:40:22.476376
0.365326,-0843401,-0583264,10:40:22.476376
0.375321,-0843445,-0583125,10:40:22.476376
0.385318,-0843401,-0583159,10:40:22.522737
0.395349,-0843438,-0583069,10:40:22.523744
0.405346,-0843430,-0583124,10:40:22.523744
0.415342,-0843388,-0583180,10:40:22.523744
0.425340,-0843440,-0583059,10:40:22.523744
0.435336,-0843502,-0583199,10:40:22.567741
0.445391,-0843325,-0583138,10:40:22.567741
0.455420,-0843435,-0582999,10:40:22.567741
0.465442,-0843458,-0583186,10:40:22.567741
0.475437,-0843459,-0583103,10:40:22.613762
0.485468,-0843511,-0583234,10:40:22.613762
0.495465,-0843513,-0583291,10:40:22.613762
0.505548,-0843489,-0583088,10:40:22.613762
0.515545,-0843537,-0583174,10:40:22.613762
0.525547,-0843417,-0583283,10:40:22.660753
0.535582,-0843491,-0583202,10:40:22.660753
0.545605,-0843290,-0583153,10:40:22.660753
0.555641,-0843494,-0583179,10:40:22.660753
0.565636,-0843392,-0583165,10:40:22.708164
0.575643,-0843397,-0583135,10:40:22.709161
0.585677,-0843428,-0583101,10:40:22.709161
0.595673,-0843554,-0583181,10:40:22.709161
0.605669,-0843521,-0583103,10:40:22.709161
0.615664,-0843414,-0583084,10:40:22.754065
0.625696,-0843395,-0583126,10:40:22.754065
0.635689,-0843327,-0583152,10:40:22.754065
0.645683,-0843348,-0583130,10:40:22.754065
0.655702,-0843384,-0583159,10:40:22.754065
0.665716,-0843427,-0583154,10:40:22.800390
0.675750,-0843472,-0583141,10:40:22.800390
0.685748,-0843514,-0583163,10:40:22.800390
0.695742,-0843477,-0583240,10:40:22.800390
0.705736,-0843345,-0583142,10:40:22.846692
0.715770,-0843517,-0583244,10:40:22.846692
0.725800,-0843417,-0583126,10:40:22.846692
0.735799,-0843399,-0583188,10:40:22.846692
0.745797,-0843431,-0583061,10:40:22.846692
0.755816,-0843502,-0583095,10:40:22.893563
0.765846,-0843382,-0583187,10:40:22.893563
0.775848,-0843459,-0583185,10:40:22.893563
0.785842,-0843476,-0583069,10:40:22.893563
0.795836,-0843458,-0583279,10:40:22.893563
0.805832,-0843508,-0583084,10:40:22.939573
0.815862,-0843508,-0583209,10:40:22.940576
0.825859,-0843357,-0583170,10:40:22.940576
0.835857,-0843439,-0583086,10:40:22.940576
0.845889,-0843273,-0583084,10:40:22.988128
0.855964,-0843347,-0583213,10:40:22.988128
0.866000,-0843564,-0583155,10:40:22.988128
0.876000,-0843391,-0583132,10:40:22.988128
0.885995,-0843497,-0583220,10:40:22.988128
0.895989,-0843400,-0583176,10:40:23.032596
0.906020,-0843481,-0583281,10:40:23.033594
0.916019,-0843490,-0583078,10:40:23.033594
0.926031,-0843430,-0583063,10:40:23.033594
0.936025,-0843404,-0583195,10:40:23.033594
0.946019,-0843419,-0583051,10:40:23.082721
0.956075,-0843363,-0583210,10:40:23.082721
0.966083,-0843457,-0583194,10:40:23.082721
0.976101,-0843531,-0583024,10:40:23.083726
0.986096,-0843462,-0583234,10:40:23.083726
0.996091,-0843534,-0583160,10:40:23.126269
1.006122,-0843446,-0583101,10:40:23.126269
1.016215,-0843457,-0583202,10:40:23.126269
1.026214,-0843482,-0583211,10:40:23.126269
1.036218,-0843423,-0583114,10:40:23.173290
1.046256,-0843323,-0583091,10:40:23.173290
1.056260,-0843368,-0583140,10:40:23.173290
1.066281,-0843422,-0583133,10:40:23.173290
1.076275,-0843420,-0583254,10:40:23.173290
1.086275,-0843429,-0583211,10:40:23.219430
1.096310,-0843491,-0583106,10:40:23.219430
1.106305,-0843526,-0583129,10:40:23.219430
1.116302,-0843485,-0583185,10:40:23.219430
1.126296,-0843414,-0583162,10:40:23.265598
1.136325,-0843531,-0583052,10:40:23.265598
1.146326,-0843290,-0583162,10:40:23.266286
1.156321,-0843438,-0583111,10:40:23.266286
1.166337,-0843417,-0583027,10:40:23.266286
1.176353,-0843455,-0583107,10:40:23.312010
1.186448,-0843380,-0583215,10:40:23.312010
1.196445,-0843489,-0583035,10:40:23.312010
1.206440,-0843520,-0583094,10:40:23.312010
1.216437,-0843446,-0583181,10:40:23.358336
1.226433,-0843476,-0583178,10:40:23.358336
1.236465,-0843470,-0583143,10:40:23.358336
1.246462,-0843569,-0583119,10:40:23.358336
1.256461,-0843430,-0583123,10:40:23.358336
1.266487,-0843444,-0583144,10:40:23.405297
1.276519,-0843500,-0583144,10:40:23.405297
1.286516,-0843366,-0583109,10:40:23.405297
1.296514,-0843350,-0583165,10:40:23.406308
1.306510,-0843478,-0583089,10:40:23.406308
1.316505,-0843433,-0583162,10:40:23.452083
1.326567,-0843387,-0583168,10:40:23.452083
1.336562,-0843453,-0583164,10:40:23.452083
1.346557,-0843390,-0583048,10:40:23.453096
1.356555,-0843389,-0583203,10:40:23.500850
1.366584,-0843391,-0583059,10:40:23.500850
1.376629,-0843344,-0583156,10:40:23.500850
1.386623,-0843434,-0583140,10:40:23.501862
1.396618,-0843491,-0583152,10:40:23.501862
1.406613,-0843430,-0583165,10:40:23.544134
1.416643,-0843529,-0583154,10:40:23.544134
1.426645,-0843333,-0583114,10:40:23.545144
1.436682,-0843175,-0583040,10:40:23.545144
1.446694,-0843432,-0583149,10:40:23.545144
1.456691,-0843546,-0583294,10:40:23.591064
1.466747,-0843385,-0583154,10:40:23.591064
1.476759,-0843431,-0583201,10:40:23.591064
1.486754,-0843458,-0583169,10:40:23.591064
1.496786,-0843476,-0583061,10:40:23.638926
1.506850,-0843357,-0583198,10:40:23.638926
1.516882,-0843428,-0583095,10:40:23.639925
1.526925,-0843428,-0583172,10:40:23.639925
1.536922,-0843401,-0583176,10:40:23.639925
1.546918,-0843466,-0583175,10:40:23.685836
