===BEGIN_METADATA===
Test Name: 2026-02-13_163945_01,yyyy-mm-dd_hhmmss_{probe_num}
Test Type: Calibration
Number of ICB-Sensors: 1,Sensor Label(s): A
Sensor Serial#: 001,Sensor Label on Hi-STIFFS DAQ: A
Load Type: Force (N),Force Control: Uniaxial Test Machine,Position Control: Visual Tick Marks (mm)
Loads: [10 50],Positions: [60 100],This Load: 50 N,This Position: 100 mm
===END_METADATA===
===BEGIN_DATA===
Time_A_sec,Strain_A1_raw,Strain_A2_raw,Time_B_sec,Strain_B1_raw,Strain_B2_raw,Time_C_sec,Strain_C1_raw,Strain_C2_raw,Time_D_sec,Strain_D1_raw,Strain_D2_raw,Time_E_sec,Strain_E1_raw,Strain_E2_raw,Processed_Time
0.010725,+0501027,+0465840,0.010935,-1941810,-0266251,0.008129,-0046845,-1515557,0.008984,-0994055,+0799084,0.009043,-0481212,-2313588,16:39:46.289577
0.014009,+0501380,+0465718,0.014192,-1941782,-0266389,0.011366,-0046608,-1515479,0.011792,-0993875,+0798944,0.011856,-0481264,-2313291,16:39:46.355181
0.017262,+0501229,+0465901,0.017428,-1941893,-0266298,0.014746,-0069040,-1512433,0.017548,-0994083,+0799154,0.017488,-0482724,-2313236,16:39:46.355181
0.020566,+0501320,+0465913,0.020679,-1941790,-0266405,0.017982,-0067540,-1507677,0.020404,-0994034,+0798904,0.020278,-0482622,-2313197,16:39:46.355181
0.023817,+0501169,+0465954,0.023926,-1942047,-0266345,0.021221,-0067918,-1508351,0.023219,-0994065,+0799265,0.023097,-0482661,-2312989,16:39:46.355181
0.027063,+0501107,+0465815,0.027162,-1941782,-0266168,0.024482,-0069784,-1507882,0.026029,-0994180,+0799003,0.025945,-0482502,-2313262,16:39:46.355181
0.030346,+0501043,+0465815,0.030447,-1941629,-0266287,0.027726,-0059815,-1507713,0.028886,-0993949,+0798897,0.028769,-0482167,-2313349,16:39:46.355181
0.033592,+0501012,+0465890,0.033697,-1941567,-0266361,0.030963,-0067936,-1509275,0.031690,-0993916,+0799066,0.031559,-0482752,-2313052,16:39:46.355181
0.036838,+0501199,+0465813,0.036936,-1941812,-0266379,0.034212,-0068924,-1507866,0.034499,-0994085,+0799107,0.034386,-0482683,-2313139,16:39:46.355181
0.040083,+0501159,+0465715,0.040199,-1941942,-0266239,0.037460,-0055226,-1509999,0.040141,-0994106,+0799046,0.040007,-0481215,-2313130,16:39:46.355181
0.043341,+0501157,+0465867,0.043437,-1941783,-0266292,0.040695,-0067442,-1507907,0.042945,-0993986,+0798944,0.042823,-0482695,-2312987,16:39:46.355181
0.046592,+0501081,+0465748,0.046680,-1941676,-0266402,0.043942,-0061887,-1507672,0.045751,-0994118,+0799150,0.045651,-0482399,-2313347,16:39:46.355181
0.049893,+0501272,+0465907,0.049951,-1941738,-0266389,0.047216,-0046701,-1515290,0.048561,-0994186,+0799023,0.048440,-0481149,-2313490,16:39:46.355181
0.053147,+0501250,+0465859,0.053205,-1941823,-0266348,0.050453,-0046648,-1515446,0.051415,-0994142,+0799102,0.051228,-0481267,-2313595,16:39:46.355181
0.056391,+0501194,+0465710,0.056451,-1941848,-0266244,0.053690,-0046888,-1515359,0.054227,-0993995,+0798744,0.054020,-0481395,-2313728,16:39:46.355181
