===BEGIN_METADATA===
Test Name: 2026-03-13_135031_01,yyyy-mm-dd_hhmmss_{probe_num}
Note: [60,75,95]mm [10,35,70]N
Test Type: Calibration Eval
Number of ICB-Sensors: 5,Sensor Label(s): A B C D E,Sensor SNs: 001 002 003 004 005
Analog-to-Digital Converter: ADS1220,Mode: Turbo,Data Rate: DR_330SPS,Analog Excitation/Reference Voltage: 5.1V +/-2mV
DAQ Microcontroller: Arduino Nano ESP32,ID: Hi-STIFFS_Nano,CPU Clock: 240MHz,Cores: 2,Data-stream Connection: Wi-Fi
ICB-Sensor A's Latest Calibration: 2026-02-28_181436,kA1: 349273.60227475094,dA1: 0.0045245532907721,cA1: 1102.3374494942836,kA2: 346675.0994387471,dA2: 0.0451524381538289,cA2: 681.8182371353614
ICB-Sensor B's Latest Calibration: 2026-02-28_191825,kB1: 285806.85492483515,dB1: 0.0038186954053924,cB1: 1779.0295562932731,kB2: 278780.10405734595,dB2: 0.0456960408628126,cB2: 910.3072104970925
ICB-Sensor C's Latest Calibration: 2026-02-28_203355,kC1: 400137.07123195945,dC1: 0.0045411310920291,cC1: 1788.4192282378208,kC2: 401512.5673837119,dC2: 0.0455171988670882,cC2: 942.1566234510974
ICB-Sensor D's Latest Calibration: 2026-02-26_195246,kD1: 327901.7793019196,dD1: 0.0055431319529345,cD1: 1092.3920580442064,kD2: 331651.3310431668,dD2: 0.0445085069339955,cD2: 837.0076372631593
ICB-Sensor E's Latest Calibration: 2026-03-13_134528,kE1: 398510.4590000597,dE1: 0.0051701866415987,cE1: -201.64965113438663,kE2: 410394.7094971476,dE2: 0.0473976078282431,cE2: -366.0193833265803
===END_METADATA===
===BEGIN_DATA===
Time_A_sec,Strain_A1_raw,Strain_A2_raw,Time_B_sec,Strain_B1_raw,Strain_B2_raw,Time_C_sec,Strain_C1_raw,Strain_C2_raw,Time_D_sec,Strain_D1_raw,Strain_D2_raw,Time_E_sec,Strain_E1_raw,Strain_E2_raw,Processed_Time
0.010724,+0037591,+0598313,0.010940,+0054151,+0603259,0.011360,+0379712,-0145998,0.011791,-0407861,+0603164,0.011849,+0784775,+0371057,13:50:36.190947
0.013990,+0037733,+0598447,0.014182,+0054190,+0603224,0.014613,+0379621,-0146090,0.014732,-0407436,+0603359,0.014673,+0784582,+0371244,13:50:36.290939
0.017279,+0037887,+0598400,0.017421,+0054271,+0603089,0.017850,+0379776,-0146036,0.017539,-0407628,+0603168,0.017480,+0784662,+0371045,13:50:36.290939
0.020553,+0037680,+0598260,0.020666,+0054327,+0603163,0.021085,+0379761,-0145869,0.020391,-0407941,+0603242,0.020266,+0784717,+0370940,13:50:36.290939
0.023798,+0037729,+0598374,0.023903,+0054165,+0603005,0.024329,+0379662,-0145980,0.023197,-0407706,+0603272,0.023055,+0784809,+0371108,13:50:36.290939
0.027046,+0037712,+0598160,0.027141,+0054233,+0603240,0.027564,+0379720,-0145942,0.026007,-0407809,+0602955,0.025843,+0784729,+0370888,13:50:36.290939
0.030311,+0037670,+0598316,0.030378,+0054146,+0603141,0.030801,+0379741,-0145971,0.028818,-0407737,+0603160,0.028630,+0784625,+0370918,13:50:36.290939
0.033555,+0037664,+0598295,0.033619,+0054218,+0603142,0.034046,+0379740,-0145961,0.031623,-0407693,+0603306,0.031416,+0784814,+0371022,13:50:36.290939
0.036802,+0037759,+0598128,0.036860,+0054351,+0603045,0.037297,+0379686,-0146026,0.037238,-0407631,+0603384,0.036988,+0784768,+0371158,13:50:36.290939
0.040101,+0037854,+0598233,0.040160,+0054322,+0603164,0.040533,+0379683,-0146107,0.040043,-0407678,+0603057,0.039774,+0784648,+0370889,13:50:36.290939
0.043347,+0037568,+0598218,0.043409,+0054222,+0603121,0.043770,+0379622,-0145807,0.042849,-0407783,+0603136,0.042561,+0784684,+0371263,13:50:36.290939
0.046595,+0037981,+0598147,0.046654,+0054155,+0603063,0.047030,+0379793,-0146126,0.045656,-0407723,+0603339,0.045354,+0784579,+0371158,13:50:36.290939
0.049839,+0037559,+0598309,0.049958,+0053994,+0603181,0.050265,+0379735,-0146143,0.048491,-0407706,+0603314,0.048140,+0784756,+0371072,13:50:36.290939
0.053084,+0037672,+0598118,0.053194,+0054267,+0602968,0.053500,+0379746,-0145939,0.051302,-0407740,+0603191,0.050926,+0784707,+0371183,13:50:36.290939
0.056331,+0037570,+0598260,0.056430,+0054169,+0602917,0.056790,+0379795,-0145909,0.054112,-0407952,+0603290,0.056508,+0784376,+0371205,13:50:36.290939
0.059581,+0037632,+0598212,0.059667,+0054299,+0603129,0.060025,+0379828,-0145923,0.059725,-0407774,+0603115,0.059294,+0784465,+0371166,13:50:36.290939
0.062825,+0037646,+0598080,0.062904,+0054203,+0603187,0.063260,+0379577,-0145911,0.062532,-0407665,+0603207,0.062081,+0784633,+0371241,13:50:36.290939
