===BEGIN_METADATA===
Test Name: 2026-04-08_204941_01,yyyy-mm-dd_hhmmss_{probe_num}
Note: For validation against DARLING. Hi-STIFFS v3.2
Test Type: Medium Lab w/o tops
"Speed: 50 ft/min,Stalk Spacing: 6in,Probe Height (m): 0.785
Number of ICB-Sensors: 5",Sensor Label(s): A B C D E,Sensor SNs: 001 002 003 004 005
Analog-to-Digital Converter: ADS1220,Mode: Turbo,Data Rate: DR_330SPS,Analog Excitation/Reference Voltage: 5.1V +/-2mV
DAQ Microcontroller: Arduino Nano ESP32,ID: Hi-STIFFS_Nano,CPU Clock: 240MHz,Cores: 2,Data-stream Connection: Wi-Fi
ICB-Sensor A's Latest Calibration: 2026-02-28_181436,kA1: 349273.60227475094,dA1: 0.0045245532907721,cA1: 1102.3374494942836,kA2: 346675.0994387471,dA2: 0.0451524381538289,cA2: 681.8182371353614
ICB-Sensor B's Latest Calibration: 2026-02-28_191825,kB1: 285806.85492483515,dB1: 0.0038186954053924,cB1: 1779.0295562932731,kB2: 278780.10405734595,dB2: 0.0456960408628126,cB2: 910.3072104970925
ICB-Sensor C's Latest Calibration: 2026-02-28_203355,kC1: 400137.07123195945,dC1: 0.0045411310920291,cC1: 1788.4192282378208,kC2: 401512.5673837119,dC2: 0.0455171988670882,cC2: 942.1566234510974
ICB-Sensor D's Latest Calibration: 2026-02-26_195246,kD1: 327901.7793019196,dD1: 0.0055431319529345,cD1: 1092.3920580442064,kD2: 331651.3310431668,dD2: 0.0445085069339955,cD2: 837.0076372631593
ICB-Sensor E's Latest Calibration: 2026-03-13_134528,kE1: 398510.4590000597,dE1: 0.0051701866415987,cE1: -201.64965113438663,kE2: 410394.7094971476,dE2: 0.0473976078282431,cE2: -366.0193833265803
===END_METADATA===
===BEGIN_DATA===
0.040075,+0018904,+0622871,0.040277,-8388608,-8388608,0.037542,+0299425,-0142008,0.040003,-0399111,+0614853,0.040133,+0853154,+0378026,20:49:46.030162
0.043320,+0018717,+0622683,0.043516,-8388608,-8388608,0.040780,+0299358,-0142239,0.042835,-0399132,+0615042,0.042922,+0853274,+0377949,20:49:46.030162
0.046566,+0018973,+0622595,0.046755,-8388608,-8388608,0.044017,+0299625,-0142136,0.045693,-0399079,+0614821,0.045752,+0853419,+0377853,20:49:46.030162
0.049811,+0018891,+0622488,0.050022,-8388608,-8388608,0.047252,+0299565,-0142372,0.048500,-0398973,+0615236,0.048562,+0853345,+0378039,20:49:46.030162
0.053059,+0018924,+0622436,0.053274,-8388608,-8388608,0.050487,+0299638,-0142363,0.051311,-0399099,+0615012,0.051376,+0853662,+0378124,20:49:46.030162
0.056306,+0018824,+0622594,0.056512,-8388608,-8388608,0.053729,+0299637,-0142182,0.054141,-0398976,+0614813,0.054199,+0853284,+0377938,20:49:46.030162
0.059552,+0018954,+0622673,0.059749,-8388608,-8388608,0.057064,+0299782,-0142208,0.059865,-0399151,+0614974,0.059808,+0853487,+0378053,20:49:46.030162
0.062799,+0018786,+0622712,0.062987,-8388608,-8388608,0.060298,+0299631,-0142294,0.062695,-0399267,+0615046,0.062629,+0853458,+0377862,20:49:46.030162
0.066043,+0018871,+0622696,0.066226,-8388608,-8388608,0.063541,+0299505,-0142047,0.065500,-0399114,+0614721,0.065418,+0853447,+0377939,20:49:46.030162
0.069290,+0018846,+0622696,0.069463,-8388608,-8388608,0.066778,+0299629,-0142302,0.068305,-0399246,+0614875,0.068231,+0853482,+0377879,20:49:46.030162
0.072535,+0018989,+0622537,0.072703,-8388608,-8388608,0.070013,+0299714,-0142260,0.071142,-0399000,+0614793,0.071019,+0853342,+0378030,20:49:46.030162
0.075785,+0018775,+0622412,0.075942,-8388608,-8388608,0.073255,+0299685,-0142184,0.074001,-0399197,+0614891,0.073809,+0853359,+0377919,20:49:46.030162
0.079030,+0018853,+0622485,0.079180,-8388608,-8388608,0.076490,+0299712,-0142210,0.076806,-0399033,+0615216,0.076596,+0853711,+0378016,20:49:46.030162
0.082278,+0018831,+0622807,0.082491,-8388608,-8388608,0.079725,+0299851,-0142108,0.082425,-0399008,+0614683,0.082169,+0853373,+0377926,20:49:46.063173
0.085522,+0018688,+0622629,0.085729,-8388608,-8388608,0.082960,+0299784,-0142237,0.085237,-0399120,+0614923,0.084963,+0853415,+0378000,20:49:46.063173
0.088767,+0018864,+0622890,0.088966,-8388608,-8388608,0.086197,+0299643,-0142284,0.088042,-0399071,+0614827,0.087750,+0853356,+0377933,20:49:46.063173
0.092048,+0019014,+0622788,0.092215,-8388608,-8388608,0.092672,+0299678,-0142383,0.093737,-0399125,+0614713,0.093385,+0853262,+0378056,20:49:46.096433
0.095300,+0019014,+0622643,0.095467,-8388608,-8388608,0.095911,+0299628,-0142203,0.093737,-0399067,+0614713,0.096192,+0853535,+0377888,20:49:46.096433
0.098589,+0018841,+0622643,0.098724,-8388608,-8388608,0.099179,+0299797,-0142254,0.096543,-0399273,+0614789,0.099028,+0853464,+0378025,20:49:46.096433
0.101899,+0018902,+0622648,0.101961,-8388608,-8388608,0.102468,+0299580,-0142307,0.102198,-0399100,+0614992,0.101822,+0853366,+0377861,20:49:46.096433
0.105146,+0018808,+0622772,0.105206,-8388608,-8388608,0.105705,+0299593,-0142130,0.105043,-0399023,+0614807,0.104630,+0853196,+0377929,20:49:46.096433
0.108392,+0018898,+0622437,0.108450,-8388608,-8388608,0.108941,+0299810,-0142129,0.107850,-0399011,+0614896,0.107418,+0853395,+0378036,20:49:46.096433
0.111664,+0019001,+0622684,0.111722,-8388608,-8388608,0.112176,+0299718,-0142258,0.110655,-0399038,+0614693,0.110204,+0853460,+0377940,20:49:46.096433
0.114924,+0018855,+0622587,0.114983,-8388608,-8388608,0.115413,+0299766,-0142359,0.113463,-0399019,+0614946,0.112998,+0853338,+0377808,20:49:46.096433
0.118168,+0019018,+0622641,0.118228,-8388608,-8388608,0.118648,+0299614,-0142222,0.116269,-0398973,+0614698,0.118574,+0853287,+0377995,20:49:46.096433
0.121429,+0018855,+0622637,0.121488,-8388608,-8388608,0.121942,+0299677,-0142133,0.121884,-0398726,+0614864,0.121361,+0853381,+0377887,20:49:46.096433
0.124673,+0018890,+0622523,0.124792,-8388608,-8388608,0.125177,+0299629,-0142291,0.124733,-0399054,+0615042,0.124161,+0853155,+0377915,20:49:46.096433
0.127919,+0018930,+0622837,0.128031,-8388608,-8388608,0.128414,+0299570,-0142179,0.127538,-0399059,+0614878,0.126949,+0853178,+0378110,20:49:46.096433
0.131187,+0018905,+0622638,0.131268,-8388608,-8388608,0.131650,+0299912,-0142043,0.130343,-0399103,+0614757,0.132523,+0853312,+0378039,20:49:46.096433
0.134432,+0018816,+0622628,0.134504,-8388608,-8388608,0.134889,+0299751,-0142202,0.133152,-0399078,+0614699,0.135314,+0853426,+0377963,20:49:46.096433
0.137677,+0018860,+0622699,0.137741,-8388608,-8388608,0.138158,+0299790,-0142218,0.135965,-0398996,+0614833,0.138100,+0853336,+0378048,20:49:46.096433
0.140944,+0018964,+0622468,0.141003,-8388608,-8388608,0.141393,+0299730,-0142119,0.141580,-0399145,+0614789,0.140886,+0853283,+0377970,20:49:46.167604
0.144190,+0018964,+0622681,0.144248,-8388608,-8388608,0.144669,+0299834,-0142096,0.144396,-0399185,+0614995,0.143674,+0853283,+0378039,20:49:46.167604
0.147479,+0018978,+0622559,0.147538,-8388608,-8388608,0.147914,+0299767,-0142317,0.147201,-0399128,+0614778,0.146462,+0853425,+0378030,20:49:46.167604
0.150731,+0018783,+0622682,0.150795,-8388608,-8388608,0.151169,+0299754,-0142141,0.152856,-0399390,+0614667,0.152058,+0853365,+0378095,20:49:46.167604
0.153985,+0018866,+0622535,0.154044,-8388608,-8388608,0.154416,+0299754,-0142143,0.155666,-0399177,+0615070,0.154878,+0853315,+0377954,20:49:46.167604
0.157230,+0018866,+0622722,0.157342,-8388608,-8388608,0.157650,+0299832,-0142218,0.158471,-0399132,+0614733,0.157709,+0853363,+0377725,20:49:46.167604
0.160474,+0018792,+0622788,0.160596,-8388608,-8388608,0.160885,+0299679,-0142385,0.161276,-0398921,+0614855,0.160536,+0853316,+0378009,20:49:46.167604
0.163725,+0018792,+0622591,0.163833,-8388608,-8388608,0.164145,+0299679,-0142038,0.164086,-0398981,+0614608,0.163335,+0853316,+0377957,20:49:46.167604
0.166974,+0018940,+0622685,0.167072,-8388608,-8388608,0.167380,+0299695,-0142280,0.166916,-0399225,+0614965,0.166124,+0853551,+0378164,20:49:46.167604
0.170220,+0018950,+0622711,0.170361,-8388608,-8388608,0.170615,+0299901,-0142242,0.169721,-0399045,+0614905,0.168910,+0853554,+0378108,20:49:46.167604
0.173465,+0018858,+0622571,0.173597,-8388608,-8388608,0.173854,+0299714,-0142071,0.172532,-0399045,+0614855,0.171698,+0853543,+0378073,20:49:46.167604
0.176711,+0019023,+0622586,0.176833,-8388608,-8388608,0.177089,+0299739,-0142316,0.175340,-0399004,+0614665,0.174494,+0853516,+0377924,20:49:46.167604
0.179956,+0018984,+0622898,0.180124,-8388608,-8388608,0.180349,+0299656,-0142307,0.178173,-0399207,+0615173,0.180066,+0853259,+0377933,20:49:46.167604
0.183204,+0018904,+0622723,0.183363,-8388608,-8388608,0.183584,+0299716,-0142197,0.180982,-0398934,+0614911,0.182861,+0853509,+0378003,20:49:46.167604
0.186449,+0018891,+0622743,0.186654,-8388608,-8388608,0.186869,+0299460,-0142295,0.186596,-0399188,+0614795,0.185653,+0853583,+0378212,20:49:46.167604
0.189695,+0018993,+0622602,0.189892,-8388608,-8388608,0.190117,+0299715,-0142241,0.189401,-0399125,+0614903,0.188439,+0853385,+0378048,20:49:46.167604
0.192940,+0018748,+0622563,0.193136,-8388608,-8388608,0.193356,+0299649,-0142481,0.192208,-0398921,+0614980,0.191227,+0853124,+0378017,20:49:46.197262
0.196184,+0018855,+0622713,0.196373,-8388608,-8388608,0.196591,+0299817,-0142233,0.195033,-0398982,+0614896,0.194015,+0853416,+0378066,20:49:46.197262
0.199431,+0018869,+0622346,0.199664,-8388608,-8388608,0.199875,+0299722,-0142129,0.197867,-0399246,+0614797,0.199590,+0853352,+0377958,20:49:46.197262
0.202684,+0019008,+0622591,0.202906,-8388608,-8388608,0.203122,+0299427,-0142276,0.200729,-0398946,+0614848,0.202392,+0853409,+0378039,20:49:46.197262
0.205930,+0018871,+0622660,0.206149,-8388608,-8388608,0.206361,+0299550,-0142222,0.206419,-0399036,+0614833,0.205181,+0853132,+0378210,20:49:46.197262
0.209174,+0018931,+0622650,0.209418,-8388608,-8388608,0.209644,+0299633,-0142198,0.209233,-0399363,+0614605,0.207967,+0853151,+0377949,20:49:46.197262
0.212435,+0018883,+0622718,0.212656,-8388608,-8388608,0.212880,+0299801,-0142227,0.212041,-0399079,+0614752,0.210753,+0853627,+0378010,20:49:46.197262
0.215684,+0018877,+0622567,0.215895,-8388608,-8388608,0.216115,+0299814,-0142197,0.214855,-0399096,+0614979,0.213540,+0853221,+0377903,20:49:46.197262
0.218930,+0018851,+0622758,0.219184,-8388608,-8388608,0.219397,+0299630,-0142260,0.217661,-0398797,+0614877,0.219124,+0853271,+0377836,20:49:46.197262
0.222208,+0018707,+0622579,0.222425,-8388608,-8388608,0.222634,+0299626,-0142124,0.220469,-0399017,+0614853,0.221939,+0853261,+0378259,20:49:46.197262
0.225453,+0019042,+0622642,0.225664,-8388608,-8388608,0.225873,+0299660,-0142163,0.223282,-0399121,+0614930,0.224743,+0853220,+0378083,20:49:46.197262
0.228697,+0018879,+0622593,0.228952,-8388608,-8388608,0.229168,+0299472,-0142315,0.228894,-0399016,+0614920,0.227610,+0853362,+0378111,20:49:46.197262
0.231982,+0018864,+0622756,0.232190,-8388608,-8388608,0.232403,+0299635,-0142338,0.231702,-0399043,+0614934,0.230415,+0853297,+0377900,20:49:46.197262
0.235227,+0018657,+0622677,0.235428,-8388608,-8388608,0.235641,+0299507,-0142288,0.234516,-0398984,+0614956,0.233202,+0853356,+0377962,20:49:46.197262
0.238471,+0018794,+0622729,0.238665,-8388608,-8388608,0.238878,+0299672,-0142269,0.237321,-0399181,+0614803,0.238784,+0853434,+0378074,20:49:46.197262
0.241716,+0018762,+0622609,0.241903,-8388608,-8388608,0.242114,+0299749,-0142286,0.240153,-0398959,+0614666,0.241623,+0853351,+0377893,20:49:46.264961
0.244960,+0018862,+0622702,0.245140,-8388608,-8388608,0.245350,+0299638,-0142384,0.242967,-0398982,+0614959,0.244431,+0853281,+0378070,20:49:46.264961
0.248212,+0019113,+0622731,0.248376,-8388608,-8388608,0.248705,+0299594,-0142207,0.248584,-0399049,+0614777,0.247240,+0853307,+0377918,20:49:46.264961
0.251535,+0018989,+0622775,0.251729,-8388608,-8388608,0.251942,+0299561,-0142222,0.251394,-0399153,+0615054,0.252881,+0853380,+0377992,20:49:46.264961
0.254786,+0018625,+0622610,0.254974,-8388608,-8388608,0.255187,+0299638,-0142206,0.254225,-0399102,+0615002,0.255687,+0853525,+0378125,20:49:46.264961
0.258031,+0018932,+0622667,0.258210,-8388608,-8388608,0.258422,+0299606,-0142082,0.257031,-0399084,+0615011,0.258484,+0853200,+0378010,20:49:46.265961
0.261277,+0018839,+0622708,0.261451,-8388608,-8388608,0.261659,+0299673,-0142130,0.259946,-0399087,+0614841,0.261335,+0853319,+0378032,20:49:46.265961
0.264522,+0018937,+0622960,0.264689,-8388608,-8388608,0.264907,+0299443,-0142347,0.262796,-0398888,+0614784,0.264125,+0853464,+0378058,20:49:46.265961
0.267768,+0019041,+0622690,0.267928,-8388608,-8388608,0.268142,+0299590,-0142245,0.265601,-0399065,+0614850,0.266914,+0853468,+0377975,20:49:46.265961
0.271012,+0018872,+0622585,0.271166,-8388608,-8388608,0.271377,+0299924,-0142149,0.271224,-0399031,+0614930,0.272487,+0853382,+0378145,20:49:46.265961
0.274311,+0018822,+0622588,0.274403,-8388608,-8388608,0.274612,+0299754,-0142130,0.274033,-0399034,+0614856,0.275277,+0853293,+0377942,20:49:46.265961
0.277555,+0018816,+0622711,0.277640,-8388608,-8388608,0.277847,+0299709,-0142279,0.276838,-0399103,+0614878,0.278063,+0853458,+0377872,20:49:46.265961
0.280800,+0018680,+0622743,0.280917,-8388608,-8388608,0.281134,+0299407,-0142351,0.282486,-0399047,+0615100,0.280858,+0853464,+0377841,20:49:46.265961
0.284049,+0018680,+0622506,0.284163,-8388608,-8388608,0.284372,+0299634,-0142187,0.285293,-0399204,+0614615,0.283654,+0853458,+0377832,20:49:46.265961
0.287295,+0018820,+0622808,0.287399,-8388608,-8388608,0.287607,+0299794,-0142134,0.288100,-0398928,+0614729,0.286440,+0853298,+0378042,20:49:46.265961
0.290540,+0018745,+0622529,0.290677,-8388608,-8388608,0.290901,+0299724,-0142217,0.290959,-0398986,+0614700,0.292013,+0853470,+0378030,20:49:46.265961
0.293825,+0018745,+0622812,0.293915,-8388608,-8388608,0.294140,+0299724,-0142444,0.293766,-0398986,+0614747,0.294809,+0853442,+0378055,20:49:46.265961
0.297072,+0018926,+0622685,0.297153,-8388608,-8388608,0.297375,+0299730,-0142227,0.296571,-0399078,+0614760,0.297603,+0853583,+0378115,20:49:46.265961
0.300317,+0018970,+0622593,0.300390,-8388608,-8388608,0.300611,+0299619,-0142126,0.299376,-0398853,+0614977,0.300448,+0853364,+0377912,20:49:46.265961
0.303562,+0018918,+0622794,0.303678,-8388608,-8388608,0.303856,+0299806,-0142118,0.302181,-0399075,+0615001,0.303253,+0853571,+0378073,20:49:46.265961
0.306806,+0019019,+0622587,0.306915,-8388608,-8388608,0.307095,+0299605,-0142225,0.305022,-0399095,+0614954,0.306079,+0853274,+0378046,20:49:46.265961
0.310054,+0018888,+0622821,0.310157,-8388608,-8388608,0.310334,+0299727,-0142063,0.307829,-0398924,+0615032,0.308865,+0853492,+0377999,20:49:46.363164
0.313356,+0018891,+0622778,0.313427,-8388608,-8388608,0.313571,+0299713,-0142228,0.313497,-0399016,+0615010,0.311655,+0853536,+0378094,20:49:46.363164
0.316612,+0018755,+0622681,0.316672,-8388608,-8388608,0.316815,+0299470,-0142135,0.316309,-0399285,+0614850,0.314507,+0853427,+0378000,20:49:46.363164
0.319856,+0018880,+0622418,0.319915,-8388608,-8388608,0.320050,+0299732,-0142294,0.319118,-0399061,+0615009,0.317344,+0853357,+0377823,20:49:46.363164
0.323129,+0018899,+0622639,0.323240,-8388608,-8388608,0.323298,+0299687,-0142380,0.321923,-0399021,+0614741,0.322957,+0853499,+0378056,20:49:46.363164
0.326375,+0019031,+0622502,0.326488,-8388608,-8388608,0.326546,+0299541,-0142236,0.324811,-0399103,+0614716,0.325748,+0853505,+0377883,20:49:46.363164
0.329620,+0018746,+0622898,0.329727,-8388608,-8388608,0.329787,+0299643,-0142172,0.327617,-0398982,+0614946,0.328536,+0853267,+0378001,20:49:46.363164
0.332864,+0018983,+0622725,0.333002,-8388608,-8388608,0.333061,+0299592,-0142039,0.330423,-0398844,+0614790,0.331323,+0853502,+0377840,20:49:46.363164
0.336143,+0018954,+0622430,0.336240,-8388608,-8388608,0.336357,+0299825,-0142064,0.336084,-0399245,+0614878,0.334113,+0853428,+0377802,20:49:46.363164
0.339389,+0018896,+0622649,0.339477,-8388608,-8388608,0.339592,+0299778,-0142182,0.338890,-0399059,+0614942,0.336901,+0853437,+0378008,20:49:46.363164
0.342638,+0019000,+0622738,0.342757,-8388608,-8388608,0.342828,+0299912,-0142272,0.341696,-0398983,+0614702,0.342474,+0853421,+0377941,20:49:46.363164
0.345884,+0018675,+0622688,0.346003,-8388608,-8388608,0.346065,+0299670,-0142241,0.344507,-0399081,+0614809,0.345264,+0853356,+0378118,20:49:46.363164
0.349129,+0018864,+0622734,0.349240,-8388608,-8388608,0.349300,+0299607,-0142278,0.347346,-0399025,+0614730,0.348050,+0853292,+0378268,20:49:46.363164
0.352373,+0018910,+0622517,0.352517,-8388608,-8388608,0.352579,+0299740,-0142354,0.350151,-0399141,+0614804,0.350840,+0853399,+0377978,20:49:46.363164
0.355620,+0018870,+0622816,0.355758,-8388608,-8388608,0.355877,+0299664,-0142250,0.355817,-0399164,+0614823,0.353631,+0853447,+0378161,20:49:46.363164
0.358903,+0018837,+0622656,0.358998,-8388608,-8388608,0.359114,+0299682,-0142224,0.358623,-0399205,+0614760,0.356417,+0853427,+0377782,20:49:46.363164
0.362149,+0018883,+0622696,0.362278,-8388608,-8388608,0.362348,+0299780,-0142353,0.361429,-0399256,+0614936,0.361993,+0853354,+0378209,20:49:46.363164
0.365394,+0018983,+0622590,0.365515,-8388608,-8388608,0.365583,+0299857,-0142094,0.364243,-0398974,+0615057,0.364789,+0853418,+0377998,20:49:46.363164
0.368644,+0018925,+0622639,0.368756,-8388608,-8388608,0.368820,+0299595,-0142273,0.367080,-0398967,+0615056,0.367609,+0853148,+0378038,20:49:46.363164
0.371899,+0018965,+0622727,0.371996,-8388608,-8388608,0.372112,+0299664,-0142346,0.372694,-0399330,+0614696,0.370435,+0853095,+0377924,20:49:46.363164
0.375143,+0018720,+0622495,0.375233,-8388608,-8388608,0.375347,+0299559,-0142156,0.375501,-0399116,+0614784,0.373234,+0853228,+0377825,20:49:46.363164
0.378388,+0018708,+0622576,0.378470,-8388608,-8388608,0.378586,+0299717,-0142140,0.378313,-0398872,+0614947,0.376025,+0853209,+0377867,20:49:46.402299
0.381668,+0018699,+0622629,0.381726,-8388608,-8388608,0.381881,+0299903,-0142170,0.381118,-0399383,+0614800,0.381601,+0853309,+0378215,20:49:46.402299
0.384922,+0018699,+0622772,0.384982,-8388608,-8388608,0.385145,+0299903,-0142123,0.383932,-0399383,+0614949,0.384436,+0853309,+0378113,20:49:46.402299
0.388216,+0018769,+0622829,0.388274,-8388608,-8388608,0.388432,+0298959,-0142279,0.386754,-0399459,+0614956,0.387225,+0852852,+0378152,20:49:46.402299
0.404489,+0018942,+0622379,0.404578,-8388608,-8388608,0.404699,+0299580,-0142287,0.406497,-0398718,+0615057,0.406778,+0853144,+0377973,20:49:46.402299
0.407801,+0018810,+0622709,0.407863,-8388608,-8388608,0.407981,+0299692,-0142100,0.409324,-0399011,+0614846,0.409573,+0853323,+0377932,20:49:46.402299
0.411049,+0018810,+0622534,0.411108,-8388608,-8388608,0.411249,+0299692,-0142266,0.412131,-0398996,+0614849,0.412359,+0853385,+0378022,20:49:46.402299
0.414295,+0018907,+0622444,0.414353,-8388608,-8388608,0.414483,+0299829,-0142200,0.414936,-0398982,+0614947,0.415145,+0853069,+0377872,20:49:46.402299
0.417540,+0019021,+0622660,0.417602,-8388608,-8388608,0.417718,+0299737,-0142243,0.417776,-0399032,+0614842,0.417932,+0853452,+0377736,20:49:46.402299
0.420797,+0018692,+0622551,0.420903,-8388608,-8388608,0.421020,+0299594,-0142162,0.420630,-0399188,+0614789,0.420738,+0853348,+0377974,20:49:46.402299
0.424043,+0018912,+0622741,0.424140,-8388608,-8388608,0.424255,+0299575,-0142211,0.423437,-0398997,+0614841,0.423527,+0853533,+0377961,20:49:46.402299
0.427289,+0018844,+0622645,0.427378,-8388608,-8388608,0.427490,+0299621,-0142250,0.426242,-0399055,+0614777,0.426313,+0853342,+0378133,20:49:46.402299
0.430589,+0018827,+0622724,0.430648,-8388608,-8388608,0.430800,+0299647,-0142060,0.429065,-0398857,+0614974,0.429123,+0853490,+0377857,20:49:46.402299
0.433834,+0018953,+0622615,0.433893,-8388608,-8388608,0.434035,+0299572,-0142401,0.431873,-0399211,+0615054,0.431932,+0853142,+0377903,20:49:46.402299
0.437079,+0018882,+0622727,0.437139,-8388608,-8388608,0.437273,+0299728,-0142202,0.437489,-0399042,+0614967,0.437557,+0853418,+0378048,20:49:46.402299
0.440329,+0018674,+0622849,0.440446,-8388608,-8388608,0.440566,+0299496,-0142180,0.440507,-0399136,+0614841,0.440387,+0853339,+0377896,20:49:46.402299
0.443590,+0018842,+0622814,0.443687,-8388608,-8388608,0.443801,+0299731,-0142250,0.443313,-0399135,+0614916,0.443174,+0853416,+0377900,20:49:46.402299
0.446834,+0018726,+0622617,0.446924,-8388608,-8388608,0.447039,+0299681,-0142136,0.446121,-0399199,+0614899,0.445962,+0853261,+0378066,20:49:46.463425
0.450083,+0018725,+0622823,0.450202,-8388608,-8388608,0.450275,+0299837,-0142299,0.448931,-0398932,+0614874,0.448750,+0853491,+0377923,20:49:46.463425
0.453327,+0018804,+0622695,0.453441,-8388608,-8388608,0.453509,+0299580,-0142288,0.451763,-0398985,+0614597,0.451538,+0853472,+0377946,20:49:46.463425
0.456575,+0018891,+0622600,0.456685,-8388608,-8388608,0.456750,+0299613,-0142133,0.454569,-0399137,+0615009,0.454327,+0853235,+0378061,20:49:46.463425
0.459885,+0018761,+0622736,0.460004,-8388608,-8388608,0.460063,+0299634,-0142320,0.457405,-0399087,+0614814,0.459945,+0853305,+0377869,20:49:46.463425
0.463131,+0019024,+0622703,0.463288,-8388608,-8388608,0.463346,+0299841,-0142203,0.463015,-0399048,+0615059,0.462731,+0853416,+0377914,20:49:46.463425
0.466375,+0019026,+0622676,0.466527,-8388608,-8388608,0.466585,+0299848,-0142208,0.465821,-0399183,+0614740,0.465517,+0853498,+0378145,20:49:46.463425
0.469626,+0018878,+0622522,0.469763,-8388608,-8388608,0.469823,+0299708,-0142214,0.468628,-0399154,+0614922,0.468303,+0853575,+0377871,20:49:46.463425
0.472900,+0018955,+0622594,0.473000,-8388608,-8388608,0.473115,+0299612,-0142191,0.471440,-0399091,+0615021,0.471091,+0853375,+0377949,20:49:46.463425
0.476145,+0018955,+0622506,0.476237,-8388608,-8388608,0.476350,+0299724,-0142115,0.474245,-0399097,+0614947,0.473877,+0853422,+0377811,20:49:46.463425
0.479398,+0018914,+0622886,0.479515,-8388608,-8388608,0.479585,+0299820,-0142360,0.477049,-0399265,+0614760,0.479456,+0853266,+0378135,20:49:46.463425
0.482642,+0018799,+0622753,0.482759,-8388608,-8388608,0.482820,+0299709,-0142161,0.482700,-0398980,+0614896,0.482245,+0853415,+0378080,20:49:46.463425
0.485887,+0018864,+0622452,0.485997,-8388608,-8388608,0.486057,+0299590,-0142318,0.485506,-0399005,+0615014,0.485031,+0853315,+0377962,20:49:46.463425
