===BEGIN_METADATA===
Test Name: 2026-04-08_204347_01,yyyy-mm-dd_hhmmss_{probe_num}
Note: For validation against DARLING. Hi-STIFFS v3.2
Test Type: Medium Lab w/o tops
"Speed: 25 ft/min,Stalk Spacing: 6in,Probe Height (m): 0.785
Number of ICB-Sensors: 5",Sensor Label(s): A B C D E,Sensor SNs: 001 002 003 004 005
Analog-to-Digital Converter: ADS1220,Mode: Turbo,Data Rate: DR_330SPS,Analog Excitation/Reference Voltage: 5.1V +/-2mV
DAQ Microcontroller: Arduino Nano ESP32,ID: Hi-STIFFS_Nano,CPU Clock: 240MHz,Cores: 2,Data-stream Connection: Wi-Fi
ICB-Sensor A's Latest Calibration: 2026-02-28_181436,kA1: 349273.60227475094,dA1: 0.0045245532907721,cA1: 1102.3374494942836,kA2: 346675.0994387471,dA2: 0.0451524381538289,cA2: 681.8182371353614
ICB-Sensor B's Latest Calibration: 2026-02-28_191825,kB1: 285806.85492483515,dB1: 0.0038186954053924,cB1: 1779.0295562932731,kB2: 278780.10405734595,dB2: 0.0456960408628126,cB2: 910.3072104970925
ICB-Sensor C's Latest Calibration: 2026-02-28_203355,kC1: 400137.07123195945,dC1: 0.0045411310920291,cC1: 1788.4192282378208,kC2: 401512.5673837119,dC2: 0.0455171988670882,cC2: 942.1566234510974
ICB-Sensor D's Latest Calibration: 2026-02-26_195246,kD1: 327901.7793019196,dD1: 0.0055431319529345,cD1: 1092.3920580442064,kD2: 331651.3310431668,dD2: 0.0445085069339955,cD2: 837.0076372631593
ICB-Sensor E's Latest Calibration: 2026-03-13_134528,kE1: 398510.4590000597,dE1: 0.0051701866415987,cE1: -201.64965113438663,kE2: 410394.7094971476,dE2: 0.0473976078282431,cE2: -366.0193833265803
===END_METADATA===
===BEGIN_DATA===
8.903604,+0044421,+0622575,8.903662,-8388608,-8388608,8.903450,+0615375,+0032653,8.902522,-0398911,+0614289,8.903546,+0855369,+0379486,20:44:00.043942
8.906855,+0041419,+0622792,8.906913,-8388608,-8388608,8.906720,+0610610,+0033503,8.905350,-0398555,+0614539,8.906338,+0855525,+0379547,20:44:00.043942
8.910099,+0041050,+0622848,8.910159,-8388608,-8388608,8.909955,+0618399,+0036083,8.908182,-0398434,+0614239,8.909134,+0855244,+0379573,20:44:00.043942
8.913373,+0041434,+0622951,8.913431,-8388608,-8388608,8.913192,+0620328,+0035887,8.910989,-0398929,+0614140,8.911922,+0855516,+0379545,20:44:00.043942
8.916659,+0039654,+0622823,8.916717,-8388608,-8388608,8.916427,+0620837,+0035169,8.916601,-0398619,+0614417,8.914709,+0855281,+0379723,20:44:00.043942
8.919903,+0041296,+0622868,8.919961,-8388608,-8388608,8.919679,+0620744,+0034780,8.919406,-0398123,+0614232,8.917513,+0855325,+0379563,20:44:00.043942
8.923148,+0041018,+0622825,8.923208,-8388608,-8388608,8.922914,+0620818,+0034244,8.922214,-0398931,+0614530,8.923085,+0855569,+0379700,20:44:00.043942
8.926396,+0040007,+0623070,8.926513,-8388608,-8388608,8.926161,+0620927,+0034191,8.925023,-0398698,+0614275,8.925878,+0855200,+0379448,20:44:00.043942
8.929641,+0040885,+0622848,8.929749,-8388608,-8388608,8.929396,+0620883,+0033806,8.927857,-0398816,+0614454,8.928667,+0855506,+0379799,20:44:00.043942
8.932907,+0039716,+0623040,8.932986,-8388608,-8388608,8.932630,+0621055,+0033526,8.930664,-0398182,+0614594,8.931455,+0855771,+0379841,20:44:00.043942
8.936157,+0039572,+0622799,8.936224,-8388608,-8388608,8.935919,+0621072,+0032763,8.936283,-0398584,+0614278,8.934242,+0855435,+0379628,20:44:00.043942
8.939402,+0039388,+0622794,8.939460,-8388608,-8388608,8.939154,+0620974,+0032482,8.939089,-0398502,+0614436,8.937032,+0855605,+0379504,20:44:00.043942
8.942665,+0038834,+0622912,8.942724,-8388608,-8388608,8.942389,+0620747,+0032114,8.941894,-0398599,+0614461,8.942606,+0855415,+0379503,20:44:00.043942
8.945909,+0038951,+0622722,8.945967,-8388608,-8388608,8.945676,+0620871,+0031626,8.944702,-0398443,+0614388,8.945394,+0855385,+0379526,20:44:00.143492
8.949196,+0038624,+0622795,8.949256,-8388608,-8388608,8.948913,+0619592,+0029636,8.947513,-0398611,+0614596,8.948184,+0855664,+0379842,20:44:00.143492
8.952442,+0038625,+0622951,8.952503,-8388608,-8388608,8.952149,+0617031,+0028282,8.950376,-0398162,+0614249,8.950971,+0855472,+0379590,20:44:00.143492
8.955692,+0038004,+0622552,8.955752,-8388608,-8388608,8.955463,+0615856,+0027300,8.953190,-0398625,+0614317,8.953757,+0855525,+0379682,20:44:00.143492
8.958947,+0037663,+0622796,8.959007,-8388608,-8388608,8.958716,+0615019,+0026817,8.958888,-0398508,+0614147,8.956579,+0855428,+0379738,20:44:00.143492
8.962217,+0037343,+0622781,8.962276,-8388608,-8388608,8.961969,+0614401,+0024575,8.961696,-0398470,+0614421,8.962158,+0855359,+0379567,20:44:00.143492
8.965462,+0037207,+0622970,8.965524,-8388608,-8388608,8.965226,+0610039,+0022224,8.964509,-0399010,+0614315,8.964944,+0855442,+0379515,20:44:00.143492
8.968711,+0036713,+0622907,8.968830,-8388608,-8388608,8.968463,+0607909,+0020902,8.967342,-0398621,+0614286,8.967732,+0855596,+0379684,20:44:00.143492
8.971969,+0036763,+0622964,8.972067,-8388608,-8388608,8.971699,+0606634,+0019765,8.970173,-0398762,+0614498,8.970518,+0855339,+0379700,20:44:00.143492
8.975214,+0036449,+0623025,8.975305,-8388608,-8388608,8.974982,+0605783,+0018947,8.972978,-0398583,+0614388,8.973304,+0855649,+0379526,20:44:00.143492
8.978458,+0035884,+0622838,8.978542,-8388608,-8388608,8.978219,+0605198,+0018087,8.978602,-0398709,+0614456,8.976093,+0855556,+0379694,20:44:00.143492
8.981727,+0035415,+0622969,8.981786,-8388608,-8388608,8.981465,+0605069,+0017600,8.981407,-0398796,+0614517,8.981669,+0855424,+0379578,20:44:00.143492
8.984973,+0035080,+0622728,8.985037,-8388608,-8388608,8.984738,+0605233,+0016875,8.984214,-0398578,+0614235,8.984460,+0855490,+0379643,20:44:00.143492
8.988224,+0034712,+0622780,8.988284,-8388608,-8388608,8.987973,+0605308,+0016430,8.987022,-0398635,+0614361,8.987253,+0855551,+0379441,20:44:00.143492
8.991510,+0034480,+0622802,8.991568,-8388608,-8388608,8.991208,+0604713,+0015030,8.989829,-0398750,+0614277,8.990039,+0855402,+0379404,20:44:00.143492
8.994754,+0034313,+0622655,8.994814,-8388608,-8388608,8.994502,+0602277,+0012754,8.995477,-0398598,+0614451,8.992825,+0855584,+0379703,20:44:00.143492
8.998001,+0033721,+0622914,8.998059,-8388608,-8388608,8.997745,+0600617,+0011864,8.998289,-0398568,+0614215,8.995613,+0855465,+0379512,20:44:00.143492
9.001262,+0033442,+0622888,9.001322,-8388608,-8388608,9.000980,+0599866,+0010924,9.001143,-0398653,+0614481,9.001203,+0855465,+0379557,20:44:00.143492
9.004508,+0033260,+0622928,9.004582,-8388608,-8388608,9.004279,+0599936,+0010420,9.003948,-0398880,+0614324,9.004007,+0855415,+0379625,20:44:00.143492
9.007764,+0032941,+0622880,9.007823,-8388608,-8388608,9.007516,+0599898,+0009716,9.006755,-0398880,+0614134,9.006814,+0855415,+0379503,20:44:00.143492
9.011083,+0032522,+0622742,9.011142,-8388608,-8388608,9.010768,+0600228,+0008908,9.009560,-0398824,+0614494,9.009620,+0855327,+0379555,20:44:00.143492
9.014328,+0032245,+0622835,9.014386,-8388608,-8388608,9.014110,+0600509,+0008396,9.015180,-0398767,+0614526,9.015261,+0855567,+0379617,20:44:00.211989
9.017572,+0031852,+0622740,9.017630,-8388608,-8388608,9.017354,+0600509,+0007743,9.018008,-0398727,+0614305,9.018066,+0855452,+0379539,20:44:00.212988
9.020989,+0031577,+0622766,9.020930,-8388608,-8388608,9.020589,+0600382,+0006940,9.020813,-0398706,+0614475,9.020871,+0855383,+0379339,20:44:00.212988
9.024236,+0031157,+0622891,9.024168,-8388608,-8388608,9.027071,+0597669,+0004260,9.026566,-0398557,+0616232,9.026489,+0855414,+0379673,20:44:00.212988
9.027485,+0030728,+0622713,9.027416,-8388608,-8388608,9.027071,+0594823,+0004260,9.029378,-0382389,+0642898,9.029295,+0855119,+0379477,20:44:00.212988
9.030773,+0030728,+0623054,9.030652,-8388608,-8388608,9.030331,+0593817,+0003049,9.032235,-0320764,+0695923,9.032109,+0855421,+0379560,20:44:00.212988
9.034023,+0030337,+0623077,9.033913,-8388608,-8388608,9.033568,+0593212,+0001763,9.035039,-0226036,+0766111,9.034907,+0854953,+0379821,20:44:00.212988
9.037273,+0030337,+0622798,9.037160,-8388608,-8388608,9.036805,+0593212,+0000500,9.037844,-0109263,+0839090,9.037732,+0854663,+0379657,20:44:00.212988
9.040575,+0029733,+0622798,9.040402,-8388608,-8388608,9.040041,+0593492,-0000506,9.040650,-0025295,+0862957,9.040517,+0854512,+0379612,20:44:00.212988
9.043822,+0029718,+0622830,9.043643,-8388608,-8388608,9.043280,+0592610,-0001977,9.043484,-0034693,+0840498,9.043344,+0855141,+0379637,20:44:00.212988
9.060114,+0027760,+0622900,9.063113,-8388608,-8388608,9.062862,+0580548,-0012804,9.060355,-0009376,+0867772,9.062967,+0855151,+0379554,20:44:00.212988
9.063361,+0027629,+0622605,9.063113,-8388608,-8388608,9.066099,+0579678,-0013581,9.066007,-0041722,+0840063,9.065756,+0855259,+0379674,20:44:00.212988
9.066605,+0027616,+0622700,9.066351,-8388608,-8388608,9.069336,+0578218,-0015652,9.068812,-0050665,+0849935,9.068544,+0854879,+0379342,20:44:00.212988
9.069849,+0027230,+0622901,9.069588,-8388608,-8388608,9.072573,+0575365,-0017425,9.071618,-0021751,+0864015,9.071332,+0854732,+0379291,20:44:00.212988
9.073096,+0026662,+0622684,9.072827,-8388608,-8388608,9.075810,+0573969,-0018761,9.074423,-0047422,+0851828,9.074120,+0855504,+0379417,20:44:00.212988
9.076345,+0026695,+0622778,9.076101,-8388608,-8388608,9.079047,+0572790,-0020311,9.077273,-0046430,+0840371,9.076909,+0854742,+0379513,20:44:00.212988
9.079591,+0026331,+0622863,9.079340,-8388608,-8388608,9.082281,+0570573,-0022255,9.080080,-0024307,+0851287,9.079695,+0854905,+0379390,20:44:00.212988
9.082835,+0025616,+0622794,9.082577,-8388608,-8388608,9.085558,+0569226,-0023409,9.082894,-0030178,+0858477,9.085276,+0855275,+0379612,20:44:00.212988
9.086084,+0025588,+0622707,9.085813,-8388608,-8388608,9.088793,+0568948,-0024458,9.088509,-0049706,+0840885,9.088064,+0855296,+0379326,20:44:00.212988
9.089328,+0025552,+0622970,9.089052,-8388608,-8388608,9.092028,+0567937,-0026353,9.091316,-0042644,+0851586,9.090850,+0854954,+0379181,20:44:00.212988
9.092573,+0024628,+0622864,9.092301,-8388608,-8388608,9.095314,+0565597,-0028267,9.094122,-0027003,+0855064,9.093636,+0855320,+0379586,20:44:00.212988
9.095818,+0024382,+0622930,9.095585,-8388608,-8388608,9.098605,+0564484,-0029757,9.096929,-0048293,+0845079,9.096427,+0855558,+0379816,20:44:00.310039
9.099062,+0024632,+0622967,9.098821,-8388608,-8388608,9.101840,+0561596,-0032312,9.099734,-0043132,+0841988,9.099213,+0855301,+0379424,20:44:00.310039
9.108806,+0023469,+0622533,9.108539,-8388608,-8388608,9.108311,+0557213,-0035508,9.108208,-0044423,+0840346,9.107627,+0855014,+0379432,20:44:00.310039
9.112112,+0023434,+0622773,9.111788,-8388608,-8388608,9.111552,+0557531,-0036487,9.111020,-0051737,+0839717,9.110427,+0854955,+0379464,20:44:00.310039
9.115383,+0022697,+0622924,9.115025,-8388608,-8388608,9.114793,+0555963,-0038120,9.113828,-0042799,+0844072,9.113242,+0855365,+0379691,20:44:00.310039
9.118629,+0022476,+0623045,9.118311,-8388608,-8388608,9.118028,+0555241,-0039577,9.116635,-0051552,+0841392,9.116034,+0855118,+0379416,20:44:00.310039
9.121896,+0022264,+0623013,9.121550,-8388608,-8388608,9.121263,+0554119,-0041452,9.119488,-0056440,+0835502,9.121608,+0855191,+0379475,20:44:00.310039
9.125161,+0021988,+0622825,9.124789,-8388608,-8388608,9.124499,+0550582,-0044024,9.125103,-0052680,+0837207,9.124395,+0855140,+0379414,20:44:00.310039
9.128406,+0021390,+0622945,9.128025,-8388608,-8388608,9.127738,+0548281,-0045645,9.127910,-0052631,+0834141,9.127188,+0855219,+0379565,20:44:00.310039
9.131655,+0021283,+0622921,9.131262,-8388608,-8388608,9.130989,+0547380,-0046915,9.130717,-0058898,+0830789,9.129974,+0855273,+0379284,20:44:00.310039
9.134900,+0021137,+0622842,9.134498,-8388608,-8388608,9.134224,+0546522,-0048571,9.133527,-0058736,+0831024,9.132760,+0855139,+0379208,20:44:00.310039
9.138146,+0020725,+0622829,9.137739,-8388608,-8388608,9.137459,+0544451,-0050324,9.136363,-0061288,+0830934,9.135553,+0855150,+0379465,20:44:00.310039
9.141417,+0020461,+0622935,9.140978,-8388608,-8388608,9.140695,+0543479,-0051634,9.139202,-0066599,+0827643,9.141129,+0855202,+0379531,20:44:00.310039
9.144665,+0020309,+0622878,9.144215,-8388608,-8388608,9.143986,+0541975,-0053458,9.142007,-0068192,+0824626,9.143920,+0855174,+0379464,20:44:00.310039
9.147911,+0020189,+0622784,9.147453,-8388608,-8388608,9.147221,+0539481,-0055675,9.147633,-0067921,+0822987,9.146714,+0855448,+0379467,20:44:00.310039
9.151184,+0019839,+0622978,9.150712,-8388608,-8388608,9.150503,+0537497,-0057200,9.150439,-0070858,+0820131,9.149502,+0855134,+0379653,20:44:00.310039
9.154428,+0019818,+0623044,9.153964,-8388608,-8388608,9.153745,+0535608,-0058997,9.153245,-0074252,+0818852,9.152288,+0855268,+0379594,20:44:00.310039
9.157733,+0019584,+0622925,9.157209,-8388608,-8388608,9.156979,+0533917,-0060623,9.156051,-0074462,+0818712,9.155079,+0855141,+0379559,20:44:00.310039
9.160977,+0019640,+0622989,9.160448,-8388608,-8388608,9.160214,+0532343,-0062396,9.158888,-0077201,+0817108,9.160653,+0855538,+0379605,20:44:00.310039
9.164227,+0019744,+0622820,9.163724,-8388608,-8388608,9.163505,+0530115,-0064179,9.164516,-0079887,+0813185,9.163440,+0855934,+0379432,20:44:00.310039
9.167475,+0019592,+0623028,9.166983,-8388608,-8388608,9.166743,+0529092,-0065446,9.167325,-0080333,+0811973,9.166237,+0855934,+0386744,20:44:00.310039
9.170719,+0019675,+0623050,9.170224,-8388608,-8388608,9.169980,+0527620,-0067161,9.170130,-0082455,+0809821,9.169023,+0978962,+0423458,20:44:00.310039
9.173966,+0019648,+0623002,9.173487,-8388608,-8388608,9.173261,+0525524,-0068304,9.172937,-0088342,+0807404,9.174597,+1053178,+0495727,20:44:00.376846
9.177214,+0019849,+0622784,9.176729,-8388608,-8388608,9.176502,+0524708,-0069591,9.175748,-0088493,+0806017,9.177383,+1056326,+0482678,20:44:00.376846
9.180458,+0019805,+0622947,9.180018,-8388608,-8388608,9.179737,+0523638,-0070590,9.178553,-0088899,+0805650,9.180169,+1032596,+0480579,20:44:00.376846
9.213050,+0019824,+0622959,9.212604,-8388608,-8388608,9.212276,+0512841,-0078759,9.212354,-0105168,+0788385,9.211044,+1036456,+0475334,20:44:00.376846
9.216328,+0020022,+0622730,9.215852,-8388608,-8388608,9.215533,+0512137,-0079214,9.215172,-0111649,+0784240,9.213856,+1056395,+0480578,20:44:00.376846
9.219574,+0019857,+0622867,9.219091,-8388608,-8388608,9.218769,+0511934,-0079811,9.218010,-0109924,+0785528,9.219470,+1053862,+0478385,20:44:00.376846
9.222819,+0019875,+0622733,9.222334,-8388608,-8388608,9.222004,+0511439,-0080368,9.220814,-0112740,+0785751,9.222275,+1034918,+0473231,20:44:00.376846
9.226067,+0019939,+0622986,9.225574,-8388608,-8388608,9.225357,+0510358,-0081883,9.223620,-0119462,+0781604,9.225085,+1039476,+0480159,20:44:00.376846
9.229351,+0020085,+0623082,9.228811,-8388608,-8388608,9.228593,+0506714,-0083646,9.229235,-0117283,+0781925,9.227891,+1048135,+0483132,20:44:00.376846
9.232596,+0019725,+0623006,9.232156,-8388608,-8388608,9.231828,+0505084,-0084489,9.232040,-0114774,+0780313,9.230695,+1037506,+0476719,20:44:00.376846
9.235845,+0019931,+0622984,9.235394,-8388608,-8388608,9.235183,+0503946,-0085509,9.234852,-0120429,+0776557,9.233508,+1043795,+0474776,20:44:00.376846
9.239182,+0019977,+0622877,9.238632,-8388608,-8388608,9.238420,+0502760,-0086807,9.237660,-0119346,+0777317,9.239123,+1054101,+0481102,20:44:00.376846
9.242426,+0019994,+0623045,9.241928,-8388608,-8388608,9.241656,+0501168,-0087726,9.240467,-0121222,+0778092,9.241987,+1043629,+0472508,20:44:00.376846
9.245672,+0019845,+0622964,9.245173,-8388608,-8388608,9.244953,+0500430,-0088599,9.243275,-0126474,+0774770,9.244789,+1032335,+0472977,20:44:00.376846
9.248952,+0019797,+0622672,9.248410,-8388608,-8388608,9.248188,+0499736,-0089700,9.248892,-0126112,+0773602,9.247576,+1048587,+0479475,20:44:00.376846
9.252197,+0019933,+0622966,9.251649,-8388608,-8388608,9.251423,+0497833,-0091115,9.251708,-0125478,+0772202,9.250405,+1034358,+0475064,20:44:00.376846
9.255448,+0019799,+0622913,9.254888,-8388608,-8388608,9.254661,+0496667,-0092605,9.254518,-0128582,+0770204,9.253191,+1035823,+0470375,20:44:00.376846
9.258692,+0020061,+0623097,9.258128,-8388608,-8388608,9.257896,+0493882,-0095024,9.257325,-0130254,+0769129,9.258809,+1048937,+0478559,20:44:00.376846
9.261939,+0020211,+0622892,9.261367,-8388608,-8388608,9.261133,+0490546,-0096842,9.260154,-0130288,+0769604,9.261614,+1044600,+0472836,20:44:00.376846
9.265217,+0019730,+0623166,9.264717,-8388608,-8388608,9.264371,+0489324,-0097717,9.262959,-0131974,+0768832,9.264445,+1035057,+0471128,20:44:00.376846
9.268468,+0020054,+0622863,9.267956,-8388608,-8388608,9.267623,+0488873,-0098714,9.265907,-0134553,+0766943,9.267234,+1039601,+0474692,20:44:00.376846
9.271714,+0019943,+0622742,9.271193,-8388608,-8388608,9.270867,+0488615,-0099682,9.271553,-0134697,+0765662,9.270020,+1036975,+0473662,20:44:00.412568
9.274963,+0019947,+0623109,9.274486,-8388608,-8388608,9.274106,+0486306,-0100955,9.274358,-0137813,+0764217,9.275602,+1031546,+0468820,20:44:00.413575
9.278293,+0020172,+0623029,9.277743,-8388608,-8388608,9.277353,+0486306,-0102760,9.277203,-0137813,+0762106,9.278423,+1037236,+0471962,20:44:00.413575
9.281540,+0019989,+0622776,9.280980,-8388608,-8388608,9.280588,+0484481,-0104475,9.280011,-0139054,+0761195,9.281211,+1040596,+0470484,20:44:00.413575
9.284792,+0020181,+0622750,9.284217,-8388608,-8388608,9.283827,+0483363,-0105500,9.282818,-0139823,+0761564,9.284058,+1034097,+0467229,20:44:00.413575
9.288039,+0019882,+0622773,9.287456,-8388608,-8388608,9.287071,+0483004,-0106695,9.285680,-0143321,+0759557,9.286906,+1033443,+0469307,20:44:00.413575
9.291283,+0019975,+0622848,9.290694,-8388608,-8388608,9.290306,+0481804,-0108360,9.291343,-0143604,+0758234,9.289720,+1035337,+0469678,20:44:00.413575
9.294530,+0019889,+0622758,9.293961,-8388608,-8388608,9.293542,+0480776,-0109629,9.294148,-0142600,+0757334,9.292509,+1028944,+0465422,20:44:00.413575
9.297776,+0019883,+0622835,9.297229,-8388608,-8388608,9.296782,+0480280,-0110881,9.296955,-0145545,+0754675,9.295296,+1031926,+0464413,20:44:00.413575
9.301021,+0020166,+0622701,9.300466,-8388608,-8388608,9.300034,+0478640,-0112243,9.299762,-0148193,+0753716,9.300870,+1032608,+0463711,20:44:00.413575
9.304265,+0020035,+0622958,9.303722,-8388608,-8388608,9.303271,+0476962,-0113652,9.302568,-0149044,+0753563,9.303659,+1027190,+0461649,20:44:00.413575
9.307514,+0019824,+0622964,9.306959,-8388608,-8388608,9.306510,+0476196,-0114698,9.305399,-0151528,+0752026,9.306449,+1028064,+0462849,20:44:00.413575
9.310758,+0020085,+0622720,9.310198,-8388608,-8388608,9.309747,+0475252,-0115634,9.308204,-0152157,+0750453,9.309237,+1029084,+0462738,20:44:00.413575
9.314005,+0019813,+0622738,9.313493,-8388608,-8388608,9.312983,+0474803,-0116954,9.313845,-0152010,+0749254,9.312026,+1026325,+0460151,20:44:00.444184
9.317254,+0020063,+0622996,9.316733,-8388608,-8388608,9.316280,+0473593,-0118389,9.316650,-0154420,+0747190,9.314828,+1027102,+0459553,20:44:00.444184
9.320502,+0020096,+0622852,9.319972,-8388608,-8388608,9.319516,+0472115,-0119827,9.319456,-0156268,+0746635,9.320403,+1026393,+0457624,20:44:00.444184
9.323766,+0019998,+0622881,9.323258,-8388608,-8388608,9.322749,+0469902,-0121067,9.325109,-0157996,+0743556,9.323190,+1020984,+0455592,20:44:00.444184
9.327017,+0019998,+0622838,9.326575,-8388608,-8388608,9.326051,+0468077,-0122391,9.327919,-0161071,+0741955,9.325990,+1021714,+0454992,20:44:00.444184
9.330262,+0019966,+0622842,9.329811,-8388608,-8388608,9.329285,+0468077,-0123916,9.330746,-0161935,+0741267,9.328780,+1021354,+0455020,20:44:00.444184
9.333506,+0019820,+0622901,9.333049,-8388608,-8388608,9.332522,+0465717,-0125163,9.333573,-0162649,+0739950,9.334356,+1018788,+0452185,20:44:00.444184
9.336758,+0019799,+0623093,9.336293,-8388608,-8388608,9.335807,+0465717,-0126444,9.336379,-0164948,+0738106,9.337142,+1019946,+0452411,20:44:00.444184
9.340003,+0019758,+0622984,9.339529,-8388608,-8388608,9.339041,+0463788,-0127741,9.339185,-0166360,+0737244,9.339928,+1020526,+0450661,20:44:00.444184
9.343249,+0020017,+0622801,9.342772,-8388608,-8388608,9.342276,+0461037,-0128914,9.341990,-0168525,+0736348,9.342714,+1015431,+0448610,20:44:00.444184
9.346494,+0019922,+0622797,9.346011,-8388608,-8388608,9.345560,+0461037,-0129761,9.344803,-0170155,+0734881,9.345502,+1015431,+0448397,20:44:00.444184
9.349740,+0019994,+0622701,9.349287,-8388608,-8388608,9.348796,+0460041,-0130877,9.347611,-0171862,+0733280,9.348288,+1012629,+0447471,20:44:00.444184
9.352985,+0020015,+0622703,9.352528,-8388608,-8388608,9.352092,+0457383,-0131963,9.353223,-0172771,+0731241,9.353863,+1011068,+0445023,20:44:00.444184
9.356233,+0019780,+0623034,9.355769,-8388608,-8388608,9.355331,+0457383,-0132535,9.356073,-0174424,+0729307,9.356651,+1012150,+0444330,20:44:00.444184
9.359497,+0019751,+0622768,9.359005,-8388608,-8388608,9.358568,+0456527,-0132972,9.358881,-0176489,+0728427,9.359437,+1011006,+0443730,20:44:00.444184
9.362745,+0019956,+0622695,9.362283,-8388608,-8388608,9.361803,+0454554,-0133915,9.361688,-0177142,+0727763,9.362225,+1010853,+0442933,20:44:00.444184
9.365991,+0020017,+0622868,9.365523,-8388608,-8388608,9.365076,+0453301,-0134024,9.364494,-0180306,+0726069,9.365013,+1010724,+0442327,20:44:00.512073
9.369259,+0019987,+0622751,9.368765,-8388608,-8388608,9.368310,+0452120,-0134611,9.367305,-0181526,+0724632,9.367806,+1008776,+0441768,20:44:00.512073
9.372514,+0020177,+0622663,9.372063,-8388608,-8388608,9.371638,+0450643,-0134647,9.370111,-0182494,+0723739,9.370596,+1006902,+0440406,20:44:00.512073
9.375765,+0019736,+0622728,9.375318,-8388608,-8388608,9.374881,+0449249,-0134643,9.375823,-0184258,+0721075,9.373398,+1007230,+0439767,20:44:00.512073
9.379030,+0020024,+0622441,9.378555,-8388608,-8388608,9.378118,+0449054,-0134602,9.378628,-0185898,+0719592,9.378972,+1006184,+0437929,20:44:00.512073
9.382274,+0020051,+0622794,9.381816,-8388608,-8388608,9.381355,+0447355,-0134980,9.381435,-0187871,+0717935,9.381758,+1004808,+0438031,20:44:00.512073
9.385524,+0019924,+0622847,9.385058,-8388608,-8388608,9.384608,+0445479,-0135265,9.384242,-0189124,+0716861,9.384547,+1006200,+0438150,20:44:00.512073
9.388788,+0019771,+0622858,9.388299,-8388608,-8388608,9.387843,+0444024,-0135267,9.387049,-0191638,+0715666,9.387337,+1004844,+0437452,20:44:00.512073
9.392031,+0019985,+0622653,9.391574,-8388608,-8388608,9.391083,+0442782,-0134996,9.389857,-0193015,+0714554,9.390123,+1004624,+0436805,20:44:00.512073
9.395278,+0019615,+0622608,9.394812,-8388608,-8388608,9.394360,+0441660,-0135025,9.392664,-0194566,+0713411,9.392909,+1004447,+0436490,20:44:00.512073
9.398558,+0019956,+0622834,9.398055,-8388608,-8388608,9.397595,+0440322,-0134931,9.398279,-0195913,+0710687,9.398481,+1002741,+0434642,20:44:00.512073
9.401803,+0020073,+0622784,9.401327,-8388608,-8388608,9.400830,+0439427,-0134795,9.401134,-0197519,+0709369,9.401269,+1001262,+0433761,20:44:00.512073
9.405057,+0019644,+0622649,9.404566,-8388608,-8388608,9.404116,+0438002,-0134976,9.403941,-0199252,+0708043,9.404056,+1001137,+0433320,20:44:00.512073
9.408302,+0019742,+0622681,9.407805,-8388608,-8388608,9.407353,+0436269,-0134873,9.406751,-0201903,+0706804,9.406846,+0999617,+0432751,20:44:00.512073
9.411546,+0019646,+0622836,9.411086,-8388608,-8388608,9.410590,+0434953,-0134849,9.409556,-0203194,+0705688,9.409632,+0999887,+0432572,20:44:00.512073
9.414793,+0019692,+0622954,9.414324,-8388608,-8388608,9.413887,+0433882,-0134621,9.412363,-0204962,+0704362,9.412423,+0999634,+0432147,20:44:00.545057
9.418146,+0019795,+0622872,9.417562,-8388608,-8388608,9.417123,+0432531,-0134617,9.417982,-0205946,+0701835,9.418084,+0998741,+0430673,20:44:00.545057
9.421400,+0019626,+0622868,9.420813,-8388608,-8388608,9.420410,+0431130,-0134261,9.420871,-0207315,+0700682,9.420929,+0998228,+0430341,20:44:00.545057
9.424646,+0019928,+0623068,9.424050,-8388608,-8388608,9.423655,+0430060,-0134466,9.423790,-0208773,+0699332,9.423733,+0997425,+0429597,20:44:00.545057
9.427893,+0019866,+0622832,9.427287,-8388608,-8388608,9.426908,+0428083,-0134742,9.426596,-0212031,+0698005,9.426525,+0995345,+0428719,20:44:00.546058
9.431137,+0019791,+0622750,9.430525,-8388608,-8388608,9.430142,+0426319,-0134834,9.429411,-0213313,+0696799,9.429345,+0995267,+0428341,20:44:00.546058
9.434382,+0019856,+0622975,9.433809,-8388608,-8388608,9.433378,+0425008,-0134756,9.432248,-0214900,+0695612,9.432131,+0994334,+0427345,20:44:00.546058
9.437631,+0019698,+0622612,9.437046,-8388608,-8388608,9.436622,+0423571,-0134868,9.435064,-0216575,+0694122,9.437708,+0994193,+0426836,20:44:00.546058
9.440877,+0019684,+0622876,9.440285,-8388608,-8388608,9.439857,+0422370,-0134629,9.440714,-0217575,+0691981,9.440494,+0994179,+0426268,20:44:00.546058
9.444122,+0019766,+0622742,9.443590,-8388608,-8388608,9.443092,+0421600,-0134465,9.443522,-0218829,+0690945,9.443284,+0993807,+0426035,20:44:00.546058
9.447370,+0019834,+0622991,9.446828,-8388608,-8388608,9.446395,+0420695,-0134299,9.446336,-0220000,+0689992,9.446075,+0993053,+0425291,20:44:00.546058
9.450614,+0019850,+0623046,9.450065,-8388608,-8388608,9.449631,+0419109,-0134564,9.449141,-0222463,+0688688,9.448866,+0992187,+0424739,20:44:00.546058
9.453860,+0019622,+0623038,9.453329,-8388608,-8388608,9.452866,+0416072,-0134715,9.451946,-0223695,+0687692,9.454440,+0990886,+0423338,20:44:00.546058
