===BEGIN_METADATA===
Test Name: 2026-04-08_204634_01,yyyy-mm-dd_hhmmss_{probe_num}
Note: For validation against DARLING. Hi-STIFFS v3.2
Test Type: Medium Lab w/o tops
"Speed: 50 ft/min,Stalk Spacing: 6in,Probe Height (m): 0.785
Number of ICB-Sensors: 5",Sensor Label(s): A B C D E,Sensor SNs: 001 002 003 004 005
Analog-to-Digital Converter: ADS1220,Mode: Turbo,Data Rate: DR_330SPS,Analog Excitation/Reference Voltage: 5.1V +/-2mV
DAQ Microcontroller: Arduino Nano ESP32,ID: Hi-STIFFS_Nano,CPU Clock: 240MHz,Cores: 2,Data-stream Connection: Wi-Fi
ICB-Sensor A's Latest Calibration: 2026-02-28_181436,kA1: 349273.60227475094,dA1: 0.0045245532907721,cA1: 1102.3374494942836,kA2: 346675.0994387471,dA2: 0.0451524381538289,cA2: 681.8182371353614
ICB-Sensor B's Latest Calibration: 2026-02-28_191825,kB1: 285806.85492483515,dB1: 0.0038186954053924,cB1: 1779.0295562932731,kB2: 278780.10405734595,dB2: 0.0456960408628126,cB2: 910.3072104970925
ICB-Sensor C's Latest Calibration: 2026-02-28_203355,kC1: 400137.07123195945,dC1: 0.0045411310920291,cC1: 1788.4192282378208,kC2: 401512.5673837119,dC2: 0.0455171988670882,cC2: 942.1566234510974
ICB-Sensor D's Latest Calibration: 2026-02-26_195246,kD1: 327901.7793019196,dD1: 0.0055431319529345,cD1: 1092.3920580442064,kD2: 331651.3310431668,dD2: 0.0445085069339955,cD2: 837.0076372631593
ICB-Sensor E's Latest Calibration: 2026-03-13_134528,kE1: 398510.4590000597,dE1: 0.0051701866415987,cE1: -201.64965113438663,kE2: 410394.7094971476,dE2: 0.0473976078282431,cE2: -366.0193833265803
===END_METADATA===
===BEGIN_DATA===
0.040424,+0019128,+0622686,0.040482,-8388608,-8388608,0.040912,+0293650,-0145047,0.040124,-0399241,+0614648,0.039906,+0854709,+0379288,20:46:38.831480
0.043673,+0019268,+0622835,0.043733,-8388608,-8388608,0.044165,+0293715,-0144946,0.042931,-0399159,+0614677,0.042695,+0854828,+0379233,20:46:38.831480
0.046935,+0019153,+0622747,0.046993,-8388608,-8388608,0.047413,+0293651,-0144977,0.045735,-0398938,+0614467,0.045482,+0854712,+0379362,20:46:38.831480
0.050224,+0019028,+0622736,0.050284,-8388608,-8388608,0.050648,+0293736,-0144855,0.048541,-0398825,+0614776,0.048269,+0854772,+0379223,20:46:38.831480
0.053470,+0018979,+0622812,0.053531,-8388608,-8388608,0.053913,+0293668,-0145021,0.051347,-0398986,+0614797,0.053855,+0854887,+0379310,20:46:38.831480
0.056716,+0018974,+0622576,0.056776,-8388608,-8388608,0.057148,+0293815,-0145009,0.056990,-0398848,+0614699,0.056641,+0854629,+0379347,20:46:38.831480
0.059961,+0019109,+0622937,0.060073,-8388608,-8388608,0.060384,+0293776,-0144917,0.059800,-0398984,+0614759,0.059427,+0854527,+0379414,20:46:38.831480
0.063206,+0018921,+0622776,0.063311,-8388608,-8388608,0.063667,+0293785,-0144820,0.062607,-0399012,+0614731,0.062213,+0854650,+0379029,20:46:38.831480
0.066454,+0018998,+0622762,0.066548,-8388608,-8388608,0.066904,+0293610,-0145060,0.065417,-0399042,+0614953,0.065001,+0854661,+0379183,20:46:38.831480
0.069699,+0018915,+0622614,0.069785,-8388608,-8388608,0.070139,+0293773,-0144845,0.068226,-0399137,+0614694,0.067787,+0854628,+0379331,20:46:38.831480
0.072946,+0019278,+0622791,0.073023,-8388608,-8388608,0.073421,+0293882,-0144946,0.071031,-0398993,+0614848,0.073363,+0854498,+0379385,20:46:38.831480
0.076208,+0019120,+0622687,0.076266,-8388608,-8388608,0.076656,+0293729,-0144843,0.076714,-0398720,+0614686,0.076149,+0854673,+0378838,20:46:38.831480
0.079452,+0019057,+0622662,0.079511,-8388608,-8388608,0.079891,+0293777,-0144727,0.079570,-0398999,+0614572,0.078945,+0854557,+0379250,20:46:38.831480
0.082697,+0019139,+0622817,0.082756,-8388608,-8388608,0.083187,+0293777,-0144892,0.082380,-0399040,+0614611,0.081731,+0854679,+0379153,20:46:38.898450
0.085982,+0019122,+0622685,0.086041,-8388608,-8388608,0.086430,+0293983,-0144995,0.085201,-0398867,+0614758,0.084522,+0854659,+0379210,20:46:38.898450
0.089226,+0018961,+0622831,0.089286,-8388608,-8388608,0.089699,+0293707,-0145085,0.088021,-0399007,+0614832,0.087317,+0854609,+0379061,20:46:38.898450
0.092516,+0019039,+0622824,0.092605,-8388608,-8388608,0.092968,+0293600,-0144951,0.093650,-0399012,+0614686,0.092894,+0854575,+0379332,20:46:38.898450
0.095818,+0019039,+0622641,0.095878,-8388608,-8388608,0.096246,+0293600,-0145045,0.096515,-0399012,+0614867,0.095720,+0854575,+0379367,20:46:38.898450
0.099065,+0019144,+0622577,0.099124,-8388608,-8388608,0.099481,+0293783,-0145055,0.099325,-0398993,+0614920,0.098514,+0854717,+0379222,20:46:38.898450
0.102311,+0019175,+0622538,0.102424,-8388608,-8388608,0.102756,+0293781,-0144817,0.102150,-0399017,+0614653,0.101300,+0854409,+0379154,20:46:38.898450
0.105556,+0018935,+0622645,0.105661,-8388608,-8388608,0.105992,+0293745,-0144897,0.104962,-0399017,+0614773,0.104101,+0854652,+0379347,20:46:38.898450
0.108802,+0019117,+0622690,0.108900,-8388608,-8388608,0.109230,+0293787,-0145038,0.107769,-0399126,+0614934,0.106891,+0854557,+0378994,20:46:38.898450
0.112047,+0019086,+0622773,0.112136,-8388608,-8388608,0.112524,+0293805,-0144946,0.113385,-0399065,+0614605,0.112463,+0854575,+0379142,20:46:38.898450
0.115313,+0019023,+0622829,0.115375,-8388608,-8388608,0.115758,+0293653,-0145028,0.116192,-0398970,+0614516,0.115254,+0854724,+0379376,20:46:38.898450
0.118558,+0019099,+0622820,0.118616,-8388608,-8388608,0.118993,+0293672,-0145100,0.119053,-0398733,+0614696,0.118040,+0854834,+0379215,20:46:38.898450
0.121805,+0018971,+0622590,0.121921,-8388608,-8388608,0.122280,+0293773,-0144877,0.121863,-0399002,+0614753,0.123614,+0854677,+0379045,20:46:38.898450
0.125065,+0018971,+0622672,0.125161,-8388608,-8388608,0.125515,+0293778,-0145005,0.124676,-0399002,+0614500,0.123614,+0854838,+0379045,20:46:38.898450
0.128312,+0019168,+0622734,0.128398,-8388608,-8388608,0.128749,+0293761,-0144929,0.127481,-0398820,+0614617,0.126400,+0854829,+0379196,20:46:38.898450
0.131558,+0018900,+0622767,0.131634,-8388608,-8388608,0.132031,+0293644,-0145100,0.133096,-0399172,+0614802,0.131973,+0854641,+0379227,20:46:38.898450
0.134818,+0018900,+0622499,0.134876,-8388608,-8388608,0.135269,+0293675,-0144850,0.135907,-0398845,+0614551,0.134760,+0854641,+0379236,20:46:38.898450
0.138065,+0018951,+0622640,0.138124,-8388608,-8388608,0.138504,+0293565,-0145055,0.138713,-0399102,+0614816,0.137546,+0854734,+0379223,20:46:38.898450
0.141310,+0019107,+0622888,0.141370,-8388608,-8388608,0.141790,+0293718,-0145026,0.141518,-0398956,+0614629,0.140332,+0854817,+0379125,20:46:38.898450
0.144672,+0019005,+0622659,0.144609,-8388608,-8388608,0.145028,+0293780,-0144982,0.144335,-0398790,+0614863,0.143119,+0854877,+0379302,20:46:38.898450
0.147923,+0019166,+0622724,0.147845,-8388608,-8388608,0.148276,+0293876,-0144969,0.147151,-0399009,+0614684,0.145906,+0854613,+0379484,20:46:38.898450
0.151167,+0019179,+0622648,0.151087,-8388608,-8388608,0.151541,+0293875,-0144981,0.149957,-0398876,+0614857,0.151481,+0854875,+0379189,20:46:38.965373
0.154472,+0019176,+0622438,0.154367,-8388608,-8388608,0.154781,+0293805,-0145026,0.152792,-0398784,+0614619,0.154303,+0854635,+0379272,20:46:38.965373
0.157724,+0018938,+0623150,0.157613,-8388608,-8388608,0.158034,+0292974,-0144685,0.155630,-0398953,+0614770,0.157097,+0854732,+0379418,20:46:38.965373
0.160971,+0018731,+0622846,0.160852,-8388608,-8388608,0.161364,+0292759,-0144709,0.161248,-0398897,+0614846,0.159906,+0854405,+0379326,20:46:38.965373
0.187166,+0019044,+0622697,0.186930,-8388608,-8388608,0.187364,+0292965,-0144914,0.189457,-0399052,+0614652,0.188116,+0854832,+0379227,20:46:38.965373
0.190415,+0019105,+0622645,0.190188,-8388608,-8388608,0.190601,+0294017,-0145016,0.192282,-0398784,+0614635,0.190936,+0854665,+0379286,20:46:38.965373
0.193661,+0019105,+0622724,0.193442,-8388608,-8388608,0.193842,+0294017,-0145178,0.195125,-0398944,+0614802,0.193780,+0854798,+0379183,20:46:38.965373
0.196908,+0018984,+0622858,0.196680,-8388608,-8388608,0.197079,+0293587,-0145096,0.197931,-0398820,+0614600,0.196587,+0854919,+0379293,20:46:38.965373
0.200153,+0019020,+0622756,0.199917,-8388608,-8388608,0.200315,+0293830,-0144872,0.200736,-0399035,+0614698,0.199392,+0854707,+0379328,20:46:38.965373
0.203399,+0019068,+0622797,0.203156,-8388608,-8388608,0.203663,+0293845,-0145111,0.203544,-0398854,+0614914,0.202200,+0854673,+0379175,20:46:38.965373
0.206686,+0019046,+0622543,0.206465,-8388608,-8388608,0.206899,+0293907,-0144980,0.206350,-0398963,+0614801,0.205005,+0854816,+0379445,20:46:38.965373
0.209934,+0019197,+0622651,0.209705,-8388608,-8388608,0.210135,+0293694,-0144952,0.209154,-0398788,+0614659,0.210618,+0854503,+0378983,20:46:38.965373
0.213181,+0019197,+0622730,0.212945,-8388608,-8388608,0.213483,+0293691,-0145018,0.211961,-0399112,+0614846,0.213424,+0854610,+0379629,20:46:38.965373
0.216507,+0019064,+0622789,0.216289,-8388608,-8388608,0.216718,+0293757,-0144959,0.214768,-0398959,+0614608,0.216230,+0854670,+0379301,20:46:38.965373
0.219752,+0019018,+0622558,0.219526,-8388608,-8388608,0.219955,+0293586,-0145074,0.220381,-0398971,+0614644,0.219037,+0854703,+0379298,20:46:38.965373
0.223001,+0019018,+0622715,0.222767,-8388608,-8388608,0.223305,+0293804,-0144972,0.223186,-0398897,+0614633,0.221842,+0854662,+0379182,20:46:38.965373
0.226333,+0019079,+0622614,0.226112,-8388608,-8388608,0.226541,+0293619,-0145126,0.225996,-0399154,+0614803,0.224651,+0854964,+0379271,20:46:38.965373
0.229577,+0019022,+0622597,0.229348,-8388608,-8388608,0.229777,+0293954,-0144955,0.228802,-0398935,+0614629,0.227457,+0854922,+0379178,20:46:38.965373
0.232824,+0019189,+0622658,0.232590,-8388608,-8388608,0.233012,+0293792,-0145042,0.231613,-0398911,+0614700,0.233070,+0854690,+0379124,20:46:38.965373
0.236070,+0018999,+0622726,0.235835,-8388608,-8388608,0.236247,+0293699,-0145021,0.234566,-0398732,+0614563,0.235901,+0854546,+0379308,20:46:38.965373
0.239315,+0019040,+0622790,0.239074,-8388608,-8388608,0.239482,+0293681,-0145032,0.237371,-0399016,+0614630,0.238688,+0854657,+0379190,20:46:38.965373
0.242561,+0019123,+0622784,0.242363,-8388608,-8388608,0.242720,+0293984,-0144895,0.240179,-0398865,+0614671,0.241493,+0854729,+0379195,20:46:38.965373
0.245877,+0018960,+0622794,0.245603,-8388608,-8388608,0.245963,+0293662,-0145039,0.245807,-0398861,+0614915,0.244286,+0854457,+0379260,20:46:39.064657
0.249122,+0018926,+0622719,0.248900,-8388608,-8388608,0.249200,+0293550,-0144985,0.248626,-0398933,+0614618,0.247074,+0854727,+0379194,20:46:39.064657
0.252370,+0018866,+0622629,0.252159,-8388608,-8388608,0.252439,+0293477,-0145134,0.251435,-0398860,+0614664,0.252677,+0854542,+0379150,20:46:39.064657
0.255623,+0019071,+0622700,0.255477,-8388608,-8388608,0.255741,+0293618,-0144876,0.254275,-0398939,+0614652,0.255537,+0854619,+0379275,20:46:39.064657
0.258870,+0019013,+0622929,0.258765,-8388608,-8388608,0.258978,+0293597,-0144869,0.257086,-0399001,+0614737,0.258324,+0854518,+0379282,20:46:39.064657
0.262116,+0018994,+0622706,0.262008,-8388608,-8388608,0.262213,+0294077,-0144859,0.259892,-0399056,+0614667,0.261111,+0854737,+0379391,20:46:39.064657
0.265367,+0019044,+0622555,0.265248,-8388608,-8388608,0.265447,+0293865,-0144946,0.265506,-0398996,+0614816,0.263901,+0854774,+0379293,20:46:39.064657
0.268611,+0018977,+0622757,0.268485,-8388608,-8388608,0.268682,+0293752,-0144741,0.268328,-0399088,+0614653,0.266701,+0854761,+0379355,20:46:39.064657
0.271858,+0019006,+0622911,0.271722,-8388608,-8388608,0.271916,+0293604,-0144897,0.271134,-0399023,+0614571,0.269487,+0854603,+0379419,20:46:39.064657
0.275123,+0019181,+0622936,0.274962,-8388608,-8388608,0.275182,+0293839,-0145076,0.273940,-0399172,+0614752,0.275064,+0854947,+0379262,20:46:39.064657
0.278427,+0019059,+0622862,0.278209,-8388608,-8388608,0.278485,+0293802,-0144822,0.276746,-0399049,+0614677,0.277850,+0854715,+0379521,20:46:39.064657
0.281671,+0019132,+0622762,0.281446,-8388608,-8388608,0.281731,+0293831,-0145148,0.279553,-0398823,+0614804,0.280640,+0854600,+0379275,20:46:39.064657
0.284920,+0019016,+0622554,0.284686,-8388608,-8388608,0.284978,+0293808,-0144866,0.282360,-0398925,+0614571,0.283431,+0854574,+0379461,20:46:39.064657
0.288165,+0019183,+0622867,0.287925,-8388608,-8388608,0.288276,+0293659,-0144972,0.288002,-0398876,+0614724,0.286217,+0854811,+0379412,20:46:39.064657
0.291413,+0019177,+0622692,0.291162,-8388608,-8388608,0.291513,+0293689,-0145002,0.290807,-0398899,+0614445,0.289003,+0854733,+0379290,20:46:39.064657
0.294659,+0019018,+0622700,0.294400,-8388608,-8388608,0.294750,+0293779,-0145036,0.293614,-0398816,+0614523,0.294585,+0854661,+0379350,20:46:39.064657
0.297904,+0019072,+0622707,0.297657,-8388608,-8388608,0.297985,+0293659,-0145076,0.296425,-0398973,+0614630,0.297373,+0854856,+0379366,20:46:39.064657
0.301148,+0019210,+0622697,0.300909,-8388608,-8388608,0.301223,+0293549,-0145077,0.299231,-0398919,+0614587,0.300159,+0854677,+0379129,20:46:39.064657
0.304403,+0019000,+0622782,0.304148,-8388608,-8388608,0.304462,+0293792,-0144873,0.302041,-0398796,+0614765,0.302949,+0854578,+0379145,20:46:39.064657
0.307648,+0019043,+0622766,0.307417,-8388608,-8388608,0.307767,+0293649,-0145095,0.307707,-0398744,+0614630,0.305738,+0854858,+0379369,20:46:39.064657
0.310895,+0019129,+0622777,0.310662,-8388608,-8388608,0.311001,+0293785,-0145098,0.310517,-0399038,+0614796,0.311317,+0854800,+0379235,20:46:39.064657
0.314163,+0019215,+0622746,0.313902,-8388608,-8388608,0.314236,+0293815,-0145005,0.313349,-0399030,+0614772,0.314105,+0854532,+0379174,20:46:39.138995
0.317407,+0019055,+0622813,0.317175,-8388608,-8388608,0.317471,+0293929,-0144918,0.316155,-0399154,+0614907,0.316891,+0854812,+0379141,20:46:39.138995
0.340199,+0019136,+0622591,0.339901,-8388608,-8388608,0.340257,+0293448,-0145065,0.341635,-0399124,+0614550,0.342071,+0854696,+0379213,20:46:39.138995
0.343459,+0019136,+0622720,0.343195,-8388608,-8388608,0.343592,+0293448,-0144808,0.344519,-0398946,+0614733,0.344924,+0854691,+0379370,20:46:39.138995
0.346709,+0019018,+0622608,0.346432,-8388608,-8388608,0.346833,+0293789,-0145023,0.347325,-0398981,+0614826,0.347710,+0854731,+0379251,20:46:39.138995
0.349953,+0019143,+0622673,0.349669,-8388608,-8388608,0.350068,+0293553,-0145009,0.350134,-0398898,+0614652,0.350496,+0854517,+0379325,20:46:39.138995
0.353218,+0018979,+0622480,0.352909,-8388608,-8388608,0.353346,+0293607,-0145030,0.352975,-0398843,+0614623,0.353287,+0854526,+0379266,20:46:39.138995
0.356463,+0018989,+0622713,0.356156,-8388608,-8388608,0.356583,+0293773,-0145209,0.355782,-0398972,+0614817,0.356075,+0854717,+0379334,20:46:39.138995
0.359709,+0019142,+0622690,0.359392,-8388608,-8388608,0.359818,+0293729,-0144834,0.358587,-0398840,+0614556,0.358866,+0854641,+0379269,20:46:39.138995
0.362956,+0019120,+0622857,0.362631,-8388608,-8388608,0.363105,+0293769,-0144945,0.361393,-0398676,+0614761,0.361654,+0854711,+0379417,20:46:39.138995
0.366202,+0018866,+0622558,0.365892,-8388608,-8388608,0.366341,+0293789,-0145079,0.364199,-0398961,+0614619,0.364440,+0854747,+0379338,20:46:39.138995
0.369449,+0019011,+0622767,0.369128,-8388608,-8388608,0.369578,+0293768,-0145097,0.367009,-0398984,+0614722,0.367226,+0854721,+0379219,20:46:39.138995
0.372715,+0019156,+0622743,0.372366,-8388608,-8388608,0.372859,+0293590,-0144986,0.372657,-0398913,+0614499,0.372800,+0854806,+0379257,20:46:39.138995
0.375962,+0019048,+0622899,0.375646,-8388608,-8388608,0.376095,+0293651,-0145084,0.375462,-0398974,+0614807,0.375588,+0854840,+0379207,20:46:39.138995
0.379206,+0019068,+0622815,0.378882,-8388608,-8388608,0.379332,+0293663,-0144984,0.378272,-0399026,+0614568,0.378374,+0854633,+0379148,20:46:39.138995
0.382454,+0018910,+0622572,0.382119,-8388608,-8388608,0.382643,+0293719,-0144903,0.381077,-0399045,+0614861,0.381160,+0854562,+0379281,20:46:39.164683
0.385711,+0019072,+0622813,0.385449,-8388608,-8388608,0.385879,+0293953,-0145130,0.383928,-0399009,+0614854,0.383986,+0854709,+0379108,20:46:39.164683
0.388956,+0018954,+0622679,0.388688,-8388608,-8388608,0.389116,+0293660,-0144918,0.386735,-0399134,+0614721,0.386793,+0854807,+0379349,20:46:39.164683
0.392202,+0019047,+0622710,0.391925,-8388608,-8388608,0.392473,+0293645,-0145071,0.392346,-0398864,+0614808,0.392410,+0854736,+0379410,20:46:39.164683
0.395501,+0019047,+0622844,0.395287,-8388608,-8388608,0.395717,+0293645,-0145015,0.395161,-0398864,+0614775,0.395229,+0854736,+0379360,20:46:39.164683
0.398745,+0019310,+0622772,0.398524,-8388608,-8388608,0.398954,+0293714,-0145086,0.397975,-0399080,+0614952,0.398035,+0854682,+0379204,20:46:39.164683
0.401990,+0019122,+0622653,0.401762,-8388608,-8388608,0.402305,+0293811,-0144804,0.400782,-0398991,+0614534,0.400840,+0854616,+0378999,20:46:39.164683
0.405330,+0019022,+0622725,0.405111,-8388608,-8388608,0.405539,+0293673,-0145082,0.403590,-0399093,+0614661,0.403651,+0854628,+0379179,20:46:39.164683
0.408575,+0019043,+0622822,0.408347,-8388608,-8388608,0.408776,+0293739,-0144942,0.406399,-0398901,+0614936,0.406457,+0854666,+0379447,20:46:39.164683
0.411820,+0019031,+0622730,0.411584,-8388608,-8388608,0.412071,+0293686,-0144872,0.412011,-0399137,+0614857,0.412131,+0854529,+0379304,20:46:39.164683
0.415108,+0019031,+0622608,0.414824,-8388608,-8388608,0.415313,+0293712,-0144890,0.414883,-0399137,+0614579,0.414941,+0854529,+0379024,20:46:39.164683
0.418352,+0018959,+0622568,0.418061,-8388608,-8388608,0.418550,+0293901,-0145006,0.417690,-0398945,+0614733,0.417749,+0854560,+0379121,20:46:39.164683
0.421597,+0019172,+0622765,0.421298,-8388608,-8388608,0.421785,+0293741,-0144835,0.420496,-0399052,+0614711,0.420557,+0854761,+0379397,20:46:39.164683
0.424842,+0018949,+0622783,0.424538,-8388608,-8388608,0.425039,+0293771,-0145041,0.423306,-0399217,+0614658,0.423364,+0854684,+0379320,20:46:39.164683
0.428092,+0019063,+0622497,0.427851,-8388608,-8388608,0.428274,+0293545,-0145048,0.426112,-0398905,+0614837,0.426172,+0854907,+0379181,20:46:39.164683
0.431337,+0019077,+0622675,0.431091,-8388608,-8388608,0.431509,+0293663,-0145231,0.428920,-0399017,+0614713,0.428978,+0854919,+0379214,20:46:39.164683
0.434586,+0019053,+0622821,0.434332,-8388608,-8388608,0.434801,+0293817,-0144786,0.434528,-0398981,+0614951,0.434646,+0854743,+0379069,20:46:39.164683
0.437832,+0019065,+0622674,0.437609,-8388608,-8388608,0.438036,+0293740,-0145020,0.437333,-0398970,+0614543,0.437442,+0854837,+0379126,20:46:39.164683
0.441078,+0018940,+0622785,0.440847,-8388608,-8388608,0.441273,+0293811,-0144911,0.440138,-0399022,+0614646,0.440228,+0854731,+0379259,20:46:39.164683
0.444323,+0019146,+0622768,0.444094,-8388608,-8388608,0.444516,+0293678,-0145021,0.442957,-0399012,+0614754,0.443017,+0854578,+0379292,20:46:39.164683
0.447569,+0018952,+0622680,0.447362,-8388608,-8388608,0.447752,+0293770,-0144867,0.445803,-0399043,+0614526,0.445863,+0854783,+0379188,20:46:39.164683
0.450813,+0019076,+0622815,0.450599,-8388608,-8388608,0.450987,+0293842,-0145118,0.448613,-0399028,+0614615,0.448672,+0854612,+0379128,20:46:39.267932
0.454066,+0018970,+0622717,0.453838,-8388608,-8388608,0.454236,+0293651,-0145066,0.454370,-0398975,+0614794,0.454303,+0855018,+0379396,20:46:39.267932
0.457333,+0018802,+0622692,0.457215,-8388608,-8388608,0.457497,+0293613,-0145013,0.457274,-0398900,+0614802,0.457156,+0854793,+0379128,20:46:39.267932
0.460579,+0019109,+0622826,0.460453,-8388608,-8388608,0.460733,+0293775,-0145112,0.460080,-0398894,+0614741,0.459946,+0854769,+0379512,20:46:39.267932
0.463823,+0019110,+0622771,0.463694,-8388608,-8388608,0.463970,+0293681,-0144952,0.462887,-0398939,+0614718,0.462739,+0854624,+0379181,20:46:39.267932
0.467070,+0019022,+0622678,0.466984,-8388608,-8388608,0.467207,+0293640,-0144933,0.465693,-0398999,+0614629,0.465531,+0854596,+0379323,20:46:39.267932
0.470315,+0019113,+0622774,0.470220,-8388608,-8388608,0.470442,+0293816,-0144961,0.468531,-0398737,+0614827,0.468319,+0854848,+0379278,20:46:39.267932
0.473561,+0019113,+0622677,0.473458,-8388608,-8388608,0.473680,+0293663,-0144934,0.471336,-0398945,+0614787,0.471107,+0854809,+0379279,20:46:39.267932
0.476806,+0018907,+0622530,0.476744,-8388608,-8388608,0.477007,+0293848,-0145020,0.476947,-0398950,+0614768,0.476686,+0854746,+0379078,20:46:39.267932
0.480094,+0019050,+0622687,0.480028,-8388608,-8388608,0.480244,+0293552,-0145104,0.479754,-0398924,+0614609,0.479472,+0854605,+0379240,20:46:39.267932
0.483338,+0019005,+0622818,0.483265,-8388608,-8388608,0.483480,+0293760,-0145042,0.482562,-0398852,+0614667,0.482258,+0854605,+0379423,20:46:39.267932
0.486583,+0018912,+0622636,0.486503,-8388608,-8388608,0.486721,+0293798,-0145210,0.485373,-0399018,+0614657,0.485046,+0854748,+0379208,20:46:39.267932
0.489861,+0019068,+0622516,0.489740,-8388608,-8388608,0.489956,+0293824,-0145173,0.488181,-0398900,+0614753,0.487834,+0854620,+0379096,20:46:39.267932
0.493106,+0019125,+0622764,0.492978,-8388608,-8388608,0.493191,+0293749,-0145097,0.490988,-0398897,+0614703,0.493409,+0854711,+0379393,20:46:39.267932
0.496351,+0018848,+0622707,0.496254,-8388608,-8388608,0.496477,+0293809,-0144881,0.493805,-0398942,+0614795,0.496195,+0854604,+0379324,20:46:39.267932
0.499597,+0019186,+0622839,0.499494,-8388608,-8388608,0.499716,+0293732,-0144903,0.499436,-0399149,+0614721,0.498981,+0854741,+0379452,20:46:39.267932
0.502842,+0019035,+0622722,0.502735,-8388608,-8388608,0.502955,+0293776,-0144859,0.502241,-0399166,+0614607,0.501769,+0854697,+0379260,20:46:39.267932
0.506093,+0019076,+0622795,0.506031,-8388608,-8388608,0.506231,+0293832,-0144913,0.505047,-0398824,+0614752,0.504557,+0854840,+0379196,20:46:39.267932
0.509388,+0018951,+0622735,0.509272,-8388608,-8388608,0.509466,+0293620,-0145055,0.507907,-0399185,+0614628,0.507367,+0854784,+0379183,20:46:39.267932
0.512633,+0019071,+0622631,0.512511,-8388608,-8388608,0.512708,+0293798,-0144994,0.513538,-0398880,+0614492,0.512949,+0854716,+0379372,20:46:39.267932
0.515885,+0019141,+0622555,0.515769,-8388608,-8388608,0.515945,+0293756,-0144917,0.516345,-0398798,+0614629,0.515827,+0854601,+0379299,20:46:39.267932
