===BEGIN_METADATA===
Test Name: 2026-04-08_203807_01,yyyy-mm-dd_hhmmss_{probe_num}
Note: For validation against DARLING. Hi-STIFFS v3.2
Test Type: Medium Lab w/o tops
"Speed: 25 ft/min,Stalk Spacing: 6in,Probe Height (m): 0.785
Number of ICB-Sensors: 5",Sensor Label(s): A B C D E,Sensor SNs: 001 002 003 004 005
Analog-to-Digital Converter: ADS1220,Mode: Turbo,Data Rate: DR_330SPS,Analog Excitation/Reference Voltage: 5.1V +/-2mV
DAQ Microcontroller: Arduino Nano ESP32,ID: Hi-STIFFS_Nano,CPU Clock: 240MHz,Cores: 2,Data-stream Connection: Wi-Fi
ICB-Sensor A's Latest Calibration: 2026-02-28_181436,kA1: 349273.60227475094,dA1: 0.0045245532907721,cA1: 1102.3374494942836,kA2: 346675.0994387471,dA2: 0.0451524381538289,cA2: 681.8182371353614
ICB-Sensor B's Latest Calibration: 2026-02-28_191825,kB1: 285806.85492483515,dB1: 0.0038186954053924,cB1: 1779.0295562932731,kB2: 278780.10405734595,dB2: 0.0456960408628126,cB2: 910.3072104970925
ICB-Sensor C's Latest Calibration: 2026-02-28_203355,kC1: 400137.07123195945,dC1: 0.0045411310920291,cC1: 1788.4192282378208,kC2: 401512.5673837119,dC2: 0.0455171988670882,cC2: 942.1566234510974
ICB-Sensor D's Latest Calibration: 2026-02-26_195246,kD1: 327901.7793019196,dD1: 0.0055431319529345,cD1: 1092.3920580442064,kD2: 331651.3310431668,dD2: 0.0445085069339955,cD2: 837.0076372631593
ICB-Sensor E's Latest Calibration: 2026-03-13_134528,kE1: 398510.4590000597,dE1: 0.0051701866415987,cE1: -201.64965113438663,kE2: 410394.7094971476,dE2: 0.0473976078282431,cE2: -366.0193833265803
===END_METADATA===
===BEGIN_DATA===
0.066009,+0019518,+0622953,0.066198,-8388608,-8388608,0.066415,+0302439,-0140085,0.065493,-0398733,+0614252,0.065163,+0855434,+0379958,20:38:12.491458
0.069255,+0019667,+0623007,0.069435,-8388608,-8388608,0.069652,+0302762,-0140043,0.068303,-0398682,+0613979,0.067949,+0855332,+0379937,20:38:12.491458
0.072500,+0019466,+0622827,0.072674,-8388608,-8388608,0.072889,+0302459,-0140012,0.071114,-0398928,+0614084,0.070739,+0855239,+0380077,20:38:12.491458
0.075744,+0019596,+0622971,0.075910,-8388608,-8388608,0.076123,+0302594,-0140121,0.073961,-0398911,+0614015,0.073533,+0855296,+0379866,20:38:12.491458
0.078991,+0019515,+0622995,0.079170,-8388608,-8388608,0.079394,+0302639,-0139962,0.076768,-0399038,+0613966,0.079112,+0855108,+0380164,20:38:12.557720
0.082242,+0019554,+0623078,0.082442,-8388608,-8388608,0.082657,+0302530,-0140106,0.082383,-0398791,+0614088,0.081905,+0855097,+0379812,20:38:12.557720
0.085502,+0019379,+0622866,0.085678,-8388608,-8388608,0.085892,+0301932,-0140119,0.085190,-0398984,+0614229,0.084747,+0855350,+0380163,20:38:12.557720
0.088754,+0019510,+0623071,0.088917,-8388608,-8388608,0.089128,+0301985,-0140035,0.087995,-0399136,+0614253,0.087569,+0855394,+0380291,20:38:12.557720
0.092061,+0019362,+0623118,0.092155,-8388608,-8388608,0.092379,+0302013,-0139962,0.090821,-0398883,+0614169,0.090371,+0854997,+0380454,20:38:12.557720
0.095309,+0019548,+0623051,0.095394,-8388608,-8388608,0.095622,+0302548,-0139850,0.093629,-0398900,+0614207,0.093174,+0855318,+0379917,20:38:12.557720
0.098605,+0019653,+0622900,0.098679,-8388608,-8388608,0.098861,+0301964,-0139874,0.096438,-0398922,+0614072,0.098754,+0855123,+0380051,20:38:12.557720
0.101863,+0019458,+0622736,0.101924,-8388608,-8388608,0.102126,+0302537,-0139960,0.102068,-0398869,+0614118,0.101561,+0855197,+0379830,20:38:12.557720
0.105153,+0019658,+0623023,0.105212,-8388608,-8388608,0.105360,+0302603,-0140003,0.104875,-0398792,+0613836,0.104356,+0855186,+0379865,20:38:12.557720
0.108400,+0019477,+0622854,0.108459,-8388608,-8388608,0.108595,+0302448,-0139917,0.107682,-0398978,+0614153,0.107142,+0855215,+0380105,20:38:12.557720
0.111646,+0019699,+0622996,0.111709,-8388608,-8388608,0.111834,+0302646,-0140162,0.110490,-0398973,+0614138,0.109928,+0855149,+0379890,20:38:12.557720
0.114895,+0019644,+0622848,0.115011,-8388608,-8388608,0.115070,+0302843,-0140092,0.113332,-0398795,+0614012,0.112719,+0855256,+0380172,20:38:12.557720
0.118139,+0019723,+0622946,0.118250,-8388608,-8388608,0.118366,+0302387,-0140027,0.116138,-0398835,+0614191,0.118308,+0855206,+0379814,20:38:12.557720
0.121384,+0019573,+0622913,0.121486,-8388608,-8388608,0.121602,+0302415,-0140186,0.118945,-0399029,+0614130,0.121095,+0855426,+0379869,20:38:12.557720
0.124630,+0019611,+0623068,0.124727,-8388608,-8388608,0.124843,+0302523,-0139996,0.124570,-0398628,+0614007,0.123884,+0855237,+0380098,20:38:12.557720
0.127877,+0019534,+0623055,0.127966,-8388608,-8388608,0.128125,+0302840,-0140132,0.127377,-0398930,+0614054,0.126671,+0855451,+0379825,20:38:12.557720
0.131142,+0019592,+0623019,0.131202,-8388608,-8388608,0.131361,+0302594,-0140106,0.130184,-0399017,+0614332,0.129459,+0855457,+0379995,20:38:12.557720
0.134390,+0019465,+0622957,0.134506,-8388608,-8388608,0.134595,+0302601,-0140256,0.133036,-0398930,+0614276,0.132252,+0855218,+0379965,20:38:12.557720
0.137634,+0019515,+0623041,0.137742,-8388608,-8388608,0.137882,+0302585,-0139968,0.135850,-0398883,+0614092,0.137824,+0855186,+0379990,20:38:12.557720
0.140901,+0019621,+0623031,0.140983,-8388608,-8388608,0.141118,+0302661,-0139863,0.141469,-0398994,+0614213,0.140614,+0855259,+0380021,20:38:12.658015
0.144157,+0019548,+0622873,0.144275,-8388608,-8388608,0.144396,+0302622,-0139960,0.144337,-0398898,+0614289,0.143407,+0855346,+0380040,20:38:12.658015
0.147456,+0019373,+0622869,0.147515,-8388608,-8388608,0.147685,+0302370,-0140149,0.147143,-0399023,+0614147,0.146232,+0855161,+0380047,20:38:12.658015
0.150704,+0019551,+0623026,0.150774,-8388608,-8388608,0.150922,+0302435,-0140073,0.149948,-0398875,+0614236,0.151814,+0855325,+0380303,20:38:12.658015
0.153959,+0019423,+0623020,0.154017,-8388608,-8388608,0.154218,+0302458,-0140039,0.152756,-0398943,+0614034,0.154602,+0855306,+0380152,20:38:12.658015
0.157246,+0019649,+0622897,0.157304,-8388608,-8388608,0.157456,+0302643,-0140070,0.155563,-0398875,+0614002,0.157388,+0855359,+0380103,20:38:12.658015
0.160491,+0019576,+0623067,0.160554,-8388608,-8388608,0.160690,+0302637,-0139970,0.161176,-0398768,+0614085,0.160176,+0855114,+0379895,20:38:12.658015
0.163743,+0019571,+0622947,0.163801,-8388608,-8388608,0.163925,+0302552,-0140053,0.163984,-0398793,+0614301,0.162969,+0855114,+0380077,20:38:12.658015
0.166987,+0019470,+0622822,0.167101,-8388608,-8388608,0.167220,+0302633,-0140106,0.166826,-0398889,+0613998,0.165755,+0855158,+0379896,20:38:12.658015
0.170236,+0019600,+0622889,0.170341,-8388608,-8388608,0.170455,+0302722,-0139971,0.169631,-0398685,+0614102,0.171344,+0855335,+0380252,20:38:12.658015
0.173484,+0019625,+0623079,0.173580,-8388608,-8388608,0.173690,+0302490,-0140032,0.172444,-0398874,+0614170,0.174130,+0855456,+0380055,20:38:12.658015
0.176731,+0019592,+0622781,0.176817,-8388608,-8388608,0.176976,+0302538,-0139994,0.175257,-0398971,+0614003,0.176918,+0855281,+0379915,20:38:12.658015
0.179991,+0019446,+0623003,0.180055,-8388608,-8388608,0.180213,+0302501,-0139957,0.180876,-0398892,+0614011,0.179704,+0855252,+0380076,20:38:12.658015
0.183240,+0019557,+0622990,0.183300,-8388608,-8388608,0.183448,+0302860,-0140118,0.183687,-0399052,+0614101,0.182492,+0855252,+0379822,20:38:12.658015
0.186486,+0019580,+0623065,0.186603,-8388608,-8388608,0.186734,+0302409,-0140245,0.186545,-0398910,+0614330,0.185283,+0855220,+0379851,20:38:12.658015
0.189751,+0019450,+0623075,0.189841,-8388608,-8388608,0.189971,+0302616,-0139917,0.189352,-0399162,+0614122,0.190858,+0855423,+0380033,20:38:12.658015
0.193002,+0019450,+0623021,0.193084,-8388608,-8388608,0.193210,+0302704,-0140029,0.192166,-0399011,+0614203,0.193648,+0855386,+0380052,20:38:12.658524
0.196248,+0019635,+0622959,0.196332,-8388608,-8388608,0.196525,+0302525,-0140003,0.194972,-0398921,+0613998,0.196463,+0855301,+0379932,20:38:12.658524
0.199557,+0019602,+0623001,0.199616,-8388608,-8388608,0.199761,+0302449,-0140199,0.197806,-0398881,+0613814,0.199279,+0855420,+0380073,20:38:12.658524
0.202807,+0019516,+0623028,0.202880,-8388608,-8388608,0.203000,+0302710,-0140024,0.200629,-0398851,+0614088,0.202106,+0855281,+0380134,20:38:12.658524
0.206066,+0019473,+0622759,0.206124,-8388608,-8388608,0.206239,+0302608,-0140179,0.206297,-0398877,+0614244,0.204911,+0855377,+0380033,20:38:12.658524
0.209312,+0019375,+0623033,0.209484,-8388608,-8388608,0.209544,+0302490,-0139983,0.209211,-0399106,+0614259,0.207748,+0855073,+0379944,20:38:12.691455
0.212560,+0019581,+0623042,0.212723,-8388608,-8388608,0.212794,+0302701,-0139907,0.212046,-0398976,+0614165,0.210538,+0855251,+0380066,20:38:12.691455
0.215847,+0019631,+0622914,0.215971,-8388608,-8388608,0.216037,+0301981,-0139899,0.214859,-0398967,+0614296,0.213380,+0855001,+0380092,20:38:12.691455
0.219148,+0019447,+0623008,0.219248,-8388608,-8388608,0.219365,+0302033,-0140111,0.217688,-0398984,+0614153,0.218965,+0855109,+0380267,20:38:12.691455
0.222406,+0019541,+0623133,0.222486,-8388608,-8388608,0.222602,+0302588,-0139876,0.220492,-0399033,+0614216,0.221768,+0855395,+0380117,20:38:12.691455
0.225653,+0019573,+0623025,0.225727,-8388608,-8388608,0.225845,+0302519,-0140027,0.223303,-0399030,+0613981,0.224560,+0855001,+0379835,20:38:12.691455
0.228899,+0019549,+0623127,0.229016,-8388608,-8388608,0.229086,+0302308,-0139991,0.228957,-0399102,+0614253,0.227406,+0855212,+0379947,20:38:12.691455
0.245128,+0019553,+0622981,0.245207,-8388608,-8388608,0.245324,+0302658,-0140175,0.245806,-0398922,+0614141,0.247004,+0855299,+0380060,20:38:12.691455
0.248399,+0019553,+0623076,0.248523,-8388608,-8388608,0.248582,+0302658,-0140158,0.248641,-0398922,+0614100,0.249858,+0855210,+0379947,20:38:12.691455
0.251649,+0019615,+0622898,0.251764,-8388608,-8388608,0.251823,+0302071,-0139979,0.251491,-0399004,+0613870,0.252658,+0855230,+0379890,20:38:12.691455
0.254893,+0019369,+0622987,0.255000,-8388608,-8388608,0.255059,+0302658,-0140013,0.254295,-0398926,+0614185,0.255444,+0855375,+0380108,20:38:12.691455
0.258141,+0019400,+0622889,0.258290,-8388608,-8388608,0.258349,+0302552,-0140139,0.257103,-0398791,+0613963,0.258231,+0855492,+0379855,20:38:12.691455
0.261432,+0019583,+0623046,0.261528,-8388608,-8388608,0.261645,+0302493,-0140153,0.259969,-0398886,+0614047,0.261023,+0855071,+0380157,20:38:12.691455
0.264677,+0019644,+0623046,0.264765,-8388608,-8388608,0.264882,+0302701,-0140042,0.262776,-0398783,+0614138,0.263809,+0855339,+0379940,20:38:12.691455
0.267922,+0019410,+0622960,0.268048,-8388608,-8388608,0.268118,+0302531,-0140177,0.268390,-0398821,+0614061,0.266595,+0855314,+0380105,20:38:12.691455
0.271172,+0019374,+0622828,0.271290,-8388608,-8388608,0.271354,+0302687,-0140031,0.271231,-0398946,+0614101,0.269383,+0855414,+0379943,20:38:12.691455
0.274417,+0019441,+0622927,0.274526,-8388608,-8388608,0.274590,+0302543,-0139919,0.274036,-0398756,+0614124,0.272172,+0855384,+0379929,20:38:12.691455
0.277661,+0019613,+0622874,0.277806,-8388608,-8388608,0.277865,+0302478,-0140121,0.276842,-0398771,+0614150,0.277746,+0855303,+0379832,20:38:12.691455
0.280914,+0019677,+0623081,0.281043,-8388608,-8388608,0.281162,+0302547,-0140060,0.279652,-0399033,+0614452,0.280537,+0855332,+0379871,20:38:12.691455
0.284188,+0019706,+0622949,0.284280,-8388608,-8388608,0.284396,+0302666,-0140125,0.282507,-0398954,+0614223,0.283325,+0855415,+0379975,20:38:12.691455
0.287435,+0019525,+0622793,0.287562,-8388608,-8388608,0.287632,+0302377,-0140035,0.288122,-0398746,+0614098,0.286111,+0855303,+0379992,20:38:12.691455
0.290685,+0019536,+0623055,0.290799,-8388608,-8388608,0.290868,+0302483,-0140059,0.290931,-0398854,+0614088,0.288897,+0855360,+0380264,20:38:12.759557
0.293930,+0019554,+0622904,0.294044,-8388608,-8388608,0.294105,+0302468,-0140169,0.293770,-0398855,+0614104,0.291685,+0855345,+0380161,20:38:12.759557
0.300439,+0019623,+0623181,0.300574,-8388608,-8388608,0.300642,+0302684,-0140019,0.299387,-0399007,+0614337,0.300092,+0855100,+0380075,20:38:12.759557
0.303714,+0019528,+0623139,0.303875,-8388608,-8388608,0.303935,+0302581,-0140070,0.302198,-0398725,+0614046,0.302927,+0855368,+0379990,20:38:12.759557
0.306961,+0019429,+0623042,0.307168,-8388608,-8388608,0.307226,+0302582,-0140045,0.307813,-0398883,+0614082,0.305714,+0855155,+0380173,20:38:12.759557
0.310207,+0019603,+0623127,0.310405,-8388608,-8388608,0.310465,+0302721,-0139996,0.310623,-0398963,+0613975,0.308504,+0855253,+0380017,20:38:12.759557
0.313453,+0019575,+0623081,0.313643,-8388608,-8388608,0.313759,+0302611,-0139977,0.313512,-0398841,+0614234,0.311295,+0855281,+0379764,20:38:12.759557
0.316698,+0019552,+0622866,0.316926,-8388608,-8388608,0.316995,+0302607,-0140136,0.316319,-0399177,+0614006,0.316867,+0855114,+0380042,20:38:12.759557
0.319944,+0019552,+0622826,0.320167,-8388608,-8388608,0.320231,+0302405,-0140112,0.319131,-0399177,+0614160,0.319657,+0855114,+0379825,20:38:12.759557
0.323191,+0019414,+0622973,0.323405,-8388608,-8388608,0.323465,+0302448,-0140147,0.321938,-0399022,+0614351,0.322443,+0855282,+0380168,20:38:12.759557
0.326435,+0019592,+0622972,0.326684,-8388608,-8388608,0.326742,+0302479,-0140290,0.324744,-0398986,+0614137,0.325230,+0855391,+0379826,20:38:12.759557
0.329702,+0019775,+0622860,0.329920,-8388608,-8388608,0.329979,+0302526,-0139992,0.327551,-0399048,+0613977,0.328018,+0855302,+0379801,20:38:12.759557
0.332946,+0019536,+0622927,0.333159,-8388608,-8388608,0.333276,+0302575,-0140035,0.333217,-0398947,+0614249,0.330808,+0855149,+0379880,20:38:12.759557
0.336191,+0019647,+0622905,0.336442,-8388608,-8388608,0.336512,+0302624,-0140223,0.336030,-0398624,+0613951,0.336383,+0855444,+0379963,20:38:12.759557
0.339456,+0019668,+0623101,0.339680,-8388608,-8388608,0.339747,+0302666,-0140218,0.338842,-0398798,+0614312,0.339169,+0855375,+0380071,20:38:12.759557
0.342702,+0019638,+0622874,0.342917,-8388608,-8388608,0.342982,+0302527,-0140185,0.341652,-0398817,+0614101,0.341957,+0855321,+0379807,20:38:12.759557
0.345947,+0019787,+0622952,0.346194,-8388608,-8388608,0.346253,+0302387,-0140277,0.344458,-0399094,+0614223,0.344743,+0855264,+0379956,20:38:12.857684
0.349217,+0019507,+0622857,0.349434,-8388608,-8388608,0.349510,+0302549,-0140011,0.347267,-0399111,+0613931,0.347531,+0855602,+0379968,20:38:12.857684
0.352492,+0019628,+0623112,0.352690,-8388608,-8388608,0.352756,+0302289,-0140288,0.350157,-0399036,+0614068,0.350324,+0855294,+0379987,20:38:12.857684
0.355740,+0019650,+0622651,0.355959,-8388608,-8388608,0.356018,+0302469,-0140024,0.355835,-0398918,+0614120,0.355901,+0855454,+0379823,20:38:12.857684
0.358985,+0019568,+0622907,0.359200,-8388608,-8388608,0.359259,+0302641,-0140232,0.358646,-0398961,+0614162,0.358711,+0855443,+0380023,20:38:12.857684
0.362231,+0019760,+0622976,0.362436,-8388608,-8388608,0.362495,+0302810,-0140120,0.361459,-0398775,+0613931,0.361517,+0855330,+0380059,20:38:12.857684
0.365477,+0019443,+0622976,0.365788,-8388608,-8388608,0.365847,+0302543,-0140185,0.364266,-0398879,+0614056,0.364325,+0855354,+0380005,20:38:12.857684
0.368814,+0019535,+0622911,0.369025,-8388608,-8388608,0.369084,+0302618,-0140006,0.367075,-0398910,+0614047,0.367134,+0855465,+0379899,20:38:12.857684
0.372059,+0019557,+0623024,0.372264,-8388608,-8388608,0.372322,+0302693,-0140094,0.369889,-0398803,+0614039,0.369948,+0855391,+0380020,20:38:12.857684
0.375305,+0019673,+0622970,0.375501,-8388608,-8388608,0.375677,+0302606,-0140097,0.375617,-0398855,+0614060,0.375559,+0855485,+0379891,20:38:12.857684
0.378553,+0019501,+0622987,0.378739,-8388608,-8388608,0.378911,+0302585,-0140066,0.378451,-0398803,+0614090,0.378382,+0855115,+0380083,20:38:12.857684
0.381798,+0019636,+0622975,0.381978,-8388608,-8388608,0.382146,+0302600,-0139874,0.381256,-0398988,+0614056,0.381177,+0855194,+0380280,20:38:12.857684
0.385045,+0019779,+0622956,0.385215,-8388608,-8388608,0.385414,+0302529,-0139850,0.384062,-0398991,+0614178,0.383963,+0855404,+0380034,20:38:12.857684
0.388292,+0019546,+0622785,0.388453,-8388608,-8388608,0.388652,+0302728,-0140164,0.386894,-0398642,+0614122,0.386749,+0855530,+0380068,20:38:12.857684
0.391538,+0019692,+0622943,0.391694,-8388608,-8388608,0.391888,+0302457,-0140035,0.389753,-0399028,+0614111,0.389542,+0855243,+0380072,20:38:12.857684
0.394783,+0019599,+0622919,0.394932,-8388608,-8388608,0.395172,+0302691,-0140214,0.392560,-0398854,+0614185,0.395114,+0855119,+0380011,20:38:12.857684
0.398030,+0019582,+0623062,0.398231,-8388608,-8388608,0.398446,+0302794,-0140142,0.398171,-0398891,+0614245,0.397902,+0855073,+0379953,20:38:12.857684
0.401275,+0019466,+0622945,0.401469,-8388608,-8388608,0.401681,+0302615,-0140041,0.400977,-0398832,+0614049,0.400697,+0855490,+0380033,20:38:12.857684
0.404542,+0019454,+0622955,0.404718,-8388608,-8388608,0.404942,+0302325,-0139985,0.403787,-0399077,+0614205,0.403489,+0855322,+0379864,20:38:12.857684
0.407790,+0019628,+0623048,0.407957,-8388608,-8388608,0.408179,+0302486,-0140034,0.406619,-0399006,+0614149,0.406277,+0855258,+0380222,20:38:12.857684
0.411033,+0019548,+0622864,0.411193,-8388608,-8388608,0.411421,+0302685,-0139914,0.409469,-0398655,+0614028,0.409080,+0855299,+0380097,20:38:12.857684
0.414278,+0019485,+0622795,0.414430,-8388608,-8388608,0.414656,+0302529,-0140346,0.412278,-0398842,+0614090,0.414716,+0855357,+0379915,20:38:12.929518
0.417573,+0019738,+0622771,0.417667,-8388608,-8388608,0.417953,+0302616,-0140138,0.417893,-0398700,+0614193,0.417507,+0855285,+0379884,20:38:12.929518
0.420829,+0019738,+0623016,0.420909,-8388608,-8388608,0.421211,+0302616,-0139959,0.420762,-0398700,+0614265,0.420341,+0855285,+0380252,20:38:12.929518
0.424077,+0019537,+0623068,0.424148,-8388608,-8388608,0.424446,+0301057,-0140180,0.423573,-0399079,+0614107,0.423151,+0854841,+0380299,20:38:12.929518
0.427326,+0019314,+0623138,0.427445,-8388608,-8388608,0.427682,+0301271,-0139820,0.426380,-0398913,+0613928,0.425940,+0854868,+0380017,20:38:12.929518
0.430572,+0019516,+0622878,0.430690,-8388608,-8388608,0.430943,+0301612,-0139668,0.429187,-0398981,+0614079,0.428779,+0854865,+0379952,20:38:12.929518
0.433817,+0019334,+0623090,0.433930,-8388608,-8388608,0.434178,+0301010,-0139983,0.432033,-0399198,+0614092,0.431572,+0854834,+0380315,20:38:12.929518
0.437067,+0019366,+0623126,0.437218,-8388608,-8388608,0.437435,+0302045,-0139675,0.437652,-0398778,+0614163,0.437153,+0854962,+0380120,20:38:12.929518
0.440316,+0019366,+0622937,0.440461,-8388608,-8388608,0.440673,+0302045,-0139699,0.440524,-0398778,+0613780,0.439981,+0854962,+0380156,20:38:12.929518
0.443608,+0019317,+0622995,0.443701,-8388608,-8388608,0.443908,+0301074,-0139699,0.443329,-0399070,+0613957,0.442784,+0854779,+0380062,20:38:12.929518
0.450113,+0019591,+0622910,0.450179,-8388608,-8388608,0.450420,+0302579,-0140081,0.451800,-0399109,+0614061,0.451201,+0855121,+0380012,20:38:12.929518
0.453364,+0019591,+0622859,0.453477,-8388608,-8388608,0.453658,+0302579,-0140136,0.454612,-0399165,+0613903,0.454030,+0855311,+0379968,20:38:12.929518
0.456624,+0019514,+0623036,0.456716,-8388608,-8388608,0.456893,+0302178,-0140067,0.457465,-0398763,+0614082,0.456819,+0855161,+0379963,20:38:12.929518
0.459903,+0019560,+0622905,0.459961,-8388608,-8388608,0.460128,+0302535,-0140034,0.460279,-0399000,+0614250,0.459615,+0855296,+0379896,20:38:12.929518
0.463147,+0019493,+0623098,0.463206,-8388608,-8388608,0.463362,+0302581,-0140133,0.463084,-0399145,+0614129,0.462403,+0855358,+0380012,20:38:12.929518
0.466392,+0019339,+0622902,0.466452,-8388608,-8388608,0.466641,+0302545,-0140117,0.465891,-0398816,+0614158,0.465189,+0855178,+0379815,20:38:12.929518
0.469662,+0019528,+0622967,0.469722,-8388608,-8388608,0.469876,+0302526,-0140035,0.468698,-0398969,+0614184,0.467977,+0855241,+0379834,20:38:12.929518
0.472909,+0019501,+0622806,0.473026,-8388608,-8388608,0.473113,+0302545,-0140068,0.471554,-0398859,+0614206,0.470773,+0855154,+0380029,20:38:12.929518
0.476153,+0019433,+0623044,0.476264,-8388608,-8388608,0.476405,+0302608,-0140077,0.474370,-0398929,+0613986,0.476347,+0855282,+0379803,20:38:12.929518
0.479426,+0019639,+0623083,0.479504,-8388608,-8388608,0.479644,+0302732,-0140195,0.477179,-0399014,+0614309,0.479138,+0855054,+0380063,20:38:12.929518
0.482671,+0019641,+0622897,0.482743,-8388608,-8388608,0.482879,+0302610,-0139937,0.482801,-0398942,+0613999,0.481926,+0855558,+0379936,20:38:12.929518
0.485919,+0019540,+0622989,0.485979,-8388608,-8388608,0.486164,+0302643,-0140081,0.485605,-0398759,+0613916,0.484712,+0855297,+0379941,20:38:12.958089
0.489187,+0019486,+0622848,0.489275,-8388608,-8388608,0.489398,+0302592,-0140218,0.488414,-0398745,+0613757,0.487498,+0855390,+0379963,20:38:12.958089
