===BEGIN_METADATA===
Test Name: 2026-07-17_105743_01,yyyy-mm-dd_hhmmss_{probe#/nano_id}
Probe ID: Nano_01,Probe Height (m): 0.7850
Note: Amiga Probe Test @ 100 ft/min WITH GASKETS
Test Type: Not Calibration
Stalks: Medium B-IN no tops,Probe: v4.0
Analog-to-Digital Converter: ADS1220,Mode: Turbo,Data Rate: DR_330SPS,Analog Excitation/Reference Voltage: 5.1V +/-2mV
DAQ Microcontroller: Arduino Nano ESP32,Data-stream Connection: Wi-Fi
Number of ICB-Sensors: 3,Sensor Label(s): A B C,Sensor SNs: 101 102 103
ICB-Sensor A's Latest Calibration: 2026-06-16_200149,kA1: 243751.8399144537,dA1: 0.0057726742083075,cA1: 411.7689793854952,kA2: 241958.92725444224,dA2: 0.0476688060397716,cA2: 988.4088682709262
ICB-Sensor B's Latest Calibration: 2026-07-13_144015,kB1: 237232.519645604,dB1: 0.0061295649381598,cB1: 1495.9423580087025,kB2: 244158.5349845135,dB2: 0.0470356649067218,cB2: 907.2925858930683
ICB-Sensor C's Latest Calibration: 2026-07-13_150133,kC1: 240872.98825154183,dC1: 0.0057161409988756,cC1: 1695.839576008264,kC2: 239878.37884814176,dC2: 0.0477211851108758,cC2: 1002.2369412705302
===END_METADATA===
===BEGIN_DATA===
Time_A_sec,Strain_A1_raw,Strain_A2_raw,Time_B_sec,Strain_B1_raw,Strain_B2_raw,Time_C_sec,Strain_C1_raw,Strain_C2_raw,Processed_Time
0.001562,+0715651,+0912615,0.001140,+0402788,+0697097,0.001389,+0259957,+0623181,10:57:45.068338
0.003420,+0715408,+0912425,0.003001,+0402381,+0697256,0.003248,+0259711,+0623170,10:57:45.068404
0.005277,+0715172,+0912680,0.004865,+0402581,+0697201,0.005111,+0259554,+0623043,10:57:45.069482
0.007133,+0715336,+0912463,0.006727,+0402683,+0697075,0.006970,+0259663,+0622974,10:57:45.069510
0.008991,+0715618,+0912384,0.008588,+0402561,+0697243,0.008829,+0259737,+0623083,10:57:45.069533
0.010850,+0715271,+0912527,0.010455,+0402574,+0697335,0.010690,+0259626,+0623193,10:57:45.069554
0.012710,+0715417,+0912259,0.012324,+0402440,+0697168,0.012549,+0259750,+0623431,10:57:45.069574
0.014570,+0715394,+0912513,0.014189,+0402320,+0697340,0.014414,+0260027,+0623233,10:57:45.069593
0.016443,+0715541,+0912439,0.016086,+0402606,+0697714,0.016299,+0259800,+0623119,10:57:45.090988
0.018305,+0715029,+0912573,0.017957,+0401351,+0697868,0.018164,+0259863,+0623363,10:57:45.091043
0.020167,+0715258,+0912564,0.019822,+0402757,+0697278,0.020029,+0259885,+0623165,10:57:45.091073
0.022060,+0715279,+0912481,0.021703,+0402084,+0697309,0.021892,+0259630,+0622923,10:57:45.091744
0.023916,+0715468,+0912357,0.023566,+0402577,+0697457,0.023751,+0259640,+0623283,10:57:45.091775
0.025774,+0715320,+0912763,0.025433,+0402655,+0697081,0.025610,+0259679,+0622889,10:57:45.091796
0.027631,+0715232,+0912531,0.027294,+0401360,+0697044,0.027469,+0259790,+0623140,10:57:45.091815
0.029488,+0715296,+0912150,0.029165,+0402406,+0697109,0.029332,+0259871,+0623260,10:57:45.091833
0.031349,+0715380,+0912361,0.031027,+0400400,+0697318,0.031191,+0259577,+0623288,10:57:45.093674
0.033206,+0715374,+0912204,0.032888,+0402620,+0697599,0.033050,+0259756,+0623513,10:57:45.093764
0.035066,+0715272,+0912585,0.034753,+0401380,+0696885,0.034908,+0259714,+0623141,10:57:45.093788
0.036923,+0715446,+0912578,0.036614,+0402023,+0697456,0.036769,+0259681,+0623315,10:57:45.093821
0.038779,+0715638,+0912445,0.038476,+0401800,+0697922,0.038630,+0259721,+0623269,10:57:45.093842
0.040637,+0715252,+0912349,0.040342,+0401337,+0697266,0.040489,+0259772,+0623157,10:57:45.093862
0.042494,+0715383,+0912695,0.042203,+0402469,+0697120,0.042348,+0259914,+0623180,10:57:45.093880
0.044352,+0715514,+0912245,0.044066,+0402351,+0697160,0.044207,+0259648,+0623148,10:57:45.093913
0.046208,+0715554,+0912429,0.045927,+0401332,+0697247,0.046072,+0259506,+0623209,10:57:45.093930
0.048071,+0715629,+0912557,0.047791,+0401615,+0697364,0.047935,+0259509,+0622949,10:57:45.093948
0.049927,+0715331,+0912519,0.049689,+0402449,+0697148,0.049798,+0259709,+0623178,10:57:45.093968
0.051785,+0715467,+0912616,0.051550,+0402576,+0697249,0.051661,+0259640,+0623303,10:57:45.093986
0.053646,+0715409,+0912431,0.053411,+0402671,+0697131,0.053520,+0259803,+0623197,10:57:45.094590
0.055502,+0715387,+0912629,0.055274,+0402374,+0697062,0.055385,+0259935,+0623051,10:57:45.094618
0.057360,+0715260,+0912422,0.057137,+0402660,+0697231,0.057244,+0259671,+0623115,10:57:45.095080
0.059217,+0715507,+0912498,0.058998,+0402578,+0697341,0.059103,+0259830,+0622975,10:57:45.095166
0.061073,+0715466,+0912472,0.060862,+0402701,+0697416,0.060966,+0259768,+0622985,10:57:45.095187
0.062930,+0715570,+0912258,0.062731,+0402666,+0696919,0.062825,+0259762,+0623334,10:57:45.173163
0.064794,+0715502,+0912811,0.064596,+0402497,+0697179,0.064688,+0259461,+0623351,10:57:45.173194
0.066654,+0715278,+0912526,0.066462,+0402772,+0697276,0.066551,+0259698,+0623080,10:57:45.173214
0.068525,+0715269,+0912242,0.068375,+0402401,+0697142,0.068444,+0259567,+0623124,10:57:45.173233
0.070389,+0715388,+0912566,0.070239,+0402655,+0697118,0.070305,+0259946,+0623237,10:57:45.173255
0.072245,+0715630,+0912603,0.072100,+0402795,+0697290,0.072165,+0259556,+0623124,10:57:45.173273
0.074108,+0715547,+0912519,0.073963,+0402728,+0697219,0.074031,+0259733,+0623279,10:57:45.173293
0.075970,+0715462,+0912413,0.075824,+0402813,+0696764,0.075890,+0259649,+0623028,10:57:45.173314
0.077832,+0715668,+0912344,0.077687,+0402635,+0697002,0.077751,+0259645,+0622846,10:57:45.173333
0.079691,+0715463,+0912298,0.079548,+0402540,+0697192,0.079614,+0259707,+0623080,10:57:45.173358
0.081548,+0715485,+0912619,0.081409,+0402783,+0697015,0.081474,+0259726,+0623066,10:57:45.173375
0.083407,+0715231,+0912583,0.083270,+0402688,+0697201,0.083336,+0259588,+0623118,10:57:45.173394
0.085266,+0715385,+0912552,0.085131,+0402723,+0697130,0.085196,+0259645,+0623225,10:57:45.174398
0.087127,+0715459,+0912454,0.086992,+0402494,+0697126,0.087057,+0259618,+0623180,10:57:45.174427
0.088984,+0715420,+0912551,0.088853,+0402528,+0697440,0.088918,+0259723,+0623204,10:57:45.174450
0.090843,+0715453,+0912300,0.090715,+0402641,+0696991,0.090779,+0259466,+0623208,10:57:45.174468
0.092704,+0715274,+0912435,0.092576,+0402544,+0697155,0.092640,+0259625,+0623138,10:57:45.174494
0.094570,+0715329,+0912723,0.094442,+0402351,+0697020,0.094506,+0259700,+0623331,10:57:45.174516
0.096433,+0715366,+0912518,0.096304,+0402600,+0697016,0.096368,+0259766,+0623249,10:57:45.174536
0.098293,+0715381,+0912567,0.098165,+0402561,+0697306,0.098229,+0259681,+0623161,10:57:45.174557
0.100158,+0715420,+0912532,0.100028,+0402642,+0697056,0.100094,+0259789,+0623241,10:57:45.174577
0.102021,+0715260,+0912505,0.101891,+0402553,+0697178,0.101956,+0259769,+0623246,10:57:45.176037
0.103885,+0715402,+0912513,0.103757,+0402700,+0697018,0.103821,+0259878,+0622999,10:57:45.177138
0.105754,+0715422,+0912380,0.105619,+0402570,+0697178,0.105685,+0259720,+0623169,10:57:45.177751
0.107612,+0715337,+0912435,0.107480,+0402536,+0697103,0.107546,+0259795,+0623291,10:57:45.177811
0.109482,+0715565,+0912618,0.109349,+0402613,+0697096,0.109417,+0259626,+0622945,10:57:45.177842
0.111346,+0715361,+0912384,0.111210,+0402680,+0697087,0.111276,+0259774,+0623112,10:57:45.177863
0.113213,+0715284,+0912783,0.113072,+0402701,+0697100,0.113146,+0259926,+0623165,10:57:45.196188
0.115077,+0715617,+0912436,0.114944,+0402741,+0696832,0.115010,+0259968,+0623386,10:57:45.196225
0.116944,+0715350,+0912660,0.116808,+0402522,+0697045,0.116873,+0259587,+0623178,10:57:45.196243
0.118846,+0715187,+0912696,0.118711,+0402523,+0697486,0.118781,+0259976,+0623173,10:57:45.196262
0.120712,+0715241,+0912564,0.120580,+0401663,+0697201,0.120645,+0259785,+0623144,10:57:45.196280
0.122573,+0715251,+0912686,0.122445,+0401383,+0697311,0.122509,+0259805,+0623329,10:57:45.196298
0.124437,+0715308,+0912677,0.124306,+0402721,+0697175,0.124370,+0259816,+0623234,10:57:45.196827
0.126297,+0715387,+0912540,0.126167,+0401266,+0697331,0.126231,+0259688,+0622856,10:57:45.196857
0.128157,+0715318,+0912372,0.128028,+0402241,+0697167,0.128092,+0259592,+0623155,10:57:45.196878
0.130021,+0715482,+0912363,0.129889,+0401846,+0697564,0.129957,+0259638,+0623139,10:57:45.196897
0.131884,+0715524,+0912578,0.131750,+0402456,+0697365,0.131817,+0259736,+0623181,10:57:45.197306
0.133746,+0715321,+0912690,0.133611,+0401254,+0697186,0.133675,+0259644,+0623171,10:57:45.197329
0.135604,+0715400,+0912579,0.135472,+0402717,+0697614,0.135536,+0259804,+0623037,10:57:45.197607
0.137462,+0715144,+0912396,0.137333,+0401502,+0697327,0.137398,+0259891,+0623139,10:57:45.198044
0.139323,+0715347,+0912609,0.139194,+0401875,+0697073,0.139259,+0259476,+0623083,10:57:45.198407
0.141183,+0715372,+0912675,0.141055,+0401397,+0696974,0.141119,+0259659,+0623002,10:57:45.198968
0.143050,+0715322,+0912248,0.142918,+0401241,+0697200,0.142983,+0259689,+0622879,10:57:45.199017
0.144910,+0715364,+0912893,0.144781,+0402475,+0697390,0.144846,+0259879,+0623364,10:57:45.199052
0.146778,+0715272,+0912588,0.146646,+0402773,+0697404,0.146713,+0259712,+0622974,10:57:45.199081
0.148673,+0715521,+0912415,0.148528,+0401755,+0696867,0.148597,+0259974,+0623229,10:57:45.199109
0.150533,+0715225,+0912355,0.150397,+0402672,+0697180,0.150461,+0259529,+0623283,10:57:45.199660
0.152396,+0715327,+0912397,0.152259,+0401675,+0697181,0.152331,+0259689,+0623012,10:57:45.200224
0.154257,+0715205,+0912547,0.154125,+0402817,+0697090,0.154192,+0259832,+0623295,10:57:45.200273
0.156116,+0715397,+0912671,0.155986,+0402636,+0697319,0.156052,+0259479,+0623234,10:57:45.200311
0.157979,+0715403,+0912416,0.157849,+0402405,+0697256,0.157914,+0259902,+0623167,10:57:45.200922
0.159840,+0715433,+0912779,0.159710,+0402426,+0696961,0.159775,+0259538,+0623284,10:57:45.200971
0.161700,+0715529,+0912527,0.161571,+0402637,+0697213,0.161635,+0259538,+0623101,10:57:45.201002
0.163581,+0715182,+0912716,0.163432,+0402671,+0696967,0.163503,+0259709,+0623035,10:57:45.272617
0.165447,+0715221,+0912529,0.165303,+0402640,+0697128,0.165368,+0259778,+0623221,10:57:45.272635
0.167326,+0715418,+0912415,0.167170,+0402303,+0697320,0.167258,+0259737,+0623022,10:57:45.272659
0.169222,+0715386,+0912509,0.169071,+0402139,+0697083,0.169156,+0259773,+0623156,10:57:45.272899
0.171093,+0715383,+0912412,0.170964,+0402584,+0697131,0.171029,+0259650,+0623267,10:57:45.273126
0.172956,+0715361,+0912699,0.172825,+0402437,+0697201,0.172890,+0259990,+0623377,10:57:45.273141
0.174815,+0715549,+0912473,0.174687,+0402568,+0697071,0.174751,+0259850,+0623238,10:57:45.273152
0.176683,+0715344,+0912522,0.176551,+0402510,+0697201,0.176616,+0259596,+0622920,10:57:45.273164
0.178541,+0715532,+0912455,0.178412,+0402558,+0697031,0.178477,+0259746,+0623168,10:57:45.273427
0.180411,+0715627,+0912438,0.180279,+0402508,+0697210,0.180346,+0259671,+0623050,10:57:45.273442
0.182274,+0715517,+0912591,0.182141,+0402538,+0697208,0.182206,+0259725,+0623540,10:57:45.273453
0.184138,+0715411,+0912562,0.184010,+0402625,+0697256,0.184074,+0259610,+0623130,10:57:45.273463
0.186007,+0715374,+0912575,0.185873,+0402697,+0696934,0.185938,+0259731,+0623156,10:57:45.273474
0.187867,+0715398,+0912751,0.187734,+0402646,+0697179,0.187799,+0260021,+0623155,10:57:45.273484
0.189735,+0715314,+0912608,0.189603,+0402531,+0696954,0.189670,+0259627,+0623339,10:57:45.273810
0.191598,+0715556,+0912517,0.191464,+0402471,+0697352,0.191529,+0259683,+0623064,10:57:45.273825
0.193462,+0715370,+0912597,0.193334,+0402340,+0696928,0.193398,+0259697,+0623197,10:57:45.273841
0.195331,+0715646,+0912543,0.195196,+0402670,+0697171,0.195263,+0259793,+0623124,10:57:45.273854
0.197189,+0715613,+0912494,0.197057,+0402745,+0697008,0.197121,+0259598,+0623156,10:57:45.273869
0.199059,+0715644,+0912582,0.198928,+0402392,+0697437,0.198995,+0259772,+0623236,10:57:45.274178
0.200922,+0715452,+0912439,0.200791,+0402553,+0697055,0.200855,+0259289,+0623157,10:57:45.274193
0.202786,+0715571,+0912711,0.202658,+0402792,+0696867,0.202722,+0259674,+0623051,10:57:45.274204
0.204655,+0715275,+0912284,0.204519,+0402621,+0697197,0.204586,+0259711,+0622888,10:57:45.274216
0.206513,+0715475,+0912484,0.206384,+0402634,+0697414,0.206449,+0259819,+0623075,10:57:45.274225
0.208383,+0715554,+0912555,0.208251,+0402518,+0697215,0.208318,+0259744,+0623001,10:57:45.274235
0.210246,+0715400,+0912608,0.210112,+0402560,+0697312,0.210179,+0259726,+0623251,10:57:45.274245
0.212107,+0715522,+0912479,0.211973,+0402515,+0697078,0.212043,+0259704,+0623205,10:57:45.274480
0.213978,+0715595,+0912517,0.213844,+0402428,+0697332,0.213913,+0259712,+0623164,10:57:45.288409
0.215841,+0715363,+0912596,0.215710,+0402562,+0697095,0.215776,+0259661,+0623260,10:57:45.288423
0.217754,+0715365,+0912564,0.217582,+0402635,+0697276,0.217688,+0259645,+0623208,10:57:45.288432
0.219624,+0715195,+0912439,0.219492,+0401456,+0697660,0.219558,+0259909,+0623109,10:57:45.288441
0.221485,+0715420,+0912459,0.221355,+0401281,+0697283,0.221420,+0259797,+0623288,10:57:45.288450
0.223347,+0715427,+0912549,0.223216,+0401523,+0697258,0.223282,+0259841,+0623052,10:57:45.288458
0.225208,+0715429,+0912594,0.225077,+0402667,+0697474,0.225142,+0259504,+0623147,10:57:45.289172
0.227068,+0715334,+0912485,0.226938,+0402652,+0697425,0.227003,+0259645,+0623293,10:57:45.289185
0.228933,+0715278,+0912649,0.228801,+0401786,+0697136,0.228868,+0259814,+0623046,10:57:45.289194
0.230792,+0715171,+0912577,0.230662,+0402407,+0697370,0.230727,+0259714,+0623067,10:57:45.289203
0.232652,+0715346,+0912419,0.232523,+0401841,+0697610,0.232587,+0259939,+0623057,10:57:45.289211
0.234513,+0715223,+0912662,0.234384,+0401687,+0697120,0.234448,+0259716,+0623116,10:57:45.289219
0.236374,+0715266,+0912641,0.236245,+0402351,+0697515,0.236310,+0259635,+0623463,10:57:45.289227
0.238235,+0715546,+0912548,0.238106,+0402696,+0697087,0.238171,+0259708,+0623163,10:57:45.289235
0.240098,+0715295,+0912289,0.239969,+0401477,+0697198,0.240034,+0259718,+0623200,10:57:45.289491
0.241963,+0715118,+0912572,0.241830,+0401963,+0697227,0.241895,+0259752,+0623375,10:57:45.289503
0.243820,+0715495,+0912645,0.243691,+0401452,+0697451,0.243756,+0259627,+0623194,10:57:45.289512
0.245685,+0715658,+0912449,0.245556,+0401444,+0697143,0.245621,+0259656,+0623149,10:57:45.289520
0.247546,+0715555,+0912534,0.247418,+0402623,+0697177,0.247482,+0259981,+0623413,10:57:45.289528
0.249408,+0715283,+0912306,0.249279,+0402417,+0697355,0.249343,+0260083,+0623269,10:57:45.289538
0.251276,+0715302,+0912579,0.251140,+0402546,+0697504,0.251206,+0259834,+0623189,10:57:45.289860
0.253139,+0715512,+0912638,0.253005,+0401886,+0697140,0.253069,+0259668,+0623301,10:57:45.289873
