===BEGIN_METADATA===
Test Name: 2026-07-17_105048_01,yyyy-mm-dd_hhmmss_{probe#/nano_id}
Probe ID: Nano_01,Probe Height (m): 0.7850
Note: Amiga Probe Test @ 25 ft/min WITH GASKETS
Test Type: Not Calibration
Stalks: Medium B-IN no tops,Probe: v4.0
Analog-to-Digital Converter: ADS1220,Mode: Turbo,Data Rate: DR_330SPS,Analog Excitation/Reference Voltage: 5.1V +/-2mV
DAQ Microcontroller: Arduino Nano ESP32,Data-stream Connection: Wi-Fi
Number of ICB-Sensors: 3,Sensor Label(s): A B C,Sensor SNs: 101 102 103
ICB-Sensor A's Latest Calibration: 2026-06-16_200149,kA1: 243751.8399144537,dA1: 0.0057726742083075,cA1: 411.7689793854952,kA2: 241958.92725444224,dA2: 0.0476688060397716,cA2: 988.4088682709262
ICB-Sensor B's Latest Calibration: 2026-07-13_144015,kB1: 237232.519645604,dB1: 0.0061295649381598,cB1: 1495.9423580087025,kB2: 244158.5349845135,dB2: 0.0470356649067218,cB2: 907.2925858930683
ICB-Sensor C's Latest Calibration: 2026-07-13_150133,kC1: 240872.98825154183,dC1: 0.0057161409988756,cC1: 1695.839576008264,kC2: 239878.37884814176,dC2: 0.0477211851108758,cC2: 1002.2369412705302
===END_METADATA===
===BEGIN_DATA===
Time_A_sec,Strain_A1_raw,Strain_A2_raw,Time_B_sec,Strain_B1_raw,Strain_B2_raw,Time_C_sec,Strain_C1_raw,Strain_C2_raw,Processed_Time
0.001534,+0720102,+0918629,0.001107,+0384846,+0708053,0.001341,+0262872,+0627741,10:50:53.311697
0.003391,+0719952,+0918371,0.002968,+0384567,+0707807,0.003201,+0262789,+0627487,10:50:53.311731
0.005251,+0719641,+0918688,0.004833,+0385052,+0707715,0.005060,+0262622,+0627867,10:50:53.311749
0.007107,+0719760,+0918697,0.006694,+0384940,+0707715,0.006925,+0262569,+0627561,10:50:53.311763
0.008964,+0719596,+0918707,0.008557,+0385290,+0707856,0.008784,+0262668,+0627330,10:50:53.311777
0.010824,+0719632,+0918734,0.010418,+0385099,+0707854,0.010643,+0262389,+0627307,10:50:53.311791
0.012684,+0719620,+0918596,0.012308,+0384975,+0707784,0.012510,+0262308,+0627639,10:50:53.311803
0.014545,+0719810,+0918912,0.014174,+0384873,+0708107,0.014372,+0262792,+0627882,10:50:53.311816
0.016411,+0719811,+0918450,0.016085,+0384509,+0708260,0.016253,+0262537,+0627808,10:50:53.336757
0.018271,+0719792,+0918419,0.017952,+0383187,+0708311,0.018116,+0262654,+0627676,10:50:53.336809
0.020131,+0719944,+0918634,0.019823,+0383710,+0707678,0.019979,+0262465,+0627548,10:50:53.336820
0.021994,+0719667,+0918680,0.021689,+0384701,+0708027,0.021840,+0262332,+0627770,10:50:53.336831
0.023856,+0719797,+0918710,0.023599,+0383795,+0708161,0.023703,+0262827,+0627465,10:50:53.336841
0.025712,+0719833,+0918636,0.025462,+0385345,+0707375,0.025572,+0262582,+0627576,10:50:53.337417
0.027569,+0719722,+0918590,0.027325,+0384177,+0707990,0.027431,+0262322,+0627511,10:50:53.337430
0.029426,+0719713,+0918576,0.029186,+0383935,+0708139,0.029291,+0262633,+0627366,10:50:53.337440
0.031283,+0719757,+0918578,0.031049,+0383812,+0708027,0.031155,+0262344,+0627781,10:50:53.337449
0.033144,+0719693,+0918574,0.032910,+0384359,+0707888,0.033014,+0262850,+0627608,10:50:53.337458
0.035000,+0719952,+0918569,0.034773,+0384597,+0707984,0.034875,+0262612,+0627808,10:50:53.337468
0.036860,+0719722,+0918830,0.036639,+0383976,+0707871,0.036736,+0262681,+0627688,10:50:53.337478
0.038717,+0719704,+0918616,0.038501,+0384914,+0708020,0.038595,+0262540,+0627539,10:50:53.337722
0.040573,+0719528,+0918849,0.040362,+0383990,+0707753,0.040457,+0262478,+0627414,10:50:53.338211
0.042429,+0719710,+0918804,0.042223,+0384186,+0707503,0.042316,+0262481,+0627554,10:50:53.338227
0.044289,+0719974,+0918514,0.044084,+0385032,+0708224,0.044177,+0262586,+0627594,10:50:53.338237
0.046146,+0719649,+0918610,0.045953,+0384084,+0707811,0.046036,+0262344,+0627520,10:50:53.338246
0.048002,+0719505,+0918516,0.047814,+0384355,+0707878,0.047897,+0262674,+0627687,10:50:53.338256
0.049865,+0719655,+0918614,0.049723,+0384584,+0707792,0.049790,+0262670,+0628034,10:50:53.339173
0.051724,+0720022,+0918486,0.051589,+0384867,+0707911,0.051653,+0262658,+0627720,10:50:53.339190
0.053585,+0720030,+0918669,0.053452,+0384650,+0707778,0.053516,+0262555,+0627609,10:50:53.339211
0.055449,+0719840,+0918557,0.055313,+0384903,+0707842,0.055377,+0262448,+0627528,10:50:53.339221
0.057307,+0719856,+0918416,0.057176,+0385213,+0707818,0.057241,+0262666,+0627439,10:50:53.339604
0.059167,+0719827,+0918609,0.059039,+0384999,+0707488,0.059103,+0262456,+0627440,10:50:53.339620
0.061029,+0719891,+0918524,0.060900,+0385326,+0707852,0.060965,+0262563,+0627672,10:50:53.339630
0.062891,+0719776,+0918749,0.062763,+0385022,+0707844,0.062827,+0262518,+0627823,10:50:53.339640
0.064752,+0720024,+0918671,0.064624,+0385029,+0707633,0.064688,+0262405,+0627921,10:50:53.339650
0.066619,+0719606,+0918393,0.066485,+0384834,+0707804,0.066550,+0262817,+0627852,10:50:53.413531
0.068486,+0719969,+0918656,0.068356,+0384649,+0707910,0.068421,+0262600,+0627849,10:50:53.413558
0.070351,+0719994,+0918481,0.070221,+0384895,+0707782,0.070287,+0262612,+0627588,10:50:53.413994
0.072256,+0719961,+0918567,0.072115,+0384908,+0707975,0.072186,+0262469,+0627423,10:50:53.414020
0.074116,+0719683,+0918538,0.073983,+0384951,+0707672,0.074050,+0262710,+0627376,10:50:53.414038
0.075982,+0719776,+0918514,0.075850,+0385212,+0707712,0.075916,+0262518,+0627416,10:50:53.414057
0.077845,+0719508,+0918807,0.077711,+0385195,+0707899,0.077775,+0262406,+0627672,10:50:53.414075
0.079707,+0719738,+0918586,0.079574,+0384874,+0707895,0.079643,+0262499,+0627831,10:50:53.415558
0.081575,+0719853,+0918178,0.081439,+0384497,+0707810,0.081510,+0262374,+0627657,10:50:53.415586
0.083435,+0719729,+0918633,0.083300,+0384688,+0708113,0.083371,+0262677,+0627656,10:50:53.416125
0.085304,+0720042,+0918319,0.085163,+0384690,+0707785,0.085236,+0262796,+0627562,10:50:53.416152
0.087166,+0719763,+0918646,0.087024,+0385081,+0707728,0.087099,+0262668,+0627640,10:50:53.416172
0.089022,+0719768,+0918560,0.088885,+0384978,+0707857,0.088958,+0262689,+0627437,10:50:53.416718
0.090885,+0719681,+0918374,0.090748,+0385073,+0707784,0.090819,+0262568,+0627477,10:50:53.417971
0.092743,+0719664,+0918493,0.092609,+0384998,+0707717,0.092678,+0262672,+0627697,10:50:53.417998
0.094606,+0719667,+0918323,0.094475,+0385067,+0707937,0.094539,+0262534,+0627451,10:50:53.418024
0.096466,+0719883,+0918980,0.096336,+0385116,+0707676,0.096401,+0262440,+0627911,10:50:53.418042
0.098326,+0720012,+0918426,0.098197,+0384700,+0707752,0.098261,+0262833,+0627628,10:50:53.418060
0.100186,+0719922,+0918517,0.100058,+0384931,+0707831,0.100122,+0262398,+0627719,10:50:53.418079
0.102050,+0719881,+0918816,0.101919,+0384858,+0708082,0.101985,+0263045,+0627696,10:50:53.418099
0.103912,+0719927,+0918824,0.103782,+0384742,+0707710,0.103847,+0262547,+0627463,10:50:53.418119
0.105773,+0719763,+0918743,0.105643,+0384989,+0708042,0.105708,+0262747,+0627691,10:50:53.418137
0.107633,+0719692,+0918713,0.107504,+0385241,+0707854,0.107568,+0262751,+0627593,10:50:53.418160
0.109494,+0719655,+0918625,0.109365,+0385208,+0707972,0.109429,+0262767,+0627458,10:50:53.418861
0.111359,+0719729,+0918785,0.111231,+0385015,+0707679,0.111295,+0262508,+0627696,10:50:53.418902
0.113222,+0719676,+0918708,0.113093,+0384942,+0707748,0.113157,+0262561,+0627658,10:50:53.418935
0.115083,+0719776,+0918408,0.114954,+0384678,+0707970,0.115018,+0262489,+0627663,10:50:53.418965
0.116958,+0719839,+0918666,0.116816,+0384683,+0707913,0.116893,+0262915,+0627894,10:50:53.436032
0.118826,+0720063,+0918617,0.118696,+0384996,+0708013,0.118761,+0262865,+0627947,10:50:53.436078
0.120689,+0719993,+0918646,0.120559,+0385129,+0707848,0.120625,+0262600,+0627566,10:50:53.436715
0.122608,+0719924,+0918443,0.122465,+0385034,+0707954,0.122543,+0262668,+0627256,10:50:53.436761
0.124475,+0719459,+0918519,0.124337,+0384238,+0708335,0.124403,+0262663,+0627533,10:50:53.437266
0.126335,+0719785,+0918660,0.126207,+0385022,+0707873,0.126271,+0262618,+0627562,10:50:53.437738
0.128204,+0719385,+0918429,0.128069,+0383834,+0707858,0.128135,+0262660,+0627613,10:50:53.437767
0.130061,+0719864,+0918584,0.129930,+0383990,+0707838,0.129995,+0262715,+0627831,10:50:53.437787
0.131932,+0719524,+0918534,0.131799,+0384701,+0707779,0.131867,+0262857,+0627725,10:50:53.437806
0.133795,+0719595,+0918448,0.133660,+0383750,+0707804,0.133728,+0262531,+0627684,10:50:53.437825
0.135659,+0719901,+0918611,0.135531,+0383944,+0708000,0.135595,+0262548,+0627487,10:50:53.437844
0.137529,+0719903,+0918572,0.137395,+0383342,+0707769,0.137459,+0262710,+0627694,10:50:53.438206
