===BEGIN_METADATA===
Test Name: 2026-07-17_104944_01,yyyy-mm-dd_hhmmss_{probe#/nano_id}
Probe ID: Nano_01,Probe Height (m): 0.7850
Note: Amiga Probe Test @ 25 ft/min WITH GASKETS
Test Type: Not Calibration
Stalks: Medium B-IN no tops,Probe: v4.0
Analog-to-Digital Converter: ADS1220,Mode: Turbo,Data Rate: DR_330SPS,Analog Excitation/Reference Voltage: 5.1V +/-2mV
DAQ Microcontroller: Arduino Nano ESP32,Data-stream Connection: Wi-Fi
Number of ICB-Sensors: 3,Sensor Label(s): A B C,Sensor SNs: 101 102 103
ICB-Sensor A's Latest Calibration: 2026-06-16_200149,kA1: 243751.8399144537,dA1: 0.0057726742083075,cA1: 411.7689793854952,kA2: 241958.92725444224,dA2: 0.0476688060397716,cA2: 988.4088682709262
ICB-Sensor B's Latest Calibration: 2026-07-13_144015,kB1: 237232.519645604,dB1: 0.0061295649381598,cB1: 1495.9423580087025,kB2: 244158.5349845135,dB2: 0.0470356649067218,cB2: 907.2925858930683
ICB-Sensor C's Latest Calibration: 2026-07-13_150133,kC1: 240872.98825154183,dC1: 0.0057161409988756,cC1: 1695.839576008264,kC2: 239878.37884814176,dC2: 0.0477211851108758,cC2: 1002.2369412705302
===END_METADATA===
===BEGIN_DATA===
Time_A_sec,Strain_A1_raw,Strain_A2_raw,Time_B_sec,Strain_B1_raw,Strain_B2_raw,Time_C_sec,Strain_C1_raw,Strain_C2_raw,Processed_Time
0.001587,+0723657,+0920670,0.001164,+0379530,+0701201,0.001403,+0263510,+0629014,10:49:45.625768
0.003443,+0723516,+0920998,0.003025,+0379536,+0700959,0.003262,+0263531,+0629086,10:49:45.625798
0.005301,+0723771,+0920710,0.004888,+0379640,+0701254,0.005121,+0263542,+0628924,10:49:45.625816
0.007158,+0723982,+0920891,0.006749,+0379466,+0701126,0.006988,+0263568,+0629048,10:49:45.625830
0.009014,+0723781,+0920847,0.008610,+0379506,+0701192,0.008847,+0263585,+0629071,10:49:45.626496
0.010874,+0723925,+0921012,0.010471,+0379476,+0701162,0.010705,+0263508,+0629089,10:49:45.635292
0.012735,+0723777,+0920781,0.012336,+0379441,+0701237,0.012568,+0263554,+0629016,10:49:45.635327
0.014595,+0723675,+0920822,0.014199,+0379628,+0700984,0.014438,+0263351,+0629131,10:49:45.635351
0.016461,+0723771,+0920941,0.016094,+0379192,+0701748,0.016316,+0263516,+0629058,10:49:45.635376
0.018317,+0723721,+0921096,0.017957,+0378736,+0701167,0.018175,+0263399,+0628977,10:49:45.635843
0.020174,+0723624,+0920724,0.019818,+0378246,+0701614,0.020033,+0263544,+0629050,10:49:45.635863
0.022030,+0723464,+0920999,0.021679,+0379508,+0701485,0.021893,+0263502,+0628925,10:49:45.635880
0.023892,+0723592,+0920935,0.023544,+0379335,+0701167,0.023752,+0263555,+0628974,10:49:45.636165
0.025749,+0723438,+0920917,0.025405,+0379403,+0701254,0.025615,+0263440,+0629208,10:49:45.636185
0.027607,+0723535,+0920873,0.027270,+0379655,+0701186,0.027474,+0263369,+0628933,10:49:45.685774
0.029471,+0723641,+0920721,0.029143,+0379294,+0701250,0.029335,+0263325,+0628882,10:49:45.685801
0.031331,+0723807,+0920670,0.031008,+0379626,+0701140,0.031196,+0263379,+0628998,10:49:45.685819
0.033194,+0723666,+0920873,0.032887,+0379289,+0700962,0.033067,+0263573,+0629023,10:49:45.685833
0.035054,+0723548,+0920607,0.034796,+0379258,+0701251,0.034946,+0263464,+0629003,10:49:45.685848
0.036910,+0723638,+0920507,0.036661,+0379444,+0701219,0.036804,+0263611,+0628974,10:49:45.685865
0.038767,+0723629,+0920368,0.038522,+0379691,+0701089,0.038663,+0263571,+0628995,10:49:45.685879
0.040627,+0723698,+0921060,0.040384,+0379438,+0701249,0.040524,+0263537,+0628686,10:49:45.685895
0.042483,+0723755,+0920610,0.042245,+0379575,+0701435,0.042383,+0263502,+0629024,10:49:45.685905
0.044340,+0723867,+0920660,0.044106,+0379646,+0701298,0.044242,+0263284,+0628945,10:49:45.685916
0.046198,+0723765,+0920676,0.045967,+0379513,+0701032,0.046101,+0263408,+0628844,10:49:45.685927
0.048054,+0723745,+0920697,0.047828,+0379552,+0701189,0.047962,+0263446,+0629013,10:49:45.685948
0.049910,+0723686,+0920622,0.049688,+0379751,+0701181,0.049821,+0263264,+0629057,10:49:45.686633
0.051769,+0723727,+0920931,0.051550,+0379328,+0701135,0.051686,+0263552,+0628949,10:49:45.686651
0.053627,+0723528,+0920973,0.053411,+0379301,+0701038,0.053545,+0263358,+0629295,10:49:45.686663
0.055483,+0723730,+0920731,0.055282,+0379465,+0701218,0.055404,+0263502,+0629021,10:49:45.686722
0.057342,+0723548,+0921006,0.057143,+0379265,+0701200,0.057269,+0263547,+0628934,10:49:45.686734
0.059200,+0723426,+0920600,0.059012,+0379446,+0701347,0.059128,+0263300,+0628752,10:49:45.686745
0.061059,+0723792,+0920841,0.060873,+0379311,+0701345,0.060987,+0263630,+0629149,10:49:45.686756
0.062918,+0723597,+0921063,0.062734,+0379581,+0701186,0.062848,+0263439,+0629018,10:49:45.686768
0.064777,+0723842,+0920896,0.064605,+0379651,+0701232,0.064706,+0263240,+0629243,10:49:45.686781
0.066635,+0723780,+0921004,0.066466,+0379261,+0701153,0.066565,+0263547,+0629117,10:49:45.686794
0.068496,+0723720,+0920714,0.068336,+0379544,+0701063,0.068424,+0263154,+0628885,10:49:45.686821
0.070353,+0723730,+0920642,0.070198,+0379735,+0701210,0.070287,+0263631,+0629055,10:49:45.686838
0.072211,+0723653,+0920579,0.072059,+0379356,+0701368,0.072146,+0263577,+0628876,10:49:45.686852
0.074075,+0723763,+0920655,0.073928,+0379745,+0701425,0.074010,+0263320,+0628850,10:49:45.686866
0.075936,+0723739,+0920700,0.075791,+0379548,+0701179,0.075870,+0263489,+0628912,10:49:45.686883
0.077799,+0723703,+0920617,0.077660,+0379694,+0701081,0.077732,+0263295,+0629026,10:49:45.738611
0.079662,+0723742,+0920740,0.079531,+0379464,+0701258,0.079597,+0263532,+0629086,10:49:45.738641
0.081527,+0723650,+0920914,0.081396,+0379377,+0701287,0.081462,+0263421,+0628920,10:49:45.738659
0.083445,+0723794,+0920615,0.083301,+0379321,+0701168,0.083380,+0263254,+0629017,10:49:45.738677
0.085310,+0723640,+0920732,0.085172,+0379584,+0701089,0.085245,+0263533,+0628870,10:49:45.738697
0.087170,+0723536,+0920521,0.087033,+0379239,+0701095,0.087104,+0263263,+0629196,10:49:45.738720
0.089038,+0723776,+0920929,0.088897,+0379410,+0701297,0.088970,+0263613,+0628916,10:49:45.738743
0.090902,+0723847,+0920516,0.090758,+0379496,+0701118,0.090833,+0263485,+0628956,10:49:45.738760
0.092761,+0723508,+0920745,0.092619,+0379698,+0701219,0.092697,+0263420,+0628948,10:49:45.738777
0.094630,+0723614,+0920969,0.094482,+0379323,+0701194,0.094565,+0263427,+0628979,10:49:45.738794
0.096491,+0723818,+0920879,0.096343,+0379716,+0701166,0.096424,+0263437,+0628920,10:49:45.738810
0.098355,+0723846,+0920785,0.098206,+0379557,+0701124,0.098283,+0263522,+0628983,10:49:45.739389
0.100214,+0723865,+0920960,0.100067,+0379479,+0701202,0.100144,+0263336,+0629087,10:49:45.739416
0.102072,+0723782,+0921025,0.101928,+0379676,+0700988,0.102008,+0263432,+0629158,10:49:45.740279
0.103939,+0723928,+0920882,0.103791,+0379375,+0701216,0.103872,+0263350,+0629146,10:49:45.740302
0.105797,+0723560,+0920841,0.105652,+0379279,+0701390,0.105731,+0263455,+0628984,10:49:45.740319
0.107656,+0723771,+0920797,0.107513,+0379409,+0701303,0.107592,+0263613,+0629262,10:49:45.741729
0.109517,+0723366,+0920791,0.109374,+0379236,+0701047,0.109453,+0263637,+0629127,10:49:45.741756
0.111378,+0723735,+0920906,0.111235,+0379645,+0700959,0.111313,+0263208,+0628878,10:49:45.741775
0.113239,+0723861,+0920706,0.113096,+0379334,+0701277,0.113175,+0263504,+0628834,10:49:45.741793
0.115099,+0723683,+0920789,0.114960,+0379442,+0701075,0.115035,+0263523,+0629067,10:49:45.741810
0.116961,+0723714,+0920783,0.116822,+0379629,+0700872,0.116896,+0263622,+0628934,10:49:45.741827
0.118820,+0723605,+0920951,0.118683,+0379444,+0701235,0.118755,+0263178,+0629063,10:49:45.741845
0.120681,+0723833,+0920715,0.120548,+0379557,+0701208,0.120617,+0263381,+0629210,10:49:45.741862
0.122546,+0723738,+0920696,0.122409,+0379482,+0701254,0.122476,+0263624,+0628928,10:49:45.742352
0.124408,+0723872,+0920871,0.124280,+0379626,+0701127,0.124344,+0263491,+0628840,10:49:45.742378
0.126277,+0723676,+0920974,0.126142,+0379348,+0701084,0.126209,+0263545,+0628916,10:49:45.742715
0.128146,+0723725,+0920650,0.128003,+0379496,+0701348,0.128078,+0263449,+0629087,10:49:45.785240
0.130015,+0723808,+0920961,0.129884,+0379438,+0701181,0.129950,+0263280,+0628939,10:49:45.785260
0.131881,+0723695,+0920764,0.131749,+0379576,+0701118,0.131814,+0263455,+0628960,10:49:45.785267
0.133782,+0723577,+0920782,0.133654,+0379533,+0701192,0.133718,+0263528,+0629153,10:49:45.785274
0.135694,+0723611,+0920992,0.135522,+0379066,+0701422,0.135629,+0263569,+0629276,10:49:45.785283
0.137556,+0723557,+0920999,0.137427,+0379130,+0701183,0.137491,+0263211,+0629078,10:49:45.785289
0.139417,+0723552,+0920852,0.139289,+0379500,+0701136,0.139353,+0263426,+0628984,10:49:45.785297
0.141279,+0723559,+0921008,0.141150,+0379676,+0701133,0.141214,+0263227,+0629196,10:49:45.785306
0.143140,+0723415,+0920878,0.143011,+0379660,+0701031,0.143075,+0263387,+0628959,10:49:45.785315
0.145005,+0723663,+0920779,0.144872,+0379576,+0701049,0.144941,+0263573,+0629019,10:49:45.785610
0.146869,+0723963,+0920681,0.146735,+0379348,+0701309,0.146801,+0263332,+0628940,10:49:45.785805
0.148726,+0723733,+0920704,0.148598,+0379312,+0701435,0.148662,+0263390,+0629027,10:49:45.785822
0.150588,+0723722,+0920751,0.150459,+0379418,+0701235,0.150523,+0263450,+0628919,10:49:45.786424
0.152449,+0723519,+0920717,0.152320,+0379517,+0701252,0.152384,+0263618,+0629181,10:49:45.786435
0.154314,+0723760,+0920933,0.154181,+0379517,+0701027,0.154249,+0263505,+0628956,10:49:45.786443
0.156178,+0723582,+0920984,0.156042,+0379446,+0701315,0.156110,+0263331,+0629062,10:49:45.786651
0.158041,+0723825,+0920588,0.157913,+0379494,+0701121,0.157977,+0263416,+0628880,10:49:45.786661
0.159910,+0723858,+0920678,0.159774,+0379621,+0701162,0.159842,+0263547,+0629228,10:49:45.786783
0.161767,+0723457,+0920773,0.161635,+0379523,+0701008,0.161700,+0263351,+0629241,10:49:45.786794
0.163638,+0723778,+0920672,0.163506,+0379259,+0701127,0.163573,+0263417,+0629293,10:49:45.786967
0.165504,+0723652,+0920739,0.165367,+0379506,+0700903,0.165432,+0263605,+0629204,10:49:45.787137
0.167365,+0723492,+0920905,0.167237,+0379213,+0701387,0.167301,+0263381,+0629187,10:49:45.787145
0.169234,+0723711,+0920997,0.169099,+0379615,+0701177,0.169166,+0263534,+0628978,10:49:45.787152
0.171092,+0723417,+0920762,0.170961,+0379532,+0701156,0.171025,+0263365,+0628870,10:49:45.787158
0.172962,+0723631,+0920473,0.172830,+0379354,+0701104,0.172897,+0263540,+0629017,10:49:45.787164
0.174825,+0723544,+0920877,0.174691,+0379503,+0700995,0.174757,+0263267,+0629320,10:49:45.787171
0.176689,+0723869,+0920617,0.176561,+0379552,+0701332,0.176625,+0263549,+0629128,10:49:45.787599
0.178558,+0723760,+0920939,0.178423,+0379549,+0701201,0.178491,+0263279,+0629043,10:49:45.838855
0.180418,+0723514,+0921028,0.180288,+0379526,+0701073,0.180353,+0263321,+0628958,10:49:45.838869
0.182312,+0723803,+0920527,0.182153,+0379744,+0701045,0.182240,+0263401,+0628951,10:49:45.838879
0.184178,+0723651,+0920925,0.184050,+0378852,+0701112,0.184114,+0263392,+0628919,10:49:45.838887
0.186062,+0723751,+0920628,0.185933,+0379401,+0701171,0.185997,+0263315,+0629254,10:49:45.838893
0.187928,+0723766,+0920661,0.187796,+0379649,+0701043,0.187863,+0263424,+0628877,10:49:45.838900
0.189791,+0723874,+0920909,0.189657,+0379337,+0701133,0.189724,+0263625,+0629013,10:49:45.838906
0.191647,+0723747,+0920811,0.191518,+0379457,+0701161,0.191582,+0263492,+0629358,10:49:45.838912
0.193508,+0723904,+0920556,0.193379,+0379582,+0701217,0.193443,+0263477,+0628870,10:49:45.839243
0.195369,+0723793,+0920579,0.195240,+0379457,+0701059,0.195304,+0263453,+0628812,10:49:45.839251
0.197232,+0723627,+0920549,0.197103,+0379562,+0701330,0.197167,+0263273,+0629177,10:49:45.839866
0.199093,+0723645,+0920564,0.198964,+0379417,+0701240,0.199028,+0263349,+0629178,10:49:45.839875
0.200954,+0723901,+0920734,0.200825,+0379609,+0701071,0.200890,+0263527,+0628819,10:49:45.839982
0.202815,+0723928,+0920621,0.202686,+0379423,+0701135,0.202751,+0263593,+0629066,10:49:45.839991
0.204676,+0723656,+0921052,0.204547,+0379782,+0701297,0.204612,+0263402,+0629086,10:49:45.840161
0.206539,+0723558,+0920676,0.206410,+0379438,+0701155,0.206475,+0263563,+0628680,10:49:45.840172
0.208402,+0723642,+0920957,0.208271,+0379305,+0700941,0.208337,+0263566,+0629123,10:49:45.840180
0.210263,+0723665,+0920510,0.210134,+0379549,+0701167,0.210199,+0263344,+0628967,10:49:45.840186
0.212124,+0723650,+0920905,0.211995,+0379531,+0701342,0.212060,+0263513,+0629040,10:49:45.840193
0.213986,+0723779,+0920807,0.213857,+0379418,+0701203,0.213921,+0263590,+0629045,10:49:45.840209
0.215854,+0723447,+0920721,0.215718,+0379528,+0700980,0.215785,+0263501,+0629246,10:49:45.840216
0.217711,+0723773,+0920743,0.217579,+0379669,+0700972,0.217644,+0263586,+0629072,10:49:45.840549
0.219582,+0723609,+0920966,0.219450,+0379623,+0701258,0.219517,+0263426,+0629010,10:49:45.840591
0.221446,+0723692,+0920943,0.221311,+0379304,+0701521,0.221382,+0263394,+0628856,10:49:45.840625
0.223309,+0723239,+0920716,0.223181,+0379655,+0701295,0.223245,+0263222,+0629051,10:49:45.840656
0.225179,+0723542,+0920576,0.225043,+0379609,+0701242,0.225110,+0263302,+0628935,10:49:45.840695
0.227037,+0723836,+0920919,0.226904,+0379298,+0700909,0.226968,+0263564,+0628943,10:49:45.840732
0.228906,+0723558,+0920881,0.228771,+0379429,+0701083,0.228840,+0263387,+0628828,10:49:45.885337
0.230779,+0723426,+0920914,0.230636,+0379449,+0701104,0.230714,+0263333,+0628982,10:49:45.885356
0.232680,+0723828,+0920870,0.232521,+0379600,+0701246,0.232615,+0263544,+0628824,10:49:45.885377
0.234567,+0723618,+0920961,0.234435,+0379702,+0701300,0.234502,+0263589,+0629017,10:49:45.885389
0.236431,+0723624,+0920829,0.236297,+0379475,+0701226,0.236363,+0263338,+0629022,10:49:45.885403
