===BEGIN_METADATA===
Test Name: 2026-07-17_104826_01,yyyy-mm-dd_hhmmss_{probe#/nano_id}
Probe ID: Nano_01,Probe Height (m): 0.7850
Note: Amiga Probe Test @ 25 ft/min WITH GASKETS
Test Type: Not Calibration
Stalks: Medium B-IN no tops,Probe: v4.0
Analog-to-Digital Converter: ADS1220,Mode: Turbo,Data Rate: DR_330SPS,Analog Excitation/Reference Voltage: 5.1V +/-2mV
DAQ Microcontroller: Arduino Nano ESP32,Data-stream Connection: Wi-Fi
Number of ICB-Sensors: 3,Sensor Label(s): A B C,Sensor SNs: 101 102 103
ICB-Sensor A's Latest Calibration: 2026-06-16_200149,kA1: 243751.8399144537,dA1: 0.0057726742083075,cA1: 411.7689793854952,kA2: 241958.92725444224,dA2: 0.0476688060397716,cA2: 988.4088682709262
ICB-Sensor B's Latest Calibration: 2026-07-13_144015,kB1: 237232.519645604,dB1: 0.0061295649381598,cB1: 1495.9423580087025,kB2: 244158.5349845135,dB2: 0.0470356649067218,cB2: 907.2925858930683
ICB-Sensor C's Latest Calibration: 2026-07-13_150133,kC1: 240872.98825154183,dC1: 0.0057161409988756,cC1: 1695.839576008264,kC2: 239878.37884814176,dC2: 0.0477211851108758,cC2: 1002.2369412705302
===END_METADATA===
===BEGIN_DATA===
Time_A_sec,Strain_A1_raw,Strain_A2_raw,Time_B_sec,Strain_B1_raw,Strain_B2_raw,Time_C_sec,Strain_C1_raw,Strain_C2_raw,Processed_Time
0.001581,+0727732,+0923986,0.001180,+0402697,+0730696,0.001404,+0272660,+0636737,10:48:28.384505
0.003437,+0727677,+0924180,0.003041,+0402755,+0731019,0.003263,+0272417,+0636633,10:48:28.404970
0.005293,+0727652,+0924340,0.004911,+0402398,+0730988,0.005122,+0272547,+0636525,10:48:28.405433
0.007151,+0727668,+0924019,0.006774,+0402699,+0730873,0.006981,+0272453,+0636615,10:48:28.405586
0.009008,+0727528,+0924041,0.008635,+0402367,+0730897,0.008840,+0272516,+0636339,10:48:28.408437
0.010866,+0727683,+0924138,0.010504,+0402483,+0731018,0.010699,+0272419,+0636517,10:48:28.524992
0.012726,+0727666,+0924226,0.012375,+0402150,+0730836,0.012569,+0272358,+0636332,10:48:28.525008
0.014586,+0727585,+0924267,0.014244,+0402424,+0730747,0.014430,+0272668,+0636695,10:48:28.525018
0.016457,+0727637,+0924107,0.016161,+0402529,+0731025,0.016307,+0272585,+0636638,10:48:28.525034
0.018313,+0727708,+0924083,0.018022,+0401424,+0731167,0.018170,+0272508,+0636614,10:48:28.525046
0.020169,+0727873,+0924290,0.019883,+0402449,+0731168,0.020033,+0272541,+0636268,10:48:28.525057
0.022025,+0727739,+0924149,0.021750,+0402440,+0731023,0.021894,+0272720,+0636547,10:48:28.525357
0.023882,+0727629,+0924164,0.023611,+0402561,+0731053,0.023753,+0272405,+0636460,10:48:28.525588
0.025742,+0727603,+0924027,0.025472,+0401666,+0730886,0.025618,+0272448,+0636375,10:48:28.525601
0.027598,+0727688,+0924079,0.027333,+0401650,+0730999,0.027483,+0272465,+0636352,10:48:28.525737
0.029456,+0727482,+0924181,0.029194,+0401526,+0730788,0.029341,+0272390,+0636401,10:48:28.525748
0.031312,+0727382,+0923929,0.031059,+0402359,+0730936,0.031200,+0272833,+0636794,10:48:28.525931
0.033179,+0727653,+0924240,0.032924,+0402477,+0730966,0.033061,+0272414,+0636727,10:48:28.525943
0.035037,+0727740,+0924153,0.034787,+0402328,+0731111,0.034920,+0272453,+0636566,10:48:28.525956
0.036893,+0727761,+0924278,0.036648,+0402678,+0730876,0.036781,+0272253,+0636531,10:48:28.526128
0.038749,+0727730,+0924252,0.038509,+0402454,+0731171,0.038640,+0272346,+0636789,10:48:28.526140
0.040606,+0727837,+0924065,0.040372,+0402336,+0731085,0.040499,+0272625,+0636813,10:48:28.526244
0.042470,+0727653,+0924144,0.042233,+0402473,+0731025,0.042358,+0272746,+0636580,10:48:28.526374
0.044330,+0728001,+0924254,0.044108,+0402728,+0730820,0.044221,+0272456,+0636602,10:48:28.526388
0.046190,+0727613,+0923830,0.045973,+0402526,+0730897,0.046083,+0272384,+0636581,10:48:28.527032
0.048058,+0727705,+0923859,0.047856,+0402617,+0731092,0.047948,+0272563,+0636636,10:48:28.527047
0.049915,+0727737,+0924174,0.049730,+0402285,+0730817,0.049832,+0272568,+0636577,10:48:28.527061
0.051773,+0727621,+0924230,0.051628,+0402428,+0730878,0.051698,+0272415,+0636430,10:48:28.527073
0.053633,+0727622,+0924369,0.053489,+0402368,+0730977,0.053560,+0272325,+0636703,10:48:28.527085
0.055494,+0727680,+0924100,0.055350,+0402615,+0730672,0.055422,+0272399,+0636611,10:48:28.527097
0.057354,+0727814,+0924262,0.057211,+0402754,+0731033,0.057281,+0272368,+0636498,10:48:28.527110
0.059214,+0727740,+0924045,0.059072,+0402579,+0730967,0.059142,+0272649,+0636271,10:48:28.527122
0.061074,+0727600,+0924127,0.060933,+0402401,+0730934,0.061001,+0272332,+0636770,10:48:28.527133
0.062931,+0727720,+0924285,0.062794,+0402457,+0730973,0.062859,+0272309,+0636428,10:48:28.527147
0.064791,+0727685,+0924011,0.064655,+0402719,+0730654,0.064720,+0272528,+0636751,10:48:28.527158
0.066647,+0727752,+0924146,0.066517,+0402547,+0730968,0.066581,+0272596,+0636624,10:48:28.527169
0.068513,+0727607,+0924118,0.068381,+0402683,+0730998,0.068446,+0272639,+0636604,10:48:28.527180
0.070373,+0727688,+0924212,0.070242,+0402312,+0730920,0.070307,+0272442,+0636471,10:48:28.527228
0.072241,+0727682,+0924001,0.072109,+0402570,+0730823,0.072176,+0272385,+0636421,10:48:28.527240
0.074104,+0727856,+0923934,0.073970,+0402623,+0730925,0.074037,+0272486,+0636350,10:48:28.527252
0.075968,+0727564,+0924225,0.075840,+0402527,+0730884,0.075904,+0272830,+0636583,10:48:28.527264
0.077837,+0727639,+0924115,0.077702,+0402203,+0730664,0.077768,+0272547,+0636530,10:48:28.527276
0.079694,+0727740,+0923981,0.079563,+0402557,+0731014,0.079629,+0272172,+0636473,10:48:28.527691
0.081565,+0727644,+0924250,0.081432,+0402507,+0730984,0.081500,+0272456,+0636602,10:48:28.527705
0.083429,+0727609,+0924454,0.083293,+0402343,+0730925,0.083359,+0272564,+0636336,10:48:28.527717
0.085292,+0727766,+0924137,0.085164,+0402634,+0730788,0.085228,+0272462,+0636322,10:48:28.527908
0.087162,+0728061,+0924326,0.087025,+0402454,+0730844,0.087093,+0272561,+0636366,10:48:28.528029
0.089021,+0727829,+0924166,0.088886,+0402260,+0730858,0.088952,+0272469,+0636551,10:48:28.528152
0.090889,+0727709,+0924136,0.090757,+0402437,+0730774,0.090824,+0272507,+0636659,10:48:28.528382
0.092758,+0727763,+0924330,0.092623,+0402398,+0730804,0.092693,+0272499,+0636702,10:48:28.528396
0.094626,+0727678,+0924177,0.094496,+0402524,+0730823,0.094561,+0272584,+0636628,10:48:28.528919
0.096549,+0727606,+0924456,0.096364,+0402456,+0730736,0.096478,+0272403,+0636669,10:48:28.528931
0.098414,+0727667,+0923997,0.098281,+0402111,+0731305,0.098347,+0272415,+0636678,10:48:28.528940
0.100277,+0727751,+0924270,0.100149,+0402037,+0730983,0.100213,+0272566,+0636542,10:48:28.528949
0.102143,+0727837,+0924068,0.102011,+0402449,+0731125,0.102078,+0272497,+0636535,10:48:28.528958
0.104003,+0727473,+0924206,0.103872,+0402346,+0730840,0.103939,+0272580,+0636600,10:48:28.528966
0.105874,+0727717,+0924052,0.105742,+0402672,+0731088,0.105809,+0272363,+0636460,10:48:28.528975
0.107737,+0727492,+0924344,0.107603,+0401613,+0731014,0.107668,+0272382,+0636568,10:48:28.528985
0.109597,+0727707,+0924074,0.109464,+0402407,+0731195,0.109533,+0272405,+0636411,10:48:28.528994
0.111468,+0727573,+0924179,0.111331,+0401684,+0731095,0.111400,+0272576,+0636555,10:48:28.529003
0.113328,+0727624,+0924349,0.113192,+0402496,+0730846,0.113259,+0272581,+0636700,10:48:28.529012
0.115191,+0727549,+0924295,0.115059,+0402254,+0730937,0.115123,+0272319,+0636540,10:48:28.529020
0.117055,+0727643,+0924345,0.116920,+0401805,+0730873,0.116987,+0272451,+0636536,10:48:28.529029
0.118917,+0727655,+0924230,0.118784,+0401431,+0731595,0.118853,+0272192,+0636627,10:48:28.529037
0.120784,+0727840,+0924098,0.120650,+0402447,+0730793,0.120719,+0272414,+0636606,10:48:28.529046
0.122645,+0727759,+0924185,0.122511,+0402098,+0731146,0.122578,+0272188,+0636431,10:48:28.529054
0.124503,+0727870,+0924281,0.124374,+0402297,+0731083,0.124438,+0272561,+0636799,10:48:28.529618
0.126363,+0727542,+0924083,0.126235,+0402048,+0730850,0.126299,+0272537,+0636401,10:48:28.529630
0.128241,+0727331,+0924178,0.128108,+0401525,+0730767,0.128177,+0272496,+0636622,10:48:28.529640
0.130108,+0727724,+0924179,0.129975,+0402398,+0731046,0.130043,+0272488,+0636686,10:48:28.529651
0.131971,+0727523,+0924161,0.131842,+0402352,+0731251,0.131906,+0273007,+0636724,10:48:28.529661
