===BEGIN_METADATA===
Test Name: 2026-03-15_141837_01,yyyy-mm-dd_hhmmss_{probe_num}
Note: Full new setup. Good calibrations. New stalk base with weights. Top of stalks removed
Test Type: Lab Medium. Halves
"Speed: 25ft/min,Stalk Spacing: 6inNumber of ICB-Sensors: 5",Sensor Label(s): A B C D E,Sensor SNs: 001 002 003 004 005
Analog-to-Digital Converter: ADS1220,Mode: Turbo,Data Rate: DR_330SPS,Analog Excitation/Reference Voltage: 5.1V +/-2mV
DAQ Microcontroller: Arduino Nano ESP32,ID: Hi-STIFFS_Nano,CPU Clock: 240MHz,Cores: 2,Data-stream Connection: Wi-Fi
ICB-Sensor A's Latest Calibration: 2026-02-28_181436,kA1: 349273.60227475094,dA1: 0.0045245532907721,cA1: 1102.3374494942836,kA2: 346675.0994387471,dA2: 0.0451524381538289,cA2: 681.8182371353614
ICB-Sensor B's Latest Calibration: 2026-02-28_191825,kB1: 285806.85492483515,dB1: 0.0038186954053924,cB1: 1779.0295562932731,kB2: 278780.10405734595,dB2: 0.0456960408628126,cB2: 910.3072104970925
ICB-Sensor C's Latest Calibration: 2026-02-28_203355,kC1: 400137.07123195945,dC1: 0.0045411310920291,cC1: 1788.4192282378208,kC2: 401512.5673837119,dC2: 0.0455171988670882,cC2: 942.1566234510974
ICB-Sensor D's Latest Calibration: 2026-02-26_195246,kD1: 327901.7793019196,dD1: 0.0055431319529345,cD1: 1092.3920580442064,kD2: 331651.3310431668,dD2: 0.0445085069339955,cD2: 837.0076372631593
ICB-Sensor E's Latest Calibration: 2026-03-13_134528,kE1: 398510.4590000597,dE1: 0.0051701866415987,cE1: -201.64965113438663,kE2: 410394.7094971476,dE2: 0.0473976078282431,cE2: -366.0193833265803
===END_METADATA===
===BEGIN_DATA===
Time_A_sec,Strain_A1_raw,Strain_A2_raw,Time_B_sec,Strain_B1_raw,Strain_B2_raw,Time_C_sec,Strain_C1_raw,Strain_C2_raw,Time_D_sec,Strain_D1_raw,Strain_D2_raw,Time_E_sec,Strain_E1_raw,Strain_E2_raw,Processed_Time
0.010792,+0040700,+0600348,0.011046,+0076192,+0603539,0.011242,+0377257,-0149312,0.009055,-0408999,+0610147,0.009113,+0849462,+0442342,14:18:41.792502
0.014065,+0040744,+0600716,0.014315,+0076140,+0603535,0.014497,+0377389,-0148988,0.011863,-0409001,+0610183,0.011936,+0849012,+0442248,14:18:41.858846
0.017310,+0040809,+0600576,0.017621,+0076164,+0603518,0.017835,+0377347,-0149120,0.017504,-0408818,+0610233,0.017562,+0849194,+0442167,14:18:41.858846
0.020644,+0040711,+0600489,0.020860,+0076194,+0603560,0.021072,+0377218,-0149230,0.020309,-0409031,+0610012,0.020368,+0849370,+0442375,14:18:41.858846
0.023893,+0040514,+0600652,0.024097,+0076351,+0603547,0.024313,+0377366,-0149301,0.023124,-0409031,+0610056,0.023184,+0849370,+0442338,14:18:41.858846
0.027139,+0040772,+0600515,0.027393,+0076150,+0603565,0.027607,+0377358,-0149317,0.025931,-0409135,+0610068,0.026049,+0849448,+0442068,14:18:41.858846
0.030421,+0040650,+0600570,0.030632,+0076209,+0603515,0.030842,+0377181,-0149297,0.028738,-0409020,+0609915,0.028857,+0849241,+0442158,14:18:41.858846
0.033672,+0040640,+0600474,0.033870,+0076108,+0603542,0.034078,+0377286,-0149233,0.031545,-0408933,+0610163,0.031643,+0849251,+0442320,14:18:41.858846
0.036916,+0040645,+0600510,0.037107,+0076273,+0603412,0.037313,+0377236,-0149283,0.037165,-0408942,+0610078,0.037223,+0849362,+0442627,14:18:41.858846
0.040161,+0040775,+0600462,0.040343,+0076081,+0603451,0.040550,+0377316,-0149205,0.040000,-0408966,+0610052,0.040059,+0849516,+0442220,14:18:41.858846
0.043407,+0040679,+0600400,0.043582,+0076134,+0603487,0.043787,+0376952,-0149214,0.042812,-0409034,+0610093,0.042875,+0849378,+0442219,14:18:41.858846
0.046652,+0040653,+0600528,0.046819,+0076384,+0603531,0.047021,+0377210,-0149268,0.045621,-0408923,+0610050,0.045679,+0849132,+0442401,14:18:41.858846
0.049948,+0040816,+0600434,0.050066,+0076193,+0603537,0.050256,+0377274,-0149266,0.048556,-0408977,+0610114,0.048497,+0849086,+0442246,14:18:41.858846
