===BEGIN_METADATA===
"This CSV contains gyroscope, accelerometer, and magnetometer data synced with the test named below."
Test Name: 2026-07-07_150106_01,yyyy-mm-dd_hhmmss_{probe#/nano_id}
Calibrations: (not implemented yet)
===END_METADATA===
===BEGIN_DATA===
Time (sec),Gyro X,Gyro Y,Gyro Z,Accel X,Accel Y,Accel Z,Mag X,Mag Y,Mag Z,Processed_Time
3.690587,+0000016,+0000000,-0000008,+0000049,-0000098,+0004155,-0000754,+0000492,-0002313,15:01:10.906007
3.690920,-0000012,-0000015,-0000005,+0000025,-0000096,+0004138,-0000754,+0000492,-0002313,15:01:10.907023
3.691253,+0000041,-0000037,-0000006,+0000031,-0000081,+0004167,-0000754,+0000492,-0002313,15:01:10.907023
3.691586,+0000017,-0000034,-0000018,+0000023,-0000081,+0004160,-0000742,+0000480,-0002306,15:01:10.907023
3.691919,+0000018,-0000034,-0000006,+0000014,-0000068,+0004170,-0000742,+0000480,-0002306,15:01:10.925323
3.692254,+0000017,-0000021,-0000003,+0000006,-0000097,+0004152,-0000742,+0000480,-0002306,15:01:10.925323
3.692588,+0000006,-0000027,-0000003,+0000012,-0000089,+0004139,-0000756,+0000480,-0002323,15:01:10.925323
3.692920,+0000010,-0000027,-0000016,+0000034,-0000079,+0004125,-0000756,+0000480,-0002323,15:01:10.925323
3.693442,-0000008,-0000026,-0000007,+0000035,-0000100,+0004150,-0000756,+0000480,-0002323,15:01:10.925323
3.693662,+0000024,-0000023,-0000010,+0000024,-0000094,+0004147,-0000760,+0000486,-0002298,15:01:10.925323
3.693938,+0000019,-0000029,-0000007,+0000014,-0000088,+0004151,-0000760,+0000486,-0002298,15:01:10.925323
3.694287,+0000025,-0000039,-0000021,+0000023,-0000092,+0004161,-0000760,+0000486,-0002298,15:01:10.925323
3.694589,+0000027,-0000029,-0000013,+0000034,-0000087,+0004145,-0000748,+0000478,-0002318,15:01:10.925323
3.694916,-0000002,-0000019,-0000007,+0000032,-0000091,+0004143,-0000748,+0000478,-0002318,15:01:10.925323
3.695250,+0000017,-0000018,-0000007,+0000033,-0000082,+0004165,-0000748,+0000478,-0002318,15:01:10.925323
3.695822,+0000010,-0000038,-0000027,+0000026,-0000095,+0004156,-0000756,+0000478,-0002317,15:01:10.925323
3.696135,+0000020,-0000038,+0000008,+0000022,-0000089,+0004139,-0000756,+0000478,-0002317,15:01:10.925323
3.696267,-0000001,+0000003,+0000008,+0000022,-0000089,+0004139,-0000756,+0000478,-0002317,15:01:10.925323
3.696667,+0000010,-0000020,-0000013,+0000027,-0000074,+0004138,-0000764,+0000480,-0002317,15:01:10.925323
3.696919,+0000018,-0000030,-0000008,+0000027,-0000074,+0004145,-0000764,+0000480,-0002317,15:01:10.925323
3.697247,+0000019,-0000024,-0000003,+0000022,-0000091,+0004146,-0000764,+0000480,-0002317,15:01:10.925323
3.697581,+0000024,-0000037,-0000013,+0000035,-0000098,+0004151,-0000750,+0000458,-0002315,15:01:10.925323
3.697913,+0000010,-0000028,-0000008,+0000005,-0000087,+0004136,-0000750,+0000458,-0002315,15:01:10.926323
3.698247,+0000013,-0000026,-0000002,+0000010,-0000094,+0004143,-0000750,+0000458,-0002315,15:01:10.926323
3.698579,+0000013,+0000003,-0000018,+0000039,-0000059,+0004163,-0000738,+0000468,-0002326,15:01:10.926323
3.698913,+0000000,-0000027,+0000001,+0000012,-0000072,+0004166,-0000738,+0000468,-0002326,15:01:10.926323
3.699246,+0000024,-0000042,-0000013,+0000014,-0000076,+0004160,-0000738,+0000468,-0002326,15:01:10.926323
3.699578,+0000033,-0000029,-0000013,+0000029,-0000095,+0004166,-0000752,+0000484,-0002324,15:01:10.926323
3.699917,+0000015,-0000037,-0000016,+0000025,-0000083,+0004153,-0000752,+0000484,-0002324,15:01:10.926323
3.700245,+0000016,-0000008,+0000000,+0000037,-0000096,+0004157,-0000752,+0000484,-0002324,15:01:10.926323
3.700577,+0000000,-0000015,-0000006,+0000021,-0000081,+0004145,-0000748,+0000474,-0002304,15:01:10.926323
3.700910,+0000013,-0000026,-0000007,+0000037,-0000087,+0004150,-0000748,+0000474,-0002304,15:01:10.926323
3.701243,+0000019,-0000037,-0000005,+0000026,-0000080,+0004171,-0000748,+0000474,-0002304,15:01:10.926323
3.701576,+0000028,-0000048,-0000014,+0000017,-0000083,+0004159,-0000756,+0000464,-0002337,15:01:10.926323
3.701909,+0000007,-0000029,-0000022,+0000027,-0000073,+0004159,-0000756,+0000464,-0002337,15:01:10.926323
3.702242,+0000016,-0000011,+0000004,+0000021,-0000082,+0004160,-0000756,+0000464,-0002337,15:01:10.926323
3.702575,+0000004,-0000013,-0000010,+0000002,-0000073,+0004161,-0000760,+0000476,-0002331,15:01:10.927323
3.702908,+0000011,-0000032,+0000000,+0000015,-0000087,+0004163,-0000760,+0000476,-0002331,15:01:10.927323
3.703241,+0000029,-0000050,-0000013,+0000030,-0000071,+0004164,-0000760,+0000476,-0002331,15:01:10.927323
3.703574,+0000006,-0000036,-0000005,+0000031,-0000069,+0004169,-0000760,+0000472,-0002338,15:01:10.927323
3.703907,+0000030,-0000042,-0000018,+0000032,-0000098,+0004156,-0000760,+0000472,-0002338,15:01:10.927323
3.704240,-0000003,-0000004,+0000004,+0000020,-0000110,+0004170,-0000760,+0000472,-0002338,15:01:10.927323
3.704573,+0000003,-0000011,-0000005,+0000026,-0000088,+0004166,-0000752,+0000468,-0002366,15:01:10.927323
3.704906,+0000020,-0000034,-0000019,+0000023,-0000068,+0004155,-0000752,+0000468,-0002366,15:01:10.927323
3.705239,+0000016,-0000036,-0000015,+0000006,-0000096,+0004159,-0000752,+0000468,-0002366,15:01:10.927323
3.705572,+0000008,-0000019,+0000003,+0000019,-0000060,+0004147,-0000750,+0000468,-0002334,15:01:10.927323
3.705905,+0000002,-0000008,+0000000,+0000030,-0000069,+0004161,-0000750,+0000468,-0002334,15:01:10.927323
3.706238,+0000000,-0000010,+0000000,+0000018,-0000076,+0004164,-0000750,+0000468,-0002334,15:01:10.927323
3.706571,+0000019,-0000012,-0000016,+0000026,-0000068,+0004160,-0000750,+0000486,-0002341,15:01:10.927323
3.706904,+0000016,-0000042,-0000005,+0000001,-0000067,+0004148,-0000750,+0000486,-0002341,15:01:10.927323
3.707237,+0000022,-0000032,-0000010,+0000033,-0000083,+0004167,-0000750,+0000486,-0002341,15:01:10.927323
3.707570,+0000028,-0000020,-0000013,+0000018,-0000090,+0004166,-0000746,+0000472,-0002336,15:01:10.927323
3.707903,+0000011,-0000013,-0000016,+0000045,-0000090,+0004146,-0000746,+0000472,-0002336,15:01:10.931322
3.708236,+0000012,-0000012,-0000002,+0000018,-0000101,+0004146,-0000746,+0000472,-0002336,15:01:10.931322
3.708569,+0000013,-0000029,-0000008,+0000012,-0000090,+0004167,-0000772,+0000482,-0002322,15:01:10.931322
3.708902,+0000017,-0000036,-0000004,+0000013,-0000082,+0004151,-0000772,+0000482,-0002322,15:01:10.931322
3.709235,+0000022,-0000022,-0000010,+0000033,-0000084,+0004166,-0000772,+0000482,-0002322,15:01:10.931322
3.709568,-0000003,-0000015,-0000003,+0000021,-0000079,+0004160,-0000770,+0000476,-0002322,15:01:10.931322
3.709901,+0000017,-0000026,-0000007,+0000013,-0000097,+0004167,-0000770,+0000476,-0002322,15:01:10.931322
3.710234,+0000016,-0000021,-0000008,+0000017,-0000073,+0004147,-0000770,+0000476,-0002322,15:01:10.931322
3.710567,-0000011,-0000010,+0000003,+0000008,-0000090,+0004145,-0000750,+0000458,-0002332,15:01:10.931322
3.710900,+0000025,-0000039,-0000010,+0000017,-0000082,+0004144,-0000750,+0000458,-0002332,15:01:10.931322
3.711233,+0000013,-0000026,-0000008,+0000014,-0000103,+0004149,-0000750,+0000458,-0002332,15:01:10.931322
3.711566,+0000016,-0000037,-0000008,+0000037,-0000082,+0004158,-0000746,+0000484,-0002327,15:01:10.931322
3.711899,+0000011,-0000021,-0000016,+0000012,-0000085,+0004161,-0000746,+0000484,-0002327,15:01:10.931322
3.712232,+0000008,-0000007,+0000001,+0000006,-0000091,+0004153,-0000746,+0000484,-0002327,15:01:10.931322
3.712565,+0000000,-0000022,-0000002,+0000009,-0000065,+0004161,-0000736,+0000488,-0002340,15:01:10.931322
3.712898,+0000014,-0000032,-0000002,+0000016,-0000090,+0004151,-0000736,+0000488,-0002340,15:01:10.936324
3.713231,+0000028,-0000050,-0000018,+0000021,-0000076,+0004139,-0000736,+0000488,-0002340,15:01:10.936324
3.713564,+0000010,-0000009,-0000002,+0000024,-0000095,+0004161,-0000758,+0000474,-0002320,15:01:10.936324
3.713897,+0000011,-0000026,-0000018,+0000022,-0000084,+0004153,-0000758,+0000474,-0002320,15:01:10.936324
3.714230,+0000010,-0000013,+0000001,+0000032,-0000095,+0004126,-0000758,+0000474,-0002320,15:01:10.936324
3.714563,+0000011,-0000012,-0000003,+0000003,-0000084,+0004144,-0000750,+0000488,-0002325,15:01:10.936324
3.714896,+0000030,-0000047,-0000010,+0000018,-0000075,+0004161,-0000750,+0000488,-0002325,15:01:10.936324
3.715229,+0000011,-0000024,-0000013,+0000033,-0000064,+0004163,-0000750,+0000488,-0002325,15:01:10.936324
3.715562,+0000014,-0000034,-0000006,+0000023,-0000084,+0004147,-0000748,+0000484,-0002328,15:01:10.936324
3.715895,+0000008,-0000008,-0000011,+0000009,-0000110,+0004149,-0000748,+0000484,-0002328,15:01:10.936324
3.716228,-0000005,-0000005,+0000001,+0000019,-0000081,+0004145,-0000748,+0000484,-0002328,15:01:10.936324
3.716561,+0000014,-0000031,-0000010,+0000001,-0000090,+0004151,-0000756,+0000478,-0002313,15:01:10.943322
3.716894,+0000025,-0000028,-0000010,+0000023,-0000069,+0004147,-0000756,+0000478,-0002313,15:01:10.943322
3.717227,+0000022,-0000041,-0000010,+0000027,-0000097,+0004164,-0000756,+0000478,-0002313,15:01:10.943322
3.717560,+0000022,-0000031,-0000018,+0000002,-0000075,+0004181,-0000756,+0000470,-0002303,15:01:10.943322
3.717893,+0000008,-0000004,-0000013,+0000022,-0000081,+0004155,-0000756,+0000470,-0002303,15:01:10.943322
3.718226,+0000027,-0000019,-0000004,+0000001,-0000092,+0004171,-0000756,+0000470,-0002303,15:01:10.943322
3.718559,+0000008,-0000024,+0000003,+0000020,-0000073,+0004166,-0000758,+0000476,-0002318,15:01:10.943322
3.718892,+0000033,-0000044,-0000005,+0000024,-0000089,+0004154,-0000758,+0000476,-0002318,15:01:10.943322
3.719225,+0000038,-0000034,-0000025,-0000004,-0000084,+0004188,-0000758,+0000476,-0002318,15:01:10.944325
3.719558,+0000003,-0000012,-0000007,+0000020,-0000082,+0004163,-0000754,+0000460,-0002330,15:01:10.944325
3.719891,+0000016,-0000022,-0000013,+0000028,-0000056,+0004158,-0000754,+0000460,-0002330,15:01:10.944325
3.720224,+0000014,-0000030,-0000005,+0000015,-0000098,+0004160,-0000754,+0000460,-0002330,15:01:10.944325
3.720557,+0000022,-0000028,-0000005,+0000001,-0000088,+0004165,-0000750,+0000486,-0002342,15:01:10.944325
3.720890,+0000019,-0000039,-0000011,+0000013,-0000070,+0004175,-0000750,+0000486,-0002342,15:01:10.944325
3.721223,+0000017,-0000011,-0000004,+0000014,-0000088,+0004165,-0000750,+0000486,-0002342,15:01:10.944325
3.721556,-0000006,-0000021,-0000008,+0000007,-0000084,+0004163,-0000754,+0000478,-0002341,15:01:10.944325
3.721889,+0000024,-0000020,-0000018,+0000024,-0000088,+0004157,-0000754,+0000478,-0002341,15:01:10.944325
3.722222,+0000008,-0000018,-0000002,+0000025,-0000080,+0004164,-0000754,+0000478,-0002341,15:01:10.944325
3.722555,+0000015,-0000031,-0000008,+0000019,-0000088,+0004177,-0000748,+0000478,-0002346,15:01:10.944325
3.722888,+0000022,-0000015,+0000001,+0000017,-0000083,+0004155,-0000748,+0000478,-0002346,15:01:10.946324
3.723221,+0000029,-0000027,-0000029,+0000012,-0000104,+0004141,-0000748,+0000478,-0002346,15:01:10.946324
3.723554,-0000003,-0000026,-0000012,+0000023,-0000081,+0004133,-0000750,+0000480,-0002335,15:01:10.946324
3.723887,+0000008,+0000012,+0000008,+0000045,-0000078,+0004153,-0000750,+0000480,-0002335,15:01:10.946324
3.724220,+0000020,-0000035,-0000021,+0000049,-0000077,+0004147,-0000750,+0000480,-0002335,15:01:10.946324
3.724553,+0000024,-0000032,-0000007,+0000012,-0000076,+0004150,-0000756,+0000490,-0002349,15:01:10.946324
3.724886,+0000022,-0000031,-0000013,+0000003,-0000091,+0004157,-0000756,+0000490,-0002349,15:01:10.946324
3.725219,+0000017,-0000021,-0000013,+0000016,-0000080,+0004145,-0000756,+0000490,-0002349,15:01:10.946324
3.725552,-0000005,-0000004,-0000008,+0000022,-0000081,+0004144,-0000752,+0000484,-0002331,15:01:10.946324
3.725885,+0000013,-0000021,-0000017,+0000026,-0000078,+0004144,-0000752,+0000484,-0002331,15:01:10.946324
3.726218,+0000007,-0000011,-0000010,+0000040,-0000094,+0004134,-0000752,+0000484,-0002331,15:01:10.946324
3.726551,+0000019,-0000040,-0000002,+0000031,-0000100,+0004164,-0000738,+0000466,-0002336,15:01:10.946324
3.726884,+0000021,-0000026,-0000008,+0000030,-0000082,+0004129,-0000738,+0000466,-0002336,15:01:10.946324
3.727217,+0000016,-0000032,-0000015,+0000013,-0000061,+0004129,-0000738,+0000466,-0002336,15:01:10.946324
3.727550,+0000027,-0000020,-0000021,+0000014,-0000100,+0004140,-0000758,+0000490,-0002337,15:01:10.946324
3.727883,-0000003,+0000000,+0000010,+0000007,-0000093,+0004164,-0000758,+0000490,-0002337,15:01:10.946324
3.728216,-0000002,-0000013,+0000007,+0000014,-0000073,+0004162,-0000758,+0000490,-0002337,15:01:10.946324
3.728549,+0000020,-0000048,-0000013,+0000018,-0000088,+0004149,-0000760,+0000470,-0002331,15:01:10.946324
3.728882,+0000025,-0000026,-0000013,+0000023,-0000086,+0004138,-0000760,+0000470,-0002331,15:01:10.946324
3.729215,+0000014,-0000026,-0000027,+0000011,-0000102,+0004134,-0000760,+0000470,-0002331,15:01:10.946324
3.729548,+0000006,-0000012,+0000005,+0000036,-0000081,+0004155,-0000730,+0000484,-0002327,15:01:10.946324
3.729881,+0000003,-0000010,-0000005,+0000041,-0000099,+0004152,-0000730,+0000484,-0002327,15:01:10.946324
3.730214,+0000019,-0000020,+0000008,+0000029,-0000110,+0004147,-0000730,+0000484,-0002327,15:01:10.946324
3.730547,+0000022,-0000031,-0000005,+0000023,-0000086,+0004160,-0000732,+0000488,-0002344,15:01:10.946324
3.730880,+0000025,-0000036,-0000018,+0000025,-0000056,+0004154,-0000732,+0000488,-0002344,15:01:10.946324
3.731213,-0000001,-0000027,-0000007,+0000016,-0000064,+0004142,-0000732,+0000488,-0002344,15:01:10.946324
3.731546,+0000003,+0000004,-0000002,+0000017,-0000084,+0004142,-0000750,+0000472,-0002329,15:01:10.946324
3.731879,+0000010,-0000023,-0000007,+0000027,-0000081,+0004133,-0000750,+0000472,-0002329,15:01:10.946324
3.732212,+0000011,-0000027,-0000013,+0000008,-0000102,+0004149,-0000750,+0000472,-0002329,15:01:10.946324
3.732545,+0000013,-0000040,-0000002,+0000020,-0000079,+0004165,-0000766,+0000470,-0002321,15:01:10.946324
3.732878,+0000030,-0000042,-0000023,+0000013,-0000079,+0004166,-0000766,+0000470,-0002321,15:01:10.946324
3.733211,+0000013,-0000016,-0000014,+0000020,-0000089,+0004160,-0000766,+0000470,-0002321,15:01:10.947323
3.733544,+0000003,-0000010,-0000008,+0000018,-0000067,+0004155,-0000742,+0000478,-0002322,15:01:10.947323
3.733877,+0000022,-0000016,-0000007,+0000021,-0000090,+0004160,-0000742,+0000478,-0002322,15:01:10.947323
3.734210,+0000014,-0000032,-0000012,-0000006,-0000091,+0004157,-0000742,+0000478,-0002322,15:01:10.947323
3.734543,+0000022,-0000039,-0000003,+0000005,-0000082,+0004158,-0000760,+0000472,-0002311,15:01:10.947323
3.734876,+0000016,-0000039,-0000010,+0000035,-0000076,+0004159,-0000760,+0000472,-0002311,15:01:10.947323
3.735209,-0000006,-0000005,-0000011,+0000020,-0000084,+0004174,-0000760,+0000472,-0002311,15:01:10.947323
3.735542,+0000016,-0000013,-0000007,+0000038,-0000081,+0004175,-0000748,+0000468,-0002299,15:01:10.947323
3.735875,-0000003,-0000010,-0000007,+0000018,-0000076,+0004161,-0000748,+0000468,-0002299,15:01:10.947323
3.736208,+0000021,-0000045,-0000008,+0000021,-0000076,+0004162,-0000748,+0000468,-0002299,15:01:10.947323
3.736541,+0000029,-0000013,-0000011,+0000029,-0000080,+0004141,-0000752,+0000468,-0002343,15:01:10.947323
3.736874,+0000007,-0000010,-0000006,+0000027,-0000075,+0004149,-0000752,+0000468,-0002343,15:01:10.947323
3.737207,+0000010,-0000008,-0000011,+0000041,-0000100,+0004180,-0000752,+0000468,-0002343,15:01:10.947323
3.737540,+0000014,-0000024,-0000010,+0000023,-0000080,+0004181,-0000738,+0000456,-0002329,15:01:10.947323
3.737873,+0000010,-0000021,+0000000,+0000021,-0000065,+0004163,-0000738,+0000456,-0002329,15:01:10.947323
3.738206,+0000017,-0000024,-0000013,+0000022,-0000079,+0004166,-0000738,+0000456,-0002329,15:01:10.947323
3.738539,+0000024,-0000035,-0000007,+0000036,-0000086,+0004164,-0000760,+0000464,-0002325,15:01:10.947323
3.738872,+0000002,-0000026,-0000013,+0000011,-0000068,+0004159,-0000760,+0000464,-0002325,15:01:10.947323
3.739205,+0000010,-0000012,-0000015,+0000018,-0000074,+0004171,-0000760,+0000464,-0002325,15:01:10.947323
3.739538,+0000010,-0000019,-0000005,+0000029,-0000085,+0004170,-0000756,+0000460,-0002327,15:01:10.947323
3.739871,+0000013,-0000024,+0000008,+0000008,-0000071,+0004154,-0000756,+0000460,-0002327,15:01:10.947323
3.740204,+0000018,-0000035,-0000013,+0000031,-0000083,+0004137,-0000756,+0000460,-0002327,15:01:10.947323
3.740537,+0000030,-0000039,-0000013,+0000038,-0000099,+0004163,-0000760,+0000472,-0002334,15:01:10.947323
3.740870,+0000014,-0000030,-0000005,+0000028,-0000078,+0004158,-0000760,+0000472,-0002334,15:01:10.947323
3.741203,+0000003,-0000016,-0000003,+0000027,-0000096,+0004153,-0000760,+0000472,-0002334,15:01:10.947323
3.741536,+0000018,-0000008,-0000004,+0000009,-0000099,+0004156,-0000758,+0000462,-0002348,15:01:10.947323
3.741869,+0000017,-0000013,-0000005,+0000018,-0000112,+0004142,-0000758,+0000462,-0002348,15:01:10.947323
3.742203,+0000014,-0000035,-0000010,+0000016,-0000090,+0004161,-0000758,+0000462,-0002348,15:01:10.982048
3.742538,+0000023,-0000034,-0000008,+0000037,-0000104,+0004145,-0000754,+0000474,-0002343,15:01:10.982048
3.742871,+0000030,-0000028,-0000010,+0000007,-0000104,+0004160,-0000754,+0000474,-0002343,15:01:10.982048
3.743369,+0000027,-0000035,-0000005,+0000040,-0000078,+0004137,-0000754,+0000474,-0002343,15:01:10.982048
3.743549,+0000016,-0000024,-0000005,+0000027,-0000069,+0004123,-0000758,+0000478,-0002322,15:01:10.983054
3.744020,+0000033,-0000040,-0000012,+0000018,-0000095,+0004126,-0000758,+0000478,-0002322,15:01:10.983054
3.744262,+0000008,-0000011,-0000013,+0000018,-0000095,+0004126,-0000758,+0000478,-0002322,15:01:10.996048
3.744535,+0000002,-0000022,-0000005,+0000012,-0000076,+0004148,-0000764,+0000452,-0002335,15:01:10.996048
3.744938,+0000018,-0000030,-0000004,+0000051,-0000106,+0004141,-0000764,+0000452,-0002335,15:01:10.996048
3.745199,+0000005,-0000016,-0000010,+0000008,-0000077,+0004125,-0000764,+0000452,-0002335,15:01:10.996048
3.745538,+0000027,-0000034,+0000000,+0000023,-0000100,+0004132,-0000766,+0000454,-0002317,15:01:10.996048
3.746020,+0000008,-0000016,-0000011,+0000028,-0000077,+0004141,-0000766,+0000454,-0002317,15:01:10.996048
3.746204,+0000008,-0000016,-0000011,+0000028,-0000077,+0004141,-0000766,+0000454,-0002317,15:01:10.996048
3.746532,+0000013,-0000015,+0000005,+0000016,-0000081,+0004156,-0000748,+0000478,-0002326,15:01:10.996048
3.747034,+0000003,-0000011,-0000008,+0000015,-0000081,+0004135,-0000748,+0000478,-0002326,15:01:10.996048
3.747193,+0000019,-0000018,-0000007,+0000015,-0000080,+0004161,-0000748,+0000478,-0002326,15:01:10.996048
3.747533,+0000000,-0000007,-0000007,+0000008,-0000093,+0004146,-0000748,+0000472,-0002315,15:01:10.996048
3.747864,+0000020,-0000027,+0000001,+0000016,-0000089,+0004157,-0000748,+0000472,-0002315,15:01:10.996048
3.748196,+0000027,-0000042,-0000012,+0000014,-0000076,+0004161,-0000748,+0000472,-0002315,15:01:10.996048
3.748530,+0000020,-0000027,-0000010,+0000015,-0000088,+0004143,-0000758,+0000470,-0002334,15:01:10.996048
3.748864,+0000005,-0000018,+0000001,+0000031,-0000086,+0004141,-0000758,+0000470,-0002334,15:01:10.996048
3.749196,+0000013,-0000013,-0000010,+0000020,-0000068,+0004176,-0000758,+0000470,-0002334,15:01:10.996048
3.749529,+0000022,-0000022,-0000010,+0000029,-0000076,+0004157,-0000756,+0000464,-0002327,15:01:10.996048
3.749862,+0000014,-0000027,+0000001,+0000021,-0000083,+0004164,-0000756,+0000464,-0002327,15:01:10.997048
3.750201,+0000017,-0000039,-0000018,+0000018,-0000065,+0004164,-0000756,+0000464,-0002327,15:01:10.997048
3.750527,+0000020,-0000024,+0000000,+0000022,-0000065,+0004154,-0000762,+0000460,-0002333,15:01:10.997048
3.750860,+0000009,-0000018,-0000021,+0000010,-0000102,+0004161,-0000762,+0000460,-0002333,15:01:10.997048
3.751193,+0000002,-0000011,+0000001,+0000019,-0000092,+0004169,-0000762,+0000460,-0002333,15:01:10.997048
3.751526,+0000024,-0000024,-0000007,+0000045,-0000086,+0004194,-0000744,+0000460,-0002349,15:01:10.997048
3.751859,+0000011,-0000016,-0000011,+0000023,-0000095,+0004166,-0000744,+0000460,-0002349,15:01:10.997048
3.752192,+0000025,-0000023,+0000000,+0000005,-0000090,+0004165,-0000744,+0000460,-0002349,15:01:10.997048
3.752525,+0000019,-0000035,-0000023,+0000014,-0000082,+0004167,-0000758,+0000468,-0002320,15:01:10.997048
3.752858,+0000006,-0000013,+0000000,+0000016,-0000093,+0004160,-0000758,+0000468,-0002320,15:01:10.997048
3.753191,+0000006,-0000008,-0000021,+0000019,-0000086,+0004162,-0000758,+0000468,-0002320,15:01:10.997048
3.753524,+0000013,-0000010,-0000010,+0000027,-0000066,+0004171,-0000756,+0000470,-0002324,15:01:10.997048
3.753857,+0000024,-0000039,-0000004,+0000025,-0000071,+0004163,-0000756,+0000470,-0002324,15:01:10.997048
3.754190,+0000016,-0000026,-0000019,+0000018,-0000078,+0004172,-0000756,+0000470,-0002324,15:01:10.997048
3.754523,+0000013,-0000029,-0000010,+0000031,-0000073,+0004153,-0000748,+0000452,-0002343,15:01:10.997048
3.754856,+0000008,-0000010,-0000002,+0000020,-0000096,+0004158,-0000748,+0000452,-0002343,15:01:10.997048
3.755189,+0000005,-0000007,-0000008,+0000039,-0000078,+0004150,-0000748,+0000452,-0002343,15:01:10.997048
3.755522,+0000011,-0000024,-0000005,+0000004,-0000087,+0004152,-0000752,+0000490,-0002328,15:01:10.997048
3.755855,+0000022,-0000032,-0000013,+0000033,-0000087,+0004155,-0000752,+0000490,-0002328,15:01:10.997048
3.756188,+0000002,-0000022,+0000001,+0000021,-0000088,+0004136,-0000752,+0000490,-0002328,15:01:10.997048
3.756521,+0000030,-0000027,-0000029,+0000003,-0000095,+0004153,-0000760,+0000482,-0002314,15:01:10.997048
3.756854,-0000001,-0000010,-0000007,+0000027,-0000098,+0004157,-0000760,+0000482,-0002314,15:01:10.997048
3.757187,-0000001,-0000008,-0000006,+0000031,-0000079,+0004150,-0000760,+0000482,-0002314,15:01:10.997048
3.757520,+0000009,-0000012,-0000002,+0000019,-0000080,+0004165,-0000754,+0000474,-0002341,15:01:10.997048
3.757853,+0000025,-0000042,-0000015,+0000039,-0000096,+0004137,-0000754,+0000474,-0002341,15:01:10.997048
3.758187,+0000013,-0000031,-0000013,+0000034,-0000075,+0004143,-0000754,+0000474,-0002341,15:01:10.997048
3.758519,+0000016,-0000028,-0000013,+0000022,-0000116,+0004152,-0000744,+0000488,-0002315,15:01:10.997048
3.758852,-0000020,+0000008,+0000003,+0000022,-0000094,+0004169,-0000744,+0000488,-0002315,15:01:10.997048
3.759185,+0000026,-0000034,-0000018,+0000006,-0000099,+0004160,-0000744,+0000488,-0002315,15:01:10.997048
3.759518,+0000005,-0000029,-0000010,+0000021,-0000116,+0004168,-0000760,+0000470,-0002337,15:01:10.997048
3.759851,+0000027,-0000042,-0000013,+0000023,-0000105,+0004159,-0000760,+0000470,-0002337,15:01:10.998049
3.760184,+0000027,-0000026,-0000018,+0000030,-0000073,+0004154,-0000760,+0000470,-0002337,15:01:10.998049
3.760517,+0000015,-0000007,-0000006,+0000013,-0000065,+0004163,-0000756,+0000480,-0002333,15:01:10.998049
3.760850,+0000002,-0000013,+0000000,+0000026,-0000081,+0004163,-0000756,+0000480,-0002333,15:01:10.998049
3.761183,+0000027,-0000024,-0000014,+0000019,-0000097,+0004163,-0000756,+0000480,-0002333,15:01:10.998049
3.761516,+0000013,-0000029,-0000005,+0000000,-0000097,+0004151,-0000762,+0000474,-0002322,15:01:10.999048
3.761849,+0000014,-0000040,-0000005,+0000003,-0000068,+0004138,-0000762,+0000474,-0002322,15:01:10.999048
3.762182,+0000028,-0000023,-0000011,+0000012,-0000093,+0004152,-0000762,+0000474,-0002322,15:01:10.999048
3.762515,-0000006,+0000004,+0000005,+0000019,-0000088,+0004149,-0000758,+0000462,-0002308,15:01:10.999048
3.762848,+0000016,-0000018,-0000021,+0000035,-0000083,+0004152,-0000758,+0000462,-0002308,15:01:10.999048
3.763181,+0000011,-0000021,-0000007,+0000025,-0000076,+0004151,-0000758,+0000462,-0002308,15:01:10.999048
3.763514,+0000006,-0000023,+0000001,+0000034,-0000053,+0004141,-0000760,+0000480,-0002332,15:01:10.999048
3.763847,+0000044,-0000026,-0000015,+0000025,-0000098,+0004151,-0000760,+0000480,-0002332,15:01:10.999048
3.764180,+0000008,-0000010,+0000000,+0000011,-0000094,+0004154,-0000760,+0000480,-0002332,15:01:10.999048
3.764513,+0000013,-0000016,-0000018,+0000015,-0000068,+0004146,-0000762,+0000468,-0002334,15:01:10.999048
3.764846,+0000014,+0000000,-0000001,+0000021,-0000094,+0004140,-0000762,+0000468,-0002334,15:01:10.999048
3.765179,+0000002,-0000032,-0000012,+0000029,-0000085,+0004127,-0000762,+0000468,-0002334,15:01:10.999048
3.765512,+0000028,-0000021,-0000010,+0000021,-0000090,+0004168,-0000752,+0000466,-0002338,15:01:10.999048
3.765845,+0000016,-0000031,-0000021,+0000006,-0000086,+0004152,-0000752,+0000466,-0002338,15:01:10.999048
3.766179,+0000014,-0000027,-0000007,+0000021,-0000074,+0004149,-0000752,+0000466,-0002338,15:01:10.999048
3.766511,+0000014,-0000026,-0000011,+0000041,-0000085,+0004131,-0000762,+0000466,-0002310,15:01:10.999048
3.766844,+0000006,-0000003,-0000005,+0000020,-0000077,+0004143,-0000762,+0000466,-0002310,15:01:10.999048
3.767179,+0000011,-0000018,-0000005,+0000029,-0000093,+0004171,-0000762,+0000466,-0002310,15:01:10.999048
3.767510,+0000019,-0000045,-0000002,+0000016,-0000100,+0004158,-0000766,+0000464,-0002312,15:01:10.999048
3.767843,+0000010,-0000018,-0000016,+0000017,-0000068,+0004170,-0000766,+0000464,-0002312,15:01:10.999048
