===BEGIN_METADATA===
Test Name: 2026-06-10_131859_01,yyyy-mm-dd_hhmmss_{probe#/nano_id}
Probe ID: Nano_01,Probe Height (m): 0.7900
Note: new DAQ PCB
Test Type: Lab Trials
Stalks: Medium B-IN no tops,Probe: v3.3
Analog-to-Digital Converter: ADS1220,Mode: Turbo,Data Rate: DR_330SPS,Analog Excitation/Reference Voltage: 5.1V +/-2mV
DAQ Microcontroller: Arduino Nano ESP32,Data-stream Connection: Wi-Fi
Number of ICB-Sensors: 3,Sensor Label(s): A C E,Sensor SNs: 001 003 005
ICB-Sensor A's Latest Calibration: 2026-06-10_120245,kA1: 351744.8279932664,dA1: 0.0047992474300278,cA1: 574.4369624970714,kA2: 347604.75378667994,dA2: 0.0452453444842415,cA2: 26.023574759543408
ICB-Sensor C's Latest Calibration: 2026-06-10_123441,kC1: 404490.3474918268,dC1: 0.0058500260575673,cC1: -424.13011759193614,kC2: 405133.76531753375,dC2: 0.0464478645606266,cC2: -666.3897116323351
ICB-Sensor E's Latest Calibration: 2026-06-10_125420,kE1: 400701.3726474917,dE1: 0.0048205226419293,cE1: 882.2936293203384,kE2: 414755.3371693164,dE2: 0.0469718114713248,cE2: 464.95427689049393
===END_METADATA===
===BEGIN_DATA===
Time_A_sec,Strain_A1_raw,Strain_A2_raw,Time_C_sec,Strain_C1_raw,Strain_C2_raw,Time_E_sec,Strain_E1_raw,Strain_E2_raw,NavX2_Flags_raw,NavX2_Valid,NavX2_Fresh,NavX2_Timestamp_us,NavX2_NavX_Timestamp_ms,NavX2_Yaw_deg,NavX2_Pitch_deg,NavX2_Roll_deg,NavX2_Heading_deg,NavX2_Fused_Heading_deg,NavX2_Accel_X_g,NavX2_Accel_Y_g,NavX2_Accel_Z_g,NavX2_Quat_W,NavX2_Quat_X,NavX2_Quat_Y,NavX2_Quat_Z,NavX2_Disp_X_m,NavX2_Disp_Y_m,NavX2_Disp_Z_m,NavX2_Sensor_Status,NavX2_Capability_Flags,NavX2_Cal_Status,NavX2_Selftest_Status,Processed_Time
0.010311,+0740629,+1061181,0.010700,+0530088,+1011762,0.011001,+1087672,+1152150,,,,,,,,,,,,,,,,,,,,,,,,,13:19:01.826279
0.013592,+0740633,+1061239,0.013952,+0529956,+1011806,0.014243,+1087825,+1152113,,,,,,,,,,,,,,,,,,,,,,,,,13:19:01.857788
0.016847,+0740750,+1061142,0.017184,+0529784,+1011672,0.017477,+1087584,+1151839,,,,,,,,,,,,,,,,,,,,,,,,,13:19:01.857788
0.020084,+0740438,+1061139,0.020420,+0529831,+1011848,0.020705,+1087738,+1152105,,,,,,,,,,,,,,,,,,,,,,,,,13:19:01.857788
0.023375,+0740496,+1061139,0.023651,+0529982,+1011724,0.023940,+1087760,+1151980,,,,,,,,,,,,,,,,,,,,,,,,,13:19:01.857788
0.026610,+0740399,+1061083,0.026883,+0529894,+1011726,0.027168,+1087600,+1152049,,,,,,,,,,,,,,,,,,,,,,,,,13:19:01.857788
0.029843,+0740474,+1061076,0.030124,+0529899,+1011628,0.030406,+1087644,+1152103,,,,,,,,,,,,,,,,,,,,,,,,,13:19:01.857788
0.033103,+0740346,+1061108,0.033362,+0530032,+1011783,0.033641,+1087774,+1152083,,,,,,,,,,,,,,,,,,,,,,,,,13:19:01.857788
0.036340,+0740699,+1061233,0.036591,+0529835,+1011579,0.036869,+1087773,+1152178,,,,,,,,,,,,,,,,,,,,,,,,,13:19:01.857788
0.039569,+0740518,+1061023,0.039823,+0529937,+1011655,0.040101,+1087720,+1151930,,,,,,,,,,,,,,,,,,,,,,,,,13:19:01.857788
0.042799,+0740408,+1061132,0.043074,+0529961,+1011708,0.043331,+1087884,+1152173,,,,,,,,,,,,,,,,,,,,,,,,,13:19:01.857788
0.046089,+0740672,+1061286,0.046312,+0529929,+1011700,0.046563,+1087625,+1152158,,,,,,,,,,,,,,,,,,,,,,,,,13:19:01.857788
0.049326,+0740597,+1061121,0.049541,+0529856,+1011620,0.049792,+1087683,+1152088,,,,,,,,,,,,,,,,,,,,,,,,,13:19:01.857788
0.052558,+0740666,+1061266,0.052769,+0529974,+1011844,0.053026,+1087804,+1152070,,,,,,,,,,,,,,,,,,,,,,,,,13:19:01.857788
0.055796,+0740527,+1061157,0.056001,+0529941,+1011465,0.056254,+1087732,+1152020,,,,,,,,,,,,,,,,,,,,,,,,,13:19:01.857788
0.059023,+0740533,+1061064,0.059230,+0529965,+1011742,0.059486,+1088003,+1152116,,,,,,,,,,,,,,,,,,,,,,,,,13:19:01.857788
0.062251,+0740459,+1061252,0.062460,+0530166,+1011641,0.062715,+1087791,+1151954,,,,,,,,,,,,,,,,,,,,,,,,,13:19:01.857788
0.065478,+0740490,+1061280,0.065689,+0529923,+1011594,0.065943,+1087622,+1152182,,,,,,,,,,,,,,,,,,,,,,,,,13:19:01.857788
0.068703,+0740626,+1061127,0.068918,+0530095,+1011757,0.069171,+1087644,+1151931,,,,,,,,,,,,,,,,,,,,,,,,,13:19:01.857788
0.071931,+0740523,+1061315,0.072150,+0529955,+1011666,0.072403,+1087713,+1152047,,,,,,,,,,,,,,,,,,,,,,,,,13:19:01.857788
0.075161,+0740650,+1061133,0.075379,+0529814,+1011665,0.075632,+1087687,+1152086,,,,,,,,,,,,,,,,,,,,,,,,,13:19:01.857788
0.078388,+0740539,+1061001,0.078607,+0529885,+1011627,0.078860,+1087565,+1151962,,,,,,,,,,,,,,,,,,,,,,,,,13:19:01.857788
0.081618,+0740489,+1061016,0.081836,+0529984,+1011722,0.082088,+1087693,+1152085,,,,,,,,,,,,,,,,,,,,,,,,,13:19:01.857788
0.084849,+0740594,+1061292,0.085064,+0529838,+1011705,0.085318,+1087747,+1152010,,,,,,,,,,,,,,,,,,,,,,,,,13:19:01.857788
0.088078,+0740536,+1061175,0.088293,+0529888,+1011633,0.088547,+1087809,+1151992,,,,,,,,,,,,,,,,,,,,,,,,,13:19:01.857788
0.091305,+0740544,+1061129,0.091521,+0529934,+1011616,0.091777,+1087562,+1151992,,,,,,,,,,,,,,,,,,,,,,,,,13:19:01.991250
0.094534,+0740418,+1061174,0.094752,+0529917,+1011842,0.095007,+1087768,+1152058,,,,,,,,,,,,,,,,,,,,,,,,,13:19:01.991250
0.097793,+0740566,+1060943,0.097990,+0529959,+1011601,0.098264,+1087715,+1151956,,,,,,,,,,,,,,,,,,,,,,,,,13:19:01.991250
0.101061,+0740607,+1061030,0.101223,+0529905,+1011663,0.101500,+1087694,+1151933,,,,,,,,,,,,,,,,,,,,,,,,,13:19:01.991250
0.104303,+0740549,+1061223,0.104453,+0529883,+1011575,0.104740,+1087845,+1152028,,,,,,,,,,,,,,,,,,,,,,,,,13:19:01.991250
0.107529,+0740700,+1061105,0.107686,+0529978,+1011600,0.107970,+1087681,+1152113,,,,,,,,,,,,,,,,,,,,,,,,,13:19:01.991250
0.110756,+0740621,+1061021,0.110915,+0530135,+1011810,0.111197,+1087725,+1152197,,,,,,,,,,,,,,,,,,,,,,,,,13:19:01.991250
0.113987,+0740641,+1061189,0.114147,+0529826,+1011807,0.114427,+1087704,+1152064,,,,,,,,,,,,,,,,,,,,,,,,,13:19:01.991250
0.117212,+0740696,+1061092,0.117375,+0530220,+1011494,0.117655,+1087621,+1151970,,,,,,,,,,,,,,,,,,,,,,,,,13:19:01.991250
0.120438,+0740718,+1061362,0.120604,+0530004,+1011695,0.120885,+1087961,+1151968,,,,,,,,,,,,,,,,,,,,,,,,,13:19:01.991250
0.123675,+0740718,+1061096,0.123832,+0529854,+1011782,0.124116,+1087766,+1152041,,,,,,,,,,,,,,,,,,,,,,,,,13:19:01.991250
0.126902,+0740657,+1061211,0.127061,+0529918,+1011560,0.127344,+1087859,+1151868,,,,,,,,,,,,,,,,,,,,,,,,,13:19:01.991250
0.130127,+0740486,+1061239,0.130289,+0529792,+1011771,0.130572,+1087713,+1152126,,,,,,,,,,,,,,,,,,,,,,,,,13:19:01.991250
0.133356,+0740728,+1061016,0.133520,+0529859,+1011727,0.133800,+1087813,+1151886,,,,,,,,,,,,,,,,,,,,,,,,,13:19:01.991250
0.136581,+0740555,+1061075,0.136748,+0529816,+1011601,0.137031,+1087533,+1151863,,,,,,,,,,,,,,,,,,,,,,,,,13:19:01.991250
0.139807,+0740714,+1061046,0.139979,+0530035,+1011765,0.140259,+1087631,+1152050,,,,,,,,,,,,,,,,,,,,,,,,,13:19:01.991250
0.143038,+0740488,+1061166,0.143208,+0529798,+1011773,0.143487,+1087484,+1151952,,,,,,,,,,,,,,,,,,,,,,,,,13:19:01.991250
0.146265,+0740718,+1061241,0.146436,+0530032,+1011744,0.146715,+1087631,+1152025,,,,,,,,,,,,,,,,,,,,,,,,,13:19:01.991250
0.149490,+0740682,+1061285,0.149665,+0530085,+1011786,0.149943,+1087656,+1152098,,,,,,,,,,,,,,,,,,,,,,,,,13:19:01.991250
0.152733,+0740608,+1061125,0.152895,+0530078,+1011794,0.153184,+1087608,+1152021,,,,,,,,,,,,,,,,,,,,,,,,,13:19:01.991250
0.155964,+0740559,+1061138,0.156126,+0530207,+1011564,0.156424,+1087578,+1151949,,,,,,,,,,,,,,,,,,,,,,,,,13:19:01.991250
0.159190,+0740545,+1061010,0.159354,+0529820,+1011622,0.159652,+1087812,+1152167,,,,,,,,,,,,,,,,,,,,,,,,,13:19:01.991250
0.162422,+0740485,+1061175,0.162587,+0529949,+1011693,0.162881,+1087814,+1151961,,,,,,,,,,,,,,,,,,,,,,,,,13:19:01.991250
0.165662,+0740480,+1061030,0.165817,+0530145,+1011509,0.166113,+1087775,+1151902,,,,,,,,,,,,,,,,,,,,,,,,,13:19:01.991250
0.168887,+0740675,+1061034,0.169046,+0529976,+1011684,0.169341,+1087687,+1152029,,,,,,,,,,,,,,,,,,,,,,,,,13:19:01.991250
0.172113,+0740622,+1061096,0.172274,+0530014,+1011689,0.172569,+1087746,+1151958,,,,,,,,,,,,,,,,,,,,,,,,,13:19:01.991250
0.175344,+0740616,+1061005,0.175503,+0529759,+1011632,0.175798,+1087612,+1151838,,,,,,,,,,,,,,,,,,,,,,,,,13:19:01.991250
0.178569,+0740480,+1061161,0.178732,+0529888,+1011587,0.179026,+1088041,+1152021,,,,,,,,,,,,,,,,,,,,,,,,,13:19:01.991250
0.181796,+0740698,+1061151,0.181962,+0529784,+1011574,0.182256,+1087836,+1152063,,,,,,,,,,,,,,,,,,,,,,,,,13:19:01.991250
0.185026,+0740470,+1061235,0.185190,+0529975,+1011547,0.185484,+1087624,+1152033,,,,,,,,,,,,,,,,,,,,,,,,,13:19:01.991250
0.188253,+0740617,+1061274,0.188419,+0529831,+1011620,0.188712,+1087728,+1152021,,,,,,,,,,,,,,,,,,,,,,,,,13:19:01.991250
0.191479,+0740386,+1061227,0.191648,+0529898,+1011612,0.191944,+1087711,+1151912,,,,,,,,,,,,,,,,,,,,,,,,,13:19:01.991250
0.194707,+0740645,+1061129,0.194878,+0529984,+1011541,0.195171,+1087737,+1152096,,,,,,,,,,,,,,,,,,,,,,,,,13:19:01.991250
0.197934,+0740710,+1061222,0.198109,+0529703,+1011770,0.198399,+1087803,+1152072,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.024689
0.201159,+0740543,+1061231,0.201338,+0530127,+1011583,0.201627,+1087530,+1152060,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.024689
0.204420,+0740543,+1061188,0.204580,+0530127,+1011651,0.204890,+1087530,+1152012,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.024689
0.207678,+0740673,+1061233,0.207808,+0529960,+1011659,0.208118,+1087738,+1151864,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.024689
0.210905,+0740470,+1061115,0.211038,+0530119,+1011596,0.211346,+1087661,+1151971,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.024689
0.214140,+0740590,+1061107,0.214267,+0530037,+1011545,0.214576,+1087755,+1152050,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.024689
0.217365,+0740559,+1061051,0.217498,+0529949,+1011778,0.217805,+1087557,+1152121,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.024689
0.220592,+0740651,+1061021,0.220728,+0529822,+1011793,0.221034,+1087792,+1151995,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.024689
0.223822,+0740581,+1061151,0.223957,+0529932,+1011612,0.224263,+1087646,+1151945,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.024689
0.227049,+0740448,+1061155,0.227185,+0529977,+1011689,0.227491,+1087648,+1151910,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.024689
0.230274,+0740465,+1061165,0.230416,+0529864,+1011517,0.230718,+1087678,+1151862,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.024689
0.233505,+0740679,+1061196,0.233644,+0530104,+1011606,0.233946,+1087777,+1152039,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.024689
0.236733,+0740682,+1061239,0.236875,+0529844,+1011532,0.237174,+1087773,+1151762,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.024689
0.239960,+0740519,+1060880,0.240105,+0529845,+1011740,0.240402,+1087725,+1151948,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.024689
0.243191,+0740486,+1061161,0.243334,+0530003,+1011637,0.243629,+1087847,+1152049,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.057775
0.246418,+0740466,+1061028,0.246562,+0529875,+1011520,0.246859,+1087623,+1152053,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.057775
0.249649,+0740623,+1061088,0.249793,+0529798,+1011734,0.250093,+1087800,+1151971,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.057775
0.252931,+0740552,+1061344,0.253026,+0529874,+1011442,0.253337,+1087619,+1151934,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.057775
0.256167,+0740592,+1061092,0.256256,+0529942,+1011664,0.256567,+1087858,+1152110,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.057775
0.259393,+0740401,+1061316,0.259484,+0529875,+1011754,0.259796,+1087640,+1151923,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.057775
0.262624,+0740824,+1061035,0.262713,+0529942,+1011725,0.263034,+1087847,+1152110,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.057775
0.265854,+0740597,+1061204,0.265942,+0529972,+1011675,0.266264,+1087953,+1152152,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.057775
0.269084,+0740398,+1061247,0.269172,+0530000,+1011622,0.269493,+1087703,+1152008,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.057775
0.272310,+0740539,+1061118,0.272401,+0529938,+1011675,0.272727,+1087812,+1151983,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.057775
0.275539,+0740593,+1061245,0.275631,+0529781,+1011635,0.275957,+1087686,+1152013,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.057775
0.278764,+0740577,+1061191,0.278862,+0530046,+1011429,0.279185,+1087588,+1151896,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.057775
0.281989,+0740693,+1061118,0.282092,+0530050,+1011533,0.282413,+1087763,+1151972,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.057775
0.285218,+0740560,+1061158,0.285323,+0529845,+1011533,0.285644,+1087706,+1151909,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.057775
0.288444,+0740557,+1061402,0.288551,+0529880,+1011750,0.288872,+1087508,+1151963,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.057775
0.291672,+0740539,+1061034,0.291782,+0529943,+1011659,0.292102,+1087621,+1151997,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.191380
0.294902,+0740518,+1061083,0.295010,+0529885,+1011754,0.295330,+1087652,+1151952,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.191380
0.298129,+0740650,+1061162,0.298241,+0529847,+1011635,0.298559,+1087951,+1151989,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.191380
0.301363,+0740547,+1060943,0.301493,+0529854,+1011448,0.301787,+1087670,+1151932,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.191380
0.304701,+0740547,+1061100,0.304764,+0529854,+1011667,0.305033,+1087670,+1151997,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.191380
0.307932,+0740510,+1061103,0.307991,+0529924,+1011641,0.308261,+1087720,+1151996,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.191380
0.311157,+0740473,+1061075,0.311220,+0529965,+1011544,0.311493,+1087875,+1151989,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.191380
0.314385,+0740480,+1061186,0.314449,+0529841,+1011636,0.314736,+1087751,+1152072,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.191380
0.317614,+0740514,+1061217,0.317678,+0529969,+1011611,0.317964,+1087709,+1152122,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.191380
0.320841,+0740588,+1061036,0.320908,+0530031,+1011616,0.321191,+1087777,+1152014,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.191380
0.324072,+0740471,+1061234,0.324139,+0529818,+1011579,0.324419,+1087755,+1152191,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.191380
0.327298,+0740501,+1061401,0.327369,+0529910,+1011480,0.327647,+1087612,+1151829,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.191380
0.330525,+0740583,+1061114,0.330598,+0530138,+1011499,0.330875,+1087724,+1151897,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.191380
0.333752,+0740473,+1060981,0.333826,+0530047,+1011523,0.334105,+1087727,+1152074,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.191380
0.336977,+0740584,+1061105,0.337057,+0529978,+1011675,0.337336,+1087751,+1151833,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.191380
0.340202,+0740564,+1061085,0.340287,+0530005,+1011492,0.340564,+1087851,+1151841,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.191380
0.343439,+0740652,+1061176,0.343518,+0530136,+1011741,0.343798,+1087642,+1151804,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.191380
0.346665,+0740507,+1061148,0.346748,+0529993,+1011747,0.347026,+1087804,+1151937,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.191380
0.349892,+0740491,+1060956,0.349979,+0530210,+1011636,0.350253,+1087791,+1151937,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.191380
0.353121,+0740530,+1061174,0.353207,+0529983,+1011780,0.353485,+1087677,+1152042,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.191380
0.356363,+0740685,+1061089,0.356438,+0529784,+1011609,0.356715,+1087831,+1151938,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.191380
0.359596,+0740589,+1061261,0.359666,+0530080,+1011499,0.359943,+1087832,+1152137,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.191380
0.362829,+0740584,+1060990,0.362895,+0529923,+1011489,0.363186,+1087615,+1152138,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.191380
0.366058,+0740565,+1060998,0.366125,+0530019,+1011567,0.366414,+1087617,+1152012,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.191380
0.369285,+0740623,+1061215,0.369356,+0529963,+1011510,0.369642,+1087816,+1152032,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.191380
0.372512,+0740587,+1061086,0.372584,+0529899,+1011591,0.372870,+1087578,+1151906,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.191380
0.375744,+0740470,+1061089,0.375815,+0529987,+1011606,0.376100,+1087720,+1152186,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.191380
0.378969,+0740593,+1061032,0.379043,+0529986,+1011530,0.379329,+1087707,+1151941,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.191380
0.382196,+0740617,+1061136,0.382274,+0529767,+1011659,0.382559,+1087599,+1152018,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.191380
0.385423,+0740457,+1061011,0.385502,+0530041,+1011509,0.385787,+1087791,+1152012,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.191380
0.388648,+0740586,+1061113,0.388733,+0529781,+1011654,0.389014,+1087764,+1151987,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.191380
0.391875,+0740580,+1061187,0.391962,+0529944,+1011823,0.392244,+1087704,+1152077,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.191380
0.395107,+0740414,+1061087,0.395190,+0529851,+1011496,0.395474,+1087773,+1152061,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.191380
0.398332,+0740558,+1061150,0.398418,+0529994,+1011663,0.398702,+1087828,+1152240,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.224674
0.401558,+0740448,+1061089,0.401647,+0529955,+1011611,0.401930,+1087675,+1151797,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.224674
0.404870,+0740448,+1061157,0.404952,+0529955,+1011718,0.405168,+1087615,+1151895,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.224674
0.408121,+0740500,+1061128,0.408184,+0529933,+1011612,0.408397,+1087723,+1151949,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.224674
0.411349,+0740354,+1061086,0.411434,+0529926,+1011518,0.411625,+1087799,+1151956,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.224674
0.414599,+0740712,+1060987,0.414667,+0529943,+1011433,0.414853,+1087752,+1151950,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.224674
0.417825,+0740433,+1061299,0.417897,+0530001,+1011566,0.418086,+1087644,+1151930,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.224674
0.421051,+0740561,+1061131,0.421126,+0529962,+1011601,0.421315,+1087724,+1152011,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.224674
0.424277,+0740667,+1061010,0.424354,+0529826,+1011705,0.424550,+1087511,+1151964,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.224674
0.427502,+0740459,+1061334,0.427583,+0530017,+1011527,0.427780,+1087765,+1152099,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.224674
0.430729,+0740515,+1061032,0.430811,+0529952,+1011590,0.431010,+1087629,+1151889,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.224674
0.433959,+0740437,+1061011,0.434042,+0529992,+1011538,0.434239,+1087865,+1151995,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.224674
0.437186,+0740640,+1061248,0.437270,+0529954,+1011496,0.437467,+1087790,+1152023,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.224674
0.440411,+0740454,+1061103,0.440499,+0529702,+1011786,0.440697,+1087747,+1151923,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.224674
0.443640,+0740559,+1060993,0.443727,+0530148,+1011596,0.443928,+1087709,+1151770,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.224674
0.446865,+0740513,+1061197,0.446958,+0529973,+1011674,0.447156,+1087774,+1152081,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.224674
0.450093,+0740540,+1061191,0.450186,+0529873,+1011633,0.450384,+1087625,+1151977,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.224674
0.453324,+0740623,+1061051,0.453417,+0529902,+1011528,0.453612,+1087685,+1151843,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.291269
0.456621,+0740626,+1061108,0.456716,+0530106,+1011647,0.456845,+1087705,+1151993,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.291269
0.459884,+0740705,+1061041,0.459945,+0529927,+1011459,0.460075,+1087795,+1152057,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.291269
0.463137,+0740615,+1061154,0.463202,+0529965,+1011844,0.463303,+1087700,+1151966,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.291269
0.466372,+0740316,+1061120,0.466432,+0529889,+1011470,0.466530,+1087637,+1151866,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.291269
0.469599,+0740644,+1061133,0.469663,+0530057,+1011486,0.469759,+1087748,+1151854,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.291269
0.472828,+0740530,+1061112,0.472893,+0529879,+1011701,0.472996,+1087601,+1151936,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.291269
0.476058,+0740665,+1061086,0.476122,+0530013,+1011686,0.476224,+1087729,+1151817,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.291269
0.479285,+0740604,+1061206,0.479350,+0529896,+1011486,0.479451,+1087889,+1152039,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.291269
0.482512,+0740599,+1061060,0.482579,+0529836,+1011519,0.482681,+1087785,+1152003,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.291269
0.485745,+0740602,+1061139,0.485808,+0529888,+1011589,0.485909,+1087599,+1151937,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.291269
0.488970,+0740652,+1060982,0.489038,+0529914,+1011504,0.489137,+1087782,+1151958,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.291269
0.492196,+0740446,+1061208,0.492266,+0529934,+1011604,0.492364,+1087647,+1151950,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.291269
0.495425,+0740658,+1061150,0.495495,+0529901,+1011318,0.495594,+1087758,+1151859,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.291269
0.498652,+0740507,+1060997,0.498727,+0530092,+1011587,0.498822,+1087779,+1151960,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.291269
0.501879,+0740527,+1061137,0.501957,+0529935,+1011540,0.502050,+1087646,+1151984,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.324847
0.505112,+0740400,+1060831,0.505187,+0529771,+1011596,0.505278,+1087541,+1151986,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.324847
0.508340,+0740401,+1061201,0.508415,+0529842,+1011579,0.508506,+1087566,+1151978,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.324847
0.511649,+0740733,+1060915,0.511730,+0530106,+1011511,0.511790,+1087583,+1152169,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.324847
0.514919,+0740414,+1061078,0.514980,+0530128,+1011562,0.515038,+1087800,+1152150,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.324847
0.518150,+0740663,+1061204,0.518210,+0529881,+1011508,0.518269,+1087561,+1151815,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.324847
0.521377,+0740718,+1061090,0.521446,+0529947,+1011591,0.521505,+1087735,+1152021,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.324847
0.524615,+0740585,+1061217,0.524674,+0529995,+1011676,0.524733,+1087761,+1152083,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.324847
0.527839,+0740499,+1061092,0.527906,+0529771,+1011600,0.527964,+1087792,+1151846,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.324847
0.531067,+0740435,+1061166,0.531134,+0529897,+1011482,0.531192,+1087773,+1151990,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.324847
0.534296,+0740721,+1061138,0.534363,+0530006,+1011591,0.534421,+1087688,+1152014,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.324847
0.537521,+0740424,+1061281,0.537591,+0529893,+1011586,0.537651,+1087815,+1152023,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.324847
0.540749,+0740564,+1061052,0.540820,+0530174,+1011534,0.540880,+1087684,+1151990,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.324847
0.543980,+0740679,+1061175,0.544048,+0529996,+1011703,0.544113,+1087656,+1152056,,,,,,,,,,,,,,,,,,,,,,,,,13:19:02.324847
