===BEGIN_METADATA===
Test Name: 2026-06-10_190041_01,yyyy-mm-dd_hhmmss_{probe#/nano_id}
Probe ID: Nano_01,Probe Height (m): 0.7900
Note: new DAQ PCB
Test Type: Lab Trials
Stalks: Medium B-IN no tops,Probe: v3.3
Analog-to-Digital Converter: ADS1220,Mode: Turbo,Data Rate: DR_330SPS,Analog Excitation/Reference Voltage: 5.1V +/-2mV
DAQ Microcontroller: Arduino Nano ESP32,Data-stream Connection: Wi-Fi
Number of ICB-Sensors: 3,Sensor Label(s): A C E,Sensor SNs: 001 003 005
ICB-Sensor A's Latest Calibration: 2026-06-10_120245,kA1: 351744.8279932664,dA1: 0.0047992474300278,cA1: 574.4369624970714,kA2: 347604.75378667994,dA2: 0.0452453444842415,cA2: 26.023574759543408
ICB-Sensor C's Latest Calibration: 2026-06-10_123441,kC1: 404490.3474918268,dC1: 0.0058500260575673,cC1: -424.13011759193614,kC2: 405133.76531753375,dC2: 0.0464478645606266,cC2: -666.3897116323351
ICB-Sensor E's Latest Calibration: 2026-06-10_125420,kE1: 400701.3726474917,dE1: 0.0048205226419293,cE1: 882.2936293203384,kE2: 414755.3371693164,dE2: 0.0469718114713248,cE2: 464.95427689049393
===END_METADATA===
===BEGIN_DATA===
Time_A_sec,Strain_A1_raw,Strain_A2_raw,Time_C_sec,Strain_C1_raw,Strain_C2_raw,Time_E_sec,Strain_E1_raw,Strain_E2_raw,NavX2_Flags_raw,NavX2_Valid,NavX2_Fresh,NavX2_Timestamp_us,NavX2_NavX_Timestamp_ms,NavX2_Yaw_deg,NavX2_Pitch_deg,NavX2_Roll_deg,NavX2_Heading_deg,NavX2_Fused_Heading_deg,NavX2_Accel_X_g,NavX2_Accel_Y_g,NavX2_Accel_Z_g,NavX2_Quat_W,NavX2_Quat_X,NavX2_Quat_Y,NavX2_Quat_Z,NavX2_Disp_X_m,NavX2_Disp_Y_m,NavX2_Disp_Z_m,NavX2_Sensor_Status,NavX2_Capability_Flags,NavX2_Cal_Status,NavX2_Selftest_Status,Processed_Time
0.058963,+0757495,+1079768,0.059133,+0537304,+1029974,0.059442,+1064995,+1126695,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.109319
0.062192,+0757492,+1080041,0.062362,+0537263,+1029898,0.062674,+1065139,+1126607,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.109319
0.065419,+0757456,+1079756,0.065590,+0537272,+1029996,0.065902,+1065121,+1126664,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.109319
0.068644,+0757488,+1079830,0.068818,+0537396,+1029829,0.069130,+1065187,+1126784,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.109319
0.071873,+0757484,+1079782,0.072047,+0537396,+1029907,0.072360,+1065159,+1126768,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.109319
0.075098,+0757744,+1080016,0.075275,+0537173,+1029824,0.075588,+1065121,+1126818,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.109319
0.078323,+0757563,+1080010,0.078503,+0537119,+1029773,0.078819,+1065304,+1126723,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.109319
0.081554,+0757554,+1079770,0.081734,+0537196,+1029829,0.082050,+1065255,+1126898,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.109319
0.084781,+0757599,+1079983,0.084962,+0537268,+1029746,0.085279,+1065089,+1126783,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.109319
0.088006,+0757526,+1079930,0.088190,+0537229,+1029878,0.088507,+1065109,+1126783,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.109319
0.091237,+0757523,+1079870,0.091423,+0537386,+1029668,0.091741,+1065111,+1126669,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.176035
0.094512,+0757465,+1079851,0.094667,+0537288,+1029742,0.095005,+1065311,+1126765,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.176035
0.097737,+0757522,+1079843,0.097895,+0537272,+1029961,0.098233,+1065140,+1126802,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.176035
0.100967,+0757414,+1079794,0.101125,+0537242,+1029765,0.101467,+1065030,+1126620,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.176035
0.104202,+0757776,+1079968,0.104354,+0537069,+1030006,0.104699,+1065131,+1126744,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.176035
0.107428,+0757376,+1079823,0.107582,+0537205,+1029803,0.107929,+1065196,+1126757,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.176035
0.110653,+0757532,+1079971,0.110811,+0537298,+1029756,0.111158,+1065194,+1126738,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.176035
0.113882,+0757589,+1079884,0.114041,+0537124,+1029709,0.114389,+1065264,+1126703,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.176035
0.117109,+0757403,+1079756,0.117269,+0537339,+1029726,0.117621,+1065205,+1126598,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.176035
0.120334,+0757532,+1079883,0.120498,+0537467,+1029751,0.120850,+1065105,+1126715,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.176035
0.123565,+0757387,+1079859,0.123734,+0537350,+1029716,0.124082,+1065216,+1126708,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.176035
0.126791,+0757503,+1079809,0.126962,+0537308,+1029795,0.127312,+1065145,+1126785,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.176035
0.130017,+0757614,+1079883,0.130190,+0537384,+1029730,0.130541,+1065192,+1126790,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.176035
0.133248,+0757501,+1080009,0.133419,+0537111,+1029791,0.133774,+1065139,+1126686,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.176035
0.136475,+0757598,+1080003,0.136647,+0537065,+1030037,0.137002,+1065139,+1126642,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.176035
0.139702,+0757394,+1079824,0.139876,+0537285,+1029889,0.140233,+1065007,+1126718,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.276027
0.142936,+0757441,+1079899,0.143106,+0537197,+1029933,0.143488,+1065252,+1126499,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.276027
0.146209,+0757408,+1079781,0.146334,+0537344,+1029892,0.146715,+1065063,+1126660,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.276027
0.149436,+0757327,+1079884,0.149562,+0537291,+1029661,0.149947,+1065062,+1126695,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.276027
0.152671,+0757377,+1079843,0.152791,+0537274,+1029847,0.153197,+1065039,+1126842,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.276027
0.155896,+0757427,+1079940,0.156019,+0537330,+1029783,0.156427,+1064890,+1126665,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.276027
0.159123,+0757558,+1079925,0.159247,+0537180,+1029791,0.159662,+1065173,+1126752,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.276027
0.162350,+0757419,+1079866,0.162478,+0537161,+1029797,0.162895,+1065085,+1126757,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.276027
0.165577,+0757444,+1079937,0.165706,+0537247,+1029780,0.166123,+1065149,+1126793,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.276027
0.168802,+0757736,+1079828,0.168934,+0537224,+1029776,0.169352,+1065224,+1126788,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.276027
0.172033,+0757736,+1079902,0.172165,+0537224,+1029606,0.172583,+1064984,+1126680,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.276027
0.175258,+0757544,+1079813,0.175393,+0537368,+1029819,0.175811,+1065101,+1126824,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.276027
0.178483,+0757542,+1079968,0.178621,+0537099,+1029984,0.179039,+1065126,+1126826,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.276027
0.181712,+0757511,+1079718,0.181850,+0537174,+1029984,0.182270,+1065121,+1126694,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.276027
0.184941,+0757615,+1079793,0.185082,+0537282,+1029952,0.185499,+1065304,+1126729,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.276027
0.188166,+0757285,+1079726,0.188310,+0537213,+1029892,0.188726,+1065318,+1126774,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.276027
0.191395,+0757504,+1079833,0.191538,+0537097,+1029824,0.191954,+1065380,+1126788,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.276027
0.194622,+0757372,+1079868,0.194771,+0537216,+1029830,0.195216,+1065141,+1126780,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.276027
0.197851,+0757373,+1079769,0.198001,+0537361,+1029866,0.198444,+1065240,+1126971,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.276027
0.201090,+0757647,+1079819,0.201232,+0537323,+1029721,0.201686,+1065133,+1126634,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.276027
0.204319,+0757455,+1079822,0.204464,+0537251,+1029800,0.204914,+1065113,+1126579,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.276027
0.207546,+0757408,+1079727,0.207694,+0537411,+1029865,0.208142,+1065243,+1126790,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.276027
0.210773,+0757489,+1080003,0.210925,+0537172,+1029908,0.211371,+1065226,+1126861,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.276027
0.214001,+0757578,+1079908,0.214157,+0537192,+1029721,0.214602,+1065205,+1126473,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.276027
0.217226,+0757538,+1079822,0.217385,+0537205,+1029683,0.217831,+1065157,+1126673,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.276027
0.220455,+0757586,+1079958,0.220616,+0537312,+1029774,0.221061,+1065252,+1126699,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.276027
0.223684,+0757582,+1079881,0.223846,+0537130,+1029717,0.224289,+1065081,+1126729,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.276027
0.226909,+0757420,+1079874,0.227074,+0537368,+1029872,0.227517,+1065118,+1126758,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.276027
0.230136,+0757590,+1079871,0.230302,+0537108,+1029898,0.230745,+1064978,+1126615,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.276027
0.233367,+0757599,+1079738,0.233531,+0537261,+1029859,0.233973,+1065022,+1126855,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.276027
0.236592,+0757483,+1079768,0.236759,+0537149,+1029735,0.237201,+1065081,+1126756,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.276027
0.239819,+0757520,+1079844,0.239988,+0537220,+1029771,0.240430,+1065130,+1126847,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.276027
0.243046,+0757351,+1079811,0.243216,+0537270,+1029870,0.243659,+1065083,+1126766,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.276027
0.246279,+0757503,+1079747,0.246446,+0537304,+1029799,0.246889,+1065186,+1126739,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.309077
0.249511,+0757464,+1079808,0.249675,+0537285,+1029647,0.250125,+1065022,+1126812,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.309077
0.252874,+0757464,+1079857,0.252964,+0537285,+1029798,0.253390,+1065022,+1126475,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.309077
0.256137,+0757245,+1080008,0.256196,+0537237,+1029775,0.256620,+1065226,+1126815,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.309077
0.259366,+0757587,+1079758,0.259425,+0537184,+1029691,0.259850,+1065171,+1126740,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.309077
0.262601,+0757573,+1079820,0.262659,+0537174,+1029669,0.263088,+1065051,+1126778,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.309077
0.265828,+0757448,+1079842,0.265887,+0537134,+1029888,0.266316,+1064962,+1126855,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.309077
0.269055,+0757442,+1079801,0.269118,+0537399,+1029962,0.269547,+1065072,+1126868,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.309077
0.272286,+0757381,+1079769,0.272346,+0537030,+1029724,0.272778,+1065127,+1126854,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.309077
0.275511,+0757478,+1079966,0.275575,+0537371,+1029867,0.276006,+1065173,+1126677,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.309077
0.278736,+0757580,+1080040,0.278805,+0537188,+1029817,0.279237,+1065086,+1126759,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.309077
0.281967,+0757580,+1080037,0.282033,+0537188,+1029949,0.282468,+1065047,+1126619,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.309077
0.285192,+0757342,+1079668,0.285264,+0537415,+1029876,0.285701,+1065015,+1126660,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.309077
0.288417,+0757507,+1079845,0.288496,+0537213,+1029817,0.288929,+1064984,+1126799,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.309077
0.291650,+0757485,+1079779,0.291728,+0537068,+1029772,0.292157,+1065100,+1126815,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.375864
0.294877,+0757599,+1079800,0.294958,+0537302,+1029758,0.295385,+1065094,+1126649,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.375864
0.298182,+0757327,+1080014,0.298248,+0537226,+1029794,0.298633,+1064930,+1126795,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.375864
0.301467,+0757398,+1079760,0.301530,+0537165,+1029631,0.301863,+1065138,+1126813,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.375864
0.304697,+0757671,+1079793,0.304761,+0537179,+1029790,0.305093,+1065245,+1126686,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.375864
0.307924,+0757430,+1079843,0.307989,+0537239,+1029653,0.308321,+1065234,+1126624,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.375864
0.311151,+0757348,+1079826,0.311218,+0537160,+1029779,0.311557,+1065095,+1126811,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.375864
0.314378,+0757417,+1079746,0.314446,+0537400,+1029840,0.314784,+1065174,+1126850,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.375864
0.317605,+0757377,+1079829,0.317674,+0537442,+1029769,0.318012,+1065105,+1126650,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.375864
0.320832,+0757394,+1079922,0.320903,+0537037,+1029767,0.321242,+1065145,+1126683,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.375864
0.324061,+0757465,+1079959,0.324131,+0537128,+1029903,0.324470,+1065087,+1126826,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.375864
0.327288,+0757529,+1079861,0.327359,+0537082,+1029839,0.327700,+1065227,+1126789,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.375864
0.330513,+0757464,+1079934,0.330590,+0537178,+1029877,0.330928,+1065273,+1126515,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.375864
0.333740,+0757562,+1079731,0.333818,+0537311,+1029804,0.334158,+1065138,+1126807,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.375864
0.336965,+0757516,+1079729,0.337048,+0537208,+1029858,0.337386,+1064953,+1126812,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.375864
0.340190,+0757289,+1079834,0.340277,+0537192,+1029680,0.340616,+1065127,+1126897,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.475969
0.343421,+0757511,+1079823,0.343505,+0537148,+1029651,0.343846,+1065232,+1126592,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.475969
0.346647,+0757427,+1079779,0.346734,+0537085,+1029702,0.347083,+1065113,+1126770,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.475969
0.349925,+0757447,+1079825,0.349990,+0537369,+1029955,0.350353,+1065058,+1126772,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.475969
0.353167,+0757387,+1079884,0.353246,+0537209,+1029662,0.353581,+1064953,+1126735,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.475969
0.356412,+0757258,+1079838,0.356474,+0537214,+1029811,0.356809,+1065043,+1126835,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.475969
0.359639,+0757577,+1079970,0.359704,+0537110,+1029917,0.360038,+1065067,+1126811,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.475969
0.362874,+0757314,+1079858,0.362932,+0537066,+1029881,0.363270,+1065167,+1126856,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.475969
0.366101,+0757350,+1079798,0.366161,+0537196,+1029700,0.366500,+1065146,+1126887,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.475969
0.369328,+0757349,+1079766,0.369390,+0537158,+1029872,0.369732,+1065175,+1126733,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.475969
0.372555,+0757448,+1079817,0.372622,+0537214,+1029727,0.372970,+1065172,+1126763,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.475969
0.375780,+0757613,+1079887,0.375850,+0537299,+1029790,0.376198,+1065064,+1126718,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.475969
0.379007,+0757369,+1079729,0.379081,+0537351,+1029671,0.379428,+1064987,+1126866,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.475969
0.382236,+0757428,+1079857,0.382311,+0537267,+1030013,0.382658,+1065180,+1126809,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.475969
0.385461,+0757518,+1080064,0.385541,+0537015,+1029991,0.385886,+1065028,+1126655,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.475969
0.388686,+0757379,+1079735,0.388769,+0537167,+1029777,0.389114,+1065296,+1126864,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.475969
0.391915,+0757328,+1079827,0.392002,+0537060,+1029721,0.392344,+1065040,+1126880,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.475969
0.395140,+0757414,+1079815,0.395232,+0536967,+1029762,0.395574,+1065266,+1126596,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.475969
0.398367,+0757103,+1079773,0.398460,+0537076,+1029895,0.398802,+1065158,+1126896,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.475969
0.401610,+0757347,+1079929,0.401691,+0537337,+1029636,0.402034,+1065025,+1126667,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.475969
0.404854,+0757428,+1079810,0.404929,+0537291,+1029855,0.405282,+1065172,+1126761,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.475969
0.408083,+0757227,+1079876,0.408159,+0537009,+1029842,0.408511,+1065067,+1126825,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.475969
0.411342,+0757351,+1079988,0.411406,+0537151,+1029713,0.411743,+1065230,+1126769,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.475969
0.414571,+0757499,+1079805,0.414640,+0537182,+1029888,0.414971,+1065029,+1126816,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.475969
0.417798,+0757431,+1079870,0.417868,+0537165,+1029777,0.418199,+1065222,+1126803,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.475969
0.421025,+0757492,+1080028,0.421096,+0537167,+1029742,0.421431,+1064975,+1126732,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.475969
0.424252,+0757635,+1080038,0.424327,+0537092,+1029805,0.424659,+1065201,+1126686,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.475969
0.427479,+0757522,+1079775,0.427555,+0537249,+1029650,0.427887,+1065057,+1126827,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.475969
0.430706,+0757456,+1079821,0.430783,+0537176,+1029653,0.431117,+1065094,+1126870,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.475969
0.433935,+0757377,+1079878,0.434012,+0537073,+1029615,0.434345,+1065126,+1126827,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.475969
0.437160,+0757402,+1079749,0.437242,+0537397,+1029744,0.437575,+1064989,+1126678,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.475969
0.440387,+0757344,+1079760,0.440473,+0537187,+1029775,0.440805,+1065287,+1126697,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.475969
0.443616,+0757363,+1079788,0.443706,+0536983,+1029793,0.444034,+1065055,+1126789,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.475969
0.446841,+0757477,+1079813,0.446935,+0537165,+1029767,0.447262,+1064966,+1126656,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.509373
0.450070,+0757365,+1079647,0.450165,+0537192,+1029872,0.450490,+1065061,+1126816,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.509373
0.453339,+0757471,+1079887,0.453399,+0537268,+1029935,0.453722,+1065183,+1126892,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.509373
0.456625,+0757411,+1079745,0.456693,+0537129,+1029953,0.456950,+1065091,+1126776,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.509373
0.459852,+0757427,+1079879,0.459924,+0537287,+1029849,0.460178,+1065184,+1126865,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.509373
0.463091,+0757458,+1079782,0.463154,+0537385,+1029967,0.463406,+1065145,+1126774,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.509373
0.466316,+0757406,+1079872,0.466382,+0537108,+1029806,0.466634,+1065143,+1126744,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.509373
0.469543,+0757633,+1079699,0.469612,+0537182,+1029667,0.469864,+1065268,+1126853,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.509373
0.472768,+0757689,+1079763,0.472841,+0537224,+1029854,0.473096,+1065076,+1126806,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.509373
0.475993,+0757472,+1079965,0.476069,+0537076,+1029679,0.476328,+1065269,+1126622,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.509373
0.479218,+0757366,+1079959,0.479297,+0537197,+1029782,0.479560,+1065280,+1126645,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.509373
0.482449,+0757291,+1079915,0.482526,+0537371,+1029750,0.482789,+1065235,+1126779,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.509373
0.485674,+0757412,+1079932,0.485754,+0537328,+1029844,0.486017,+1065220,+1126645,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.509373
0.488901,+0757302,+1079855,0.488985,+0537104,+1029734,0.489247,+1065052,+1126805,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.509373
0.492130,+0757296,+1079785,0.492215,+0537134,+1029801,0.492475,+1065214,+1126693,,,,,,,,,,,,,,,,,,,,,,,,,19:00:44.509373
