===BEGIN_METADATA===
Test Name: 2026-06-10_131818_01,yyyy-mm-dd_hhmmss_{probe#/nano_id}
Probe ID: Nano_01,Probe Height (m): 0.7900
Note: new DAQ PCB
Test Type: Lab Trials
Stalks: Medium B-IN no tops,Probe: v3.3
Analog-to-Digital Converter: ADS1220,Mode: Turbo,Data Rate: DR_330SPS,Analog Excitation/Reference Voltage: 5.1V +/-2mV
DAQ Microcontroller: Arduino Nano ESP32,Data-stream Connection: Wi-Fi
Number of ICB-Sensors: 3,Sensor Label(s): A C E,Sensor SNs: 001 003 005
ICB-Sensor A's Latest Calibration: 2026-06-10_120245,kA1: 351744.8279932664,dA1: 0.0047992474300278,cA1: 574.4369624970714,kA2: 347604.75378667994,dA2: 0.0452453444842415,cA2: 26.023574759543408
ICB-Sensor C's Latest Calibration: 2026-06-10_123441,kC1: 404490.3474918268,dC1: 0.0058500260575673,cC1: -424.13011759193614,kC2: 405133.76531753375,dC2: 0.0464478645606266,cC2: -666.3897116323351
ICB-Sensor E's Latest Calibration: 2026-06-10_125420,kE1: 400701.3726474917,dE1: 0.0048205226419293,cE1: 882.2936293203384,kE2: 414755.3371693164,dE2: 0.0469718114713248,cE2: 464.95427689049393
===END_METADATA===
===BEGIN_DATA===
Time_A_sec,Strain_A1_raw,Strain_A2_raw,Time_C_sec,Strain_C1_raw,Strain_C2_raw,Time_E_sec,Strain_E1_raw,Strain_E2_raw,NavX2_Flags_raw,NavX2_Valid,NavX2_Fresh,NavX2_Timestamp_us,NavX2_NavX_Timestamp_ms,NavX2_Yaw_deg,NavX2_Pitch_deg,NavX2_Roll_deg,NavX2_Heading_deg,NavX2_Fused_Heading_deg,NavX2_Accel_X_g,NavX2_Accel_Y_g,NavX2_Accel_Z_g,NavX2_Quat_W,NavX2_Quat_X,NavX2_Quat_Y,NavX2_Quat_Z,NavX2_Disp_X_m,NavX2_Disp_Y_m,NavX2_Disp_Z_m,NavX2_Sensor_Status,NavX2_Capability_Flags,NavX2_Cal_Status,NavX2_Selftest_Status,Processed_Time
0.052437,+0740039,+1060721,0.052741,+0537165,+1015857,0.053037,+1087527,+1152196,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.359850
0.055665,+0740162,+1060499,0.055970,+0537271,+1015994,0.056265,+1087484,+1152090,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.359850
0.058890,+0740100,+1060771,0.059198,+0537296,+1015889,0.059493,+1087733,+1151938,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.359850
0.062123,+0740012,+1060878,0.062428,+0537170,+1016044,0.062726,+1087593,+1152027,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.359850
0.065349,+0740310,+1060779,0.065657,+0537206,+1015929,0.065956,+1087760,+1151949,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.359850
0.068574,+0740128,+1060816,0.068888,+0537207,+1016082,0.069184,+1087729,+1151949,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.359850
0.071807,+0740175,+1060607,0.072118,+0537242,+1015963,0.072413,+1087758,+1152089,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.359850
0.075034,+0740207,+1060582,0.075347,+0537244,+1016048,0.075641,+1087671,+1152018,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.359850
0.078262,+0740195,+1060516,0.078575,+0537425,+1016017,0.078869,+1087672,+1152170,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.359850
0.081489,+0739997,+1060710,0.081804,+0537102,+1016052,0.082102,+1087623,+1152144,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.359850
0.084716,+0740041,+1060555,0.085032,+0537175,+1015901,0.085331,+1087597,+1151981,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.359850
0.087941,+0740112,+1060666,0.088261,+0537221,+1015795,0.088562,+1087654,+1151895,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.359850
0.091166,+0740061,+1060545,0.091491,+0537223,+1015951,0.091792,+1087690,+1152065,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.359850
0.094396,+0740024,+1060550,0.094720,+0537221,+1016033,0.095020,+1087536,+1151945,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.359850
0.097623,+0739866,+1060637,0.097967,+0537063,+1016159,0.098255,+1087693,+1151966,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.359850
0.100855,+0740140,+1060748,0.101205,+0537301,+1016200,0.101487,+1087714,+1151971,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.359850
0.104093,+0740099,+1060801,0.104441,+0537048,+1016091,0.104721,+1087744,+1152065,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.359850
0.107318,+0740136,+1060819,0.107672,+0537231,+1016078,0.107951,+1087666,+1152123,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.359850
0.110546,+0740029,+1060801,0.110901,+0537268,+1016166,0.111184,+1087810,+1151966,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.359850
0.113785,+0739830,+1060563,0.114129,+0537301,+1016138,0.114412,+1087871,+1151852,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.359850
0.117012,+0739943,+1060569,0.117359,+0537292,+1016087,0.117640,+1087513,+1151928,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.429774
0.120238,+0740028,+1060702,0.120588,+0537282,+1015793,0.120868,+1087569,+1151999,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.429774
0.123526,+0740028,+1060820,0.123824,+0537282,+1016075,0.124103,+1087553,+1152101,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.429774
0.126757,+0739881,+1060774,0.127057,+0537289,+1016297,0.127331,+1087538,+1152030,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.429774
0.129985,+0740024,+1060658,0.130285,+0537141,+1016025,0.130565,+1087608,+1151915,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.429774
0.133220,+0740116,+1060674,0.133516,+0537299,+1016041,0.133810,+1087678,+1152089,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.429774
0.136458,+0739981,+1060725,0.136746,+0537123,+1016107,0.137040,+1087641,+1152203,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.429774
0.139690,+0740086,+1060722,0.139977,+0537337,+1016177,0.140269,+1087663,+1151969,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.429774
0.142951,+0740086,+1060770,0.143221,+0537337,+1016047,0.143510,+1087663,+1152078,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.429774
0.146190,+0739975,+1060780,0.146450,+0537373,+1016034,0.146740,+1087666,+1152127,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.429774
0.149425,+0740311,+1060797,0.149686,+0537206,+1015916,0.149985,+1087764,+1152140,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.429774
0.152654,+0740311,+1060657,0.152931,+0537206,+1015764,0.153259,+1087598,+1152034,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.429774
0.155880,+0740216,+1060852,0.156159,+0537335,+1015962,0.156487,+1087664,+1152184,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.429774
0.159111,+0740021,+1060665,0.159390,+0537203,+1016063,0.159716,+1087660,+1152015,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.429774
0.162344,+0740020,+1060716,0.162620,+0537243,+1015933,0.162946,+1087743,+1151962,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.429774
0.165571,+0740053,+1060645,0.165849,+0537214,+1016231,0.166174,+1087652,+1152126,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.429774
0.168796,+0739967,+1060696,0.169080,+0537136,+1016228,0.169405,+1087604,+1152175,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.429774
0.172025,+0739909,+1060681,0.172310,+0537366,+1015907,0.172635,+1087552,+1152147,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.429774
0.175253,+0740122,+1060681,0.175539,+0537309,+1015937,0.175865,+1087610,+1151982,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.429774
0.178480,+0739966,+1060918,0.178769,+0537173,+1016194,0.179093,+1087616,+1152085,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.429774
0.181705,+0740067,+1060833,0.182021,+0536925,+1016131,0.182320,+1087533,+1152117,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.429774
0.184936,+0740228,+1060611,0.185250,+0537260,+1015960,0.185550,+1087603,+1152167,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.429774
0.188162,+0740033,+1060858,0.188479,+0537225,+1016273,0.188778,+1087662,+1151953,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.429774
0.191387,+0739949,+1060629,0.191711,+0537247,+1016068,0.192012,+1087582,+1152026,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.491425
0.194616,+0740041,+1060769,0.194940,+0537082,+1015883,0.195241,+1087657,+1152132,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.491425
0.197841,+0740102,+1060661,0.198170,+0537163,+1016025,0.198469,+1087815,+1152133,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.491425
0.201129,+0739953,+1060793,0.201406,+0537250,+1015937,0.201713,+1087777,+1152117,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.491425
0.204374,+0740044,+1060830,0.204635,+0537235,+1015933,0.204943,+1087660,+1152167,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.491425
0.207606,+0739921,+1060617,0.207863,+0537217,+1016036,0.208175,+1087680,+1152061,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.491425
0.210834,+0740031,+1060768,0.211093,+0537244,+1015926,0.211404,+1087551,+1152144,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.491425
0.214067,+0740093,+1060826,0.214323,+0537110,+1016001,0.214632,+1087432,+1152130,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.491425
0.217292,+0740120,+1060651,0.217551,+0537253,+1015931,0.217860,+1087560,+1151959,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.491425
0.220520,+0740063,+1060786,0.220781,+0537195,+1016037,0.221089,+1087670,+1152052,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.491425
0.223748,+0740131,+1060658,0.224010,+0537154,+1016144,0.224319,+1087508,+1152273,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.491425
0.226973,+0740063,+1060812,0.227239,+0537192,+1016050,0.227547,+1087597,+1152028,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.491425
0.230203,+0740159,+1060654,0.230468,+0537191,+1015932,0.230776,+1087703,+1151853,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.491425
0.233436,+0740229,+1060826,0.233702,+0537403,+1016039,0.234006,+1087767,+1152139,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.491425
0.236663,+0740062,+1060776,0.236930,+0537196,+1016013,0.237234,+1087735,+1152153,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.491425
0.239889,+0740156,+1060822,0.240163,+0537106,+1016034,0.240463,+1087768,+1152000,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.591120
0.243116,+0740161,+1060671,0.243391,+0537207,+1016086,0.243696,+1087638,+1152052,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.591120
0.246343,+0740216,+1060759,0.246620,+0537246,+1015888,0.246925,+1087465,+1152272,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.591120
0.249568,+0740228,+1060862,0.249849,+0537347,+1015849,0.250154,+1087575,+1151921,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.591120
0.252877,+0740228,+1060556,0.253087,+0537347,+1016071,0.253411,+1087575,+1151803,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.591120
0.256114,+0740151,+1060557,0.256316,+0537521,+1015963,0.256640,+1087618,+1152091,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.591120
0.259341,+0740019,+1060687,0.259548,+0537141,+1016034,0.259870,+1087842,+1152178,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.591120
0.262576,+0740019,+1060793,0.262777,+0537141,+1015900,0.263102,+1087673,+1152007,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.591120
0.265802,+0740009,+1060681,0.266007,+0537214,+1015927,0.266330,+1087590,+1152140,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.591120
0.269029,+0740106,+1060688,0.269236,+0537304,+1016162,0.269560,+1087676,+1152072,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.591120
0.272264,+0740081,+1060613,0.272468,+0537368,+1015917,0.272789,+1087487,+1152210,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.591120
0.275491,+0739954,+1060792,0.275701,+0537153,+1016016,0.276019,+1087692,+1152024,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.591120
0.278720,+0740081,+1060738,0.278931,+0537189,+1015998,0.279247,+1087558,+1151945,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.591120
0.281950,+0740162,+1060678,0.282161,+0537311,+1015918,0.282476,+1087622,+1152052,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.591120
0.285175,+0739925,+1060720,0.285390,+0537163,+1016089,0.285704,+1087489,+1152067,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.591120
0.288400,+0740233,+1060627,0.288619,+0537105,+1016142,0.288932,+1087626,+1151886,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.591120
0.291627,+0740148,+1060915,0.291849,+0537230,+1016072,0.292164,+1087593,+1152014,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.591120
0.294854,+0739963,+1060755,0.295080,+0537133,+1015837,0.295394,+1087549,+1152038,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.591120
0.298082,+0739990,+1060607,0.298310,+0537384,+1016070,0.298623,+1087675,+1151900,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.591120
0.301309,+0739946,+1060626,0.301539,+0537214,+1015961,0.301855,+1087653,+1152014,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.591120
0.304552,+0739988,+1060758,0.304775,+0537364,+1015872,0.305095,+1087699,+1152055,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.591120
0.307787,+0740132,+1060820,0.308004,+0537186,+1015965,0.308326,+1087662,+1151905,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.591120
0.311017,+0740005,+1060704,0.311233,+0537359,+1016036,0.311560,+1087631,+1151942,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.591120
0.314253,+0739947,+1060834,0.314463,+0537227,+1016119,0.314790,+1087633,+1152112,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.591120
0.317479,+0740140,+1060757,0.317693,+0537294,+1016019,0.318018,+1087617,+1152019,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.591120
0.320706,+0740007,+1060678,0.320924,+0537163,+1016028,0.321247,+1087748,+1152157,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.591120
0.323937,+0740067,+1060705,0.324152,+0537189,+1015934,0.324477,+1087693,+1152058,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.591120
0.327164,+0740132,+1060758,0.327383,+0537193,+1015991,0.327705,+1087381,+1151971,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.591120
0.330391,+0740083,+1060647,0.330615,+0537162,+1015908,0.330937,+1087658,+1151928,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.591120
0.333621,+0739991,+1060790,0.333846,+0537073,+1015992,0.334166,+1087782,+1152031,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.591120
0.336848,+0740151,+1060788,0.337080,+0537265,+1015947,0.337394,+1087738,+1151973,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.591120
0.340076,+0739931,+1060656,0.340314,+0537337,+1015981,0.340622,+1087654,+1152188,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.591120
0.343304,+0739987,+1060757,0.343546,+0537083,+1015859,0.343852,+1087553,+1152139,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.591120
0.346529,+0739968,+1060850,0.346778,+0537252,+1015942,0.347085,+1087592,+1151947,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.624499
0.349756,+0739932,+1060663,0.350008,+0537142,+1015992,0.350313,+1087505,+1151971,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.624499
0.353008,+0739932,+1060725,0.353251,+0537142,+1016152,0.353577,+1087505,+1152288,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.624499
0.356267,+0739969,+1060640,0.356485,+0537363,+1016001,0.356842,+1087637,+1152055,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.624499
0.359506,+0740086,+1060598,0.359718,+0537261,+1015931,0.360070,+1087488,+1151888,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.624499
0.362743,+0740086,+1060787,0.362952,+0537261,+1015912,0.363306,+1087543,+1152118,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.624499
0.365968,+0740025,+1060699,0.366181,+0537106,+1015903,0.366535,+1087690,+1152048,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.624499
0.369193,+0740050,+1060581,0.369410,+0537145,+1016111,0.369765,+1087547,+1151986,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.624499
0.372425,+0739817,+1060710,0.372642,+0537171,+1015982,0.372996,+1087495,+1151871,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.624499
0.375652,+0740173,+1060831,0.375871,+0537297,+1016096,0.376223,+1087716,+1152090,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.624499
0.378877,+0740164,+1060644,0.379101,+0537159,+1015933,0.379452,+1087683,+1152012,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.624499
0.382108,+0740203,+1060522,0.382330,+0537140,+1016049,0.382682,+1087613,+1151869,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.624499
0.385335,+0740125,+1060668,0.385560,+0537135,+1015989,0.385910,+1087609,+1151969,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.624499
0.388560,+0740160,+1060646,0.388789,+0537147,+1016020,0.389138,+1087575,+1152185,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.624499
0.391786,+0740339,+1060668,0.392025,+0537286,+1016056,0.392369,+1087549,+1152127,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.624499
0.395013,+0740110,+1060877,0.395253,+0537111,+1016000,0.395597,+1087688,+1152042,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.624499
0.398240,+0740125,+1060958,0.398484,+0537374,+1015987,0.398825,+1087579,+1152007,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.624499
0.401465,+0740135,+1060842,0.401717,+0537306,+1015998,0.402059,+1087589,+1152185,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.624499
0.404692,+0740066,+1060859,0.404947,+0537213,+1015990,0.405288,+1087584,+1152096,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.624499
0.407938,+0740103,+1060711,0.408176,+0537315,+1015936,0.408518,+1087656,+1152106,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.691007
0.411171,+0740424,+1060755,0.411410,+0537094,+1015937,0.411752,+1087495,+1152117,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.691007
0.414511,+0740135,+1060692,0.414651,+0537165,+1015924,0.415039,+1087416,+1152037,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.691007
0.417740,+0739996,+1060892,0.417879,+0537213,+1015963,0.418271,+1087633,+1152034,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.691007
0.420971,+0740359,+1060690,0.421114,+0537323,+1015868,0.421505,+1087256,+1152075,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.691007
0.424219,+0740108,+1060628,0.424342,+0537239,+1015912,0.424734,+1087552,+1151969,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.691007
0.427448,+0739906,+1060759,0.427571,+0537217,+1016145,0.427962,+1087478,+1152088,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.691007
0.430675,+0740104,+1060735,0.430799,+0537169,+1016080,0.431190,+1087557,+1151908,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.691007
0.433906,+0740019,+1060744,0.434030,+0537266,+1016026,0.434418,+1087463,+1151894,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.691007
0.437131,+0740047,+1060789,0.437258,+0537074,+1015892,0.437647,+1087744,+1152090,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.691007
0.440358,+0740114,+1060729,0.440487,+0537354,+1015922,0.440876,+1087622,+1152133,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.691007
0.443588,+0739955,+1060713,0.443716,+0537196,+1015869,0.444105,+1087487,+1151952,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.691007
0.446813,+0740054,+1060757,0.446946,+0537221,+1015913,0.447333,+1087475,+1151868,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.691007
0.450041,+0740226,+1060727,0.450176,+0537265,+1016110,0.450564,+1087617,+1152014,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.724605
0.453269,+0739995,+1060698,0.453405,+0537252,+1015965,0.453794,+1087491,+1152102,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.724605
0.456496,+0739900,+1060824,0.456634,+0537241,+1016011,0.457024,+1087519,+1152047,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.724605
0.459724,+0739943,+1060634,0.459864,+0537269,+1016054,0.460261,+1087610,+1152013,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.724605
0.463050,+0739943,+1060741,0.463112,+0537269,+1016084,0.463539,+1087610,+1152190,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.724605
0.466277,+0740110,+1060764,0.466341,+0537287,+1016169,0.466767,+1087606,+1152129,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.724605
0.469502,+0740023,+1060748,0.469570,+0537080,+1015938,0.469998,+1087654,+1152129,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.724605
0.472733,+0740023,+1060844,0.472800,+0537080,+1015940,0.473228,+1087495,+1152010,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.724605
0.475961,+0740052,+1060788,0.476029,+0537214,+1016037,0.476456,+1087441,+1152126,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.724605
0.479186,+0740066,+1060590,0.479259,+0537428,+1015874,0.479684,+1087616,+1152096,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.724605
0.482415,+0740090,+1060617,0.482488,+0537225,+1015966,0.482914,+1087511,+1151892,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.724605
0.485642,+0739957,+1060662,0.485716,+0537300,+1015925,0.486143,+1087649,+1151996,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.724605
0.488868,+0740023,+1060758,0.488945,+0537175,+1015800,0.489371,+1087727,+1152106,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.724605
0.492107,+0740186,+1060572,0.492175,+0537357,+1015924,0.492603,+1087704,+1151828,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.724605
0.495334,+0740088,+1060805,0.495404,+0537427,+1015979,0.495831,+1087653,+1152204,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.724605
0.498559,+0740126,+1060892,0.498634,+0537321,+1015780,0.499062,+1087744,+1151857,,,,,,,,,,,,,,,,,,,,,,,,,13:18:19.724605
