===BEGIN_METADATA===
Test Name: 2026-06-10_190300_02,yyyy-mm-dd_hhmmss_{probe#/nano_id}
Probe ID: Nano_02,Probe Height (m): 0.7900
Note: new DAQ PCB
Test Type: Lab Trials
Stalks: Medium B-IN no tops,Probe: v3.3
Analog-to-Digital Converter: ADS1220,Mode: Turbo,Data Rate: DR_330SPS,Analog Excitation/Reference Voltage: 5.1V +/-2mV
DAQ Microcontroller: Arduino Nano ESP32,Data-stream Connection: Wi-Fi
Number of ICB-Sensors: 3,Sensor Label(s): A C E,Sensor SNs: 002 004 011
ICB-Sensor A's Latest Calibration: 2026-02-28_191825,kA1: 285806.85492483515,dA1: 0.0038186954053924,cA1: 1779.0295562932731,kA2: 278780.10405734595,dA2: 0.0456960408628126,cA2: 910.3072104970925
ICB-Sensor C's Latest Calibration: 2026-02-26_195246,kC1: 327901.7793019196,dC1: 0.0055431319529345,cC1: 1092.3920580442064,kC2: 331651.3310431668,dC2: 0.0445085069339955,cC2: 837.0076372631593
ICB-Sensor E's Latest Calibration: 2027-02-28_181436,kE1: 349273.60227475094,dE1: 0.0045245532907721,cE1: 1102.3374494942836,kE2: 346675.0994387471,dE2: 0.0451524381538289,cE2: 681.8182371353614
===END_METADATA===
===BEGIN_DATA===
Time_A_sec,Strain_A1_raw,Strain_A2_raw,Time_C_sec,Strain_C1_raw,Strain_C2_raw,Time_E_sec,Strain_E1_raw,Strain_E2_raw,NavX2_Flags_raw,NavX2_Valid,NavX2_Fresh,NavX2_Timestamp_us,NavX2_NavX_Timestamp_ms,NavX2_Yaw_deg,NavX2_Pitch_deg,NavX2_Roll_deg,NavX2_Heading_deg,NavX2_Fused_Heading_deg,NavX2_Accel_X_g,NavX2_Accel_Y_g,NavX2_Accel_Z_g,NavX2_Quat_W,NavX2_Quat_X,NavX2_Quat_Y,NavX2_Quat_Z,NavX2_Disp_X_m,NavX2_Disp_Y_m,NavX2_Disp_Z_m,NavX2_Sensor_Status,NavX2_Capability_Flags,NavX2_Cal_Status,NavX2_Selftest_Status,Processed_Time
11.568790,+1469285,+0825699,11.570290,+0809313,+0536992,11.570380,+0685833,+0583839,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.316076
11.572066,+1469487,+0825633,11.573567,+0809461,+0537052,11.573625,+0685669,+0583786,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.316076
11.575310,+1469203,+0825841,11.576810,+0809260,+0536668,11.576870,+0685720,+0583818,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.316076
11.578550,+1469448,+0825562,11.580053,+0809111,+0536833,11.580123,+0685656,+0583790,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.316076
11.581805,+1469381,+0825478,11.583307,+0809229,+0536851,11.583365,+0685638,+0583749,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.316076
11.585046,+1469624,+0825878,11.586546,+0809364,+0537004,11.586605,+0685791,+0583641,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.316076
11.588284,+1469469,+0825739,11.589787,+0809421,+0536777,11.589851,+0685701,+0583697,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.316076
11.591532,+1469422,+0825760,11.593034,+0809337,+0536922,11.593094,+0685739,+0583823,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.316076
11.594771,+1469218,+0825552,11.596274,+0809183,+0536973,11.596334,+0685600,+0583780,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.316076
11.598012,+1469377,+0825599,11.599516,+0809363,+0536970,11.599576,+0685739,+0583796,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.316076
11.601258,+1469250,+0825731,11.602760,+0809266,+0536970,11.602819,+0685762,+0583530,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.316076
11.604497,+1469437,+0825646,11.606001,+0809510,+0537022,11.606059,+0685638,+0583691,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.316076
11.607736,+1469403,+0825922,11.609239,+0809359,+0536809,11.609298,+0685547,+0583717,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.316076
11.610981,+1469303,+0825646,11.612482,+0809197,+0536832,11.612540,+0685761,+0583844,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.316076
11.614219,+1469301,+0825873,11.615721,+0809335,+0536863,11.615781,+0685665,+0583707,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.316076
11.617459,+1469480,+0825636,11.618962,+0809176,+0536838,11.619021,+0685709,+0583836,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.347086
11.620706,+1469417,+0825788,11.622210,+0809401,+0536940,11.622334,+0685649,+0583795,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.347086
11.624044,+1469325,+0825680,11.625547,+0809322,+0536912,11.625609,+0685557,+0583851,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.347086
11.627290,+1469428,+0825728,11.628792,+0809077,+0536755,11.628850,+0685685,+0583843,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.347086
11.630546,+1469443,+0825622,11.632048,+0809238,+0536923,11.632109,+0685665,+0583769,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.347086
11.633789,+1469350,+0825813,11.635291,+0809259,+0536910,11.635349,+0685601,+0583759,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.347086
11.637029,+1469468,+0825586,11.638532,+0809292,+0537095,11.638590,+0685792,+0583674,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.347086
11.640283,+1469289,+0825604,11.641785,+0809412,+0536874,11.641845,+0685563,+0583685,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.347086
11.643526,+1469394,+0825626,11.645025,+0809222,+0536912,11.645086,+0685728,+0583917,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.347086
11.646763,+1469346,+0825837,11.648266,+0809429,+0536789,11.648324,+0685841,+0583664,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.347086
11.650006,+1469377,+0825784,11.651509,+0809494,+0536955,11.651567,+0685705,+0583821,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.347086
11.653245,+1469338,+0825760,11.654748,+0809298,+0537046,11.654807,+0685534,+0583637,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.347086
11.656485,+1469544,+0825655,11.657988,+0809659,+0537033,11.658047,+0685627,+0583686,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.347086
11.659724,+1469370,+0825631,11.661227,+0809155,+0536826,11.661289,+0685804,+0583678,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.415182
11.662969,+1469363,+0825820,11.664472,+0809349,+0536872,11.664530,+0685656,+0583715,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.415182
11.666208,+1469257,+0825757,11.667717,+0809412,+0536850,11.667849,+0685568,+0583613,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.415182
11.669574,+1469631,+0825702,11.671078,+0809290,+0536887,11.671158,+0685533,+0583852,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.415182
11.672836,+1469377,+0825771,11.674338,+0809376,+0536776,11.674398,+0685677,+0583715,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.415182
11.676076,+1469328,+0825651,11.677578,+0809392,+0536936,11.677638,+0685594,+0583800,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.415182
11.679314,+1469398,+0825696,11.680817,+0809200,+0536801,11.680885,+0685782,+0583678,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.415182
11.682563,+1469542,+0825618,11.684064,+0809216,+0536879,11.684122,+0685759,+0583819,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.415182
11.685802,+1469304,+0825764,11.687303,+0809385,+0536991,11.687363,+0685638,+0583832,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.415182
11.689040,+1469235,+0825818,11.690543,+0809358,+0537025,11.690607,+0685629,+0583687,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.415182
11.692283,+1469365,+0825742,11.693786,+0809245,+0536833,11.693844,+0685604,+0583711,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.415182
11.695526,+1469389,+0825887,11.697027,+0809323,+0536927,11.697085,+0685588,+0583715,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.415182
11.698764,+1469420,+0825721,11.700266,+0809235,+0536913,11.700329,+0685674,+0583613,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.415182
11.702005,+1469376,+0825856,11.703508,+0809250,+0536897,11.703568,+0685738,+0583719,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.415182
11.705244,+1469404,+0825637,11.706747,+0809346,+0536972,11.706805,+0685768,+0583880,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.415182
11.708485,+1469289,+0825721,11.709988,+0809287,+0536814,11.710051,+0685737,+0583789,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.515183
11.711728,+1469284,+0825651,11.713231,+0809342,+0536816,11.713291,+0685755,+0583761,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.515183
11.714968,+1469441,+0825757,11.716471,+0809319,+0536996,11.716530,+0685556,+0583674,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.515183
11.718207,+1469560,+0825811,11.719722,+0809322,+0536826,11.719844,+0685788,+0583836,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.515183
11.721539,+1469601,+0825780,11.723043,+0809486,+0536959,11.723102,+0685520,+0583568,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.515183
11.724780,+1469338,+0825501,11.726283,+0809343,+0536845,11.726342,+0685693,+0583564,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.515183
11.728019,+1469303,+0825667,11.729524,+0809192,+0536766,11.729587,+0685599,+0583779,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.515183
11.731269,+1469345,+0825630,11.732771,+0809221,+0537040,11.732829,+0685571,+0583779,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.515183
11.734508,+1469379,+0825760,11.736010,+0809267,+0536846,11.736068,+0685805,+0583830,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.515183
11.737745,+1469576,+0825768,11.739248,+0809437,+0536893,11.739308,+0685777,+0583652,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.515183
11.740990,+1469370,+0825506,11.742493,+0809392,+0536924,11.742555,+0685682,+0583697,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.515183
11.744235,+1469320,+0825647,11.745738,+0809275,+0536940,11.745796,+0685745,+0583647,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.515183
11.747474,+1469220,+0825653,11.748977,+0809363,+0536934,11.749036,+0685703,+0583538,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.515183
11.750719,+1469256,+0825601,11.752221,+0809303,+0536973,11.752281,+0685568,+0583685,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.515183
11.753957,+1469429,+0825811,11.755460,+0809261,+0537016,11.755519,+0685682,+0583669,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.515183
11.757197,+1469307,+0825826,11.758699,+0809342,+0536996,11.758757,+0685747,+0583739,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.515183
11.760440,+1469306,+0825551,11.761942,+0809232,+0536951,11.762006,+0685800,+0583770,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.515183
11.763686,+1469276,+0825670,11.765188,+0809250,+0537042,11.765247,+0685498,+0583878,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.515183
11.766924,+1469413,+0825829,11.768427,+0809445,+0536921,11.768485,+0685648,+0583710,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.515183
11.770180,+1469416,+0825652,11.771681,+0809245,+0536944,11.771766,+0685608,+0583780,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.515183
11.773444,+1469433,+0825523,11.774946,+0809465,+0536754,11.775010,+0685622,+0583805,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.515183
11.776686,+1469121,+0825542,11.778189,+0809191,+0536894,11.778248,+0685613,+0583734,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.515183
11.779929,+1469475,+0825699,11.781434,+0809330,+0536897,11.781508,+0685708,+0583719,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.515183
11.783186,+1469329,+0825719,11.784689,+0809237,+0536840,11.784747,+0685618,+0583735,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.515183
11.786425,+1469478,+0825723,11.787928,+0809435,+0536883,11.787988,+0685739,+0583905,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.515183
11.789668,+1469430,+0825849,11.791170,+0809315,+0536792,11.791234,+0685654,+0583730,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.515183
11.792915,+1469239,+0825671,11.794417,+0809317,+0536940,11.794475,+0685720,+0583788,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.515183
11.796155,+1469527,+0825810,11.797656,+0809387,+0536929,11.797714,+0685636,+0583677,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.515183
11.799391,+1469372,+0825809,11.800895,+0809138,+0536994,11.800959,+0685777,+0583879,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.515183
11.802636,+1469419,+0825740,11.804139,+0809239,+0536976,11.804199,+0685670,+0583705,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.515183
11.805877,+1469500,+0825741,11.807378,+0809369,+0537008,11.807436,+0685807,+0583564,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.515183
11.809117,+1469355,+0825702,11.810621,+0809496,+0536755,11.810685,+0685724,+0583616,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.515183
11.812362,+1469435,+0825647,11.813866,+0809298,+0536856,11.813924,+0685647,+0583886,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.515183
11.815603,+1469382,+0825771,11.817105,+0809539,+0537030,11.817165,+0685719,+0583827,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.613695
11.818845,+1469472,+0825714,11.820348,+0809380,+0537188,11.820411,+0685651,+0583955,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.613695
11.822165,+1469486,+0825802,11.823667,+0809491,+0536905,11.823759,+0685724,+0583702,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.613695
11.825437,+1469375,+0825715,11.826941,+0809320,+0536962,11.827001,+0685347,+0583657,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.613695
11.828678,+1469206,+0825675,11.830184,+0809293,+0536790,11.830250,+0685560,+0583714,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.613695
11.831930,+1469507,+0825841,11.833432,+0809089,+0536853,11.833490,+0685701,+0583773,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.613695
11.835168,+1469232,+0825753,11.836671,+0809243,+0536924,11.836729,+0685833,+0583691,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.613695
11.838407,+1469321,+0825684,11.839910,+0809267,+0536860,11.839973,+0685825,+0583786,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.613695
11.841650,+1469541,+0825710,11.843152,+0809439,+0536808,11.843212,+0685739,+0583709,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.613695
11.844889,+1469253,+0825621,11.846391,+0809116,+0536858,11.846450,+0685676,+0583780,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.613695
11.848128,+1469380,+0825660,11.849630,+0809400,+0536799,11.849688,+0685608,+0583741,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.613695
11.851369,+1469398,+0825606,11.852873,+0809485,+0536975,11.852931,+0685689,+0583825,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.613695
11.854609,+1469509,+0825756,11.856112,+0809310,+0536878,11.856172,+0685577,+0583481,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.613695
11.857849,+1469382,+0825704,11.859352,+0809349,+0536871,11.859410,+0685733,+0583678,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.613695
11.861093,+1469453,+0825674,11.862597,+0809301,+0536838,11.862655,+0685408,+0583757,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.613695
11.864335,+1469491,+0825724,11.865836,+0809258,+0536684,11.865896,+0685510,+0583659,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.613695
11.867575,+1469446,+0825781,11.869077,+0809191,+0536864,11.869137,+0685847,+0583400,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.613695
11.870826,+1469546,+0825844,11.872327,+0809337,+0536982,11.872386,+0685593,+0583782,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.613695
11.874085,+1469426,+0825600,11.875586,+0809192,+0536943,11.875644,+0685634,+0583770,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.613695
11.877332,+1469370,+0825638,11.878833,+0809201,+0536877,11.878894,+0685623,+0583694,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.613695
11.880600,+1469402,+0825576,11.882101,+0809268,+0536755,11.882163,+0685767,+0583649,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.613695
11.883849,+1469282,+0825599,11.885352,+0809505,+0537066,11.885410,+0685430,+0583768,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.613695
11.887094,+1469469,+0825692,11.888595,+0809362,+0537108,11.888653,+0685762,+0583680,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.613695
11.890345,+1469317,+0825708,11.891848,+0809303,+0536823,11.891908,+0685588,+0583816,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.613695
11.893588,+1469348,+0825775,11.895090,+0809376,+0536938,11.895150,+0685583,+0583855,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.613695
11.896826,+1469279,+0825791,11.898329,+0809250,+0536712,11.898387,+0685681,+0583795,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.613695
11.900072,+1469345,+0825698,11.901572,+0809290,+0537044,11.901630,+0685835,+0583775,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.613695
11.903309,+1469266,+0825651,11.904811,+0809364,+0537000,11.904870,+0685717,+0583810,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.613695
11.906548,+1469496,+0825534,11.908050,+0809380,+0536966,11.908109,+0685762,+0583723,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.613695
11.909787,+1469345,+0825561,11.911290,+0809214,+0537004,11.911352,+0685583,+0583656,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.613695
11.913032,+1469394,+0825659,11.914535,+0809362,+0536723,11.914593,+0685753,+0583673,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.613695
11.916271,+1469483,+0825618,11.917774,+0809267,+0536963,11.917832,+0685594,+0583781,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.613695
11.919509,+1469647,+0825533,11.921013,+0809331,+0536947,11.921076,+0685735,+0583869,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.613695
11.922752,+1469553,+0825887,11.924255,+0809383,+0536649,11.924313,+0685748,+0583744,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.650972
11.925993,+1469276,+0825569,11.927496,+0809477,+0536960,11.927559,+0685618,+0583563,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.650972
11.932558,+1469372,+0825695,11.930745,+0809350,+0536808,11.930831,+0685646,+0583714,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.650972
11.935798,+1469589,+0825618,11.934059,+0809410,+0536992,11.934118,+0685780,+0583727,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.650972
11.939035,+1469473,+0825794,11.937298,+0809372,+0536861,11.937356,+0685926,+0583725,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.650972
11.942280,+1469396,+0825681,11.940539,+0809351,+0536858,11.940602,+0685769,+0583782,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.650972
11.945518,+1469329,+0825622,11.943781,+0809231,+0536826,11.943841,+0685683,+0583716,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.650972
11.948758,+1469342,+0825520,11.947020,+0809272,+0536805,11.947080,+0685678,+0583613,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.650972
11.952003,+1469339,+0825693,11.950261,+0809254,+0536803,11.950324,+0685498,+0583681,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.650972
11.955242,+1469387,+0825772,11.953506,+0809339,+0536924,11.953564,+0685720,+0583674,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.650972
11.958480,+1469485,+0825847,11.956744,+0809251,+0536877,11.956804,+0685657,+0583714,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.650972
11.961725,+1469485,+0825579,11.959984,+0809207,+0536976,11.960043,+0685797,+0583657,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.650972
11.964965,+1469256,+0825819,11.963228,+0809410,+0536823,11.963286,+0685870,+0583715,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.650972
11.968207,+1469416,+0825711,11.966467,+0809238,+0536911,11.966529,+0685642,+0583852,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.680347
11.971449,+1469281,+0825707,11.969709,+0809254,+0536952,11.969768,+0685718,+0583724,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.713938
11.974691,+1469461,+0825673,11.972952,+0809447,+0536824,11.973011,+0685596,+0583870,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.713938
11.977928,+1469360,+0825557,11.976191,+0809367,+0536869,11.976249,+0685676,+0583478,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.713938
11.981253,+1469256,+0825538,11.979436,+0809310,+0536982,11.979526,+0685613,+0583864,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.713938
11.984492,+1469408,+0825632,11.982752,+0809261,+0536869,11.982814,+0685647,+0583626,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.713938
11.987733,+1469424,+0825790,11.985996,+0809454,+0536779,11.986054,+0685694,+0583812,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.713938
11.990978,+1469598,+0825666,11.989234,+0809446,+0536757,11.989292,+0685586,+0583613,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.713938
11.994214,+1469321,+0825635,11.992479,+0809192,+0536758,11.992537,+0685542,+0583652,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.713938
11.997455,+1469432,+0825499,11.995717,+0809229,+0536857,11.995776,+0685499,+0583735,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.713938
12.000698,+1469527,+0825807,11.998958,+0809210,+0536935,11.999016,+0685637,+0583910,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.713938
12.003936,+1469373,+0825662,12.002199,+0809620,+0537099,12.002257,+0685962,+0583695,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.713938
12.007175,+1469433,+0825831,12.005438,+0809266,+0536998,12.005498,+0685550,+0583725,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.713938
12.010420,+1469274,+0825562,12.008678,+0809074,+0536773,12.008737,+0685502,+0583655,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.713938
12.013658,+1469324,+0825829,12.011921,+0809322,+0536837,12.011979,+0685584,+0583819,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.713938
12.016898,+1469475,+0825635,12.015162,+0809357,+0536756,12.015220,+0685697,+0583774,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.713938
12.020147,+1469449,+0825908,12.018400,+0809297,+0536909,12.018459,+0685589,+0583830,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.747196
12.023388,+1469345,+0825748,12.021649,+0809309,+0536943,12.021708,+0685646,+0583609,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.747196
12.026702,+1469286,+0825674,12.024890,+0809317,+0536861,12.024948,+0685575,+0583707,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.747196
12.029968,+1469260,+0825794,12.028201,+0809202,+0536774,12.028284,+0685768,+0583820,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.747196
12.033215,+1469569,+0825730,12.031471,+0809218,+0536876,12.031536,+0685639,+0583687,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.747196
12.036456,+1469416,+0825604,12.034718,+0809280,+0536824,12.034776,+0685741,+0583706,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.747196
12.039698,+1469388,+0825698,12.037959,+0809306,+0536980,12.038017,+0685674,+0583737,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.747196
12.042939,+1469423,+0825640,12.041200,+0809296,+0536905,12.041262,+0685636,+0583681,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.747196
12.046181,+1469422,+0825547,12.044442,+0809199,+0536954,12.044503,+0685769,+0583709,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.747196
12.049419,+1469354,+0825670,12.047683,+0809348,+0537002,12.047741,+0685652,+0583849,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.747196
12.052661,+1469371,+0825871,12.050923,+0809454,+0536780,12.050985,+0685630,+0583619,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.747196
12.055900,+1469378,+0825727,12.054164,+0809313,+0537009,12.054224,+0685756,+0583793,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.747196
12.059141,+1469376,+0825705,12.057403,+0809203,+0536861,12.057462,+0685606,+0583579,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.747196
12.062383,+1469223,+0825613,12.060642,+0809235,+0536828,12.060704,+0685576,+0583752,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.747196
12.065620,+1469475,+0825832,12.063885,+0809320,+0536924,12.063943,+0685567,+0583819,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.747196
12.068859,+1469418,+0825739,12.067123,+0809155,+0536956,12.067183,+0685632,+0583746,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.747196
12.072106,+1469317,+0825633,12.070363,+0809263,+0536879,12.070426,+0685694,+0583723,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.880786
12.075343,+1469389,+0825830,12.073607,+0809305,+0536986,12.073665,+0685738,+0583738,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.880786
12.078665,+1469345,+0825516,12.076850,+0809112,+0536783,12.076953,+0685622,+0583784,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.880786
12.081922,+1469310,+0825630,12.080169,+0809395,+0536820,12.080238,+0685666,+0583653,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.880786
12.085163,+1469357,+0825702,12.083425,+0809249,+0536718,12.083483,+0685894,+0583884,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.880786
12.088402,+1469286,+0825776,12.086666,+0809384,+0536794,12.086724,+0685751,+0583791,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.880786
12.091644,+1469582,+0825747,12.089905,+0809189,+0536761,12.089967,+0685358,+0583728,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.880786
12.094883,+1469295,+0825483,12.093147,+0809317,+0536736,12.093207,+0685638,+0583852,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.880786
12.098124,+1469404,+0825859,12.096386,+0809272,+0537046,12.096444,+0685550,+0583603,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.880786
12.101369,+1469544,+0825541,12.099628,+0809385,+0536850,12.099687,+0685842,+0583837,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.880786
12.104608,+1469425,+0825794,12.102872,+0809241,+0536844,12.102931,+0685593,+0583662,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.880786
12.107846,+1469522,+0825776,12.106110,+0809280,+0536988,12.106169,+0685595,+0583743,,,,,,,,,,,,,,,,,,,,,,,,,19:03:17.880786
