===BEGIN_METADATA===
Test Name: 2026-06-10_132040_01,yyyy-mm-dd_hhmmss_{probe#/nano_id}
Probe ID: Nano_01,Probe Height (m): 0.7900
Note: new DAQ PCB
Test Type: Lab Trials
Stalks: Medium B-IN no tops,Probe: v3.3
Analog-to-Digital Converter: ADS1220,Mode: Turbo,Data Rate: DR_330SPS,Analog Excitation/Reference Voltage: 5.1V +/-2mV
DAQ Microcontroller: Arduino Nano ESP32,Data-stream Connection: Wi-Fi
Number of ICB-Sensors: 3,Sensor Label(s): A C E,Sensor SNs: 001 003 005
ICB-Sensor A's Latest Calibration: 2026-06-10_120245,kA1: 351744.8279932664,dA1: 0.0047992474300278,cA1: 574.4369624970714,kA2: 347604.75378667994,dA2: 0.0452453444842415,cA2: 26.023574759543408
ICB-Sensor C's Latest Calibration: 2026-06-10_123441,kC1: 404490.3474918268,dC1: 0.0058500260575673,cC1: -424.13011759193614,kC2: 405133.76531753375,dC2: 0.0464478645606266,cC2: -666.3897116323351
ICB-Sensor E's Latest Calibration: 2026-06-10_125420,kE1: 400701.3726474917,dE1: 0.0048205226419293,cE1: 882.2936293203384,kE2: 414755.3371693164,dE2: 0.0469718114713248,cE2: 464.95427689049393
===END_METADATA===
===BEGIN_DATA===
Time_A_sec,Strain_A1_raw,Strain_A2_raw,Time_C_sec,Strain_C1_raw,Strain_C2_raw,Time_E_sec,Strain_E1_raw,Strain_E2_raw,NavX2_Flags_raw,NavX2_Valid,NavX2_Fresh,NavX2_Timestamp_us,NavX2_NavX_Timestamp_ms,NavX2_Yaw_deg,NavX2_Pitch_deg,NavX2_Roll_deg,NavX2_Heading_deg,NavX2_Fused_Heading_deg,NavX2_Accel_X_g,NavX2_Accel_Y_g,NavX2_Accel_Z_g,NavX2_Quat_W,NavX2_Quat_X,NavX2_Quat_Y,NavX2_Quat_Z,NavX2_Disp_X_m,NavX2_Disp_Y_m,NavX2_Disp_Z_m,NavX2_Sensor_Status,NavX2_Capability_Flags,NavX2_Cal_Status,NavX2_Selftest_Status,Processed_Time
0.227094,+0741646,+1061766,0.227159,+0555640,+1026605,0.227511,+1088125,+1152228,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.618302
0.230319,+0741561,+1062044,0.230390,+0555826,+1026721,0.230742,+1088095,+1152080,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.618302
0.233550,+0741481,+1061882,0.233620,+0555518,+1026663,0.233970,+1088230,+1152352,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.618302
0.236777,+0741408,+1061950,0.236851,+0555789,+1026595,0.237198,+1088129,+1152326,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.618302
0.240002,+0741370,+1061903,0.240084,+0555708,+1026645,0.240426,+1088068,+1152242,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.618302
0.243240,+0741481,+1061867,0.243316,+0555661,+1026716,0.243654,+1088109,+1152221,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.650799
0.246467,+0741649,+1061836,0.246545,+0555527,+1026512,0.246883,+1088148,+1152275,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.650799
0.249694,+0741734,+1061747,0.249777,+0555711,+1026565,0.250117,+1088157,+1152243,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.650799
0.252982,+0741618,+1061881,0.253042,+0555795,+1026719,0.253373,+1088222,+1152312,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.650799
0.256214,+0741511,+1061676,0.256274,+0555583,+1026690,0.256602,+1088259,+1152199,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.650799
0.259439,+0741602,+1061954,0.259504,+0555706,+1026644,0.259830,+1088127,+1152402,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.650799
0.262668,+0741481,+1062018,0.262737,+0555589,+1026728,0.263064,+1088207,+1152327,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.650799
0.265895,+0741504,+1061872,0.265965,+0555780,+1026610,0.266292,+1088104,+1152249,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.650799
0.269120,+0741621,+1061952,0.269196,+0555641,+1026820,0.269520,+1088190,+1152095,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.650799
0.272346,+0741669,+1061807,0.272427,+0555722,+1026671,0.272749,+1088134,+1152273,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.650799
0.275577,+0741345,+1061720,0.275657,+0555761,+1026780,0.275977,+1088101,+1152315,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.650799
0.278804,+0741458,+1061772,0.278887,+0555641,+1026711,0.279205,+1087961,+1152299,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.650799
0.282040,+0741536,+1062070,0.282117,+0555682,+1026762,0.282433,+1088077,+1152214,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.650799
0.285276,+0741541,+1061971,0.285344,+0555727,+1026750,0.285661,+1088135,+1152427,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.650799
0.288505,+0741556,+1061960,0.288573,+0555648,+1026780,0.288888,+1087979,+1152418,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.650799
0.291733,+0741425,+1061864,0.291802,+0555689,+1026767,0.292116,+1088190,+1152432,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.716999
0.294962,+0741552,+1062044,0.295030,+0555672,+1026893,0.295344,+1088089,+1152200,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.716999
0.298209,+0741589,+1061784,0.298295,+0555722,+1026544,0.298624,+1088081,+1152266,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.716999
0.301471,+0741472,+1061993,0.301558,+0555899,+1026815,0.301853,+1088221,+1152255,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.716999
0.304731,+0741548,+1061838,0.304791,+0555925,+1026771,0.305085,+1088078,+1152252,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.716999
0.307956,+0741610,+1061798,0.308022,+0555758,+1026769,0.308313,+1087922,+1152079,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.716999
0.311183,+0741630,+1061894,0.311253,+0555651,+1026521,0.311543,+1088062,+1152174,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.716999
0.314408,+0741547,+1061995,0.314483,+0555591,+1026796,0.314778,+1088336,+1152233,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.716999
0.317635,+0741526,+1061856,0.317714,+0555835,+1026621,0.318006,+1088047,+1152225,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.716999
0.320861,+0741421,+1062027,0.320942,+0555786,+1026642,0.321236,+1088154,+1152495,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.716999
0.324090,+0741726,+1061772,0.324173,+0555648,+1026625,0.324464,+1088230,+1152180,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.716999
0.327315,+0741483,+1062057,0.327403,+0555631,+1026670,0.327694,+1088109,+1152326,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.716999
0.330540,+0741402,+1061998,0.330632,+0555599,+1026884,0.330923,+1088130,+1152395,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.716999
0.333769,+0741549,+1061697,0.333862,+0555773,+1026681,0.334153,+1088085,+1152286,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.716999
0.336995,+0741594,+1061928,0.337091,+0555586,+1026580,0.337381,+1088051,+1152368,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.716999
0.340220,+0741428,+1061937,0.340320,+0555784,+1026648,0.340609,+1088295,+1152168,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.716999
0.343449,+0741375,+1061887,0.343552,+0555613,+1026829,0.343841,+1088163,+1152262,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.817411
0.346674,+0741426,+1061908,0.346781,+0555749,+1026613,0.347072,+1088196,+1152373,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.817411
0.349905,+0741609,+1061840,0.350013,+0555613,+1026600,0.350322,+1088219,+1152448,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.817411
0.353178,+0741446,+1061915,0.353244,+0555762,+1026689,0.353550,+1088199,+1152283,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.817411
0.356403,+0741442,+1061826,0.356474,+0555726,+1026634,0.356777,+1088216,+1152319,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.817411
0.359628,+0741301,+1061997,0.359703,+0555810,+1026538,0.360005,+1088380,+1152453,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.817411
0.362861,+0741543,+1061718,0.362935,+0555734,+1026587,0.363233,+1088122,+1152440,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.817411
0.366089,+0741449,+1061985,0.366166,+0555524,+1026647,0.366461,+1088186,+1152274,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.817411
0.369314,+0741611,+1061936,0.369396,+0555815,+1026775,0.369693,+1088201,+1152408,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.817411
0.372541,+0741553,+1061719,0.372625,+0555617,+1026394,0.372924,+1088287,+1152210,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.817411
0.375768,+0741549,+1061731,0.375853,+0555682,+1026565,0.376152,+1087988,+1152346,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.817411
0.378993,+0741333,+1061852,0.379086,+0555440,+1026697,0.379380,+1088111,+1152329,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.817411
0.382219,+0741510,+1061931,0.382314,+0555727,+1026642,0.382608,+1088196,+1152408,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.817411
0.385450,+0741600,+1061760,0.385543,+0555744,+1026764,0.385836,+1088193,+1152297,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.817411
0.388677,+0741378,+1061698,0.388771,+0555518,+1026643,0.389066,+1088270,+1152298,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.817411
0.391906,+0741217,+1061783,0.392000,+0555901,+1026610,0.392295,+1088291,+1152306,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.817411
0.395135,+0741590,+1061962,0.395229,+0555851,+1026657,0.395523,+1088373,+1152406,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.817411
0.398362,+0741526,+1061836,0.398459,+0555700,+1026785,0.398751,+1088335,+1152331,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.817411
0.401604,+0741525,+1061691,0.401702,+0555787,+1026583,0.402001,+1088144,+1152294,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.817411
0.404845,+0741692,+1061753,0.404932,+0555531,+1026670,0.405230,+1088351,+1152239,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.817411
0.408084,+0741449,+1061869,0.408161,+0555740,+1026632,0.408458,+1087958,+1152546,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.817411
0.411314,+0741580,+1061902,0.411391,+0555785,+1026677,0.411687,+1088191,+1152167,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.817411
0.414558,+0741715,+1061804,0.414622,+0555741,+1026607,0.414916,+1088143,+1152397,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.817411
0.417783,+0741493,+1061897,0.417850,+0555853,+1026614,0.418146,+1088311,+1152177,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.817411
0.421008,+0741410,+1061951,0.421083,+0555622,+1026782,0.421378,+1088087,+1152239,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.817411
0.424236,+0741291,+1061926,0.424312,+0555818,+1026702,0.424613,+1088041,+1152258,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.817411
0.427463,+0741490,+1061991,0.427542,+0555614,+1026626,0.427841,+1088138,+1152182,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.817411
0.430692,+0741497,+1061783,0.430770,+0555729,+1026722,0.431069,+1088204,+1152239,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.817411
0.433921,+0741620,+1061886,0.434000,+0555646,+1026585,0.434300,+1088283,+1152294,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.817411
0.437148,+0741304,+1061863,0.437230,+0555732,+1026532,0.437528,+1088112,+1152246,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.817411
0.440373,+0741611,+1061868,0.440460,+0555644,+1026800,0.440756,+1088135,+1152270,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.817411
0.443605,+0741527,+1061857,0.443688,+0555811,+1026671,0.443986,+1088134,+1152366,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.817411
0.446832,+0741561,+1062118,0.446919,+0555778,+1026557,0.447214,+1088096,+1152222,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.817411
0.450059,+0741638,+1062105,0.450148,+0555822,+1026693,0.450443,+1088062,+1152280,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.850399
0.453296,+0741722,+1061916,0.453422,+0555747,+1026538,0.453673,+1088156,+1152233,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.850399
0.456613,+0741582,+1061734,0.456675,+0555702,+1026719,0.456907,+1088356,+1152162,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.850399
0.459842,+0741381,+1061812,0.459905,+0555889,+1026830,0.460135,+1088345,+1152369,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.850399
0.463085,+0741549,+1061941,0.463144,+0555610,+1026783,0.463365,+1088200,+1152188,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.850399
0.466312,+0741567,+1061808,0.466374,+0555790,+1026513,0.466594,+1088306,+1152247,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.850399
0.469539,+0741552,+1061971,0.469603,+0555691,+1026585,0.469824,+1088112,+1152239,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.850399
0.472764,+0741594,+1062045,0.472833,+0555670,+1026629,0.473056,+1088222,+1152181,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.850399
0.475990,+0741468,+1061878,0.476061,+0555592,+1026573,0.476284,+1088077,+1152428,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.850399
0.479215,+0741497,+1061985,0.479292,+0555682,+1026735,0.479512,+1088291,+1152295,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.850399
0.482440,+0741575,+1061644,0.482523,+0555840,+1026596,0.482743,+1088165,+1152476,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.850399
0.485671,+0741573,+1062049,0.485751,+0555851,+1026729,0.485971,+1088142,+1152268,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.850399
0.488896,+0741555,+1061846,0.488980,+0555641,+1026602,0.489199,+1087878,+1152245,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.850399
0.492121,+0741686,+1061962,0.492208,+0555690,+1026697,0.492429,+1088230,+1152257,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.850399
0.495349,+0741577,+1061890,0.495437,+0555624,+1026641,0.495660,+1088163,+1152221,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.920247
0.498574,+0741536,+1061867,0.498665,+0555786,+1026581,0.498888,+1088057,+1152323,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.920247
0.501810,+0741600,+1061824,0.501915,+0555585,+1026538,0.502116,+1088197,+1152322,,,,,,,,,,,,,,,,,,,,,,,,,13:20:41.920247
