===BEGIN_METADATA===
Test Name: 2026-05-06_172006_01,yyyy-mm-dd_hhmmss_{probe_num}
Note: For validation against DARLING. Hi-STIFFS v3.2
Test Type: Medium Lab w/o tops
"Speed: 50 ft/min,Stalk Spacing: 6in,Probe Height (m): 0.785"
Number of ICB-Sensors: 5,Sensor Label(s): A B C D E,Sensor SNs: 001 002 003 004 005
Analog-to-Digital Converter: ADS1220,Mode: Turbo,Data Rate: DR_330SPS,Analog Excitation/Reference Voltage: 5.1V +/-2mV
DAQ Microcontroller: Arduino Nano ESP32,ID: Hi-STIFFS_Nano,CPU Clock: 240MHz,Cores: 2,Data-stream Connection: Wi-Fi
ICB-Sensor A's Latest Calibration: 2026-02-28_181436,kA1: 349273.60227475094,dA1: 0.0045245532907721,cA1: 1102.3374494942836,kA2: 346675.0994387471,dA2: 0.0451524381538289,cA2: 681.8182371353614
ICB-Sensor B's Latest Calibration: 2026-02-28_191825,kB1: 285806.85492483515,dB1: 0.0038186954053924,cB1: 1779.0295562932731,kB2: 278780.10405734595,dB2: 0.0456960408628126,cB2: 910.3072104970925
ICB-Sensor C's Latest Calibration: 2026-02-28_203355,kC1: 400137.07123195945,dC1: 0.0045411310920291,cC1: 1788.4192282378208,kC2: 401512.5673837119,dC2: 0.0455171988670882,cC2: 942.1566234510974
ICB-Sensor D's Latest Calibration: 2026-02-26_195246,kD1: 327901.7793019196,dD1: 0.0055431319529345,cD1: 1092.3920580442064,kD2: 331651.3310431668,dD2: 0.0445085069339955,cD2: 837.0076372631593
ICB-Sensor E's Latest Calibration: 2026-03-13_134528,kE1: 398510.4590000597,dE1: 0.0051701866415987,cE1: -201.64965113438663,kE2: 410394.7094971476,dE2: 0.0473976078282431,cE2: -366.0193833265803
===END_METADATA===
===BEGIN_DATA===
Time_A_sec,Strain_A1_raw,Strain_A2_raw,Time_B_sec,Strain_B1_raw,Strain_B2_raw,Time_C_sec,Strain_C1_raw,Strain_C2_raw,Time_D_sec,Strain_D1_raw,Strain_D2_raw,Time_E_sec,Strain_E1_raw,Strain_E2_raw,Processed_Time
0.010876,-0061574,+0609308,0.011047,-8388608,-8388608,0.011260,+0324372,-0143318,0.009092,-0401494,+0607185,0.009151,+0811106,+0325687,17:20:13.514619
0.014167,-0061525,+0609157,0.014298,-8388608,-8388608,0.014511,+0324466,-0143181,0.011901,-0401625,+0606993,0.011976,+0811206,+0325759,17:20:13.615082
0.017412,-0061457,+0609309,0.017535,-8388608,-8388608,0.017747,+0324608,-0143425,0.017593,-0401409,+0607010,0.017651,+0811317,+0325652,17:20:13.615082
0.020736,-0061550,+0609207,0.020795,-8388608,-8388608,0.020984,+0324544,-0143307,0.020400,-0401607,+0607273,0.020460,+0811144,+0325733,17:20:13.615082
0.023983,-0061631,+0609453,0.024041,-8388608,-8388608,0.024223,+0324642,-0143333,0.023221,-0401607,+0607129,0.023279,+0811144,+0325632,17:20:13.615082
0.027227,-0061534,+0609383,0.027285,-8388608,-8388608,0.027548,+0324580,-0143271,0.026026,-0401579,+0607122,0.026084,+0811162,+0325673,17:20:13.615082
0.030572,-0061670,+0609164,0.030630,-8388608,-8388608,0.030784,+0324629,-0143319,0.028833,-0401476,+0607241,0.028891,+0811229,+0325602,17:20:13.615082
0.033821,-0061568,+0609308,0.033879,-8388608,-8388608,0.034019,+0324485,-0143313,0.031640,-0401620,+0606999,0.031703,+0811241,+0325866,17:20:13.615082
0.037065,-0061503,+0609469,0.037124,-8388608,-8388608,0.037373,+0324257,-0143487,0.037254,-0401486,+0607124,0.037314,+0811168,+0325769,17:20:13.615082
0.040396,-0061613,+0609444,0.040454,-8388608,-8388608,0.040608,+0324467,-0143217,0.040060,-0401570,+0607228,0.040120,+0811230,+0325724,17:20:13.615082
0.043642,-0061641,+0609293,0.043702,-8388608,-8388608,0.043845,+0324449,-0143385,0.042875,-0401629,+0607101,0.042933,+0811114,+0325977,17:20:13.615082
0.046887,-0061513,+0609288,0.046945,-8388608,-8388608,0.047140,+0324599,-0143481,0.045680,-0401493,+0606981,0.045738,+0811123,+0325843,17:20:13.615082
