===BEGIN_METADATA===
Test Name: 2026-05-06_195324_01,yyyy-mm-dd_hhmmss_{probe_num}
Note: Dummy code tests
Test Type: Medium Lab w/o tops
"Speed: 50 ft/min,Stalk Spacing: 6in,Probe Height (m): 0.785"
Number of ICB-Sensors: 5,Sensor Label(s): A B C D E,Sensor SNs: 001 002 003 004 005
Analog-to-Digital Converter: ADS1220,Mode: Turbo,Data Rate: DR_330SPS,Analog Excitation/Reference Voltage: 5.1V +/-2mV
DAQ Microcontroller: Arduino Nano ESP32,ID: Hi-STIFFS_Nano,CPU Clock: 240MHz,Cores: 2,Data-stream Connection: Wi-Fi
ICB-Sensor A's Latest Calibration: 2026-02-28_181436,kA1: 349273.60227475094,dA1: 0.0045245532907721,cA1: 1102.3374494942836,kA2: 346675.0994387471,dA2: 0.0451524381538289,cA2: 681.8182371353614
ICB-Sensor B's Latest Calibration: 2026-02-28_191825,kB1: 285806.85492483515,dB1: 0.0038186954053924,cB1: 1779.0295562932731,kB2: 278780.10405734595,dB2: 0.0456960408628126,cB2: 910.3072104970925
ICB-Sensor C's Latest Calibration: 2026-02-28_203355,kC1: 400137.07123195945,dC1: 0.0045411310920291,cC1: 1788.4192282378208,kC2: 401512.5673837119,dC2: 0.0455171988670882,cC2: 942.1566234510974
ICB-Sensor D's Latest Calibration: 2026-02-26_195246,kD1: 327901.7793019196,dD1: 0.0055431319529345,cD1: 1092.3920580442064,kD2: 331651.3310431668,dD2: 0.0445085069339955,cD2: 837.0076372631593
ICB-Sensor E's Latest Calibration: 2026-03-13_134528,kE1: 398510.4590000597,dE1: 0.0051701866415987,cE1: -201.64965113438663,kE2: 410394.7094971476,dE2: 0.0473976078282431,cE2: -366.0193833265803
===END_METADATA===
===BEGIN_DATA===
Time_A_sec,Strain_A1_raw,Strain_A2_raw,Time_B_sec,Strain_B1_raw,Strain_B2_raw,Time_C_sec,Strain_C1_raw,Strain_C2_raw,Time_D_sec,Strain_D1_raw,Strain_D2_raw,Time_E_sec,Strain_E1_raw,Strain_E2_raw,Processed_Time
0.010942,-0142816,+0601332,0.011156,-8388608,-8388608,0.008344,+0345795,-0126912,0.008982,-0403886,+0606755,0.009041,+0786194,+0343017,19:53:29.247537
0.014228,-0142794,+0601402,0.014412,-8388608,-8388608,0.011581,+0345842,-0126794,0.011789,-0404173,+0606657,0.011848,+0785598,+0342792,19:53:29.247591
0.017492,-0142916,+0601113,0.017708,-8388608,-8388608,0.014978,+0345845,-0126695,0.017433,-0404300,+0606596,0.017553,+0785889,+0342841,19:53:29.247616
0.024026,-0143004,+0601221,0.020945,-8388608,-8388608,0.021463,+0345746,-0126530,0.023239,-0403790,+0606622,0.023176,+0785974,+0342934,19:53:29.247636
0.024026,-0142833,+0601221,0.024185,-8388608,-8388608,0.024733,+0345746,-0126794,0.026058,-0403833,+0606633,0.025989,+0785901,+0342796,19:53:29.280858
0.027326,-0142773,+0601181,0.027444,-8388608,-8388608,0.027977,+0345873,-0126657,0.028910,-0403890,+0606541,0.028779,+0786167,+0342805,19:53:29.280898
0.033874,-0142763,+0601094,0.034002,-8388608,-8388608,0.034479,+0345935,-0126617,0.034546,-0404007,+0606610,0.034403,+0785193,+0342924,19:53:29.280917
0.037329,-0142935,+0601209,0.037270,-8388608,-8388608,0.037721,+0345760,-0126669,0.037388,-0404352,+0606668,0.037207,+0783854,+0342829,19:53:29.280934
0.040579,-0142803,+0601266,0.040506,-8388608,-8388608,0.040975,+0345611,-0126771,0.043031,-0404127,+0606650,0.042905,+0785703,+0342519,19:53:29.280952
0.043923,-0142956,+0600978,0.043804,-8388608,-8388608,0.044230,+0345871,-0126697,0.045851,-0403859,+0606480,0.045703,+0785890,+0342777,19:53:29.280970
0.047231,-0142956,+0601112,0.047164,-8388608,-8388608,0.047527,+0345871,-0126666,0.048692,-0403867,+0606706,0.048499,+0786031,+0342967,19:53:29.280987
0.053832,-0142725,+0601240,0.053704,-8388608,-8388608,0.054004,+0345968,-0126799,0.054317,-0404097,+0606403,0.054090,+0785852,+0342944,19:53:29.281005
