===BEGIN_METADATA===
Test Name: 2026-08-25_130903_01,yyyy-mm-dd_hhmmss_{probe#/nano_id}
Probe ID: Nano_01,Probe Height (m): 0.8400
Note: 3x3 bucket weight calibration
Test Type: Calibration
Stalks: None,Probe: v4.1,Speed: None
Loads (N): 4.905 9.81 49.05,Positions (mm): 60 100 150
Analog-to-Digital Converter: ADS1220,Mode: Turbo,Data Rate: DR_330SPS,Analog Excitation/Reference Voltage: 5.1V +/-2mV
DAQ Microcontroller: Arduino Nano ESP32,Data-stream Connection: Wi-Fi
Number of ICB-Sensors: 1,Sensor Label(s): A,Sensor SNs: 114
ICB-Sensor A's Latest Calibration: N/A,kA1: 1.0,dA1: 1.0,cA1: 0.0,kA2: 1.0,dA2: 1.0,cA2: 0.0
===END_METADATA===
===BEGIN_DATA===
Time_A_sec,Strain_A1_raw,Strain_A2_raw,Processed_Time
0.001568,-292,-633,13:09:04.295474
0.003425,-523,-881,13:09:04.295474
0.005281,-734,-674,13:09:04.295474
0.007144,-1018,-852,13:09:04.295474
0.009,-702,-787,13:09:04.296866
0.010858,-749,-701,13:09:04.296866
0.012735,-837,-726,13:09:04.296866
0.014595,-686,-501,13:09:04.296866
0.016497,-1019,-708,13:09:04.296866
0.018356,-700,-646,13:09:04.296866
0.020218,-713,-437,13:09:04.296866
0.022076,-1170,-723,13:09:04.296866
0.023942,-767,-545,13:09:04.296866
0.025799,-683,-730,13:09:04.296866
0.027656,-2087,-474,13:09:04.296866
0.029514,-638,-660,13:09:04.296866
0.03137,-668,-800,13:09:04.296866
0.033227,-669,-941,13:09:04.296866
0.035083,-665,-645,13:09:04.296866
0.03694,-547,-646,13:09:04.296866
0.038798,-1533,-634,13:09:04.296866
0.040654,-530,-778,13:09:04.296866
0.042521,-811,-874,13:09:04.296866
0.044379,-631,-648,13:09:04.296866
0.046235,-759,-756,13:09:04.296866
0.048104,-817,-822,13:09:04.296866
0.04996,-591,-633,13:09:04.296866
0.051819,-876,-675,13:09:04.296866
0.053675,-574,-613,13:09:04.296866
0.055533,-748,-643,13:09:04.296866
0.057394,-570,-804,13:09:04.296866
0.059254,-745,-569,13:09:04.296866
0.061166,-966,-618,13:09:04.296866
0.063029,-679,-866,13:09:04.296866
0.064888,-657,-553,13:09:04.296866
0.066749,-722,-711,13:09:04.296866
0.068606,-565,-743,13:09:04.296866
0.070464,-822,-790,13:09:04.296866
0.07232,-495,-774,13:09:04.298375
0.074177,-434,-473,13:09:04.298375
0.076035,-490,-583,13:09:04.298375
0.077897,-662,-741,13:09:04.298878
0.079756,-760,-732,13:09:04.298878
0.081612,-760,-748,13:09:04.300891
0.083479,-677,-593,13:09:04.300891
0.085335,-511,-769,13:09:04.300891
0.087191,-614,-789,13:09:04.300891
0.08905,-624,-702,13:09:04.300891
0.090906,-602,-564,13:09:04.300891
0.092767,-577,-829,13:09:04.300891
0.094641,-1094,-644,13:09:04.300891
0.096507,-724,-696,13:09:04.300891
0.098366,-535,-696,13:09:04.300891
0.100228,-611,-627,13:09:04.300891
0.102086,-675,-685,13:09:04.300891
0.103943,-514,-733,13:09:04.300891
0.105807,-541,-624,13:09:04.300891
0.107677,-665,-970,13:09:04.300891
0.10954,-636,-599,13:09:04.300891
0.111449,-741,-593,13:09:04.300891
0.113306,-370,-856,13:09:04.300891
0.115163,-799,-556,13:09:04.300891
0.117021,-913,-669,13:09:04.300891
0.118877,-501,-839,13:09:04.300891
0.120736,-737,-695,13:09:04.301896
0.122592,-541,-437,13:09:04.301896
0.124449,-684,-725,13:09:04.301896
0.126307,-657,-790,13:09:04.301896
0.128171,-583,-377,13:09:04.301896
0.130028,-736,-708,13:09:04.301896
0.131884,-906,-650,13:09:04.301896
0.133742,-337,-662,13:09:04.301896
0.135599,-502,-608,13:09:04.301896
0.137455,-617,-626,13:09:04.301896
0.139314,-720,-579,13:09:04.301896
0.14117,-540,-739,13:09:04.301896
0.143026,-589,-779,13:09:04.301896
0.144883,-599,-786,13:09:04.301896
0.146749,-804,-633,13:09:04.301896
0.148605,-865,-983,13:09:04.301896
0.150462,-674,-846,13:09:04.301896
0.15232,-674,-767,13:09:04.301896
0.154177,-474,-741,13:09:04.301896
0.156041,-601,-749,13:09:04.307426
0.157901,-556,-723,13:09:04.307426
0.159772,-766,-466,13:09:04.307426
0.161698,-982,-628,13:09:04.307426
0.163554,-247,-779,13:09:04.307426
0.165411,-567,-656,13:09:04.307426
0.167269,-733,-853,13:09:04.307426
0.16913,-621,-625,13:09:04.307426
0.170988,-583,-805,13:09:04.307426
0.172846,-929,-724,13:09:04.307426
0.174704,-664,-493,13:09:04.307426
0.176561,-648,-345,13:09:04.309424
0.178417,-687,-645,13:09:04.309424
0.180276,-628,-710,13:09:04.309424
0.182132,-730,-589,13:09:04.309424
0.18399,-602,-441,13:09:04.309424
0.185847,-723,-614,13:09:04.309424
0.187709,-709,-626,13:09:04.309424
0.189565,-767,-883,13:09:04.309424
