===BEGIN_METADATA===
Test Name: 2026-03-27_123329_01,yyyy-mm-dd_hhmmss_{probe_num}
Note: v3.2 w/accelerometer
Test Type: Lab Medium. Demo
"Speed: 25ft/min,Stalk Spacing: 6inNumber of ICB-Sensors: 5",Sensor Label(s): A B C D E,Sensor SNs: 001 002 003 004 005
Analog-to-Digital Converter: ADS1220,Mode: Turbo,Data Rate: DR_330SPS,Analog Excitation/Reference Voltage: 5.1V +/-2mV
DAQ Microcontroller: Arduino Nano ESP32,ID: Hi-STIFFS_Nano,CPU Clock: 240MHz,Cores: 2,Data-stream Connection: Wi-Fi
ICB-Sensor A's Latest Calibration: 2026-02-28_181436,kA1: 349273.60227475094,dA1: 0.0045245532907721,cA1: 1102.3374494942836,kA2: 346675.0994387471,dA2: 0.0451524381538289,cA2: 681.8182371353614
ICB-Sensor B's Latest Calibration: 2026-02-28_191825,kB1: 285806.85492483515,dB1: 0.0038186954053924,cB1: 1779.0295562932731,kB2: 278780.10405734595,dB2: 0.0456960408628126,cB2: 910.3072104970925
ICB-Sensor C's Latest Calibration: 2026-02-28_203355,kC1: 400137.07123195945,dC1: 0.0045411310920291,cC1: 1788.4192282378208,kC2: 401512.5673837119,dC2: 0.0455171988670882,cC2: 942.1566234510974
ICB-Sensor D's Latest Calibration: 2026-02-26_195246,kD1: 327901.7793019196,dD1: 0.0055431319529345,cD1: 1092.3920580442064,kD2: 331651.3310431668,dD2: 0.0445085069339955,cD2: 837.0076372631593
ICB-Sensor E's Latest Calibration: 2026-03-13_134528,kE1: 398510.4590000597,dE1: 0.0051701866415987,cE1: -201.64965113438663,kE2: 410394.7094971476,dE2: 0.0473976078282431,cE2: -366.0193833265803
===END_METADATA===
===BEGIN_DATA===
Time_A_sec,Strain_A1_raw,Strain_A2_raw,Time_B_sec,Strain_B1_raw,Strain_B2_raw,Time_C_sec,Strain_C1_raw,Strain_C2_raw,Time_D_sec,Strain_D1_raw,Strain_D2_raw,Time_E_sec,Strain_E1_raw,Strain_E2_raw,Processed_Time
0.010948,+0043496,+0625380,0.011156,-8388608,-8388608,0.008351,+0386231,-0142106,0.008986,-0401391,+0597011,0.009044,+0855683,+0369219,12:33:33.595667
0.014261,+0043653,+0625272,0.014413,-8388608,-8388608,0.011588,+0386294,-0142203,0.011793,-0401395,+0597044,0.011851,+0855667,+0368819,12:33:33.665202
0.017513,+0042304,+0625845,0.017685,-8388608,-8388608,0.014936,+0386089,-0142087,0.017411,-0401543,+0597066,0.017571,+0855036,+0369228,12:33:33.665202
0.020757,+0043654,+0625579,0.020922,-8388608,-8388608,0.018171,+0386093,-0142071,0.020220,-0401208,+0597175,0.020358,+0855674,+0369070,12:33:33.665202
0.024017,+0042944,+0625854,0.024160,-8388608,-8388608,0.021406,+0385766,-0142014,0.023030,-0401254,+0597084,0.023157,+0855366,+0369077,12:33:33.665202
0.027307,+0042923,+0625386,0.027426,-8388608,-8388608,0.024717,+0386188,-0142040,0.025845,-0401278,+0596877,0.025944,+0855494,+0369037,12:33:33.665202
0.030555,+0042862,+0625890,0.030663,-8388608,-8388608,0.027955,+0385880,-0141849,0.028652,-0401561,+0597013,0.028762,+0854894,+0368967,12:33:33.665202
0.033802,+0043616,+0625833,0.033900,-8388608,-8388608,0.031193,+0386022,-0141998,0.031459,-0401291,+0596890,0.031555,+0855454,+0368822,12:33:33.665202
0.037060,+0042751,+0625394,0.037235,-8388608,-8388608,0.034433,+0385817,-0141848,0.037118,-0401870,+0596893,0.037176,+0854864,+0368967,12:33:33.665202
0.040304,+0043618,+0625567,0.040475,-8388608,-8388608,0.037668,+0386332,-0141974,0.039923,-0401304,+0596930,0.039982,+0855389,+0369311,12:33:33.665202
0.043585,+0042745,+0625377,0.043725,-8388608,-8388608,0.040906,+0386078,-0142019,0.042732,-0401528,+0596971,0.042792,+0855034,+0369091,12:33:33.665202
0.046831,+0043669,+0625416,0.047061,-8388608,-8388608,0.044251,+0386246,-0141993,0.045538,-0401242,+0596820,0.045598,+0855685,+0369080,12:33:33.665202
0.050088,+0043560,+0625275,0.050298,-8388608,-8388608,0.047485,+0386438,-0142014,0.048347,-0401260,+0596860,0.048405,+0855518,+0368975,12:33:33.665202
0.053341,+0043654,+0625295,0.053537,-8388608,-8388608,0.050724,+0386261,-0142076,0.051152,-0401164,+0596860,0.051215,+0855458,+0368918,12:33:33.665202
0.056587,+0043595,+0625334,0.056773,-8388608,-8388608,0.053961,+0386293,-0142131,0.056892,-0401304,+0596738,0.056833,+0855539,+0369016,12:33:33.665202
0.059832,+0043606,+0625553,0.060012,-8388608,-8388608,0.057196,+0386340,-0141977,0.059730,-0401000,+0596923,0.059662,+0855521,+0369138,12:33:33.665202
0.063080,+0043398,+0625374,0.063251,-8388608,-8388608,0.060432,+0386266,-0141925,0.062536,-0401249,+0596734,0.062452,+0855689,+0368886,12:33:33.665202
0.066324,+0043595,+0625480,0.066489,-8388608,-8388608,0.063671,+0386238,-0142023,0.065357,-0401134,+0596840,0.065239,+0855477,+0369064,12:33:33.665202
0.069569,+0043653,+0625190,0.069730,-8388608,-8388608,0.066916,+0386359,-0142058,0.068169,-0401320,+0596979,0.068027,+0855557,+0368902,12:33:33.665202
0.072814,+0043667,+0625432,0.072970,-8388608,-8388608,0.070151,+0386166,-0141886,0.071032,-0401047,+0597041,0.070813,+0855470,+0369002,12:33:33.665202
0.076060,+0043643,+0625373,0.076209,-8388608,-8388608,0.073394,+0386308,-0142221,0.073839,-0401237,+0596803,0.073602,+0855617,+0369003,12:33:33.665202
0.079304,+0043582,+0625561,0.079514,-8388608,-8388608,0.076709,+0386165,-0141902,0.079456,-0401162,+0596949,0.079181,+0855624,+0368959,12:33:33.665202
0.082551,+0043715,+0625433,0.082754,-8388608,-8388608,0.079946,+0386276,-0141955,0.082261,-0401272,+0597180,0.081969,+0855662,+0368945,12:33:33.761401
0.085796,+0043633,+0625411,0.085990,-8388608,-8388608,0.083186,+0386261,-0142096,0.085071,-0401337,+0597152,0.084758,+0855491,+0369050,12:33:33.761401
0.089040,+0043697,+0625385,0.089227,-8388608,-8388608,0.086434,+0386136,-0142218,0.087900,-0401140,+0596982,0.087544,+0855496,+0369014,12:33:33.761401
0.092308,+0043566,+0625357,0.092470,-8388608,-8388608,0.092955,+0386262,-0141951,0.090749,-0401190,+0597050,0.093149,+0855656,+0368923,12:33:33.761401
0.095553,+0043381,+0625588,0.095710,-8388608,-8388608,0.096234,+0386041,-0141999,0.093585,-0401349,+0596696,0.095943,+0855242,+0368830,12:33:33.761401
0.098839,+0043637,+0625371,0.098947,-8388608,-8388608,0.099473,+0386206,-0142042,0.099199,-0401326,+0596736,0.098780,+0855613,+0368993,12:33:33.761401
0.102093,+0043651,+0625380,0.102183,-8388608,-8388608,0.102714,+0386381,-0142063,0.102028,-0401185,+0596936,0.101571,+0855355,+0368901,12:33:33.761401
0.105341,+0043592,+0625526,0.105420,-8388608,-8388608,0.105951,+0386204,-0141992,0.104839,-0401249,+0596912,0.104392,+0855666,+0369178,12:33:33.761401
0.108632,+0043749,+0625485,0.108690,-8388608,-8388608,0.109187,+0386185,-0142087,0.107644,-0401198,+0596757,0.107179,+0855548,+0368987,12:33:33.761401
0.111917,+0043540,+0625227,0.111975,-8388608,-8388608,0.112422,+0386233,-0142150,0.110450,-0401433,+0596928,0.109967,+0855467,+0368931,12:33:33.761401
0.115162,+0043657,+0625288,0.115221,-8388608,-8388608,0.115663,+0386178,-0142115,0.113261,-0401165,+0596940,0.115554,+0855509,+0369013,12:33:33.761401
0.118407,+0043576,+0625295,0.118465,-8388608,-8388608,0.118931,+0386243,-0141928,0.118873,-0401162,+0596946,0.118340,+0855576,+0368950,12:33:33.761401
0.121653,+0043526,+0625368,0.121775,-8388608,-8388608,0.122167,+0386173,-0141877,0.121716,-0401175,+0597029,0.121126,+0855659,+0369047,12:33:33.761401
0.124904,+0043484,+0625218,0.125013,-8388608,-8388608,0.125403,+0386446,-0142084,0.124522,-0401348,+0596871,0.123921,+0855376,+0368826,12:33:33.761401
0.128161,+0043619,+0625371,0.128250,-8388608,-8388608,0.128638,+0386315,-0141992,0.127327,-0401277,+0596665,0.126709,+0855530,+0369283,12:33:33.761401
0.131410,+0043574,+0625345,0.131488,-8388608,-8388608,0.131874,+0386334,-0142119,0.130132,-0401167,+0597013,0.132285,+0855748,+0368796,12:33:33.761401
0.134661,+0043815,+0625258,0.134729,-8388608,-8388608,0.135132,+0386212,-0141982,0.132951,-0401300,+0597090,0.135073,+0855554,+0368972,12:33:33.761401
0.137919,+0043635,+0625488,0.137977,-8388608,-8388608,0.138368,+0386175,-0142182,0.135758,-0401231,+0596918,0.137861,+0855774,+0369102,12:33:33.761401
0.141165,+0043633,+0625363,0.141224,-8388608,-8388608,0.141647,+0386220,-0142076,0.141371,-0401173,+0597054,0.140647,+0855446,+0369155,12:33:33.761401
0.144457,+0043485,+0625538,0.144516,-8388608,-8388608,0.144900,+0386147,-0142076,0.144179,-0401235,+0597000,0.143435,+0855435,+0369076,12:33:33.761401
