Time_A,Strain_A1_raw,Strain_A2_raw,Time_B,Strain_B1_raw,Strain_B2_raw,Current_Time
4.298914,-0716406,-0583192,4.301985,-1162999,+0370912,21:48:55.956451
4.309008,-0716427,-0583134,4.312080,-1164010,+0371171,21:48:55.957448
4.319102,-0715503,-0583070,4.322173,-1163484,+0370817,21:48:55.958446
4.329155,-0716935,-0583169,4.332224,-1163372,+0371086,21:48:55.958446
4.349262,-0716279,-0583191,4.352334,-1163061,+0370994,21:48:56.015004
4.359383,-0716514,-0583114,4.362454,-1163842,+0370909,21:48:56.015004
4.369454,-0715509,-0583125,4.372526,-1163512,+0370731,21:48:56.016008
4.379507,-0716852,-0583168,4.382580,-1163358,+0371169,21:48:56.016008
4.389619,-0715635,-0583239,4.402812,-1162984,+0370934,21:48:56.066213
4.409833,-0716419,-0583176,4.412907,-1163814,+0371330,21:48:56.066213
4.419960,-0715267,-0583064,4.423036,-1163535,+0370825,21:48:56.066213
4.430027,-0716906,-0583247,4.433097,-1163142,+0371186,21:48:56.066213
4.440076,-0715942,-0583076,4.453202,-1164063,+0371166,21:48:56.066213
4.460211,-0716845,-0583164,4.463283,-1163611,+0370959,21:48:56.114450
4.470306,-0715422,-0583048,4.473378,-1163533,+0371365,21:48:56.115439
4.480361,-0716836,-0583165,4.483433,-1163088,+0371121,21:48:56.115439
4.490415,-0715933,-0583182,4.493485,-1164038,+0371150,21:48:56.115439
4.500468,-0715855,-0583174,4.513595,-1162997,+0370893,21:48:56.176269
4.520654,-0715411,-0583212,4.523725,-1163755,+0371258,21:48:56.176269
4.530732,-0716766,-0583067,4.533801,-1163082,+0370833,21:48:56.176269
4.540785,-0716036,-0583097,4.543856,-1157474,+0379026,21:48:56.176269
4.550840,-0715844,-0583048,4.553911,-1144738,+0380329,21:48:56.222620
4.560936,-0716901,-0583235,4.574076,-1141819,+0383982,21:48:56.222620
4.581086,-0716735,-0583174,4.584158,-1121603,+0388523,21:48:56.222620
4.591139,-0716068,-0583026,4.594208,-1113298,+0394105,21:48:56.222620
4.601190,-0715903,-0583052,4.604261,-1105456,+0401005,21:48:56.222620
4.611243,-0716969,-0583230,4.614313,-1098071,+0405332,21:48:56.269730
4.621342,-0716727,-0583135,4.634484,-1088541,+0406843,21:48:56.269730
4.641531,-0716094,-0583290,4.644603,-1087135,+0408557,21:48:56.269730
4.651585,-0715619,-0583179,4.654655,-1086935,+0408168,21:48:56.320463
4.661659,-0716957,-0583201,4.664735,-1087389,+0409156,21:48:56.320463
4.671818,-0715506,-0583049,4.674887,-1087466,+0408778,21:48:56.320463
4.691920,-0716486,-0583098,4.694993,-1084155,+0410030,21:48:56.320463
4.701974,-0715666,-0583174,4.705047,-1083505,+0410778,21:48:56.379540
4.712030,-0716959,-0583292,4.715103,-1083491,+0410587,21:48:56.379540
4.722131,-0715619,-0583195,4.725205,-1085109,+0409004,21:48:56.380457
4.732235,-0716444,-0583108,4.745356,-1086340,+0408299,21:48:56.380457
4.752336,-0716513,-0583238,4.755410,-1090271,+0407747,21:48:56.380457
4.762411,-0716978,-0583155,4.765482,-1092205,+0405986,21:48:56.486065
4.772480,-0715622,-0583158,4.775553,-1094313,+0404365,21:48:56.486065
4.782582,-0716362,-0583249,4.785652,-1095658,+0403656,21:48:56.486065
4.792634,-0716441,-0583229,4.795707,-1098111,+0402649,21:48:56.487084
4.812740,-0715517,-0583174,4.815809,-1106297,+0399536,21:48:56.533622
4.822872,-0715696,-0583231,4.825943,-1112664,+0398030,21:48:56.533622
4.832985,-0716156,-0583301,4.836057,-1120121,+0389978,21:48:56.535628
4.843082,-0716650,-0583309,4.846152,-1128719,+0386652,21:48:56.535628
4.853163,-0715400,-0583237,4.866287,-1136453,+0382219,21:48:56.536621
4.873301,-0716849,-0583255,4.876372,-1151246,+0379216,21:48:56.536621
4.883392,-0716267,-0583213,4.886464,-1156743,+0375695,21:48:56.536621
4.893450,-0716554,-0583160,4.896522,-1161284,+0371895,21:48:56.536621
4.903504,-0715372,-0583163,4.906575,-1164527,+0369725,21:48:56.537620
4.913557,-0716911,-0583117,4.916627,-1165777,+0370513,21:48:56.579906
4.933726,-0715912,-0583186,4.936797,-1163276,+0371086,21:48:56.579906
4.943777,-0716729,-0583131,4.946848,-1163788,+0371058,21:48:56.579906
4.953831,-0715387,-0583181,4.956902,-1163656,+0371323,21:48:56.579906
4.963883,-0716850,-0583221,4.966954,-1163184,+0371211,21:48:56.627275
4.973952,-0715959,-0583142,4.977026,-1164141,+0371150,21:48:56.627275
4.994102,-0715858,-0583099,4.997173,-1163138,+0370889,21:48:56.628275
5.004155,-0715410,-0583021,5.007227,-1163771,+0371318,21:48:56.628275
5.014250,-0716712,-0583019,5.017319,-1162978,+0371104,21:48:56.693948
5.024386,-0716114,-0583254,5.027459,-1164109,+0371166,21:48:56.693948
5.034504,-0715659,-0583238,5.047648,-1163320,+0370909,21:48:56.693948
5.054635,-0716787,-0583155,5.057706,-1163940,+0371387,21:48:56.693948
5.064690,-0716491,-0583069,5.067765,-1163066,+0371076,21:48:56.749263
5.074858,-0716069,-0583156,5.077929,-1164093,+0371230,21:48:56.749263
5.084953,-0715763,-0583143,5.088023,-1163227,+0370952,21:48:56.749263
5.105127,-0716938,-0583132,5.108197,-1163579,+0371251,21:48:56.749263
5.115179,-0716511,-0582973,5.118247,-1162998,+0370974,21:48:56.749263
5.125230,-0716269,-0583148,5.128300,-1164072,+0371166,21:48:56.750262
5.135321,-0715540,-0583126,5.138391,-1163241,+0370932,21:48:56.795680
5.145390,-0716910,-0583178,5.148464,-1163434,+0371291,21:48:56.795680
5.165539,-0715526,-0583070,5.168608,-1163880,+0371037,21:48:56.795680
5.175605,-0716314,-0583172,5.178676,-1163960,+0371188,21:48:56.795680
5.185670,-0715633,-0583165,5.188740,-1163283,+0370861,21:48:56.842428
5.195766,-0717003,-0583231,5.198836,-1163358,+0371231,21:48:56.842428
5.205818,-0715515,-0583156,5.208889,-1163875,+0371109,21:48:56.842428
5.225921,-0716355,-0583307,5.228989,-1162880,+0371075,21:48:56.842428
5.235974,-0715457,-0583233,5.239047,-1163464,+0371292,21:48:56.888889
5.246068,-0716936,-0583247,5.249138,-1163454,+0371293,21:48:56.888889
5.256120,-0715736,-0583296,5.259190,-1164050,+0371054,21:48:56.888889
5.266180,-0716334,-0583224,5.269250,-1163033,+0371072,21:48:56.936971
5.286387,-0716606,-0583229,5.289457,-1160126,+0371358,21:48:56.936971
5.296443,-0717005,-0583049,5.299513,-1138300,+0382421,21:48:56.936971
5.306495,-0715803,-0583201,5.309565,-1144676,+0382291,21:48:56.936971
5.316545,-0716291,-0583234,5.319616,-1142580,+0383211,21:48:56.986417
5.326597,-0716610,-0583267,5.339760,-1137206,+0385687,21:48:56.986417
5.346799,-0716950,-0583126,5.349876,-1132367,+0385607,21:48:56.986417
5.356860,-0715812,-0583256,5.359937,-1129763,+0387965,21:48:56.987258
5.366922,-0716148,-0583070,5.369994,-1125344,+0391017,21:48:57.029853
5.376989,-0716767,-0583292,5.380063,-1122148,+0393264,21:48:57.030858
5.387102,-0715362,-0583144,5.400229,-1119830,+0393123,21:48:57.030858
5.407214,-0716883,-0583272,5.410286,-1118012,+0394520,21:48:57.030858
5.417271,-0715914,-0583219,5.420343,-1117548,+0394287,21:48:57.075586
5.427370,-0716792,-0583122,5.430440,-1117889,+0394688,21:48:57.075586
5.437429,-0715341,-0583139,5.440501,-1118587,+0393267,21:48:57.075586
5.447520,-0716691,-0583304,5.450589,-1118897,+0393638,21:48:57.075586
5.467624,-0715868,-0583200,5.470697,-1121379,+0392754,21:48:57.122313
5.477797,-0716854,-0583299,5.480869,-1122063,+0391956,21:48:57.122313
5.487864,-0715431,-0583209,5.490935,-1123052,+0391115,21:48:57.122313
5.497916,-0716722,-0583239,5.500986,-1123616,+0391171,21:48:57.122313
5.507967,-0716110,-0583204,5.521106,-1124987,+0390824,21:48:57.170135
5.528128,-0715776,-0583168,5.531198,-1125873,+0390009,21:48:57.170135
5.538177,-0715462,-0583206,5.541250,-1126568,+0390713,21:48:57.170135
5.548300,-0716533,-0583218,5.551369,-1126964,+0389402,21:48:57.170135
5.558352,-0716211,-0583267,5.561423,-1128887,+0388087,21:48:57.215584
5.578496,-0715628,-0583099,5.581567,-1132978,+0384468,21:48:57.215584
5.588565,-0715382,-0583293,5.591635,-1148544,+0381467,21:48:57.215584
5.598617,-0716528,-0583097,5.601688,-1156765,+0372544,21:48:57.262264
5.608670,-0716282,-0583140,5.611743,-1163600,+0370397,21:48:57.262264
5.618766,-0715637,-0583146,5.621836,-1165622,+0370475,21:48:57.262264
5.628816,-0717001,-0583266,5.641941,-1163745,+0371308,21:48:57.262264
5.648949,-0715676,-0583281,5.652019,-1162944,+0371053,21:48:57.308857
5.659093,-0716256,-0583217,5.662165,-1163995,+0371010,21:48:57.309870
5.669188,-0715541,-0583091,5.672259,-1163482,+0370827,21:48:57.309870
5.679249,-0716991,-0583313,5.682318,-1163478,+0371239,21:48:57.309870
5.689318,-0715622,-0583116,5.692387,-1164101,+0370926,21:48:57.356208
5.709465,-0716463,-0583187,5.712537,-1163786,+0371082,21:48:57.357222
5.719518,-0715622,-0583201,5.722587,-1163447,+0371252,21:48:57.357222
5.729566,-0716979,-0583256,5.732638,-1163277,+0371264,21:48:57.357222
5.739618,-0715727,-0583134,5.742689,-1164056,+0370915,21:48:57.402945
5.759806,-0716282,-0583214,5.762876,-1163035,+0371026,21:48:57.402945
5.769868,-0715368,-0583152,5.772939,-1163507,+0371114,21:48:57.402945
5.779921,-0716935,-0583126,5.782991,-1163248,+0370788,21:48:57.402945
5.789994,-0715860,-0583159,5.793065,-1164132,+0371059,21:48:57.450746
5.800137,-0716310,-0583120,5.803210,-1162983,+0370839,21:48:57.450746
5.810223,-0716795,-0583132,5.813293,-1163807,+0371381,21:48:57.450746
5.830324,-0715401,-0583192,5.833396,-1163107,+0370837,21:48:57.451570
5.840383,-0716007,-0583295,5.843454,-1164149,+0371206,21:48:57.499130
5.850477,-0715917,-0583253,5.853549,-1163035,+0370914,21:48:57.499130
5.860543,-0716681,-0583191,5.863614,-1163775,+0371284,21:48:57.499130
5.870595,-0715433,-0583164,5.873666,-1163638,+0370856,21:48:57.499130
5.890724,-0716924,-0583336,5.893797,-1164045,+0371201,21:48:57.548436
5.900834,-0716044,-0583084,5.903904,-1163152,+0370965,21:48:57.548436
5.910887,-0716830,-0583163,5.913958,-1163585,+0371377,21:48:57.548436
5.920942,-0715534,-0583146,5.924011,-1162153,+0384569,21:48:57.549466
5.930992,-0716780,-0583225,5.934062,-1129117,+0385384,21:48:57.596014
5.951158,-0715847,-0583167,5.954235,-1137290,+0383023,21:48:57.596014
5.961296,-0716751,-0583180,5.964367,-1130623,+0386059,21:48:57.596014
5.971346,-0715440,-0583230,5.974417,-1127944,+0388922,21:48:57.596014
5.981397,-0716671,-0583131,5.984469,-1123061,+0392695,21:48:57.642952
5.991449,-0716029,-0583252,5.994523,-1119037,+0394908,21:48:57.642952
6.011598,-0715889,-0583016,6.014671,-1115107,+0395903,21:48:57.642952
6.021661,-0715504,-0583227,6.024731,-1111096,+0397909,21:48:57.685188
6.031711,-0716735,-0583153,6.034783,-1110175,+0398250,21:48:57.685188
6.041835,-0716296,-0583067,6.044904,-1110774,+0397924,21:48:57.685188
6.051892,-0715806,-0583175,6.054964,-1111210,+0396869,21:48:57.685188
6.072044,-0716945,-0583153,6.075113,-1114179,+0397144,21:48:57.733379
6.082163,-0716416,-0583087,6.085236,-1116243,+0395256,21:48:57.733379
6.092253,-0716221,-0583149,6.095323,-1119966,+0392343,21:48:57.733379
6.102326,-0715690,-0583240,6.105397,-1125089,+0388628,21:48:57.733379
6.112378,-0717022,-0583084,6.115448,-1131348,+0385702,21:48:57.778413
6.132533,-0715463,-0583137,6.135604,-1148298,+0380394,21:48:57.779484
6.142584,-0716304,-0583071,6.145655,-1155189,+0376923,21:48:57.779484
6.152638,-0715643,-0583124,6.155710,-1160006,+0374302,21:48:57.779484
6.162725,-0716939,-0583214,6.165795,-1163194,+0371121,21:48:57.825026
6.172780,-0715609,-0583139,6.175854,-1165379,+0369845,21:48:57.825026
6.192938,-0716407,-0583210,6.196010,-1164056,+0370980,21:48:57.825026
6.203010,-0715568,-0583047,6.206080,-1163576,+0371156,21:48:57.825026
6.213117,-0717029,-0583110,6.216188,-1163362,+0371176,21:48:57.872904
6.223213,-0715795,-0583106,6.226285,-1164059,+0370930,21:48:57.873765
6.233273,-0716222,-0583090,6.236349,-1163075,+0370835,21:48:57.873765
6.253388,-0716624,-0583087,6.256458,-1163654,+0371136,21:48:57.873765
6.263471,-0716919,-0583020,6.266546,-1163222,+0370823,21:48:57.918377
6.273652,-0715749,-0583080,6.276722,-1164097,+0371034,21:48:57.919373
6.283705,-0716165,-0583043,6.286771,-1162995,+0370888,21:48:57.919373
6.293759,-0716686,-0583100,6.296830,-1163844,+0371206,21:48:57.919373
6.313881,-0716876,-0583064,6.316953,-1163087,+0370860,21:48:57.967092
6.323974,-0715786,-0583113,6.327044,-1164175,+0371096,21:48:57.967092
6.334026,-0716019,-0583150,6.337097,-1163008,+0371053,21:48:57.968092
6.344079,-0716775,-0583123,6.347148,-1163816,+0371369,21:48:58.012412
6.354130,-0715396,-0583075,6.367297,-1163639,+0370780,21:48:58.012412
6.374294,-0716855,-0583145,6.377364,-1164093,+0371182,21:48:58.012412
6.384343,-0715981,-0583038,6.387415,-1163134,+0371134,21:48:58.012412
6.394396,-0716879,-0583085,6.397466,-1163740,+0371320,21:48:58.061670
6.404470,-0715332,-0583099,6.407543,-1163690,+0370777,21:48:58.061670
6.414618,-0716696,-0583204,6.417689,-1162976,+0371154,21:48:58.061670
6.434725,-0716093,-0583038,6.437796,-1164080,+0371174,21:48:58.061670
6.444777,-0716854,-0582991,6.447848,-1163502,+0370813,21:48:58.111165
6.454829,-0715431,-0583142,6.457900,-1163721,+0370835,21:48:58.111165
6.464943,-0716553,-0583063,6.468013,-1163141,+0371216,21:48:58.111165
6.475015,-0716131,-0583046,6.478085,-1164139,+0371196,21:48:58.112011
6.485066,-0715822,-0583067,6.498187,-1163228,+0370853,21:48:58.166175
6.505211,-0715459,-0582986,6.508275,-1154111,+0371406,21:48:58.166175
6.515311,-0716593,-0582995,6.518383,-1129113,+0386888,21:48:58.166175
6.525363,-0716123,-0583140,6.528434,-1135153,+0386279,21:48:58.166175
6.535414,-0715629,-0583145,6.538485,-1130092,+0389747,21:48:58.167179
6.545466,-0716753,-0583163,6.558589,-1124563,+0391990,21:48:58.220622
6.565614,-0716247,-0583120,6.568685,-1121829,+0391779,21:48:58.220622
6.575705,-0716224,-0583248,6.578770,-1121956,+0392467,21:48:58.221645
6.585758,-0715576,-0583033,6.588828,-1122011,+0391730,21:48:58.222627
6.595810,-0716868,-0583145,6.598880,-1122696,+0392266,21:48:58.276277
6.605864,-0715504,-0583043,6.619070,-1124354,+0390560,21:48:58.276277
6.626069,-0716365,-0583123,6.629139,-1131125,+0389001,21:48:58.277276
6.636119,-0715523,-0583098,6.639194,-1136926,+0382290,21:48:58.277276
6.646304,-0716914,-0583049,6.649374,-1144417,+0379394,21:48:58.277276
6.656355,-0715555,-0583020,6.659424,-1152012,+0375232,21:48:58.324549
6.676531,-0716178,-0583192,6.679603,-1163111,+0372469,21:48:58.324549
6.686585,-0715483,-0583155,6.689656,-1165378,+0370905,21:48:58.324549
6.696641,-0716878,-0583106,6.699712,-1163540,+0371236,21:48:58.324549
6.706696,-0715646,-0583183,6.709768,-1164020,+0371075,21:48:58.374133
6.716767,-0716144,-0583201,6.719839,-1163005,+0370989,21:48:58.374133
6.736914,-0716515,-0583155,6.739982,-1163967,+0371283,21:48:58.374133
6.746962,-0716912,-0583148,6.750033,-1163247,+0370918,21:48:58.374133
6.757017,-0715735,-0583141,6.760089,-1164036,+0371085,21:48:58.420493
6.767114,-0716254,-0583190,6.770185,-1162947,+0370905,21:48:58.420493
6.777212,-0716799,-0583183,6.780284,-1163848,+0371321,21:48:58.420493
6.797321,-0715414,-0583051,6.800391,-1163595,+0373362,21:48:58.420493
6.807372,-0715676,-0583232,6.810445,-1132067,+0389430,21:48:58.481626
6.817479,-0716121,-0583082,6.820549,-1132747,+0388104,21:48:58.481626
6.827535,-0716758,-0583192,6.830606,-1127204,+0389944,21:48:58.481626
6.837585,-0715448,-0583141,6.840656,-1129356,+0386772,21:48:58.482625
6.847638,-0716811,-0583105,6.860759,-1134204,+0384362,21:48:58.482625
6.867742,-0715905,-0583066,6.870813,-1152080,+0379391,21:48:58.538887
6.877839,-0716756,-0583056,6.880914,-1160892,+0374068,21:48:58.538887
6.887914,-0715360,-0583234,6.890984,-1165060,+0370627,21:48:58.538887
6.897969,-0716693,-0583087,6.901040,-1163320,+0371191,21:48:58.539947
6.908022,-0716068,-0583143,6.911092,-1164193,+0371056,21:48:58.539947
6.928151,-0715957,-0583159,6.931222,-1163654,+0370822,21:48:58.586336
6.938247,-0715395,-0583159,6.941316,-1163757,+0371450,21:48:58.587318
6.948298,-0716652,-0583058,6.951368,-1163142,+0371147,21:48:58.587318
6.958349,-0716020,-0583097,6.961420,-1164204,+0371166,21:48:58.587318
6.968400,-0715885,-0583083,6.971473,-1163260,+0370834,21:48:58.634259
6.988652,-0716939,-0583153,6.991722,-1133781,+0373061,21:48:58.635246
6.998710,-0716511,-0583148,7.001785,-1133717,+0387098,21:48:58.635246
7.008767,-0716153,-0582982,7.011838,-1134553,+0387565,21:48:58.635246
7.018853,-0715698,-0583109,7.021924,-1128998,+0388011,21:48:58.680153
7.028907,-0716963,-0583179,7.031981,-1129480,+0388132,21:48:58.680153
7.049056,-0715443,-0583118,7.052126,-1131621,+0386187,21:48:58.681158
7.059114,-0716248,-0583166,7.062184,-1139354,+0384553,21:48:58.681158
7.069166,-0715706,-0583151,7.072237,-1145508,+0377701,21:48:58.732005
7.079261,-0716799,-0583153,7.082331,-1152155,+0375727,21:48:58.733005
7.089328,-0715527,-0583091,7.102561,-1158207,+0372226,21:48:58.733005
7.109543,-0716457,-0583128,7.112611,-1164492,+0371110,21:48:58.733005
7.119594,-0715629,-0583152,7.122668,-1164582,+0370676,21:48:58.777581
7.129762,-0716946,-0583181,7.132832,-1163490,+0371094,21:48:58.778582
7.139822,-0715686,-0583206,7.142892,-1164078,+0370914,21:48:58.778582
7.149873,-0716464,-0583196,7.152943,-1162926,+0370863,21:48:58.778582
7.169973,-0716557,-0583258,7.173045,-1163508,+0371247,21:48:58.835832
7.180091,-0717012,-0583149,7.183163,-1163388,+0370754,21:48:58.836831
7.190185,-0715779,-0583178,7.193256,-1164065,+0370919,21:48:58.836831
7.200241,-0716277,-0583151,7.203312,-1162951,+0371014,21:48:58.836831
7.210296,-0716614,-0583262,7.223502,-1163948,+0371282,21:48:58.883429
7.230513,-0716883,-0583179,7.233584,-1163292,+0370803,21:48:58.884430
7.240597,-0715844,-0583274,7.243669,-1164023,+0371138,21:48:58.884430
7.250651,-0716280,-0583079,7.253721,-1162964,+0370849,21:48:58.884430
7.260705,-0716660,-0583179,7.263774,-1163748,+0371312,21:48:58.884430
7.270767,-0715430,-0583120,7.273837,-1163529,+0370828,21:48:58.937667
7.291005,-0716941,-0583267,7.294076,-1138015,+0388285,21:48:58.937667
7.301063,-0716064,-0583265,7.304134,-1144029,+0381939,21:48:58.937667
7.311116,-0716796,-0583243,7.314186,-1143625,+0380053,21:48:58.993610
7.321167,-0715338,-0583242,7.324240,-1146248,+0377405,21:48:58.993610
7.331331,-0716773,-0583212,7.334402,-1152737,+0374820,21:48:58.993610
7.351440,-0715921,-0583200,7.354512,-1159839,+0371609,21:48:58.993610
7.361495,-0716752,-0583198,7.364564,-1163985,+0370298,21:48:58.993610
7.371546,-0715339,-0583184,7.374616,-1163660,+0371229,21:48:58.994611
7.381597,-0716729,-0583207,7.384670,-1163019,+0371070,21:48:59.037886
7.391730,-0716052,-0583215,7.394801,-1164203,+0370996,21:48:59.037886
7.401783,-0715799,-0583191,7.414904,-1163230,+0370731,21:48:59.037886
7.421887,-0716836,-0583230,7.424958,-1163831,+0371254,21:48:59.037886
7.431953,-0716619,-0583031,7.435025,-1163029,+0370751,21:48:59.086161
7.442046,-0716114,-0583149,7.445117,-1164098,+0372521,21:48:59.086161
7.452097,-0715688,-0583090,7.455166,-1136627,+0384908,21:48:59.086161
7.462148,-0716867,-0583193,7.465218,-1138734,+0383031,21:48:59.086161
7.482251,-0716613,-0583145,7.485321,-1137995,+0382787,21:48:59.142328
7.492378,-0716188,-0583153,7.495450,-1141058,+0381357,21:48:59.142328
7.502433,-0715799,-0583226,7.505503,-1145868,+0378050,21:48:59.142328
7.512483,-0716961,-0583121,7.515554,-1150896,+0376364,21:48:59.196973
7.532642,-0715483,-0583202,7.535711,-1162115,+0372631,21:48:59.196973
7.542713,-0716272,-0583154,7.545784,-1164665,+0370921,21:48:59.196973
7.552765,-0715565,-0583104,7.555836,-1163384,+0370872,21:48:59.196973
7.562814,-0716908,-0583210,7.565885,-1163459,+0371283,21:48:59.196973
7.572866,-0715568,-0583127,7.575937,-1163875,+0371012,21:48:59.197967
7.582917,-0716402,-0583213,7.596121,-1163001,+0371025,21:48:59.242897
7.603128,-0715533,-0583069,7.606199,-1163330,+0371184,21:48:59.242897
7.613180,-0717059,-0583027,7.616250,-1163362,+0370825,21:48:59.242897
7.623230,-0715708,-0583049,7.626301,-1163894,+0370966,21:48:59.289010
7.633299,-0716409,-0583140,7.636368,-1162927,+0370906,21:48:59.289010
7.643393,-0716574,-0583227,7.656515,-1163951,+0371224,21:48:59.289010
7.663496,-0715652,-0583183,7.666567,-1163323,+0370749,21:48:59.290019
7.673549,-0715787,-0582922,7.676619,-1163983,+0371313,21:48:59.354848
7.683600,-0716264,-0583093,7.686675,-1162930,+0371023,21:48:59.354848
7.693727,-0716616,-0583031,7.696798,-1163808,+0371254,21:48:59.354848
7.703804,-0715599,-0583091,7.706872,-1163346,+0370778,21:48:59.354848
7.723907,-0717160,-0583178,7.726978,-1164055,+0371275,21:48:59.406679
7.734053,-0716310,-0583094,7.737125,-1162912,+0371039,21:48:59.406679
7.744134,-0716680,-0583195,7.747205,-1163790,+0371217,21:48:59.406679
7.754234,-0715560,-0583159,7.757304,-1163375,+0370856,21:48:59.407586
7.764288,-0717027,-0583147,7.767359,-1163145,+0371242,21:48:59.407586
7.784404,-0715901,-0583074,7.787475,-1162992,+0370955,21:48:59.462194
7.794517,-0716909,-0583095,7.797580,-1127222,+0373426,21:48:59.462194
7.804608,-0715312,-0583146,7.807678,-1138067,+0381768,21:48:59.463124
7.814665,-0716895,-0583076,7.817737,-1142017,+0382612,21:48:59.463124
7.824719,-0716019,-0583094,7.827789,-1138085,+0384658,21:48:59.463124
7.844858,-0716169,-0583177,7.847930,-1136056,+0384279,21:48:59.463124
7.854912,-0715460,-0583101,7.857985,-1137179,+0384730,21:48:59.507214
7.865016,-0716934,-0583039,7.868088,-1137245,+0383609,21:48:59.507214
7.875069,-0716013,-0583145,7.878141,-1139092,+0382960,21:48:59.507214
7.885123,-0715831,-0583101,7.888191,-1140257,+0381516,21:48:59.554284
7.905300,-0716856,-0583152,7.908371,-1147054,+0380749,21:48:59.554284
7.915351,-0716699,-0583129,7.918419,-1151455,+0377776,21:48:59.555278
7.925402,-0716184,-0583177,7.928472,-1157206,+0375729,21:48:59.555278
7.935458,-0715914,-0583266,7.938533,-1161406,+0370979,21:48:59.599480
7.945536,-0716846,-0583222,7.948612,-1164118,+0370984,21:48:59.600501
7.965759,-0715354,-0583147,7.968830,-1164899,+0370814,21:48:59.600501
7.975810,-0716181,-0583250,7.978881,-1164142,+0371079,21:48:59.600501
7.985861,-0715835,-0583170,7.988933,-1163263,+0370811,21:48:59.650786
7.995913,-0716988,-0583426,7.998986,-1163650,+0371197,21:48:59.650786
8.006021,-0715484,-0583154,8.009090,-1163813,+0370922,21:48:59.651778
8.016089,-0716581,-0583282,8.029215,-1163115,+0370992,21:48:59.651778
8.036196,-0716185,-0583202,8.039264,-1163352,+0371147,21:48:59.693259
8.046288,-0716963,-0583193,8.049357,-1163526,+0370817,21:48:59.694266
8.056350,-0715446,-0583248,8.059420,-1163894,+0370948,21:48:59.694266
8.066400,-0716477,-0583348,8.069471,-1163114,+0371059,21:48:59.694266
8.076453,-0716339,-0583299,8.089579,-1163930,+0371252,21:48:59.744355
8.096613,-0717073,-0583178,8.099683,-1163388,+0370799,21:48:59.744355
8.106705,-0715545,-0583209,8.109772,-1163955,+0371118,21:48:59.744355
8.116765,-0716354,-0583238,8.119834,-1162987,+0370915,21:48:59.744355
8.126814,-0716497,-0583066,8.129884,-1163898,+0371278,21:48:59.787262
8.147048,-0715718,-0583289,8.150118,-1163379,+0370764,21:48:59.787262
8.157100,-0715776,-0583141,8.160170,-1163947,+0371141,21:48:59.788283
8.167149,-0716259,-0583237,8.170220,-1162994,+0371012,21:48:59.788283
8.177204,-0716712,-0583230,8.180273,-1163903,+0371254,21:48:59.833766
8.187296,-0715510,-0583192,8.190367,-1163537,+0370783,21:48:59.833766
8.197354,-0716935,-0583291,8.210499,-1163271,+0371210,21:48:59.833766
8.217535,-0716156,-0583250,8.220604,-1163055,+0371066,21:48:59.883637
8.227592,-0716657,-0583166,8.230665,-1163783,+0371193,21:48:59.883637
8.237685,-0715452,-0583245,8.240755,-1163523,+0370774,21:48:59.883637
8.247739,-0716929,-0583190,8.250811,-1163167,+0371348,21:48:59.883637
8.267883,-0715885,-0583269,8.270953,-1163121,+0371086,21:48:59.927712
8.278002,-0716619,-0583263,8.281075,-1163662,+0370991,21:48:59.927712
8.288066,-0715349,-0583376,8.291135,-1163667,+0370890,21:48:59.928762
8.298116,-0716745,-0583284,8.301187,-1163124,+0371255,21:48:59.928762
8.308197,-0715877,-0583318,8.311268,-1164096,+0371171,21:48:59.973836
8.328360,-0715880,-0583313,8.331430,-1163725,+0370985,21:48:59.974728
8.338411,-0715495,-0583328,8.341482,-1163601,+0371335,21:48:59.974728
8.348461,-0716649,-0583285,8.351532,-1163118,+0371221,21:48:59.974728
8.358534,-0716102,-0583264,8.361603,-1164200,+0371183,21:49:00.021188
8.368588,-0715978,-0583301,8.371666,-1163084,+0370844,21:49:00.021188
8.388743,-0716921,-0583238,8.391814,-1163730,+0371321,21:49:00.021188
8.398797,-0716658,-0583258,8.401866,-1163091,+0370974,21:49:00.021188
8.408846,-0716079,-0583350,8.411916,-1164088,+0371198,21:49:00.068451
8.419005,-0715883,-0583347,8.422079,-1163191,+0370909,21:49:00.068451
8.429093,-0716873,-0583303,8.432163,-1163604,+0371351,21:49:00.068451
8.449196,-0715342,-0583291,8.452268,-1162963,+0370933,21:49:00.068451
8.459264,-0716115,-0583411,8.462335,-1164064,+0371109,21:49:00.120163
8.469361,-0715842,-0583306,8.472431,-1163243,+0370955,21:49:00.120163
8.479410,-0717018,-0583392,8.482481,-1163628,+0371355,21:49:00.120163
8.489460,-0715501,-0583182,8.492531,-1163789,+0370930,21:49:00.120163
8.499511,-0716596,-0583393,8.512637,-1164082,+0371245,21:49:00.177458
8.519681,-0715641,-0583434,8.522755,-1163206,+0371291,21:49:00.178109
8.529739,-0716994,-0583433,8.532815,-1163531,+0370892,21:49:00.178109
8.539800,-0715638,-0583334,8.542872,-1163947,+0370979,21:49:00.178109
8.549853,-0716354,-0583358,8.552923,-1162962,+0370871,21:49:00.178109
8.559935,-0716419,-0583250,8.573061,-1163976,+0371304,21:49:00.223383
8.580119,-0716996,-0583303,8.583187,-1163391,+0370888,21:49:00.224391
8.590171,-0715626,-0583406,8.593241,-1163994,+0371379,21:49:00.224391
8.600223,-0716374,-0583226,8.603295,-1162967,+0371061,21:49:00.224391
