===BEGIN_METADATA===
Test Name: 2026-07-13_094805_01,yyyy-mm-dd_hhmmss_{probe#/nano_id}
Probe ID: Nano_01,Probe Height (m): 0.7850
Note: Raw Calib
Test Type: Calibration
Loads (N): 5 35 70,Positions (mm): 60 100 120 154
Analog-to-Digital Converter: ADS1220,Mode: Turbo,Data Rate: DR_330SPS,Analog Excitation/Reference Voltage: 5.1V +/-2mV
DAQ Microcontroller: Arduino Nano ESP32,Data-stream Connection: Wi-Fi
Number of ICB-Sensors: 3,Sensor Label(s): A B C,Sensor SNs: 101 102 103
ICB-Sensor A's Latest Calibration: 2026-06-16_200149,kA1: 243751.8399144537,dA1: 0.0057726742083075,cA1: 411.7689793854952,kA2: 241958.92725444224,dA2: 0.0476688060397716,cA2: 988.4088682709262
ICB-Sensor B's Latest Calibration: N/A,kB1: 1.0,dB1: 1.0,cB1: 0.0,kB2: 1.0,dB2: 1.0,cB2: 0.0
ICB-Sensor C's Latest Calibration: N/A,kC1: 1.0,dC1: 1.0,cC1: 0.0,kC2: 1.0,dC2: 1.0,cC2: 0.0
===END_METADATA===
===BEGIN_DATA===
Time_A_sec,Strain_A1_raw,Strain_A2_raw,Time_B_sec,Strain_B1_raw,Strain_B2_raw,Time_C_sec,Strain_C1_raw,Strain_C2_raw,Processed_Time
0.001556,+0665051,+0908973,0.001128,-8388608,-8388608,0.001369,-8388608,-8388608,09:48:09.085963
0.003412,+0665187,+0908983,0.002989,-8388608,-8388608,0.003229,-8388608,-8388608,09:48:09.085963
0.005272,+0664878,+0908910,0.004852,-8388608,-8388608,0.005088,-8388608,-8388608,09:48:09.085963
0.007128,+0664866,+0909072,0.006713,-8388608,-8388608,0.006952,-8388608,-8388608,09:48:09.085963
0.008985,+0665051,+0909364,0.008574,-8388608,-8388608,0.008811,-8388608,-8388608,09:48:09.085963
0.010845,+0665130,+0908938,0.010436,-8388608,-8388608,0.010670,-8388608,-8388608,09:48:09.093361
0.012705,+0664945,+0909008,0.012313,-8388608,-8388608,0.012533,-8388608,-8388608,09:48:09.093361
0.014565,+0664808,+0909182,0.014178,-8388608,-8388608,0.014394,-8388608,-8388608,09:48:09.093361
0.016427,+0664907,+0909197,0.016085,-8388608,-8388608,0.016284,-8388608,-8388608,09:48:09.093361
0.018290,+0664881,+0909015,0.017956,-8388608,-8388608,0.018143,-8388608,-8388608,09:48:09.093361
0.020148,+0665124,+0909066,0.019817,-8388608,-8388608,0.020004,-8388608,-8388608,09:48:09.093361
0.022005,+0665079,+0909053,0.021682,-8388608,-8388608,0.021871,-8388608,-8388608,09:48:09.093361
0.023868,+0664802,+0908742,0.023543,-8388608,-8388608,0.023730,-8388608,-8388608,09:48:09.093361
0.025725,+0665115,+0908804,0.025404,-8388608,-8388608,0.025590,-8388608,-8388608,09:48:09.093361
0.027583,+0664886,+0909119,0.027275,-8388608,-8388608,0.027449,-8388608,-8388608,09:48:09.093361
0.029439,+0664902,+0909013,0.029138,-8388608,-8388608,0.029308,-8388608,-8388608,09:48:09.093361
0.031295,+0664970,+0908928,0.031006,-8388608,-8388608,0.031171,-8388608,-8388608,09:48:09.093361
0.033154,+0664882,+0908964,0.032869,-8388608,-8388608,0.033030,-8388608,-8388608,09:48:09.093361
0.035011,+0665039,+0908801,0.034730,-8388608,-8388608,0.034890,-8388608,-8388608,09:48:09.093361
0.036870,+0665059,+0908898,0.036599,-8388608,-8388608,0.036753,-8388608,-8388608,09:48:09.093361
0.038726,+0664686,+0908929,0.038460,-8388608,-8388608,0.038612,-8388608,-8388608,09:48:09.093361
0.040592,+0665122,+0908905,0.040330,-8388608,-8388608,0.040471,-8388608,-8388608,09:48:09.093361
0.042449,+0664902,+0909125,0.042192,-8388608,-8388608,0.042330,-8388608,-8388608,09:48:09.093361
0.044305,+0665014,+0908914,0.044053,-8388608,-8388608,0.044188,-8388608,-8388608,09:48:09.093361
0.046163,+0664907,+0908937,0.045922,-8388608,-8388608,0.046047,-8388608,-8388608,09:48:09.093361
0.048019,+0665062,+0909009,0.047785,-8388608,-8388608,0.047912,-8388608,-8388608,09:48:09.093361
0.049880,+0664828,+0909022,0.049654,-8388608,-8388608,0.049773,-8388608,-8388608,09:48:09.093361
0.051736,+0664872,+0909003,0.051515,-8388608,-8388608,0.051632,-8388608,-8388608,09:48:09.093361
0.053592,+0664964,+0908963,0.053380,-8388608,-8388608,0.053493,-8388608,-8388608,09:48:09.093361
0.055450,+0664895,+0909074,0.055247,-8388608,-8388608,0.055351,-8388608,-8388608,09:48:09.093361
0.057313,+0664918,+0908853,0.057108,-8388608,-8388608,0.057214,-8388608,-8388608,09:48:09.093361
0.059169,+0665056,+0909269,0.058976,-8388608,-8388608,0.059073,-8388608,-8388608,09:48:09.142611
0.061031,+0664830,+0909114,0.060845,-8388608,-8388608,0.060940,-8388608,-8388608,09:48:09.142611
0.062895,+0664933,+0908851,0.062710,-8388608,-8388608,0.062803,-8388608,-8388608,09:48:09.143612
0.064771,+0665104,+0908817,0.064640,-8388608,-8388608,0.064706,-8388608,-8388608,09:48:09.143612
0.066636,+0665049,+0908910,0.066506,-8388608,-8388608,0.066570,-8388608,-8388608,09:48:09.143612
0.068496,+0665072,+0909194,0.068367,-8388608,-8388608,0.068431,-8388608,-8388608,09:48:09.143612
0.070364,+0664919,+0908885,0.070232,-8388608,-8388608,0.070299,-8388608,-8388608,09:48:09.144612
0.072226,+0664929,+0909240,0.072093,-8388608,-8388608,0.072159,-8388608,-8388608,09:48:09.144612
0.074089,+0664957,+0908784,0.073956,-8388608,-8388608,0.074025,-8388608,-8388608,09:48:09.144612
0.075957,+0664747,+0909069,0.075825,-8388608,-8388608,0.075892,-8388608,-8388608,09:48:09.144612
0.077817,+0665072,+0908757,0.077686,-8388608,-8388608,0.077753,-8388608,-8388608,09:48:09.144612
0.079688,+0665146,+0908997,0.079557,-8388608,-8388608,0.079623,-8388608,-8388608,09:48:09.144612
0.081554,+0664885,+0909195,0.081418,-8388608,-8388608,0.081482,-8388608,-8388608,09:48:09.144612
0.083415,+0665082,+0909051,0.083287,-8388608,-8388608,0.083351,-8388608,-8388608,09:48:09.144612
0.085284,+0665216,+0909073,0.085147,-8388608,-8388608,0.085216,-8388608,-8388608,09:48:09.144612
0.087142,+0665038,+0908975,0.087008,-8388608,-8388608,0.087075,-8388608,-8388608,09:48:09.144612
0.089010,+0664949,+0909228,0.088877,-8388608,-8388608,0.088946,-8388608,-8388608,09:48:09.144612
0.090880,+0664723,+0908869,0.090738,-8388608,-8388608,0.090806,-8388608,-8388608,09:48:09.144612
0.092741,+0664952,+0909088,0.092599,-8388608,-8388608,0.092669,-8388608,-8388608,09:48:09.144612
0.094609,+0665107,+0909132,0.094466,-8388608,-8388608,0.094534,-8388608,-8388608,09:48:09.144612
0.096464,+0665189,+0909162,0.096327,-8388608,-8388608,0.096394,-8388608,-8388608,09:48:09.144612
0.098347,+0665176,+0908964,0.098218,-8388608,-8388608,0.098283,-8388608,-8388608,09:48:09.144612
0.100210,+0664910,+0909066,0.100081,-8388608,-8388608,0.100145,-8388608,-8388608,09:48:09.144612
0.102074,+0665193,+0909058,0.101944,-8388608,-8388608,0.102010,-8388608,-8388608,09:48:09.144612
0.103941,+0664902,+0909038,0.103807,-8388608,-8388608,0.103876,-8388608,-8388608,09:48:09.144612
0.105804,+0665095,+0909057,0.105668,-8388608,-8388608,0.105735,-8388608,-8388608,09:48:09.144612
0.107666,+0665012,+0908719,0.107529,-8388608,-8388608,0.107601,-8388608,-8388608,09:48:09.144612
0.109525,+0665066,+0908950,0.109391,-8388608,-8388608,0.109460,-8388608,-8388608,09:48:09.194118
0.111389,+0664955,+0909191,0.111259,-8388608,-8388608,0.111323,-8388608,-8388608,09:48:09.194118
0.113289,+0665070,+0908984,0.113123,-8388608,-8388608,0.113219,-8388608,-8388608,09:48:09.194118
0.115157,+0664790,+0908894,0.115028,-8388608,-8388608,0.115093,-8388608,-8388608,09:48:09.194118
0.117021,+0664895,+0909201,0.116889,-8388608,-8388608,0.116956,-8388608,-8388608,09:48:09.194118
0.118884,+0665052,+0909243,0.118754,-8388608,-8388608,0.118820,-8388608,-8388608,09:48:09.194118
0.120746,+0664845,+0908962,0.120615,-8388608,-8388608,0.120679,-8388608,-8388608,09:48:09.194118
0.122605,+0665142,+0909203,0.122476,-8388608,-8388608,0.122540,-8388608,-8388608,09:48:09.194118
0.124466,+0665002,+0908996,0.124337,-8388608,-8388608,0.124401,-8388608,-8388608,09:48:09.194118
0.126327,+0665223,+0909134,0.126198,-8388608,-8388608,0.126262,-8388608,-8388608,09:48:09.195113
0.128187,+0664989,+0909164,0.128059,-8388608,-8388608,0.128123,-8388608,-8388608,09:48:09.195113
0.130048,+0665179,+0908938,0.129920,-8388608,-8388608,0.129984,-8388608,-8388608,09:48:09.195113
