===BEGIN_METADATA===
Test Name: 2026-03-26_114755_01,yyyy-mm-dd_hhmmss_{probe_num}
Note: v3.2 tryout
Test Type: Lab Medium. Demo
"Speed: 25ft/min,Stalk Spacing: 6inNumber of ICB-Sensors: 5",Sensor Label(s): A B C D E,Sensor SNs: 001 002 003 004 005
Analog-to-Digital Converter: ADS1220,Mode: Turbo,Data Rate: DR_330SPS,Analog Excitation/Reference Voltage: 5.1V +/-2mV
DAQ Microcontroller: Arduino Nano ESP32,ID: Hi-STIFFS_Nano,CPU Clock: 240MHz,Cores: 2,Data-stream Connection: Wi-Fi
ICB-Sensor A's Latest Calibration: 2026-02-28_181436,kA1: 349273.60227475094,dA1: 0.0045245532907721,cA1: 1102.3374494942836,kA2: 346675.0994387471,dA2: 0.0451524381538289,cA2: 681.8182371353614
ICB-Sensor B's Latest Calibration: 2026-02-28_191825,kB1: 285806.85492483515,dB1: 0.0038186954053924,cB1: 1779.0295562932731,kB2: 278780.10405734595,dB2: 0.0456960408628126,cB2: 910.3072104970925
ICB-Sensor C's Latest Calibration: 2026-02-28_203355,kC1: 400137.07123195945,dC1: 0.0045411310920291,cC1: 1788.4192282378208,kC2: 401512.5673837119,dC2: 0.0455171988670882,cC2: 942.1566234510974
ICB-Sensor D's Latest Calibration: 2026-02-26_195246,kD1: 327901.7793019196,dD1: 0.0055431319529345,cD1: 1092.3920580442064,kD2: 331651.3310431668,dD2: 0.0445085069339955,cD2: 837.0076372631593
ICB-Sensor E's Latest Calibration: 2026-03-13_134528,kE1: 398510.4590000597,dE1: 0.0051701866415987,cE1: -201.64965113438663,kE2: 410394.7094971476,dE2: 0.0473976078282431,cE2: -366.0193833265803
===END_METADATA===
===BEGIN_DATA===
Time_A_sec,Strain_A1_raw,Strain_A2_raw,Time_B_sec,Strain_B1_raw,Strain_B2_raw,Time_C_sec,Strain_C1_raw,Strain_C2_raw,Time_D_sec,Strain_D1_raw,Strain_D2_raw,Time_E_sec,Strain_E1_raw,Strain_E2_raw,Processed_Time
0.010780,+0053751,+0635872,0.010947,-8388608,-8388608,0.011475,+0445698,-0105554,0.011807,-0393164,+0612056,0.011865,+0864675,+0380468,11:47:59.408593
0.014039,+0053762,+0636045,0.014188,-8388608,-8388608,0.014751,+0445589,-0105724,0.014625,-0393045,+0612137,0.014684,+0864595,+0380537,11:47:59.441788
0.017347,+0052428,+0636136,0.017426,-8388608,-8388608,0.017986,+0445458,-0105623,0.017544,-0393293,+0612410,0.017486,+0864293,+0380504,11:47:59.441788
0.020633,+0052444,+0635838,0.020691,-8388608,-8388608,0.021221,+0445533,-0105569,0.020352,-0393303,+0612078,0.020273,+0864043,+0380591,11:47:59.441788
0.023881,+0053093,+0636154,0.023950,-8388608,-8388608,0.024516,+0445629,-0105488,0.023168,-0393192,+0611901,0.023063,+0864416,+0380471,11:47:59.441788
0.027138,+0053334,+0635943,0.027197,-8388608,-8388608,0.027750,+0445336,-0105530,0.025978,-0393064,+0611975,0.025850,+0864513,+0380510,11:47:59.441788
0.030383,+0053741,+0636115,0.030495,-8388608,-8388608,0.031000,+0445415,-0105482,0.028819,-0392954,+0612042,0.028651,+0864501,+0380641,11:47:59.441788
0.033629,+0053009,+0635890,0.033739,-8388608,-8388608,0.034293,+0445568,-0105514,0.031626,-0393037,+0612190,0.034228,+0864464,+0380439,11:47:59.441788
0.036878,+0053136,+0636046,0.036976,-8388608,-8388608,0.037529,+0445598,-0105542,0.037239,-0392985,+0612118,0.037034,+0864589,+0380345,11:47:59.441788
0.040124,+0052980,+0636170,0.040213,-8388608,-8388608,0.040764,+0445694,-0105800,0.040056,-0393115,+0612027,0.039824,+0864445,+0380374,11:47:59.441788
0.043373,+0053576,+0636025,0.043451,-8388608,-8388608,0.044008,+0445608,-0105677,0.042864,-0393059,+0612014,0.042614,+0864744,+0380648,11:47:59.441788
0.046617,+0053333,+0636294,0.046694,-8388608,-8388608,0.047247,+0445427,-0105616,0.045688,-0393104,+0612132,0.045463,+0864200,+0380369,11:47:59.441788
0.049862,+0053621,+0635855,0.049978,-8388608,-8388608,0.050484,+0445655,-0105537,0.048493,-0392918,+0611764,0.048299,+0864480,+0380544,11:47:59.441788
0.053107,+0053118,+0635837,0.053218,-8388608,-8388608,0.053722,+0445471,-0105534,0.051323,-0393057,+0612103,0.051093,+0864822,+0380582,11:47:59.441788
0.056353,+0053495,+0635866,0.056455,-8388608,-8388608,0.056998,+0445529,-0105515,0.056939,-0392669,+0612022,0.056692,+0864617,+0380157,11:47:59.441788
0.059597,+0053735,+0635861,0.059692,-8388608,-8388608,0.060234,+0445561,-0105434,0.059751,-0393012,+0612101,0.059526,+0864954,+0380470,11:47:59.441788
0.062843,+0053768,+0635856,0.062929,-8388608,-8388608,0.063470,+0445459,-0105519,0.062566,-0392924,+0611838,0.062312,+0864816,+0380410,11:47:59.441788
0.066093,+0053493,+0635897,0.066168,-8388608,-8388608,0.066708,+0445632,-0105534,0.065390,-0392987,+0611962,0.065148,+0864680,+0380418,11:47:59.441788
0.069388,+0053572,+0635793,0.069446,-8388608,-8388608,0.069944,+0445412,-0105494,0.068195,-0393098,+0611883,0.067937,+0864842,+0380552,11:47:59.441788
0.072685,+0053859,+0635929,0.072745,-8388608,-8388608,0.073182,+0445452,-0105513,0.071004,-0393007,+0611904,0.073516,+0864556,+0380638,11:47:59.441788
0.075932,+0053777,+0636040,0.075991,-8388608,-8388608,0.076418,+0445631,-0105660,0.073809,-0392980,+0611867,0.076302,+0864798,+0380460,11:47:59.441788
0.079177,+0053656,+0636042,0.079237,-8388608,-8388608,0.079699,+0445646,-0105342,0.079426,-0392986,+0611753,0.079088,+0864798,+0380651,11:47:59.441788
0.082425,+0053851,+0635770,0.082536,-8388608,-8388608,0.082935,+0445628,-0105550,0.082261,-0392961,+0612110,0.081874,+0864667,+0380666,11:47:59.508580
0.085680,+0053674,+0635965,0.085775,-8388608,-8388608,0.086170,+0445427,-0105449,0.085072,-0392753,+0611868,0.084663,+0864510,+0380404,11:47:59.508580
0.088926,+0053681,+0635953,0.089012,-8388608,-8388608,0.089405,+0445584,-0105344,0.087877,-0393069,+0612144,0.087453,+0864738,+0380292,11:47:59.508580
0.092172,+0053449,+0635933,0.092248,-8388608,-8388608,0.092642,+0445415,-0105559,0.093499,-0392951,+0611958,0.093028,+0864388,+0380491,11:47:59.508580
0.095425,+0053449,+0636512,0.095487,-8388608,-8388608,0.095908,+0445415,-0105550,0.096335,-0393365,+0612064,0.095850,+0864388,+0380476,11:47:59.508580
0.098701,+0053172,+0635825,0.098761,-8388608,-8388608,0.099159,+0445494,-0105484,0.099217,-0393057,+0612230,0.098637,+0864182,+0380507,11:47:59.508580
0.101952,+0053494,+0636317,0.102012,-8388608,-8388608,0.102396,+0445554,-0105474,0.102071,-0392885,+0611849,0.101442,+0864689,+0380355,11:47:59.508580
0.105201,+0053494,+0635874,0.105261,-8388608,-8388608,0.105640,+0445670,-0105678,0.104877,-0392885,+0612105,0.104257,+0864718,+0380488,11:47:59.508580
0.108447,+0053884,+0635971,0.108566,-8388608,-8388608,0.108875,+0445546,-0105589,0.107682,-0392872,+0612303,0.107093,+0864767,+0380612,11:47:59.508580
0.111692,+0053563,+0635935,0.111804,-8388608,-8388608,0.112165,+0445551,-0105558,0.113294,-0393052,+0611936,0.112689,+0864497,+0380391,11:47:59.508580
0.114976,+0053563,+0635898,0.115048,-8388608,-8388608,0.115405,+0445475,-0105536,0.116100,-0392950,+0611985,0.115480,+0864442,+0380492,11:47:59.508580
0.118221,+0053485,+0635924,0.118340,-8388608,-8388608,0.118640,+0445571,-0105536,0.118905,-0393085,+0611930,0.118281,+0864671,+0380555,11:47:59.508580
0.121467,+0053746,+0635934,0.121578,-8388608,-8388608,0.121876,+0445624,-0105526,0.121719,-0392811,+0611989,0.121069,+0864463,+0380559,11:47:59.508580
0.124716,+0053547,+0635852,0.124830,-8388608,-8388608,0.125111,+0445632,-0105393,0.124555,-0393061,+0612043,0.123864,+0864741,+0380454,11:47:59.508580
0.127960,+0053761,+0635892,0.128105,-8388608,-8388608,0.128346,+0445826,-0105419,0.127361,-0392987,+0611988,0.126653,+0864838,+0380424,11:47:59.508580
0.131207,+0053607,+0635851,0.131341,-8388608,-8388608,0.131629,+0445575,-0105498,0.130168,-0392974,+0612031,0.129439,+0864552,+0380346,11:47:59.508580
0.134480,+0053667,+0635675,0.134580,-8388608,-8388608,0.134865,+0445476,-0105510,0.133020,-0393120,+0611977,0.132227,+0864902,+0380481,11:47:59.508580
0.137726,+0053615,+0635879,0.137864,-8388608,-8388608,0.138102,+0445544,-0105635,0.135824,-0392854,+0611947,0.137806,+0864748,+0380372,11:47:59.508580
0.140970,+0053730,+0635688,0.141101,-8388608,-8388608,0.141339,+0445683,-0105760,0.138630,-0393056,+0611880,0.140593,+0864643,+0380210,11:47:59.508580
0.144223,+0053758,+0635683,0.144343,-8388608,-8388608,0.144575,+0445578,-0105498,0.144284,-0392996,+0612117,0.143382,+0864902,+0380358,11:47:59.508580
0.147469,+0053793,+0635900,0.147624,-8388608,-8388608,0.147850,+0445494,-0105467,0.147091,-0393147,+0611969,0.146172,+0864692,+0380495,11:47:59.508580
0.150716,+0053652,+0635982,0.150861,-8388608,-8388608,0.151089,+0445771,-0105622,0.149898,-0392827,+0611888,0.148958,+0864198,+0380522,11:47:59.576042
0.153971,+0053467,+0635816,0.154101,-8388608,-8388608,0.154337,+0445593,-0105585,0.152776,-0392988,+0612024,0.154549,+0864650,+0380538,11:47:59.576042
0.157329,+0053482,+0636525,0.157448,-8388608,-8388608,0.157656,+0445586,-0105464,0.155593,-0393160,+0611916,0.157389,+0864395,+0380589,11:47:59.576042
0.160575,+0053404,+0636147,0.160685,-8388608,-8388608,0.160891,+0445499,-0105667,0.158460,-0392877,+0612158,0.160177,+0864775,+0380600,11:47:59.576042
0.163830,+0053799,+0635703,0.163923,-8388608,-8388608,0.164149,+0445612,-0105589,0.164091,-0392936,+0611920,0.162965,+0864902,+0380607,11:47:59.576042
0.167076,+0053542,+0636058,0.167208,-8388608,-8388608,0.167434,+0445429,-0105521,0.166915,-0392874,+0611931,0.165756,+0864738,+0380421,11:47:59.576042
0.170323,+0053819,+0635778,0.170444,-8388608,-8388608,0.170669,+0445429,-0105517,0.169720,-0393115,+0611948,0.168542,+0864938,+0380507,11:47:59.576042
0.173571,+0053665,+0635924,0.173685,-8388608,-8388608,0.173906,+0445504,-0105594,0.172532,-0393033,+0611999,0.171328,+0864617,+0380479,11:47:59.576042
0.176827,+0053703,+0635975,0.176960,-8388608,-8388608,0.177185,+0445423,-0105658,0.175366,-0393119,+0612035,0.176902,+0864862,+0380339,11:47:59.576042
0.180070,+0053394,+0635850,0.180196,-8388608,-8388608,0.180421,+0445555,-0105717,0.178171,-0393093,+0612234,0.179688,+0864660,+0380414,11:47:59.576042
0.183315,+0053423,+0635665,0.183433,-8388608,-8388608,0.183660,+0445646,-0105504,0.180976,-0393120,+0611912,0.182473,+0864637,+0380535,11:47:59.576042
0.186565,+0053667,+0636016,0.186743,-8388608,-8388608,0.186941,+0445559,-0105420,0.186625,-0393048,+0611916,0.185265,+0864944,+0380636,11:47:59.576042
0.189812,+0053582,+0635744,0.189980,-8388608,-8388608,0.190176,+0445492,-0105538,0.189432,-0392911,+0611837,0.188087,+0864656,+0380480,11:47:59.576042
0.193057,+0053652,+0635778,0.193217,-8388608,-8388608,0.193419,+0445477,-0105438,0.192239,-0392946,+0611976,0.190893,+0864556,+0380567,11:47:59.576042
0.196307,+0053583,+0635906,0.196455,-8388608,-8388608,0.196657,+0445545,-0105499,0.195156,-0393166,+0611828,0.196514,+0864730,+0380366,11:47:59.608978
0.199587,+0053781,+0636040,0.199702,-8388608,-8388608,0.199894,+0445399,-0105435,0.198025,-0392908,+0611888,0.199301,+0864511,+0380439,11:47:59.608978
0.202837,+0053450,+0635998,0.202940,-8388608,-8388608,0.203131,+0445670,-0105412,0.203640,-0392860,+0611916,0.204901,+0864660,+0380611,11:47:59.608978
0.206144,+0053450,+0635913,0.206203,-8388608,-8388608,0.206384,+0445670,-0105511,0.206457,-0392979,+0612106,0.204901,+0864699,+0380611,11:47:59.608978
0.209391,+0053624,+0636001,0.209449,-8388608,-8388608,0.209618,+0445697,-0105643,0.209289,-0392920,+0611985,0.207688,+0864525,+0380412,11:47:59.608978
0.212636,+0053761,+0635794,0.212701,-8388608,-8388608,0.212853,+0445444,-0105427,0.212095,-0392770,+0612013,0.213263,+0864875,+0380596,11:47:59.608978
0.215890,+0053843,+0635828,0.215948,-8388608,-8388608,0.216111,+0445494,-0105433,0.214904,-0392770,+0612133,0.216053,+0864814,+0380509,11:47:59.608978
0.219170,+0053684,+0635882,0.219228,-8388608,-8388608,0.219386,+0445525,-0105347,0.217709,-0393160,+0611895,0.218839,+0864704,+0380624,11:47:59.608978
0.222418,+0053719,+0635949,0.222485,-8388608,-8388608,0.222621,+0445446,-0105694,0.223323,-0392991,+0612070,0.221625,+0864604,+0380462,11:47:59.608978
0.225673,+0053840,+0636110,0.225733,-8388608,-8388608,0.225873,+0445517,-0105451,0.226128,-0393118,+0612144,0.224418,+0864703,+0380558,11:47:59.608978
0.228918,+0053715,+0636006,0.229035,-8388608,-8388608,0.229111,+0445544,-0105633,0.228976,-0392943,+0611772,0.227207,+0864647,+0380454,11:47:59.608978
