===BEGIN_METADATA===
Test Name: 2026-05-19_182731_01,yyyy-mm-dd_hhmmss_{probe_num}
Note: 
Test Type: Demo
Stalk Type: PVC-Hi
Probe Height (m): 0.785
Speed: 25 ft/min
Number of ICB-Sensors: 5,Sensor Label(s): A B C D E,Sensor Serial#(s):     
ICB-Sensor A's Serial#: ,Length (mm): ,Spacing (mm): ,Saturation Load (N): ,Microstrain at Saturation: 
ICB-Sensor B's Serial#: ,Length (mm): ,Spacing (mm): ,Saturation Load (N): ,Microstrain at Saturation: 
ICB-Sensor C's Serial#: ,Length (mm): ,Spacing (mm): ,Saturation Load (N): ,Microstrain at Saturation: 
ICB-Sensor D's Serial#: ,Length (mm): ,Spacing (mm): ,Saturation Load (N): ,Microstrain at Saturation: 
ICB-Sensor E's Serial#: ,Length (mm): ,Spacing (mm): ,Saturation Load (N): ,Microstrain at Saturation: 
Analog-to-Digital Converter: ADS1220,Mode: Turbo,Data Rate: DR_90SPS,Analog Excitation/Reference Voltage: 5.1V +/-2mV
DAQ Microcontroller: Arduino Nano ESP32,ID: Hi-STIFFS_Nano_01,CPU Clock: 240MHz,Cores: 2,Data-stream Connection: Wi-Fi
Packet Schema: Extended NavX2 payload v1 (sensor block + NavX2 telemetry)
ICB-Sensor A's Latest Calibration: N/A,kA1: 1.0,dA1: 1.0,cA1: 0.0,kA2: 1.0,dA2: 1.0,cA2: 0.0
ICB-Sensor B's Latest Calibration: N/A,kB1: 1.0,dB1: 1.0,cB1: 0.0,kB2: 1.0,dB2: 1.0,cB2: 0.0
ICB-Sensor C's Latest Calibration: N/A,kC1: 1.0,dC1: 1.0,cC1: 0.0,kC2: 1.0,dC2: 1.0,cC2: 0.0
ICB-Sensor D's Latest Calibration: N/A,kD1: 1.0,dD1: 1.0,cD1: 0.0,kD2: 1.0,dD2: 1.0,cD2: 0.0
ICB-Sensor E's Latest Calibration: N/A,kE1: 1.0,dE1: 1.0,cE1: 0.0,kE2: 1.0,dE2: 1.0,cE2: 0.0
===END_METADATA===
===BEGIN_DATA===
Time_A_sec,Strain_A1_raw,Strain_A2_raw,Time_B_sec,Strain_B1_raw,Strain_B2_raw,Time_C_sec,Strain_C1_raw,Strain_C2_raw,Time_D_sec,Strain_D1_raw,Strain_D2_raw,Time_E_sec,Strain_E1_raw,Strain_E2_raw,NavX2_Flags_raw,NavX2_Valid,NavX2_Fresh,NavX2_Timestamp_us,NavX2_NavX_Timestamp_ms,NavX2_Yaw_deg,NavX2_Pitch_deg,NavX2_Roll_deg,NavX2_Heading_deg,NavX2_Fused_Heading_deg,NavX2_Accel_X_g,NavX2_Accel_Y_g,NavX2_Accel_Z_g,NavX2_Quat_W,NavX2_Quat_X,NavX2_Quat_Y,NavX2_Quat_Z,NavX2_Disp_X_m,NavX2_Disp_Y_m,NavX2_Disp_Z_m,NavX2_Sensor_Status,NavX2_Capability_Flags,NavX2_Cal_Status,NavX2_Selftest_Status,Processed_Time
2.001351,+0000000,+0000000,4.724008,-0000001,-0000001,0.000000,+0000000,+0000000,0.004601,+0000000,+0000000,0.000000,+0000000,+0000000,3,1,1,11253,50545,0.55,0.67,-0.6,180.0,2.86,0.0,0.0,0.003,1.9998779296875,-0.011962890625,0.01025390625,-0.009765625,-1.328338623046875,-0.2796173095703125,0.3913421630859375,1542,4076,6,135,18:27:33.128144
2.001351,+0000000,+0000000,4.724008,-0000001,-0000001,0.000000,+0000000,+0000000,0.004601,+0000000,+0000000,0.000000,+0000000,+0000000,1,1,0,31314,50563,0.55,0.67,-0.6,180.0,2.86,0.0,0.0,0.003,1.9998779296875,-0.011962890625,0.01025390625,-0.009765625,-1.328338623046875,-0.2796173095703125,0.391357421875,1542,4076,6,135,18:27:33.198075
2.001351,+0000000,+0000000,4.724008,-0000001,-0000001,0.000000,+0000000,+0000000,0.004601,+0000000,+0000000,0.000000,+0000000,+0000000,3,1,1,51320,50600,0.55,0.67,-0.6,180.0,2.86,0.0,0.0,0.005,1.9998779296875,-0.011962890625,0.01025390625,-0.009765625,-1.328338623046875,-0.2796173095703125,0.3914031982421875,1542,4076,6,135,18:27:33.198161
2.001351,+0000000,+0000000,4.724008,-0000001,-0000001,0.000000,+0000000,+0000000,0.004601,+0000000,+0000000,0.000000,+0000000,+0000000,3,1,1,71324,50618,0.55,0.67,-0.6,180.0,2.86,0.025,-0.007,-0.004,1.9998779296875,-0.011962890625,0.01025390625,-0.0096435546875,-1.328338623046875,-0.2796173095703125,0.3914337158203125,1542,4076,6,135,18:27:33.223085
2.001351,+0000000,+0000000,4.724008,-0000001,-0000001,0.000000,+0000000,+0000000,0.004601,+0000000,+0000000,0.000000,+0000000,+0000000,3,1,1,91329,50636,0.55,0.67,-0.6,180.0,2.86,0.019,-0.008,0.0,1.9998779296875,-0.011962890625,0.01025390625,-0.009765625,-1.328338623046875,-0.279632568359375,0.3914642333984375,1542,4076,6,135,18:27:33.223168
2.001351,+0000000,+0000000,4.724008,-0000001,-0000001,0.000000,+0000000,+0000000,0.004601,+0000000,+0000000,0.000000,+0000000,+0000000,1,1,0,111338,50654,0.55,0.67,-0.6,180.0,2.86,-0.015,0.0,0.005,1.9998779296875,-0.011962890625,0.01025390625,-0.009765625,-1.3283233642578125,-0.279632568359375,0.3914794921875,1542,4076,6,135,18:27:33.223215
2.001351,+0000000,+0000000,4.724008,-0000001,-0000001,0.000000,+0000000,+0000000,0.004601,+0000000,+0000000,0.000000,+0000000,+0000000,1,1,0,131344,50672,0.55,0.67,-0.6,180.0,2.86,-0.003,0.0,0.004,1.9998779296875,-0.011962890625,0.01025390625,-0.009765625,-1.3283233642578125,-0.279632568359375,0.3914794921875,1542,4076,6,135,18:27:33.256958
2.001351,+0000000,+0000000,4.724008,-0000001,-0000001,0.000000,+0000000,+0000000,0.004601,+0000000,+0000000,0.000000,+0000000,+0000000,1,1,0,151350,50691,0.55,0.67,-0.6,180.0,2.86,0.018,-0.003,0.0,1.9998779296875,-0.011962890625,0.01025390625,-0.009765625,-1.3283233642578125,-0.279632568359375,0.3914947509765625,1542,4076,6,135,18:27:33.257037
2.001351,+0000000,+0000000,4.724008,-0000001,-0000001,0.000000,+0000000,+0000000,0.004601,+0000000,+0000000,0.000000,+0000000,+0000000,1,1,0,171356,50709,0.56,0.67,-0.61,180.0,2.86,0.0,0.0,0.0,1.9998779296875,-0.011962890625,0.0103759765625,-0.009765625,-1.3283233642578125,-0.279632568359375,0.391510009765625,1542,4076,6,135,18:27:33.562007
2.001351,+0000000,+0000000,4.724008,-0000001,-0000001,0.000000,+0000000,+0000000,0.004601,+0000000,+0000000,0.000000,+0000000,+0000000,1,1,0,191370,50727,0.56,0.67,-0.61,180.0,2.86,0.0,0.0,0.003,1.9998779296875,-0.011962890625,0.0103759765625,-0.009765625,-1.3283233642578125,-0.279632568359375,0.391510009765625,1542,4076,6,135,18:27:33.562164
2.001351,+0000000,+0000000,4.724008,-0000001,-0000001,0.000000,+0000000,+0000000,0.004601,+0000000,+0000000,0.000000,+0000000,+0000000,1,1,0,211373,50745,0.56,0.67,-0.61,180.0,2.86,0.0,0.0,0.0,1.9998779296875,-0.011962890625,0.0103759765625,-0.009765625,-1.3283233642578125,-0.279632568359375,0.391510009765625,1542,4076,6,135,18:27:33.562241
2.001351,+0000000,+0000000,4.724008,-0000001,-0000001,0.000000,+0000000,+0000000,0.004601,+0000000,+0000000,0.000000,+0000000,+0000000,1,1,0,231376,50763,0.56,0.67,-0.61,180.0,2.86,-0.003,0.0,0.004,1.9998779296875,-0.011962890625,0.0103759765625,-0.009765625,-1.3283233642578125,-0.279632568359375,0.3915252685546875,1542,4076,6,135,18:27:33.562333
