===BEGIN_METADATA===
Test Name: 2026-05-19_182749_01,yyyy-mm-dd_hhmmss_{probe_num}
Note: 
Test Type: Demo
Stalk Type: PVC-Hi
Probe Height (m): 0.785
Speed: 25 ft/min
Number of ICB-Sensors: 5,Sensor Label(s): A B C D E,Sensor Serial#(s):     
ICB-Sensor A's Serial#: ,Length (mm): ,Spacing (mm): ,Saturation Load (N): ,Microstrain at Saturation: 
ICB-Sensor B's Serial#: ,Length (mm): ,Spacing (mm): ,Saturation Load (N): ,Microstrain at Saturation: 
ICB-Sensor C's Serial#: ,Length (mm): ,Spacing (mm): ,Saturation Load (N): ,Microstrain at Saturation: 
ICB-Sensor D's Serial#: ,Length (mm): ,Spacing (mm): ,Saturation Load (N): ,Microstrain at Saturation: 
ICB-Sensor E's Serial#: ,Length (mm): ,Spacing (mm): ,Saturation Load (N): ,Microstrain at Saturation: 
Analog-to-Digital Converter: ADS1220,Mode: Turbo,Data Rate: DR_90SPS,Analog Excitation/Reference Voltage: 5.1V +/-2mV
DAQ Microcontroller: Arduino Nano ESP32,ID: Hi-STIFFS_Nano_01,CPU Clock: 240MHz,Cores: 2,Data-stream Connection: Wi-Fi
Packet Schema: Extended NavX2 payload v1 (sensor block + NavX2 telemetry)
ICB-Sensor A's Latest Calibration: N/A,kA1: 1.0,dA1: 1.0,cA1: 0.0,kA2: 1.0,dA2: 1.0,cA2: 0.0
ICB-Sensor B's Latest Calibration: N/A,kB1: 1.0,dB1: 1.0,cB1: 0.0,kB2: 1.0,dB2: 1.0,cB2: 0.0
ICB-Sensor C's Latest Calibration: N/A,kC1: 1.0,dC1: 1.0,cC1: 0.0,kC2: 1.0,dC2: 1.0,cC2: 0.0
ICB-Sensor D's Latest Calibration: N/A,kD1: 1.0,dD1: 1.0,cD1: 0.0,kD2: 1.0,dD2: 1.0,cD2: 0.0
ICB-Sensor E's Latest Calibration: N/A,kE1: 1.0,dE1: 1.0,cE1: 0.0,kE2: 1.0,dE2: 1.0,cE2: 0.0
===END_METADATA===
===BEGIN_DATA===
Time_A_sec,Strain_A1_raw,Strain_A2_raw,Time_B_sec,Strain_B1_raw,Strain_B2_raw,Time_C_sec,Strain_C1_raw,Strain_C2_raw,Time_D_sec,Strain_D1_raw,Strain_D2_raw,Time_E_sec,Strain_E1_raw,Strain_E2_raw,NavX2_Flags_raw,NavX2_Valid,NavX2_Fresh,NavX2_Timestamp_us,NavX2_NavX_Timestamp_ms,NavX2_Yaw_deg,NavX2_Pitch_deg,NavX2_Roll_deg,NavX2_Heading_deg,NavX2_Fused_Heading_deg,NavX2_Accel_X_g,NavX2_Accel_Y_g,NavX2_Accel_Z_g,NavX2_Quat_W,NavX2_Quat_X,NavX2_Quat_Y,NavX2_Quat_Z,NavX2_Disp_X_m,NavX2_Disp_Y_m,NavX2_Disp_Z_m,NavX2_Sensor_Status,NavX2_Capability_Flags,NavX2_Cal_Status,NavX2_Selftest_Status,Processed_Time
2.001351,+0000000,+0000000,4.724008,-0000001,-0000001,0.000000,+0000000,+0000000,0.004601,+0000000,+0000000,0.000000,+0000000,+0000000,3,1,1,10278,68781,0.67,0.76,-0.38,180.0,2.98,1.263,-1.165,-0.368,1.9998779296875,-0.0135498046875,0.00634765625,-0.011962890625,-1.01715087890625,-2.90728759765625,0.8277587890625,1541,4076,6,135,18:27:51.367143
2.001351,+0000000,+0000000,4.724008,-0000001,-0000001,0.000000,+0000000,+0000000,0.004601,+0000000,+0000000,0.000000,+0000000,+0000000,1,1,0,30430,68799,0.9,0.79,-0.38,180.0,3.21,-2.486,-0.179,0.899,1.999755859375,-0.013916015625,0.00634765625,-0.01611328125,-1.01812744140625,-2.92730712890625,0.82855224609375,1541,4076,6,135,18:27:51.666818
2.001351,+0000000,+0000000,4.724008,-0000001,-0000001,0.000000,+0000000,+0000000,0.004601,+0000000,+0000000,0.000000,+0000000,+0000000,1,1,0,50437,68817,1.1,0.83,-0.46,180.0,3.41,0.572,-0.026,-0.168,1.999755859375,-0.0146484375,0.0076904296875,-0.0194091796875,-1.019744873046875,-2.94757080078125,0.8292388916015625,1541,4076,6,135,18:27:51.666898
2.001351,+0000000,+0000000,4.724008,-0000001,-0000001,0.000000,+0000000,+0000000,0.004601,+0000000,+0000000,0.000000,+0000000,+0000000,1,1,0,70445,68835,1.06,0.82,-0.44,180.0,3.37,0.479,-0.6,1.117,1.999755859375,-0.0145263671875,0.0074462890625,-0.018798828125,-1.020172119140625,-2.9680328369140625,0.830047607421875,1541,4076,6,135,18:27:51.666964
2.001351,+0000000,+0000000,4.724008,-0000001,-0000001,0.000000,+0000000,+0000000,0.004601,+0000000,+0000000,0.000000,+0000000,+0000000,1,1,0,90452,68854,1.13,0.83,-0.43,180.0,3.44,0.569,-0.642,0.113,1.999755859375,-0.0146484375,0.0072021484375,-0.0198974609375,-1.0198822021484375,-2.988739013671875,0.8307647705078125,1541,4076,6,135,18:27:51.667009
2.001351,+0000000,+0000000,4.724008,-0000001,-0000001,0.000000,+0000000,+0000000,0.004601,+0000000,+0000000,0.000000,+0000000,+0000000,3,1,1,110461,68890,0.28,0.82,-0.5,180.0,2.58,-0.804,0.264,-0.107,1.9998779296875,-0.0146484375,0.0084228515625,-0.0050048828125,-1.014068603515625,-3.0302886962890625,0.8321990966796875,1541,4076,6,135,18:27:51.667050
2.001351,+0000000,+0000000,4.724008,-0000001,-0000001,0.000000,+0000000,+0000000,0.004601,+0000000,+0000000,0.000000,+0000000,+0000000,3,1,1,130469,68908,0.29,0.82,-0.47,180.0,2.6,-0.196,-0.103,0.171,1.9998779296875,-0.0145263671875,0.0078125,-0.0052490234375,-1.0095672607421875,-3.0512237548828125,0.833038330078125,1541,4076,6,135,18:27:51.667091
2.001351,+0000000,+0000000,4.724008,-0000001,-0000001,0.000000,+0000000,+0000000,0.004601,+0000000,+0000000,0.000000,+0000000,+0000000,3,1,1,150479,68926,0.45,0.85,-0.49,180.0,2.76,-0.129,-0.435,-0.495,1.9998779296875,-0.01513671875,0.0081787109375,-0.008056640625,-1.003997802734375,-3.0716552734375,0.8337860107421875,1541,4076,6,135,18:27:51.667142
2.001351,+0000000,+0000000,4.724008,-0000001,-0000001,0.000000,+0000000,+0000000,0.004601,+0000000,+0000000,0.000000,+0000000,+0000000,1,1,0,170489,68944,0.71,0.87,-0.51,180.0,3.02,0.771,0.925,0.151,1.9998779296875,-0.015380859375,0.008544921875,-0.0125732421875,-0.9971923828125,-3.0920562744140625,0.8345947265625,1541,4076,6,135,18:27:51.667183
2.001351,+0000000,+0000000,4.724008,-0000001,-0000001,0.000000,+0000000,+0000000,0.004601,+0000000,+0000000,0.000000,+0000000,+0000000,1,1,0,190501,68963,0.6,0.82,-0.43,180.0,2.91,1.728,1.121,-0.086,1.9998779296875,-0.0145263671875,0.0072021484375,-0.010498046875,-0.9888916015625,-3.11224365234375,0.83538818359375,1541,4076,6,135,18:27:51.667222
2.001351,+0000000,+0000000,4.724008,-0000001,-0000001,0.000000,+0000000,+0000000,0.004601,+0000000,+0000000,0.000000,+0000000,+0000000,1,1,0,210510,68981,0.18,0.77,-0.53,180.0,2.49,0.063,-0.646,-0.056,1.9998779296875,-0.0137939453125,0.0089111328125,-0.0032958984375,-0.980194091796875,-3.132568359375,0.83612060546875,1541,4076,6,135,18:27:51.667262
