----------META DATA----------
SOFTWARE VERSION,2.3.0
DEVICE MAC ADDRESS,b8:27:eb:11:33:db
DEVICE OPERATOR,AL+CA
----------TEST ATTRIBUTES----------
FIELD,VALUE,UNIT
YEAR,2022
MONTH,06
DAY,25
TIME,02:36:42,Local Time
PLOT,1001,#
TEST NUMBER,150,#
HEIGHT,76.6,cm
BARCODE,
LATITUDE,0.0000000,angular degrees
LONGITUDE,0.0000000,angular degrees
----------OPTIONAL DATA----------
PRE_TEST_NOTE_1,Med lab Half length
PRE_TEST_NOTE_2,s13
PRE_TEST_NOTE_3,
PRE_TEST_NOTE_4,
PRE_TEST_NOTE_5,
POST_TEST_NOTE_1,
POST_TEST_NOTE_2,
POST_TEST_NOTE_3,
POST_TEST_NOTE_4,
POST_TEST_NOTE_5,
BREAK_HEIGHT,N/A,cm
LCA_WEIGTH,0,g
----------SENSOR CALIBRATION DATA (ADC*A + B = stored_value)------
SENSOR,A,B,UNIT,ID
LOAD_X,0.028949269317560866,-1.3346983708123412,Pounds,loadx1
LOAD_Y,1.2799672328388392,-3.2800440308728036,Pounds,loady1
IMU,1,0,Deg,imu1
POT,0.011885895404120442,-64.83755942947695,Deg,pot1
----------TEST DATA-----------
TIME (milliseconds),ANGLE_POT,ANGLE_IMU,LOAD_X,LOAD_Y
81.237,88.954,-3.36,2.0524,0.0
117.475,89.12,-3.754,2.1682,0.0
123.03699999999999,89.168,-3.36,2.1103,0.0
128.155,89.216,-3.281,2.1392,0.0
133.587,89.251,-3.912,2.1971,0.0
138.85999999999999,89.287,-3.517,2.1971,0.0
144.041,89.263,-3.36,2.1971,0.0
149.18499999999997,89.275,-3.125,2.284,0.0
154.475,89.299,-2.735,2.284,0.0
159.67499999999998,89.311,-2.813,2.3129,0.0
164.826,89.334,-3.517,2.3129,0.0
170.037,89.334,-3.675,2.284,0.0
175.18499999999997,89.358,-3.754,2.3419,0.0
180.40399999999997,89.37,-3.281,2.3708,0.0
