----------META DATA----------
SOFTWARE VERSION,2.3.0
DEVICE MAC ADDRESS,b8:27:eb:11:33:db
DEVICE OPERATOR,AL+CA
----------TEST ATTRIBUTES----------
FIELD,VALUE,UNIT
YEAR,2022
MONTH,06
DAY,25
TIME,02:35:14,Local Time
PLOT,1001,#
TEST NUMBER,142,#
HEIGHT,76.6,cm
BARCODE,
LATITUDE,0.0000000,angular degrees
LONGITUDE,0.0000000,angular degrees
----------OPTIONAL DATA----------
PRE_TEST_NOTE_1,Med lab Half length
PRE_TEST_NOTE_2,s13
PRE_TEST_NOTE_3,
PRE_TEST_NOTE_4,
PRE_TEST_NOTE_5,
POST_TEST_NOTE_1,
POST_TEST_NOTE_2,
POST_TEST_NOTE_3,
POST_TEST_NOTE_4,
POST_TEST_NOTE_5,
BREAK_HEIGHT,N/A,cm
LCA_WEIGTH,0,g
----------SENSOR CALIBRATION DATA (ADC*A + B = stored_value)------
SENSOR,A,B,UNIT,ID
LOAD_X,0.028949269317560866,-1.3346983708123412,Pounds,loadx1
LOAD_Y,1.2799672328388392,-3.2800440308728036,Pounds,loady1
IMU,1,0,Deg,imu1
POT,0.011885895404120442,-64.83755942947695,Deg,pot1
----------TEST DATA-----------
TIME (milliseconds),ANGLE_POT,ANGLE_IMU,LOAD_X,LOAD_Y
79.92299999999999,89.334,-2.117,1.9655,0.0
131.66400000000002,89.429,-2.271,2.0234,0.0
139.62099999999998,89.453,-2.271,2.1103,0.0
145.314,89.441,-2.194,2.1103,0.0
150.46099999999998,89.453,-2.194,2.1103,0.0
155.588,89.429,-1.125,2.1103,0.0
160.68099999999998,89.477,-0.974,2.1103,0.0
165.754,89.477,-1.277,2.1103,0.0
170.83499999999998,89.501,-1.05,2.1103,0.0
175.921,89.525,-0.598,2.1682,0.0
180.992,89.536,-2.348,2.1682,0.0
186.15599999999998,89.536,-2.657,2.1392,0.0
191.291,89.489,-1.887,2.2261,0.0
196.41799999999998,89.525,-1.734,2.1971,0.0
