----------META DATA----------
SOFTWARE VERSION,2.3.0
DEVICE MAC ADDRESS,b8:27:eb:11:33:db
DEVICE OPERATOR,AL+CA
----------TEST ATTRIBUTES----------
FIELD,VALUE,UNIT
YEAR,2022
MONTH,06
DAY,25
TIME,01:35:56,Local Time
PLOT,1001,#
TEST NUMBER,11,#
HEIGHT,76.6,cm
BARCODE,
LATITUDE,0.0000000,angular degrees
LONGITUDE,0.0000000,angular degrees
----------OPTIONAL DATA----------
PRE_TEST_NOTE_1,Med lab Half length
PRE_TEST_NOTE_2,s01
PRE_TEST_NOTE_3,
PRE_TEST_NOTE_4,
PRE_TEST_NOTE_5,
POST_TEST_NOTE_1,
POST_TEST_NOTE_2,
POST_TEST_NOTE_3,
POST_TEST_NOTE_4,
POST_TEST_NOTE_5,
BREAK_HEIGHT,N/A,cm
LCA_WEIGTH,0,g
----------SENSOR CALIBRATION DATA (ADC*A + B = stored_value)------
SENSOR,A,B,UNIT,ID
LOAD_X,0.028949269317560866,-1.3346983708123412,Pounds,loadx1
LOAD_Y,1.2799672328388392,-3.2800440308728036,Pounds,loady1
IMU,1,0,Deg,imu1
POT,0.011885895404120442,-64.83755942947695,Deg,pot1
----------TEST DATA-----------
TIME (milliseconds),ANGLE_POT,ANGLE_IMU,LOAD_X,LOAD_Y
77.669,93.934,1.252,2.4577,0.0
123.169,94.006,1.252,2.5445,0.0
128.693,93.982,1.543,2.5156,0.0
133.77700000000002,93.97,1.833,2.5156,0.0
138.90800000000002,94.017,1.471,2.5735,0.0
144.023,94.006,1.033,2.5735,0.0
149.07299999999998,94.017,1.398,2.5735,0.0
154.111,94.017,0.592,2.5735,0.0
159.275,94.065,1.106,2.5445,0.0
164.359,94.041,0.739,2.5735,0.0
169.431,94.029,0.518,2.5735,0.0
174.52499999999998,94.053,1.325,2.5735,0.0
179.57299999999998,94.029,1.471,2.5735,0.0
184.65699999999998,94.029,1.252,2.6314,0.0
189.743,94.041,1.471,2.6024,0.0
