----------META DATA----------
SOFTWARE VERSION,2.3.0
DEVICE MAC ADDRESS,b8:27:eb:11:33:db
DEVICE OPERATOR,AL+CA
----------TEST ATTRIBUTES----------
FIELD,VALUE,UNIT
YEAR,2022
MONTH,06
DAY,25
TIME,02:05:51,Local Time
PLOT,1001,#
TEST NUMBER,83,#
HEIGHT,76.6,cm
BARCODE,
LATITUDE,0.0000000,angular degrees
LONGITUDE,0.0000000,angular degrees
----------OPTIONAL DATA----------
PRE_TEST_NOTE_1,Med Lab Full Length
PRE_TEST_NOTE_2,s08
PRE_TEST_NOTE_3,
PRE_TEST_NOTE_4,
PRE_TEST_NOTE_5,
POST_TEST_NOTE_1,
POST_TEST_NOTE_2,
POST_TEST_NOTE_3,
POST_TEST_NOTE_4,
POST_TEST_NOTE_5,
BREAK_HEIGHT,N/A,cm
LCA_WEIGTH,0,g
----------SENSOR CALIBRATION DATA (ADC*A + B = stored_value)------
SENSOR,A,B,UNIT,ID
LOAD_X,0.028949269317560866,-1.3346983708123412,Pounds,loadx1
LOAD_Y,1.2799672328388392,-3.2800440308728036,Pounds,loady1
IMU,1,0,Deg,imu1
POT,0.011885895404120442,-64.83755942947695,Deg,pot1
----------TEST DATA-----------
TIME (milliseconds),ANGLE_POT,ANGLE_IMU,LOAD_X,LOAD_Y
64.62899999999999,92.698,-1.581,2.1103,0.0
101.571,92.841,-1.125,2.4287,0.0
107.13199999999999,92.841,-1.505,2.5156,0.0
112.413,92.841,-1.657,2.5735,0.0
117.674,92.912,-1.353,2.5735,0.0
122.85499999999999,92.924,-1.05,2.6314,0.0
128.002,92.888,-0.673,2.6603,0.0
133.209,93.031,-1.429,2.6314,0.0
138.47299999999998,93.031,-0.748,2.6603,0.0
143.63099999999997,93.043,-1.505,2.7471,0.0
148.811,93.055,-0.823,2.6893,0.0
154.035,93.078,-0.373,2.6893,0.0
159.25599999999997,93.114,-0.373,2.7182,0.0
164.382,93.138,-0.373,2.7471,0.0
