----------META DATA----------
SOFTWARE VERSION,2.3.0
DEVICE MAC ADDRESS,b8:27:eb:11:33:db
DEVICE OPERATOR,AL+CA
----------TEST ATTRIBUTES----------
FIELD,VALUE,UNIT
YEAR,2022
MONTH,06
DAY,25
TIME,01:41:10,Local Time
PLOT,1001,#
TEST NUMBER,23,#
HEIGHT,76.6,cm
BARCODE,
LATITUDE,0.0000000,angular degrees
LONGITUDE,0.0000000,angular degrees
----------OPTIONAL DATA----------
PRE_TEST_NOTE_1,Med lab Half length
PRE_TEST_NOTE_2,s02
PRE_TEST_NOTE_3,
PRE_TEST_NOTE_4,
PRE_TEST_NOTE_5,
POST_TEST_NOTE_1,
POST_TEST_NOTE_2,
POST_TEST_NOTE_3,
POST_TEST_NOTE_4,
POST_TEST_NOTE_5,
BREAK_HEIGHT,N/A,cm
LCA_WEIGTH,0,g
----------SENSOR CALIBRATION DATA (ADC*A + B = stored_value)------
SENSOR,A,B,UNIT,ID
LOAD_X,0.028949269317560866,-1.3346983708123412,Pounds,loadx1
LOAD_Y,1.2799672328388392,-3.2800440308728036,Pounds,loady1
IMU,1,0,Deg,imu1
POT,0.011885895404120442,-64.83755942947695,Deg,pot1
----------TEST DATA-----------
TIME (milliseconds),ANGLE_POT,ANGLE_IMU,LOAD_X,LOAD_Y
93.489,94.006,0.444,1.9655,0.0
146.82,94.101,0.148,2.0234,0.0
152.37199999999999,94.077,0.444,2.0234,0.0
157.707,94.124,0.592,2.0524,0.0
162.83999999999997,94.113,1.179,2.0813,0.0
167.965,94.113,0.666,2.0813,0.0
173.04500000000002,94.148,1.033,2.1103,0.0
178.2,94.136,0.222,2.1103,0.0
183.30599999999998,94.136,0.886,2.1103,0.0
188.418,94.148,0.959,2.1103,0.0
193.524,94.16,0.297,2.1392,0.0
198.633,94.172,0.739,2.1392,0.0
203.75199999999998,94.16,0.959,2.1392,0.0
208.873,94.208,1.033,2.1103,0.0
214.006,94.196,0.666,2.1392,0.0
