----------META DATA----------
SOFTWARE VERSION,2.3.0
DEVICE MAC ADDRESS,b8:27:eb:11:33:db
DEVICE OPERATOR,AL+CA
----------TEST ATTRIBUTES----------
FIELD,VALUE,UNIT
YEAR,2022
MONTH,06
DAY,25
TIME,02:02:36,Local Time
PLOT,1001,#
TEST NUMBER,77,#
HEIGHT,76.6,cm
BARCODE,
LATITUDE,0.0000000,angular degrees
LONGITUDE,0.0000000,angular degrees
----------OPTIONAL DATA----------
PRE_TEST_NOTE_1,Med Lab Full Length
PRE_TEST_NOTE_2,s07
PRE_TEST_NOTE_3,
PRE_TEST_NOTE_4,
PRE_TEST_NOTE_5,
POST_TEST_NOTE_1,
POST_TEST_NOTE_2,
POST_TEST_NOTE_3,
POST_TEST_NOTE_4,
POST_TEST_NOTE_5,
BREAK_HEIGHT,N/A,cm
LCA_WEIGTH,0,g
----------SENSOR CALIBRATION DATA (ADC*A + B = stored_value)------
SENSOR,A,B,UNIT,ID
LOAD_X,0.028949269317560866,-1.3346983708123412,Pounds,loadx1
LOAD_Y,1.2799672328388392,-3.2800440308728036,Pounds,loady1
IMU,1,0,Deg,imu1
POT,0.011885895404120442,-64.83755942947695,Deg,pot1
----------TEST DATA-----------
TIME (milliseconds),ANGLE_POT,ANGLE_IMU,LOAD_X,LOAD_Y
79.321,90.713,-1.657,1.2128,0.0
130.12699999999998,90.713,-1.963,1.1549,0.0
135.66400000000002,90.761,-1.657,1.1839,0.0
140.851,90.737,-2.04,1.126,0.0
145.98,90.749,-2.04,1.1839,0.0
151.065,90.749,-2.58,1.1839,0.0
156.153,90.784,-1.429,1.2128,0.0
161.3,90.808,-1.125,1.1549,0.0
166.383,90.82,-2.117,1.1549,0.0
171.552,90.844,-1.963,1.1839,0.0
176.623,90.856,-1.81,1.1549,0.0
181.774,90.82,-1.581,1.1839,0.0
186.84699999999998,90.832,-2.04,1.2128,0.0
191.929,90.856,-1.887,1.2128,0.0
