----------META DATA----------
SOFTWARE VERSION,2.3.0
DEVICE MAC ADDRESS,b8:27:eb:11:33:db
DEVICE OPERATOR,AL+CA
----------TEST ATTRIBUTES----------
FIELD,VALUE,UNIT
YEAR,2022
MONTH,06
DAY,25
TIME,02:34:55,Local Time
PLOT,1001,#
TEST NUMBER,141,#
HEIGHT,76.6,cm
BARCODE,
LATITUDE,0.0000000,angular degrees
LONGITUDE,0.0000000,angular degrees
----------OPTIONAL DATA----------
PRE_TEST_NOTE_1,Med lab Half length
PRE_TEST_NOTE_2,s13
PRE_TEST_NOTE_3,
PRE_TEST_NOTE_4,
PRE_TEST_NOTE_5,
POST_TEST_NOTE_1,
POST_TEST_NOTE_2,
POST_TEST_NOTE_3,
POST_TEST_NOTE_4,
POST_TEST_NOTE_5,
BREAK_HEIGHT,N/A,cm
LCA_WEIGTH,0,g
----------SENSOR CALIBRATION DATA (ADC*A + B = stored_value)------
SENSOR,A,B,UNIT,ID
LOAD_X,0.028949269317560866,-1.3346983708123412,Pounds,loadx1
LOAD_Y,1.2799672328388392,-3.2800440308728036,Pounds,loady1
IMU,1,0,Deg,imu1
POT,0.011885895404120442,-64.83755942947695,Deg,pot1
----------TEST DATA-----------
TIME (milliseconds),ANGLE_POT,ANGLE_IMU,LOAD_X,LOAD_Y
76.945,88.586,-3.281,0.8944,0.0
124.869,88.586,-2.58,0.9523,0.0
130.447,88.609,-3.203,1.0102,0.0
135.652,88.621,-2.348,1.0102,0.0
140.79,88.597,-2.194,1.0102,0.0
145.975,88.633,-2.657,0.9812,0.0
151.117,88.633,-2.194,1.0102,0.0
156.274,88.609,-2.04,1.0102,0.0
161.391,88.621,-1.734,0.9812,0.0
166.528,88.621,-1.581,0.9812,0.0
171.65800000000002,88.609,-2.425,1.0102,0.0
176.807,88.657,-2.271,1.0681,0.0
181.902,88.621,-2.969,1.0391,0.0
187.06499999999997,88.55,-2.271,1.0681,0.0
192.184,88.597,-2.813,1.097,0.0
