===BEGIN_METADATA===
Test Name: 2026-06-11_190359_02,yyyy-mm-dd_hhmmss_{probe#/nano_id}
Probe ID: Nano_02,Probe Height (m): 0.7850
Note: new DAQ PCB
Test Type: Lab Trials
Stalks: Medium B-IN no tops,Probe: v3.3
Analog-to-Digital Converter: ADS1220,Mode: Turbo,Data Rate: DR_330SPS,Analog Excitation/Reference Voltage: 5.1V +/-2mV
DAQ Microcontroller: Arduino Nano ESP32,Data-stream Connection: Wi-Fi
Number of ICB-Sensors: 3,Sensor Label(s): A C E,Sensor SNs: 001 003 005
ICB-Sensor A's Latest Calibration: 2026-06-10_120245,kA1: 351744.8279932664,dA1: 0.0047992474300278,cA1: 574.4369624970714,kA2: 347604.75378667994,dA2: 0.0452453444842415,cA2: 26.023574759543408
ICB-Sensor C's Latest Calibration: 2026-06-10_123441,kC1: 404490.3474918268,dC1: 0.0058500260575673,cC1: -424.13011759193614,kC2: 405133.76531753375,dC2: 0.0464478645606266,cC2: -666.3897116323351
ICB-Sensor E's Latest Calibration: 2026-06-10_125420,kE1: 400701.3726474917,dE1: 0.0048205226419293,cE1: 882.2936293203384,kE2: 414755.3371693164,dE2: 0.0469718114713248,cE2: 464.95427689049393
===END_METADATA===
===BEGIN_DATA===
Time_A_sec,Strain_A1_raw,Strain_A2_raw,Time_C_sec,Strain_C1_raw,Strain_C2_raw,Time_E_sec,Strain_E1_raw,Strain_E2_raw,NavX2_Flags_raw,NavX2_Valid,NavX2_Fresh,NavX2_Timestamp_us,NavX2_NavX_Timestamp_ms,NavX2_Yaw_deg,NavX2_Pitch_deg,NavX2_Roll_deg,NavX2_Heading_deg,NavX2_Fused_Heading_deg,NavX2_Accel_X_g,NavX2_Accel_Y_g,NavX2_Accel_Z_g,NavX2_Quat_W,NavX2_Quat_X,NavX2_Quat_Y,NavX2_Quat_Z,NavX2_Disp_X_m,NavX2_Disp_Y_m,NavX2_Disp_Z_m,NavX2_Sensor_Status,NavX2_Capability_Flags,NavX2_Cal_Status,NavX2_Selftest_Status,Processed_Time
0.052431,+0751206,+1075186,0.052719,+0586368,+1057359,0.053050,+1105003,+1171560,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.236973
0.055660,+0751058,+1074989,0.055957,+0586512,+1057511,0.056279,+1105036,+1171463,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.236973
0.058885,+0751171,+1075293,0.059187,+0586437,+1057427,0.059507,+1105071,+1171372,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.236973
0.062112,+0750922,+1075077,0.062416,+0586475,+1057474,0.062734,+1104941,+1171306,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.236973
0.065343,+0751044,+1075015,0.065646,+0586477,+1057593,0.065970,+1104988,+1171562,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.236973
0.068568,+0750942,+1075154,0.068879,+0586463,+1057619,0.069198,+1105209,+1171340,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.236973
0.071795,+0751169,+1075059,0.072107,+0586526,+1057604,0.072426,+1105116,+1171437,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.336999
0.075028,+0751169,+1075024,0.075335,+0586471,+1057603,0.075659,+1104944,+1171463,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.336999
0.078253,+0751017,+1074958,0.078565,+0586600,+1057593,0.078890,+1105174,+1171537,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.336999
0.081504,+0750987,+1075071,0.081830,+0586475,+1057700,0.082144,+1105045,+1171388,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.336999
0.084767,+0751030,+1074994,0.085060,+0586435,+1057703,0.085381,+1105203,+1171529,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.336999
0.088022,+0751185,+1074938,0.088290,+0586590,+1057642,0.088617,+1105147,+1171562,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.336999
0.091249,+0750979,+1074966,0.091519,+0586413,+1057482,0.091845,+1105125,+1171466,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.336999
0.094488,+0751046,+1074915,0.094751,+0586445,+1057520,0.095082,+1105024,+1171463,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.336999
0.097717,+0750963,+1075025,0.097979,+0586456,+1057509,0.098310,+1105159,+1171430,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.336999
0.100944,+0751028,+1075149,0.101208,+0586496,+1057742,0.101539,+1104952,+1171506,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.336999
0.104174,+0751150,+1074966,0.104446,+0586364,+1057426,0.104769,+1105055,+1171523,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.336999
0.107406,+0751176,+1075042,0.107674,+0586546,+1057522,0.108001,+1105012,+1171458,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.336999
0.110633,+0750926,+1075004,0.110902,+0586658,+1057680,0.111228,+1104836,+1171474,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.336999
0.113860,+0751230,+1075175,0.114131,+0586374,+1057579,0.114464,+1105037,+1171560,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.336999
0.117091,+0751112,+1075072,0.117359,+0586456,+1057624,0.117697,+1105098,+1171420,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.336999
0.120318,+0751081,+1074940,0.120587,+0586318,+1057563,0.120927,+1104968,+1171458,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.336999
0.123548,+0751130,+1075064,0.123818,+0586363,+1057689,0.124156,+1105197,+1171488,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.336999
0.126793,+0750943,+1075069,0.127048,+0586376,+1057560,0.127384,+1105146,+1171422,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.336999
0.130018,+0751063,+1075168,0.130276,+0586465,+1057780,0.130616,+1105091,+1171395,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.336999
0.133248,+0751141,+1075057,0.133507,+0586524,+1057487,0.133845,+1105081,+1171447,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.336999
0.136485,+0751002,+1074948,0.136739,+0586379,+1057506,0.137087,+1104945,+1171452,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.336999
0.139723,+0751007,+1075097,0.139967,+0586352,+1057490,0.140317,+1105024,+1171482,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.336999
0.142958,+0751135,+1074825,0.143196,+0586300,+1057625,0.143546,+1105087,+1171387,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.336999
0.146205,+0751189,+1075050,0.146428,+0586594,+1057432,0.146776,+1105116,+1171578,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.336999
0.149432,+0750886,+1074982,0.149656,+0586464,+1057683,0.150005,+1104884,+1171452,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.336999
0.152661,+0750958,+1074982,0.152889,+0586372,+1057535,0.153233,+1105123,+1171508,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.336999
0.155900,+0751182,+1075075,0.156121,+0586460,+1057438,0.156463,+1105053,+1171327,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.336999
0.159127,+0751109,+1075090,0.159349,+0586319,+1057566,0.159696,+1105122,+1171471,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.336999
0.162354,+0750920,+1074957,0.162580,+0586420,+1057607,0.162925,+1105142,+1171350,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.336999
0.165583,+0751103,+1075196,0.165812,+0586463,+1057714,0.166163,+1105120,+1171480,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.336999
0.168808,+0750945,+1074938,0.169040,+0586441,+1057438,0.169391,+1105061,+1171431,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.336999
0.172035,+0750981,+1074886,0.172269,+0586455,+1057580,0.172618,+1105090,+1171533,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.336999
0.175266,+0750981,+1074999,0.175499,+0586327,+1057402,0.175848,+1105012,+1171326,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.336999
0.178493,+0750953,+1074932,0.178729,+0586643,+1057629,0.179080,+1104945,+1171432,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.403225
0.181718,+0751127,+1074902,0.181958,+0586444,+1057606,0.182308,+1105232,+1171239,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.403225
0.184953,+0751127,+1075067,0.185188,+0586444,+1057618,0.185563,+1105232,+1171376,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.403225
0.188232,+0750991,+1074912,0.188424,+0586354,+1057528,0.188838,+1104882,+1171265,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.403225
0.191472,+0750919,+1075022,0.191652,+0586393,+1057550,0.192066,+1105148,+1171322,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.403225
0.194719,+0751185,+1074854,0.194883,+0586394,+1057519,0.195295,+1104859,+1171510,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.403225
0.197945,+0750877,+1075075,0.198113,+0586225,+1057623,0.198523,+1105114,+1171461,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.403225
0.201172,+0751087,+1074994,0.201341,+0586469,+1057378,0.201751,+1105340,+1171484,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.403225
0.204412,+0751047,+1075086,0.204572,+0586324,+1057512,0.204980,+1105044,+1171459,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.403225
0.207639,+0751190,+1074993,0.207802,+0586593,+1057450,0.208208,+1105109,+1171426,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.403225
0.210864,+0751090,+1074984,0.211030,+0586505,+1057513,0.211436,+1105084,+1171375,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.403225
0.214091,+0750979,+1075021,0.214259,+0586305,+1057612,0.214675,+1105249,+1171380,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.403225
0.217318,+0751113,+1075006,0.217489,+0586437,+1057511,0.217908,+1104966,+1171432,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.403225
0.220543,+0751284,+1075049,0.220720,+0586349,+1057596,0.221136,+1105033,+1171393,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.403225
0.223772,+0750965,+1074920,0.223952,+0586413,+1057572,0.224384,+1105029,+1171276,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.403225
0.227001,+0751017,+1074927,0.227180,+0586255,+1057560,0.227615,+1105074,+1171459,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.403225
0.230226,+0751213,+1074883,0.230408,+0586341,+1057783,0.230843,+1105122,+1171411,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.437083
0.233455,+0751031,+1074924,0.233642,+0586531,+1057377,0.234081,+1105018,+1171175,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.437083
0.236746,+0750872,+1074884,0.236885,+0586396,+1057598,0.237354,+1105017,+1171559,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.437083
0.239973,+0751021,+1074993,0.240115,+0586252,+1057451,0.240582,+1104979,+1171520,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.437083
0.243199,+0751078,+1074886,0.243346,+0586487,+1057652,0.243809,+1105072,+1171498,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.437083
0.246433,+0751117,+1075054,0.246576,+0586472,+1057666,0.247037,+1105136,+1171357,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.437083
0.249658,+0750920,+1074919,0.249804,+0586474,+1057587,0.250265,+1104936,+1171538,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.437083
0.252884,+0750995,+1074972,0.253036,+0586454,+1057476,0.253494,+1105000,+1171328,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.437083
0.256118,+0750784,+1075089,0.256265,+0586387,+1057674,0.256724,+1104932,+1171428,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.438219
0.259347,+0751176,+1074873,0.259493,+0586390,+1057624,0.259951,+1105230,+1171442,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.438219
0.262572,+0751023,+1074981,0.262726,+0586464,+1057381,0.263180,+1105100,+1171358,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.438219
0.265803,+0751230,+1075135,0.265960,+0586439,+1057684,0.266411,+1105053,+1171423,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.438219
0.269028,+0750947,+1074854,0.269188,+0586451,+1057487,0.269640,+1105208,+1171502,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.438219
0.272257,+0750977,+1074998,0.272419,+0586418,+1057488,0.272868,+1105051,+1171463,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.438219
0.275486,+0750854,+1074850,0.275649,+0586466,+1057589,0.276099,+1105154,+1171429,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.438219
0.278711,+0751160,+1075161,0.278877,+0586232,+1057706,0.279327,+1105319,+1171372,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.438219
0.281942,+0751020,+1075074,0.282106,+0586418,+1057615,0.282556,+1105156,+1171589,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.503550
0.285197,+0751020,+1074892,0.285338,+0586295,+1057618,0.285788,+1105063,+1171375,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.503550
0.288475,+0751007,+1074956,0.288574,+0586335,+1057604,0.289042,+1105207,+1171351,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.503550
0.291708,+0751032,+1075104,0.291805,+0586540,+1057555,0.292278,+1105206,+1171549,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.503550
0.294957,+0751032,+1074960,0.295037,+0586540,+1057551,0.295513,+1105206,+1171421,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.503550
0.298186,+0751019,+1075112,0.298265,+0586318,+1057533,0.298741,+1105061,+1171432,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.503550
0.301411,+0751071,+1074987,0.301494,+0586481,+1057500,0.301970,+1105123,+1171464,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.503550
0.304646,+0750982,+1074894,0.304726,+0586438,+1057525,0.305198,+1105025,+1171425,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.503550
0.307873,+0750996,+1074903,0.307954,+0586273,+1057404,0.308429,+1105065,+1171456,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.503550
0.311098,+0750943,+1074891,0.311182,+0586445,+1057666,0.311657,+1105053,+1171596,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.503550
0.314333,+0750843,+1075050,0.314415,+0586319,+1057573,0.314885,+1105251,+1171324,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.503550
0.317560,+0751116,+1074972,0.317643,+0586462,+1057584,0.318114,+1105193,+1171373,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.503550
0.320785,+0750822,+1074824,0.320872,+0586599,+1057425,0.321344,+1105171,+1171542,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.503550
0.324012,+0751021,+1074900,0.324102,+0586335,+1057406,0.324579,+1105123,+1171280,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.503550
0.327239,+0751131,+1074892,0.327330,+0586373,+1057493,0.327807,+1104983,+1171514,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.503550
0.330464,+0751026,+1074997,0.330559,+0586469,+1057427,0.331035,+1104944,+1171428,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.503550
0.333691,+0750995,+1075027,0.333787,+0586437,+1057574,0.334278,+1105241,+1171511,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.570360
0.336920,+0751050,+1074838,0.337015,+0586431,+1057430,0.337506,+1105105,+1171562,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.570360
0.340151,+0751222,+1075087,0.340287,+0586300,+1057575,0.340755,+1104863,+1171501,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.570360
0.343468,+0751051,+1074751,0.343542,+0586171,+1057435,0.344035,+1104962,+1171492,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.570360
0.346721,+0750880,+1074998,0.346781,+0586474,+1057519,0.347265,+1105142,+1171490,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.570360
0.349947,+0751060,+1074829,0.350010,+0586298,+1057539,0.350496,+1105088,+1171569,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.570360
0.353175,+0750926,+1074996,0.353243,+0586528,+1057658,0.353726,+1104980,+1171407,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.570360
0.356411,+0750958,+1075043,0.356473,+0586291,+1057564,0.356955,+1104866,+1171326,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.570360
0.359636,+0750998,+1074784,0.359703,+0586277,+1057398,0.360183,+1105108,+1171478,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.570360
0.362861,+0750763,+1075113,0.362933,+0586463,+1057423,0.363412,+1104995,+1171430,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.570360
0.366094,+0750946,+1075098,0.366164,+0586304,+1057561,0.366640,+1104979,+1171502,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.570360
0.369319,+0751187,+1075079,0.369392,+0586239,+1057537,0.369868,+1105097,+1171554,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.570360
0.372544,+0751029,+1074975,0.372622,+0586318,+1057506,0.373098,+1105125,+1171426,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.570360
0.375772,+0751049,+1075003,0.375853,+0586458,+1057391,0.376333,+1105041,+1171506,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.570360
0.379001,+0751057,+1074906,0.379085,+0586370,+1057482,0.379561,+1105120,+1171641,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.570360
0.382226,+0750935,+1074958,0.382314,+0586195,+1057696,0.382790,+1104989,+1171417,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.671109
0.385457,+0750996,+1075058,0.385544,+0586466,+1057403,0.386028,+1105230,+1171458,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.671109
0.388686,+0751008,+1075020,0.388772,+0586297,+1057530,0.389258,+1105072,+1171308,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.671109
0.391917,+0750816,+1074941,0.392043,+0586314,+1057582,0.392495,+1104992,+1171391,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.671109
0.395253,+0750816,+1074839,0.395315,+0586314,+1057510,0.395766,+1104992,+1171553,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.671109
0.398484,+0751034,+1074835,0.398547,+0586446,+1057496,0.398996,+1105116,+1171433,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.671109
0.401711,+0751139,+1074870,0.401775,+0586281,+1057562,0.402226,+1105091,+1171427,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.671109
0.404954,+0751110,+1074939,0.405015,+0586256,+1057529,0.405453,+1104872,+1171426,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.671109
0.408181,+0751030,+1074935,0.408248,+0586376,+1057520,0.408681,+1105085,+1171434,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.671109
0.411406,+0751157,+1074857,0.411476,+0586271,+1057552,0.411911,+1104856,+1171418,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.671109
0.414641,+0751046,+1074825,0.414704,+0586499,+1057779,0.415142,+1105077,+1171274,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.671109
0.417866,+0751018,+1074899,0.417933,+0586360,+1057438,0.418370,+1105094,+1171605,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.671109
0.421091,+0751052,+1074742,0.421161,+0586367,+1057536,0.421599,+1105049,+1171376,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.671109
0.424326,+0750993,+1074952,0.424389,+0586261,+1057429,0.424831,+1105045,+1171378,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.671109
0.427553,+0750948,+1074983,0.427622,+0586397,+1057486,0.428059,+1105054,+1171486,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.671109
0.430780,+0750999,+1075031,0.430852,+0586408,+1057643,0.431290,+1105146,+1171464,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.671109
0.434009,+0750950,+1074840,0.434082,+0586439,+1057652,0.434528,+1104999,+1171496,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.671109
0.437236,+0751006,+1075050,0.437313,+0586264,+1057479,0.437758,+1104955,+1171482,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.671109
0.440463,+0751082,+1074912,0.440543,+0586281,+1057422,0.440987,+1104917,+1171541,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.671109
0.443693,+0750944,+1074887,0.443796,+0586547,+1057434,0.444217,+1105008,+1171411,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.671109
0.446965,+0750980,+1074950,0.447033,+0586281,+1057449,0.447454,+1104983,+1171433,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.671109
0.450193,+0750908,+1075065,0.450264,+0586272,+1057655,0.450688,+1105198,+1171391,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.671109
0.453426,+0750875,+1075042,0.453503,+0586159,+1057512,0.453917,+1105200,+1171287,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.671109
0.456667,+0750986,+1075020,0.456730,+0586306,+1057347,0.457147,+1105183,+1171408,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.671109
0.459893,+0750896,+1074935,0.459961,+0586335,+1057695,0.460375,+1105025,+1171433,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.671109
0.463120,+0750861,+1074975,0.463188,+0586460,+1057349,0.463602,+1104959,+1171427,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.671109
0.466355,+0751029,+1075055,0.466417,+0586268,+1057608,0.466832,+1105104,+1171276,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.671109
0.469582,+0751018,+1075027,0.469650,+0586549,+1057676,0.470063,+1105071,+1171525,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.671109
0.472811,+0751041,+1074749,0.472879,+0586191,+1057543,0.473292,+1104928,+1171355,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.671109
0.476045,+0751160,+1074822,0.476110,+0586463,+1057517,0.476522,+1105078,+1171384,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.671109
0.479271,+0751297,+1074905,0.479339,+0586597,+1057592,0.479750,+1104977,+1171554,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.671109
0.482497,+0751210,+1074869,0.482569,+0586134,+1057293,0.482978,+1105170,+1171294,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.671109
0.485727,+0751276,+1074971,0.485797,+0586434,+1057451,0.486213,+1104992,+1171554,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.671109
0.488952,+0750916,+1074922,0.489025,+0586319,+1057482,0.489441,+1104972,+1171257,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.703433
0.492179,+0750899,+1075045,0.492256,+0586549,+1057319,0.492669,+1105045,+1171331,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.703433
0.495447,+0750899,+1074917,0.495576,+0586549,+1057435,0.495924,+1105045,+1171547,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.703433
0.498744,+0750836,+1074723,0.498808,+0586018,+1057480,0.499154,+1105008,+1171517,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.703433
0.501971,+0751177,+1074967,0.502037,+0586422,+1057421,0.502384,+1105000,+1171337,,,,,,,,,,,,,,,,,,,,,,,,,19:04:01.703433
