===BEGIN_METADATA===
Test Name: 2026-01-07_test_092804,yyyy-mm-dd_test_hhmmss
Test Type: Force Cycle,Force: 20N,Cycles: 66,Dwell Time: 1sec,Tool Accuracy: +/-0.05N
Test Number in Session: 10,Time since Last Test: ~10min
Number of ICB-Sensors: 1,Sensor Label(s): B
ICB-Sensor B's Serial#: 002,Length: 120mm,Spacing: 40mm,Saturation Load: 80N,Factor of Safety at Saturation: 1.5
Analog-to-Digital Converter: ADS1220,Mode: Turbo,Data Rate: DR_90SPS,Analog Excitation/Reference Voltage: 5.1V +/-2mV
DAQ Microcontroller: Arduino Nano ESP32,ID: Hi-STIFFS_Nano,CPU Clock: 240MHz,Cores: 2,Data-stream Connection: Wi-Fi
ICB-Sensor B's Latest Calibration: N/A,kB1: 1.0,dB1: 1.0,cB1: 1.0,kB2: 1.0,dB2: 1.0,cB2: 1.0
===END_METADATA===
===BEGIN_DATA===
Time_B_sec,Strain_B1_raw,Strain_B2_raw,Processed_Time
0.004800,-0844415,-0584000,09:28:05.907243
0.014825,-0844166,-0583990,09:28:05.907243
0.024926,-0844184,-0583990,09:28:05.907243
0.034934,-0844184,-0584056,09:28:05.907243
0.044935,-0844223,-0583947,09:28:05.908248
0.054964,-0844296,-0584094,09:28:05.954210
0.064996,-0844347,-0584089,09:28:05.954210
0.074996,-0844319,-0584060,09:28:05.954210
0.084992,-0844295,-0584040,09:28:05.954210
0.094989,-0844187,-0584057,09:28:05.954210
0.104985,-0844339,-0583925,09:28:06.001159
0.115016,-0844327,-0583912,09:28:06.001159
0.125041,-0844190,-0584066,09:28:06.001159
0.135047,-0844320,-0583913,09:28:06.001159
0.145047,-0844279,-0583990,09:28:06.001159
0.155047,-0844360,-0583974,09:28:06.049389
0.165079,-0844331,-0583964,09:28:06.049389
0.175077,-0844283,-0583921,09:28:06.049389
0.185074,-0844328,-0584000,09:28:06.049389
0.195071,-0844405,-0583959,09:28:06.092850
0.205103,-0844266,-0584041,09:28:06.092850
0.215117,-0844348,-0584066,09:28:06.092850
0.225114,-0844386,-0584038,09:28:06.092850
0.235136,-0844388,-0584050,09:28:06.092850
0.245134,-0844329,-0583993,09:28:06.140310
0.255202,-0844280,-0584000,09:28:06.140310
0.265199,-0844317,-0583966,09:28:06.140310
0.275202,-0844330,-0584046,09:28:06.140310
0.285218,-0844341,-0584069,09:28:06.140310
0.295216,-0844205,-0583965,09:28:06.186297
0.305279,-0844241,-0583911,09:28:06.186297
0.315359,-0844036,-0583991,09:28:06.186297
0.325389,-0844203,-0583962,09:28:06.187768
0.335409,-0844428,-0584033,09:28:06.233073
0.345442,-0844337,-0583977,09:28:06.234074
0.355440,-0844379,-0584056,09:28:06.234074
0.365452,-0844317,-0584097,09:28:06.234074
0.375509,-0844253,-0584130,09:28:06.234074
0.385514,-0844237,-0584054,09:28:06.280242
0.395613,-0844258,-0584060,09:28:06.280242
0.405612,-0844198,-0584085,09:28:06.280242
0.415608,-0844357,-0583987,09:28:06.280242
0.425603,-0844303,-0584051,09:28:06.326291
0.435625,-0844110,-0584141,09:28:06.326291
0.445656,-0844405,-0584072,09:28:06.326291
0.455657,-0844243,-0583909,09:28:06.326291
0.465656,-0844216,-0584017,09:28:06.326291
0.475656,-0844318,-0584038,09:28:06.372998
0.485691,-0844451,-0583881,09:28:06.372998
0.495685,-0844281,-0584211,09:28:06.372998
0.505679,-0844329,-0584033,09:28:06.372998
0.515675,-0844238,-0583989,09:28:06.372998
0.525675,-0844113,-0584112,09:28:06.418785
0.535776,-0844113,-0584011,09:28:06.418785
0.545771,-0844327,-0583904,09:28:06.418785
0.555770,-0844351,-0584020,09:28:06.418785
0.565803,-0844296,-0584110,09:28:06.466369
0.575888,-0844302,-0584083,09:28:06.466369
0.585919,-0844271,-0583985,09:28:06.466369
0.595916,-0844310,-0584078,09:28:06.466369
0.605909,-0844298,-0583984,09:28:06.466369
0.615905,-0844336,-0584001,09:28:06.513197
0.625935,-0844401,-0584126,09:28:06.513197
0.635953,-0844239,-0583984,09:28:06.513197
0.645967,-0844167,-0584067,09:28:06.513197
0.655963,-0844265,-0584029,09:28:06.514195
0.665961,-0844377,-0583970,09:28:06.557679
0.675991,-0844306,-0584159,09:28:06.557679
0.685990,-0844331,-0584054,09:28:06.557679
0.695991,-0844354,-0584096,09:28:06.557679
0.705987,-0844379,-0584012,09:28:06.604702
0.716018,-0844227,-0583987,09:28:06.604702
0.726015,-0844296,-0583997,09:28:06.604702
0.736009,-0844268,-0583992,09:28:06.604702
0.746030,-0844336,-0584019,09:28:06.604702
0.756026,-0844210,-0583937,09:28:06.654456
0.766088,-0844210,-0584103,09:28:06.654456
0.776097,-0844369,-0583873,09:28:06.654456
0.786094,-0844363,-0583941,09:28:06.655456
0.796088,-0844263,-0583944,09:28:06.655456
0.806085,-0844369,-0584005,09:28:06.698479
0.816130,-0844289,-0583945,09:28:06.698479
0.826172,-0844289,-0584078,09:28:06.698479
0.836193,-0844375,-0583947,09:28:06.698479
0.846220,-0844294,-0584064,09:28:06.745040
0.856251,-0844345,-0584004,09:28:06.745040
0.866250,-0844273,-0584032,09:28:06.745040
0.876244,-0844410,-0583998,09:28:06.745040
0.886239,-0844377,-0584089,09:28:06.745040
0.896235,-0844350,-0584082,09:28:06.790833
0.906302,-0844351,-0584052,09:28:06.790833
0.916296,-0844177,-0583958,09:28:06.790833
0.926292,-0844272,-0584120,09:28:06.790833
0.936287,-0844327,-0584041,09:28:06.836804
0.946309,-0844203,-0583986,09:28:06.837802
0.956345,-0844288,-0583950,09:28:06.837802
0.966342,-0844214,-0583886,09:28:06.837802
0.976341,-0844250,-0583980,09:28:06.837802
0.986352,-0844164,-0583898,09:28:06.884003
0.996384,-0844247,-0584088,09:28:06.884003
1.006380,-0844350,-0583865,09:28:06.884003
1.016380,-0844228,-0584053,09:28:06.884003
1.026384,-0844327,-0583975,09:28:06.884003
1.036388,-0844093,-0583924,09:28:06.932285
1.046490,-0844093,-0584024,09:28:06.932285
1.056496,-0844228,-0584089,09:28:06.932285
1.066495,-0844296,-0583955,09:28:06.932285
1.076494,-0844257,-0584005,09:28:06.977429
1.086494,-0844345,-0584040,09:28:06.977429
1.096524,-0844278,-0584039,09:28:06.977429
1.106522,-0844222,-0584077,09:28:06.977429
1.116520,-0844305,-0583987,09:28:06.977429
1.126514,-0844363,-0584083,09:28:07.023651
1.136547,-0844308,-0584055,09:28:07.023651
1.146547,-0844204,-0583981,09:28:07.023651
1.156568,-0844342,-0584150,09:28:07.023651
1.166565,-0844283,-0584080,09:28:07.023651
1.176559,-0844392,-0584121,09:28:07.070128
1.186604,-0844319,-0583958,09:28:07.071128
1.196608,-0844296,-0584001,09:28:07.071128
1.206604,-0844412,-0584029,09:28:07.071128
1.216601,-0844345,-0583959,09:28:07.117960
1.226597,-0844373,-0584060,09:28:07.117960
1.236628,-0844323,-0583914,09:28:07.117960
1.246625,-0844449,-0584096,09:28:07.117960
1.256645,-0844327,-0584007,09:28:07.117960
1.266651,-0844329,-0584033,09:28:07.164911
1.276684,-0844245,-0584100,09:28:07.164911
1.286684,-0844302,-0584019,09:28:07.164911
1.296724,-0843864,-0584200,09:28:07.164911
1.306736,-0844247,-0584055,09:28:07.164911
1.316733,-0844248,-0584027,09:28:07.210614
1.326825,-0844218,-0584029,09:28:07.210614
1.336887,-0844261,-0584056,09:28:07.210614
1.346919,-0844246,-0584058,09:28:07.210614
1.356939,-0844181,-0583915,09:28:07.257622
1.366978,-0844264,-0584077,09:28:07.257622
1.377008,-0844440,-0583990,09:28:07.257622
1.387040,-0844332,-0584062,09:28:07.257622
1.397051,-0844294,-0584054,09:28:07.257622
1.407048,-0844358,-0584108,09:28:07.303113
1.417080,-0844367,-0583979,09:28:07.303113
1.427075,-0844228,-0583882,09:28:07.303113
1.437074,-0844236,-0584074,09:28:07.303113
1.447068,-0844211,-0583923,09:28:07.304114
1.457094,-0844041,-0584082,09:28:07.349582
1.467124,-0844205,-0583998,09:28:07.349582
1.477120,-0844322,-0583989,09:28:07.349582
1.487115,-0844286,-0584091,09:28:07.349582
1.497111,-0844176,-0583932,09:28:07.396905
1.507182,-0844327,-0583963,09:28:07.396905
1.517190,-0844296,-0584054,09:28:07.399941
1.527199,-0844348,-0584036,09:28:07.399941
1.537197,-0844332,-0583949,09:28:07.399941
1.547193,-0844268,-0583976,09:28:07.444051
