===BEGIN_METADATA===
Test Name: 2026-02-27_101443_01,yyyy-mm-dd_hhmmss_{probe_num}
Note: [60 75 100 115]mm,[10 35 70]N,DAQ: D,SN: 004
Test Type: Demo
Number of ICB-Sensors: 5,"Sensor Label(s): A,B,C,D,E"
Analog-to-Digital Converter: ADS1220,Mode: Turbo,Data Rate: DR_90SPS,Analog Excitation/Reference Voltage: 5.1V +/-2mV
DAQ Microcontroller: Arduino Nano ESP32,ID: Hi-STIFFS_Nano,CPU Clock: 240MHz,Cores: 2,Data-stream Connection: Wi-Fi
ICB-Sensor A's Latest Calibration: 2026-02-23T16:59:05.038064,kA1: 365360.95078391687,dA1: 0.0128828073827476,cA1: -1090307.8216757427,kA2: 358441.4333257384,dA2: 0.0531505602691383,cA2: -373949.500513379
ICB-Sensor B's Latest Calibration: N/A,kB1: 1.0,dB1: 1.0,cB1: 1.0,kB2: 1.0,dB2: 1.0,cB2: 1.0
ICB-Sensor C's Latest Calibration: N/A,kC1: 1.0,dC1: 1.0,cC1: 1.0,kC2: 1.0,dC2: 1.0,cC2: 1.0
ICB-Sensor D's Latest Calibration: 2026-02-26T19:52:46.820957,kD1: 327901.7793019196,dD1: 0.0055431319529345,cD1: 1092.3920580442064,kD2: 331651.3310431668,dD2: 0.0445085069339955,cD2: 837.0076372631593
ICB-Sensor E's Latest Calibration: 2026-02-25T11:40:41.082814,kE1: 397740.6539569001,dE1: 0.0046169981576173,cE1: 2191.9408407040173,kE2: 411006.8683390209,dE2: 0.0470975004988669,cE2: 1155.1361645444997
===END_METADATA===
===BEGIN_DATA===
Time_A_sec,Strain_A1_raw,Strain_A2_raw,Time_B_sec,Strain_B1_raw,Strain_B2_raw,Time_C_sec,Strain_C1_raw,Strain_C2_raw,Time_D_sec,Strain_D1_raw,Strain_D2_raw,Time_E_sec,Strain_E1_raw,Strain_E2_raw,Processed_Time
0.007643,-8388608,-8388608,0.007860,-8388608,-8388608,0.008350,-8388608,-8388608,0.008988,-0400957,+0617901,0.009095,+0866498,+0296658,10:14:48.998758
0.010887,-8388608,-8388608,0.011097,-8388608,-8388608,0.011591,-8388608,-8388608,0.011811,-0400912,+0617789,0.011886,+0866671,+0296403,10:14:49.034812
0.014160,-8388608,-8388608,0.014338,-8388608,-8388608,0.014959,-8388608,-8388608,0.014627,-0401106,+0617944,0.014687,+0866687,+0296585,10:14:49.034812
0.017410,-8388608,-8388608,0.017588,-8388608,-8388608,0.018194,-8388608,-8388608,0.017468,-0401020,+0618090,0.017529,+0866488,+0296635,10:14:49.034812
0.020656,-8388608,-8388608,0.020825,-8388608,-8388608,0.021430,-8388608,-8388608,0.020277,-0400989,+0617852,0.020338,+0866440,+0296666,10:14:49.034812
0.023939,-8388608,-8388608,0.024063,-8388608,-8388608,0.024667,-8388608,-8388608,0.023108,-0400874,+0617782,0.023166,+0866371,+0296640,10:14:49.034812
0.027183,-8388608,-8388608,0.027300,-8388608,-8388608,0.027902,-8388608,-8388608,0.025913,-0400809,+0617831,0.025972,+0866401,+0296646,10:14:49.034812
0.030502,-8388608,-8388608,0.030574,-8388608,-8388608,0.031141,-8388608,-8388608,0.031570,-0401061,+0617806,0.031630,+0866492,+0296507,10:14:49.034812
0.033760,-8388608,-8388608,0.033818,-8388608,-8388608,0.034492,-8388608,-8388608,0.034376,-0401020,+0617828,0.034434,+0866781,+0296480,10:14:49.034812
0.037004,-8388608,-8388608,0.037063,-8388608,-8388608,0.037726,-8388608,-8388608,0.037183,-0400720,+0618004,0.037242,+0866558,+0296664,10:14:49.034812
0.040329,-8388608,-8388608,0.040387,-8388608,-8388608,0.040962,-8388608,-8388608,0.039991,-0400941,+0617873,0.040050,+0866363,+0296613,10:14:49.034812
0.043575,-8388608,-8388608,0.043633,-8388608,-8388608,0.044321,-8388608,-8388608,0.042799,-0400965,+0617801,0.042857,+0866304,+0296564,10:14:49.034812
0.046822,-8388608,-8388608,0.046880,-8388608,-8388608,0.047556,-8388608,-8388608,0.045606,-0401152,+0617803,0.045666,+0866540,+0296527,10:14:49.034812
0.050154,-8388608,-8388608,0.050214,-8388608,-8388608,0.050792,-8388608,-8388608,0.051218,-0400744,+0617709,0.051279,+0866372,+0296673,10:14:49.100663
0.053401,-8388608,-8388608,0.053460,-8388608,-8388608,0.054145,-8388608,-8388608,0.054026,-0401006,+0617672,0.054086,+0866493,+0296675,10:14:49.100663
0.056645,-8388608,-8388608,0.056703,-8388608,-8388608,0.057382,-8388608,-8388608,0.056834,-0401015,+0617572,0.056894,+0866357,+0296539,10:14:49.100663
0.059978,-8388608,-8388608,0.060060,-8388608,-8388608,0.060624,-8388608,-8388608,0.059641,-0400903,+0617691,0.059723,+0866461,+0296495,10:14:49.100663
0.063254,-8388608,-8388608,0.063312,-8388608,-8388608,0.063992,-8388608,-8388608,0.062474,-0401021,+0617792,0.062533,+0866655,+0296814,10:14:49.101663
0.066498,-8388608,-8388608,0.066557,-8388608,-8388608,0.067228,-8388608,-8388608,0.065279,-0400936,+0617708,0.065338,+0866733,+0296376,10:14:49.101663
0.069825,-8388608,-8388608,0.069883,-8388608,-8388608,0.070465,-8388608,-8388608,0.070891,-0401045,+0617921,0.070951,+0866633,+0296541,10:14:49.101663
0.073073,-8388608,-8388608,0.073132,-8388608,-8388608,0.073817,-8388608,-8388608,0.073698,-0400862,+0617795,0.073757,+0866420,+0296747,10:14:49.101663
0.076318,-8388608,-8388608,0.076378,-8388608,-8388608,0.077052,-8388608,-8388608,0.076506,-0400811,+0617866,0.076565,+0866427,+0296404,10:14:49.101663
0.079654,-8388608,-8388608,0.079712,-8388608,-8388608,0.080287,-8388608,-8388608,0.079316,-0400962,+0618064,0.079374,+0866750,+0296724,10:14:49.101663
0.082900,-8388608,-8388608,0.082960,-8388608,-8388608,0.083525,-8388608,-8388608,0.082129,-0401223,+0617927,0.082187,+0866594,+0296622,10:14:49.101663
0.086145,-8388608,-8388608,0.086205,-8388608,-8388608,0.086762,-8388608,-8388608,0.085044,-0400892,+0617829,0.084976,+0866572,+0296501,10:14:49.101663
0.089441,-8388608,-8388608,0.089557,-8388608,-8388608,0.089997,-8388608,-8388608,0.090686,-0400857,+0617603,0.090549,+0866346,+0296680,10:14:49.101663
0.092690,-8388608,-8388608,0.092794,-8388608,-8388608,0.093238,-8388608,-8388608,0.093491,-0400994,+0617672,0.093339,+0866428,+0296679,10:14:49.101663
0.095934,-8388608,-8388608,0.096032,-8388608,-8388608,0.096474,-8388608,-8388608,0.096317,-0401122,+0617783,0.096125,+0866652,+0296536,10:14:49.101663
0.099200,-8388608,-8388608,0.099269,-8388608,-8388608,0.099711,-8388608,-8388608,0.099124,-0401112,+0617895,0.098912,+0866653,+0296741,10:14:49.101663
0.102448,-8388608,-8388608,0.102509,-8388608,-8388608,0.102948,-8388608,-8388608,0.101939,-0400993,+0617696,0.101705,+0866731,+0296613,10:14:49.132158
0.105695,-8388608,-8388608,0.105754,-8388608,-8388608,0.106247,-8388608,-8388608,0.104744,-0400777,+0617936,0.104496,+0866568,+0296660,10:14:49.132158
0.109105,-8388608,-8388608,0.109047,-8388608,-8388608,0.109497,-8388608,-8388608,0.107586,-0400927,+0617746,0.107299,+0866413,+0296773,10:14:49.132158
0.112356,-8388608,-8388608,0.112289,-8388608,-8388608,0.112734,-8388608,-8388608,0.110391,-0400929,+0617710,0.110134,+0866463,+0296690,10:14:49.132158
0.115603,-8388608,-8388608,0.115525,-8388608,-8388608,0.115997,-8388608,-8388608,0.116055,-0400964,+0617894,0.115713,+0866485,+0296493,10:14:49.132158
0.118844,-8388608,-8388608,0.118784,-8388608,-8388608,0.119231,-8388608,-8388608,0.118903,-0400801,+0617797,0.118501,+0866611,+0296868,10:14:49.132158
0.122090,-8388608,-8388608,0.122022,-8388608,-8388608,0.122472,-8388608,-8388608,0.121712,-0400889,+0617962,0.121287,+0866680,+0296683,10:14:49.132158
0.125334,-8388608,-8388608,0.125259,-8388608,-8388608,0.125752,-8388608,-8388608,0.124521,-0400890,+0617815,0.124076,+0866325,+0296295,10:14:49.132158
0.128607,-8388608,-8388608,0.128543,-8388608,-8388608,0.129003,-8388608,-8388608,0.127327,-0400775,+0618018,0.126867,+0866476,+0296650,10:14:49.132158
0.131875,-8388608,-8388608,0.131812,-8388608,-8388608,0.132244,-8388608,-8388608,0.130133,-0401039,+0618037,0.129653,+0866607,+0296428,10:14:49.132158
0.135122,-8388608,-8388608,0.135048,-8388608,-8388608,0.135509,-8388608,-8388608,0.132941,-0401056,+0617789,0.135225,+0866819,+0296510,10:14:49.132158
0.138368,-8388608,-8388608,0.138295,-8388608,-8388608,0.138745,-8388608,-8388608,0.138588,-0400845,+0617845,0.138011,+0866726,+0296661,10:14:49.132158
