----------META DATA----------
SOFTWARE VERSION,2.3.0
DEVICE MAC ADDRESS,b8:27:eb:11:33:db
DEVICE OPERATOR,ALEX
----------TEST ATTRIBUTES----------
FIELD,VALUE,UNIT
YEAR,2022
MONTH,06
DAY,25
TIME,03:00:55,Local Time
PLOT,2,#
TEST NUMBER,101,#
HEIGHT,74.8,cm
BARCODE,
LATITUDE,0.0000000,angular degrees
LONGITUDE,0.0000000,angular degrees
----------OPTIONAL DATA----------
PRE_TEST_NOTE_1,S09
PRE_TEST_NOTE_2,
PRE_TEST_NOTE_3,
PRE_TEST_NOTE_4,
PRE_TEST_NOTE_5,
POST_TEST_NOTE_1,
POST_TEST_NOTE_2,
POST_TEST_NOTE_3,
POST_TEST_NOTE_4,
POST_TEST_NOTE_5,
BREAK_HEIGHT,N/A,cm
LCA_WEIGTH,0,g
----------SENSOR CALIBRATION DATA (ADC*A + B = stored_value)------
SENSOR,A,B,UNIT,ID
LOAD_X,0.029285919413946978,-1.6785281367782972,Pounds,loadx1
LOAD_Y,1.2799672328388392,-3.2800440308728036,Pounds,loady1
IMU,1,0,Deg,imu1
POT,0.01173555874299126,-62.50358586517143,Deg,pot1
----------TEST DATA-----------
TIME (milliseconds),ANGLE_POT,ANGLE_IMU,LOAD_X,LOAD_Y
78.083,90.951,0.074,3.7394,0.0
113.50099999999999,90.939,0.592,3.8858,0.0
119.152,90.927,0.518,3.8858,0.0
124.46399999999998,91.021,0.371,3.9737,0.0
129.656,91.103,0.518,3.9737,0.0
134.81199999999998,91.138,0.222,4.0322,0.0
140.012,91.103,-0.149,4.0615,0.0
145.177,91.209,0.222,4.0908,0.0
150.408,91.256,0.666,4.1494,0.0
155.611,91.279,0.886,4.2372,0.0
160.814,91.279,1.033,4.2665,0.0
166.10899999999998,91.326,0.959,4.2372,0.0
171.38699999999997,91.432,0.813,4.2958,0.0
176.57799999999997,91.42,-0.0,4.3837,0.0
181.71699999999998,91.385,0.592,4.3837,0.0
186.836,91.467,0.444,4.3837,0.0
192.047,91.549,-0.075,4.4422,0.0
197.14399999999998,91.537,0.592,4.5008,0.0
202.314,91.573,0.518,4.5008,0.0
207.422,91.596,0.739,4.5594,0.0
212.521,91.631,0.666,4.6179,0.0
217.638,91.62,0.444,4.6179,0.0
222.742,91.631,0.739,4.7058,0.0
227.846,91.678,0.813,4.6765,0.0
233.036,91.737,1.398,4.7351,0.0
238.136,91.807,1.616,4.7937,0.0
243.26299999999998,91.725,0.518,4.7937,0.0
248.306,91.749,1.179,4.8522,0.0
