----------META DATA----------
SOFTWARE VERSION,2.3.0
DEVICE MAC ADDRESS,b8:27:eb:11:33:db
DEVICE OPERATOR,ALEX
----------TEST ATTRIBUTES----------
FIELD,VALUE,UNIT
YEAR,2022
MONTH,06
DAY,25
TIME,03:06:31,Local Time
PLOT,2,#
TEST NUMBER,133,#
HEIGHT,74.8,cm
BARCODE,
LATITUDE,0.0000000,angular degrees
LONGITUDE,0.0000000,angular degrees
----------OPTIONAL DATA----------
PRE_TEST_NOTE_1,S12
PRE_TEST_NOTE_2,
PRE_TEST_NOTE_3,
PRE_TEST_NOTE_4,
PRE_TEST_NOTE_5,
POST_TEST_NOTE_1,
POST_TEST_NOTE_2,
POST_TEST_NOTE_3,
POST_TEST_NOTE_4,
POST_TEST_NOTE_5,
BREAK_HEIGHT,N/A,cm
LCA_WEIGTH,0,g
----------SENSOR CALIBRATION DATA (ADC*A + B = stored_value)------
SENSOR,A,B,UNIT,ID
LOAD_X,0.029285919413946978,-1.6785281367782972,Pounds,loadx1
LOAD_Y,1.2799672328388392,-3.2800440308728036,Pounds,loady1
IMU,1,0,Deg,imu1
POT,0.01173555874299126,-62.50358586517143,Deg,pot1
----------TEST DATA-----------
TIME (milliseconds),ANGLE_POT,ANGLE_IMU,LOAD_X,LOAD_Y
84.532,92.77,0.074,2.5679,0.0
132.739,92.805,0.592,2.6558,0.0
138.293,92.793,0.592,2.6851,0.0
143.415,92.793,0.592,2.7144,0.0
148.591,92.817,0.739,2.7144,0.0
153.69299999999998,92.863,0.959,2.7144,0.0
158.856,92.817,0.371,2.7436,0.0
163.92499999999998,92.817,0.592,2.7436,0.0
169.1,92.828,0.666,2.8022,0.0
174.167,92.934,0.739,2.8022,0.0
179.24499999999998,92.91,0.371,2.8315,0.0
184.291,92.91,0.592,2.8608,0.0
189.48199999999997,92.899,0.959,2.8901,0.0
194.60399999999998,92.934,0.739,2.9486,0.0
199.72099999999998,92.887,1.471,2.8901,0.0
204.863,92.946,1.325,2.9194,0.0
209.977,92.957,1.106,2.9194,0.0
215.107,93.004,1.325,2.9486,0.0
220.22,93.016,0.813,2.9486,0.0
225.358,92.993,1.543,3.0072,0.0
230.44099999999997,92.981,1.616,3.0072,0.0
235.60299999999998,92.981,1.543,3.0658,0.0
240.67899999999997,92.993,1.179,3.1244,0.0
245.727,93.004,0.813,3.0658,0.0
250.801,93.051,1.106,3.0951,0.0
255.85599999999997,93.145,1.833,3.1536,0.0
260.93,93.122,1.543,3.1536,0.0
266.113,93.098,1.471,3.2122,0.0
