----------META DATA----------
SOFTWARE VERSION,2.3.0
DEVICE MAC ADDRESS,b8:27:eb:11:33:db
DEVICE OPERATOR,ALEX
----------TEST ATTRIBUTES----------
FIELD,VALUE,UNIT
YEAR,2022
MONTH,06
DAY,25
TIME,03:04:18,Local Time
PLOT,2,#
TEST NUMBER,119,#
HEIGHT,74.8,cm
BARCODE,
LATITUDE,0.0000000,angular degrees
LONGITUDE,0.0000000,angular degrees
----------OPTIONAL DATA----------
PRE_TEST_NOTE_1,S11
PRE_TEST_NOTE_2,
PRE_TEST_NOTE_3,
PRE_TEST_NOTE_4,
PRE_TEST_NOTE_5,
POST_TEST_NOTE_1,
POST_TEST_NOTE_2,
POST_TEST_NOTE_3,
POST_TEST_NOTE_4,
POST_TEST_NOTE_5,
BREAK_HEIGHT,N/A,cm
LCA_WEIGTH,0,g
----------SENSOR CALIBRATION DATA (ADC*A + B = stored_value)------
SENSOR,A,B,UNIT,ID
LOAD_X,0.029285919413946978,-1.6785281367782972,Pounds,loadx1
LOAD_Y,1.2799672328388392,-3.2800440308728036,Pounds,loady1
IMU,1,0,Deg,imu1
POT,0.01173555874299126,-62.50358586517143,Deg,pot1
----------TEST DATA-----------
TIME (milliseconds),ANGLE_POT,ANGLE_IMU,LOAD_X,LOAD_Y
79.067,91.889,-0.075,2.7729,0.0
135.695,92.101,0.444,3.0951,0.0
143.536,92.124,-0.075,3.1536,0.0
151.231,92.159,0.371,3.2415,0.0
156.426,92.124,0.148,3.3001,0.0
161.528,92.218,-0.075,3.2708,0.0
166.595,92.359,-0.075,3.3294,0.0
171.653,92.288,-0.448,3.3294,0.0
176.704,92.253,-0.075,3.3879,0.0
181.832,92.382,0.148,3.4172,0.0
186.909,92.312,0.371,3.4465,0.0
192.041,92.288,0.666,3.5051,0.0
197.1,92.3,-0.0,3.5051,0.0
202.176,92.312,0.886,3.5637,0.0
207.22199999999998,92.324,1.471,3.5637,0.0
212.36599999999999,92.335,1.833,3.5929,0.0
217.414,92.394,1.325,3.6515,0.0
222.564,92.488,1.761,3.7394,0.0
227.631,92.464,1.106,3.7394,0.0
232.709,92.5,1.106,3.7687,0.0
237.757,92.441,0.959,3.7687,0.0
242.88,92.464,0.959,3.7979,0.0
247.987,92.453,0.371,3.8858,0.0
253.10299999999998,92.429,1.398,3.9151,0.0
258.175,92.464,1.978,3.9444,0.0
263.327,92.535,1.033,3.9737,0.0
268.39199999999994,92.535,1.325,4.0322,0.0
273.536,92.453,0.739,4.0615,0.0
278.609,92.511,0.222,4.0908,0.0
