----------META DATA----------
SOFTWARE VERSION,2.3.0
DEVICE MAC ADDRESS,b8:27:eb:11:33:db
DEVICE OPERATOR,ALEX
----------TEST ATTRIBUTES----------
FIELD,VALUE,UNIT
YEAR,2022
MONTH,06
DAY,25
TIME,02:43:36,Local Time
PLOT,2,#
TEST NUMBER,16,#
HEIGHT,74.8,cm
BARCODE,
LATITUDE,0.0000000,angular degrees
LONGITUDE,0.0000000,angular degrees
----------OPTIONAL DATA----------
PRE_TEST_NOTE_1,S01
PRE_TEST_NOTE_2,
PRE_TEST_NOTE_3,
PRE_TEST_NOTE_4,
PRE_TEST_NOTE_5,
POST_TEST_NOTE_1,
POST_TEST_NOTE_2,
POST_TEST_NOTE_3,
POST_TEST_NOTE_4,
POST_TEST_NOTE_5,
BREAK_HEIGHT,N/A,cm
LCA_WEIGTH,0,g
----------SENSOR CALIBRATION DATA (ADC*A + B = stored_value)------
SENSOR,A,B,UNIT,ID
LOAD_X,0.029285919413946978,-1.6785281367782972,Pounds,loadx1
LOAD_Y,1.2799672328388392,-3.2800440308728036,Pounds,loady1
IMU,1,0,Deg,imu1
POT,0.01173555874299126,-62.50358586517143,Deg,pot1
----------TEST DATA-----------
TIME (milliseconds),ANGLE_POT,ANGLE_IMU,LOAD_X,LOAD_Y
77.781,90.657,-3.047,0.4886,0.0
127.33500000000001,90.704,-1.581,0.5179,0.0
132.89999999999998,90.692,-1.657,0.5179,0.0
138.004,90.739,-1.81,0.6058,0.0
143.189,90.716,-1.81,0.5472,0.0
148.258,90.716,-1.734,0.6058,0.0
153.378,90.751,-1.581,0.5765,0.0
158.441,90.798,-1.277,0.6058,0.0
163.58100000000002,90.775,-1.657,0.6351,0.0
168.623,90.751,-1.429,0.6351,0.0
173.767,90.798,-1.429,0.6351,0.0
178.807,90.821,-1.125,0.6351,0.0
183.855,90.786,-1.429,0.6643,0.0
188.909,90.798,-2.04,0.6643,0.0
193.941,90.833,-1.277,0.6936,0.0
198.98,90.81,-1.657,0.7229,0.0
204.121,90.821,-1.505,0.7229,0.0
209.171,90.821,-1.505,0.7815,0.0
214.29899999999998,90.821,-2.117,0.7229,0.0
219.358,90.833,-1.963,0.7522,0.0
224.387,90.845,-1.277,0.7229,0.0
229.422,90.88,-0.974,0.8108,0.0
234.457,90.845,-1.581,0.7815,0.0
239.486,90.915,-1.657,0.8108,0.0
244.641,90.868,-1.657,0.7815,0.0
249.706,90.857,-1.887,0.7815,0.0
254.76399999999998,90.868,-1.657,0.7815,0.0
259.796,90.857,-1.581,0.8693,0.0
