----------META DATA----------
SOFTWARE VERSION,2.3.0
DEVICE MAC ADDRESS,b8:27:eb:11:33:db
DEVICE OPERATOR,ALEX
----------TEST ATTRIBUTES----------
FIELD,VALUE,UNIT
YEAR,2022
MONTH,06
DAY,25
TIME,02:53:58,Local Time
PLOT,2,#
TEST NUMBER,60,#
HEIGHT,74.8,cm
BARCODE,
LATITUDE,0.0000000,angular degrees
LONGITUDE,0.0000000,angular degrees
----------OPTIONAL DATA----------
PRE_TEST_NOTE_1,S05
PRE_TEST_NOTE_2,
PRE_TEST_NOTE_3,
PRE_TEST_NOTE_4,
PRE_TEST_NOTE_5,
POST_TEST_NOTE_1,
POST_TEST_NOTE_2,
POST_TEST_NOTE_3,
POST_TEST_NOTE_4,
POST_TEST_NOTE_5,
BREAK_HEIGHT,N/A,cm
LCA_WEIGTH,0,g
----------SENSOR CALIBRATION DATA (ADC*A + B = stored_value)------
SENSOR,A,B,UNIT,ID
LOAD_X,0.029285919413946978,-1.6785281367782972,Pounds,loadx1
LOAD_Y,1.2799672328388392,-3.2800440308728036,Pounds,loady1
IMU,1,0,Deg,imu1
POT,0.01173555874299126,-62.50358586517143,Deg,pot1
----------TEST DATA-----------
TIME (milliseconds),ANGLE_POT,ANGLE_IMU,LOAD_X,LOAD_Y
76.598,93.227,1.978,2.7729,0.0
108.321,93.345,1.833,3.0072,0.0
113.79499999999999,93.333,1.978,3.0365,0.0
118.935,93.321,2.338,3.0365,0.0
124.024,93.497,3.337,3.1244,0.0
129.07299999999998,93.497,3.053,3.1536,0.0
134.07,93.579,2.911,3.1829,0.0
139.179,93.661,2.982,3.2415,0.0
144.184,93.685,3.124,3.2708,0.0
149.296,93.638,2.768,3.2415,0.0
154.35,93.638,2.696,3.3294,0.0
159.432,93.579,2.05,3.3879,0.0
164.486,93.603,1.978,3.3879,0.0
169.56,93.638,2.41,3.4172,0.0
174.624,93.732,3.124,3.5051,0.0
179.778,93.661,2.625,3.5637,0.0
184.835,93.697,2.482,3.5051,0.0
189.898,93.791,3.195,3.5637,0.0
194.945,93.755,2.553,3.6222,0.0
200.03799999999998,93.755,3.69,3.6808,0.0
205.098,93.779,3.479,3.7101,0.0
210.267,93.791,3.831,3.6808,0.0
215.389,93.826,3.479,3.7687,0.0
220.488,93.814,3.549,3.7979,0.0
225.588,93.861,3.266,3.8858,0.0
230.672,93.873,2.982,3.8858,0.0
235.814,93.873,2.911,3.8858,0.0
240.922,93.978,3.337,3.9737,0.0
246.04,93.92,3.408,4.0322,0.0
251.10099999999997,93.978,4.253,4.0029,0.0
