----------META DATA----------
SOFTWARE VERSION,2.3.0
DEVICE MAC ADDRESS,b8:27:eb:11:33:db
DEVICE OPERATOR,ALEX
----------TEST ATTRIBUTES----------
FIELD,VALUE,UNIT
YEAR,2022
MONTH,06
DAY,25
TIME,02:58:49,Local Time
PLOT,2,#
TEST NUMBER,87,#
HEIGHT,74.8,cm
BARCODE,
LATITUDE,0.0000000,angular degrees
LONGITUDE,0.0000000,angular degrees
----------OPTIONAL DATA----------
PRE_TEST_NOTE_1,S08
PRE_TEST_NOTE_2,
PRE_TEST_NOTE_3,
PRE_TEST_NOTE_4,
PRE_TEST_NOTE_5,
POST_TEST_NOTE_1,
POST_TEST_NOTE_2,
POST_TEST_NOTE_3,
POST_TEST_NOTE_4,
POST_TEST_NOTE_5,
BREAK_HEIGHT,N/A,cm
LCA_WEIGTH,0,g
----------SENSOR CALIBRATION DATA (ADC*A + B = stored_value)------
SENSOR,A,B,UNIT,ID
LOAD_X,0.029285919413946978,-1.6785281367782972,Pounds,loadx1
LOAD_Y,1.2799672328388392,-3.2800440308728036,Pounds,loady1
IMU,1,0,Deg,imu1
POT,0.01173555874299126,-62.50358586517143,Deg,pot1
----------TEST DATA-----------
TIME (milliseconds),ANGLE_POT,ANGLE_IMU,LOAD_X,LOAD_Y
69.757,92.195,0.074,0.9865,0.0
101.77699999999999,92.265,1.106,1.0743,0.0
107.251,92.335,0.518,1.0743,0.0
112.33,92.183,0.592,1.1036,0.0
117.507,92.159,-0.149,1.0451,0.0
122.61,92.288,1.033,1.1036,0.0
127.76599999999999,92.253,-0.0,1.1329,0.0
132.852,92.23,0.444,1.1622,0.0
137.963,92.241,-0.0,1.1329,0.0
143.04,92.3,0.959,1.1915,0.0
148.15,92.277,-0.224,1.1915,0.0
153.237,92.265,0.148,1.1915,0.0
158.417,92.371,0.074,1.2208,0.0
163.48499999999999,92.324,-0.0,1.2501,0.0
168.652,92.335,0.666,1.2208,0.0
173.72299999999998,92.371,0.518,1.2208,0.0
178.88299999999998,92.288,-0.0,1.2793,0.0
183.97,92.312,0.666,1.3086,0.0
189.075,92.335,-0.0,1.2793,0.0
194.146,92.335,-0.0,1.3672,0.0
199.33499999999998,92.359,0.371,1.3672,0.0
204.49399999999997,92.359,0.666,1.3672,0.0
209.57899999999998,92.382,0.886,1.4258,0.0
214.684,92.394,1.033,1.4258,0.0
219.76999999999998,92.406,1.252,1.3965,0.0
224.853,92.511,0.518,1.4258,0.0
229.93099999999998,92.453,0.886,1.4258,0.0
235.059,92.429,0.959,1.4844,0.0
