----------META DATA----------
SOFTWARE VERSION,2.3.0
DEVICE MAC ADDRESS,b8:27:eb:11:33:db
DEVICE OPERATOR,ALEX
----------TEST ATTRIBUTES----------
FIELD,VALUE,UNIT
YEAR,2022
MONTH,06
DAY,25
TIME,03:08:29,Local Time
PLOT,2,#
TEST NUMBER,146,#
HEIGHT,74.8,cm
BARCODE,
LATITUDE,0.0000000,angular degrees
LONGITUDE,0.0000000,angular degrees
----------OPTIONAL DATA----------
PRE_TEST_NOTE_1,S13
PRE_TEST_NOTE_2,
PRE_TEST_NOTE_3,
PRE_TEST_NOTE_4,
PRE_TEST_NOTE_5,
POST_TEST_NOTE_1,
POST_TEST_NOTE_2,
POST_TEST_NOTE_3,
POST_TEST_NOTE_4,
POST_TEST_NOTE_5,
BREAK_HEIGHT,N/A,cm
LCA_WEIGTH,0,g
----------SENSOR CALIBRATION DATA (ADC*A + B = stored_value)------
SENSOR,A,B,UNIT,ID
LOAD_X,0.029285919413946978,-1.6785281367782972,Pounds,loadx1
LOAD_Y,1.2799672328388392,-3.2800440308728036,Pounds,loady1
IMU,1,0,Deg,imu1
POT,0.01173555874299126,-62.50358586517143,Deg,pot1
----------TEST DATA-----------
TIME (milliseconds),ANGLE_POT,ANGLE_IMU,LOAD_X,LOAD_Y
76.86,92.535,-0.523,0.9572,0.0
127.50999999999999,92.711,0.666,1.2208,0.0
135.408,92.77,-0.149,1.2501,0.0
142.893,92.817,-0.523,1.2793,0.0
149.612,92.793,0.518,1.3379,0.0
154.737,92.817,1.179,1.3672,0.0
159.815,92.91,0.813,1.3965,0.0
164.885,92.84,0.297,1.4551,0.0
169.95,92.863,0.592,1.4551,0.0
175.034,92.84,-0.149,1.4844,0.0
180.09,92.875,0.518,1.5136,0.0
185.24699999999999,92.91,0.371,1.5136,0.0
190.33899999999997,92.887,0.886,1.5722,0.0
195.474,92.887,1.398,1.6601,0.0
200.544,92.91,1.179,1.6894,0.0
205.69899999999998,92.957,1.033,1.6601,0.0
210.76399999999998,92.969,0.813,1.7186,0.0
215.827,92.887,0.813,1.7479,0.0
220.89499999999998,92.934,1.543,1.7772,0.0
225.975,93.028,1.688,1.7772,0.0
231.012,92.957,1.906,1.8358,0.0
236.07999999999998,92.946,1.325,1.8358,0.0
241.135,93.004,1.471,1.8651,0.0
246.206,93.004,1.179,1.9529,0.0
251.282,93.04,1.471,1.9529,0.0
256.356,93.051,1.398,1.9822,0.0
261.399,93.122,1.179,2.0115,0.0
266.55799999999994,93.086,1.688,2.0701,0.0
271.62399999999997,93.075,1.252,2.0994,0.0
