----------META DATA----------
SOFTWARE VERSION,2.3.0
DEVICE MAC ADDRESS,b8:27:eb:11:33:db
DEVICE OPERATOR,AL+CA
----------TEST ATTRIBUTES----------
FIELD,VALUE,UNIT
YEAR,2022
MONTH,06
DAY,25
TIME,01:53:23,Local Time
PLOT,1001,#
TEST NUMBER,59,#
HEIGHT,76.6,cm
BARCODE,
LATITUDE,0.0000000,angular degrees
LONGITUDE,0.0000000,angular degrees
----------OPTIONAL DATA----------
PRE_TEST_NOTE_1,Med lab Half length
PRE_TEST_NOTE_2,s05
PRE_TEST_NOTE_3,
PRE_TEST_NOTE_4,
PRE_TEST_NOTE_5,
POST_TEST_NOTE_1,
POST_TEST_NOTE_2,
POST_TEST_NOTE_3,
POST_TEST_NOTE_4,
POST_TEST_NOTE_5,
BREAK_HEIGHT,N/A,cm
LCA_WEIGTH,0,g
----------SENSOR CALIBRATION DATA (ADC*A + B = stored_value)------
SENSOR,A,B,UNIT,ID
LOAD_X,0.028949269317560866,-1.3346983708123412,Pounds,loadx1
LOAD_Y,1.2799672328388392,-3.2800440308728036,Pounds,loady1
IMU,1,0,Deg,imu1
POT,0.011885895404120442,-64.83755942947695,Deg,pot1
----------TEST DATA-----------
TIME (milliseconds),ANGLE_POT,ANGLE_IMU,LOAD_X,LOAD_Y
75.182,92.294,-1.887,3.0077,0.0
108.106,92.318,-0.823,3.0366,0.0
113.607,92.318,-0.748,3.0945,0.0
118.741,92.353,-0.224,3.0945,0.0
123.759,92.365,-0.748,3.0656,0.0
129.039,92.377,-0.075,3.0656,0.0
134.079,92.389,-0.748,3.1235,0.0
139.224,92.389,-0.974,3.0656,0.0
144.323,92.377,-1.05,3.0945,0.0
149.37599999999998,92.389,-0.823,3.1524,0.0
154.48299999999998,92.425,-1.581,3.2103,0.0
159.563,92.425,-0.149,3.1814,0.0
164.66,92.425,-0.748,3.1814,0.0
169.76,92.437,-0.899,3.2682,0.0
174.871,92.425,-1.887,3.2103,0.0
