----------META DATA----------
SOFTWARE VERSION,2.3.0
DEVICE MAC ADDRESS,b8:27:eb:11:33:db
DEVICE OPERATOR,AL+CA
----------TEST ATTRIBUTES----------
FIELD,VALUE,UNIT
YEAR,2022
MONTH,06
DAY,25
TIME,02:46:27,Local Time
PLOT,1001,#
TEST NUMBER,177,#
HEIGHT,76.6,cm
BARCODE,
LATITUDE,0.0000000,angular degrees
LONGITUDE,0.0000000,angular degrees
----------OPTIONAL DATA----------
PRE_TEST_NOTE_1,Med lab Half length
PRE_TEST_NOTE_2,s16
PRE_TEST_NOTE_3,
PRE_TEST_NOTE_4,
PRE_TEST_NOTE_5,
POST_TEST_NOTE_1,
POST_TEST_NOTE_2,
POST_TEST_NOTE_3,
POST_TEST_NOTE_4,
POST_TEST_NOTE_5,
BREAK_HEIGHT,N/A,cm
LCA_WEIGTH,0,g
----------SENSOR CALIBRATION DATA (ADC*A + B = stored_value)------
SENSOR,A,B,UNIT,ID
LOAD_X,0.028949269317560866,-1.3346983708123412,Pounds,loadx1
LOAD_Y,1.2799672328388392,-3.2800440308728036,Pounds,loady1
IMU,1,0,Deg,imu1
POT,0.011885895404120442,-64.83755942947695,Deg,pot1
----------TEST DATA-----------
TIME (milliseconds),ANGLE_POT,ANGLE_IMU,LOAD_X,LOAD_Y
77.376,87.409,-4.47,1.1549,0.0
125.641,87.397,-4.71,1.2418,0.0
131.259,87.433,-5.357,1.2128,0.0
136.52999999999997,87.421,-4.871,1.2418,0.0
141.71,87.433,-5.439,1.2418,0.0
146.952,87.421,-4.23,1.2128,0.0
152.172,87.456,-5.439,1.2418,0.0
157.40599999999998,87.445,-4.871,1.2707,0.0
162.563,87.456,-4.71,1.2707,0.0
167.794,87.445,-5.033,1.2707,0.0
172.939,87.456,-4.63,1.2997,0.0
178.099,87.468,-4.47,1.2707,0.0
183.224,87.445,-4.23,1.2707,0.0
188.398,87.48,-3.675,1.2707,0.0
193.546,87.492,-3.912,1.3286,0.0
