----------META DATA----------
SOFTWARE VERSION,2.3.0
DEVICE MAC ADDRESS,b8:27:eb:11:33:db
DEVICE OPERATOR,AL+CA
----------TEST ATTRIBUTES----------
FIELD,VALUE,UNIT
YEAR,2022
MONTH,06
DAY,25
TIME,02:40:06,Local Time
PLOT,1001,#
TEST NUMBER,161,#
HEIGHT,76.6,cm
BARCODE,
LATITUDE,0.0000000,angular degrees
LONGITUDE,0.0000000,angular degrees
----------OPTIONAL DATA----------
PRE_TEST_NOTE_1,Med lab Half length
PRE_TEST_NOTE_2,s14
PRE_TEST_NOTE_3,
PRE_TEST_NOTE_4,
PRE_TEST_NOTE_5,
POST_TEST_NOTE_1,
POST_TEST_NOTE_2,
POST_TEST_NOTE_3,
POST_TEST_NOTE_4,
POST_TEST_NOTE_5,
BREAK_HEIGHT,N/A,cm
LCA_WEIGTH,0,g
----------SENSOR CALIBRATION DATA (ADC*A + B = stored_value)------
SENSOR,A,B,UNIT,ID
LOAD_X,0.028949269317560866,-1.3346983708123412,Pounds,loadx1
LOAD_Y,1.2799672328388392,-3.2800440308728036,Pounds,loady1
IMU,1,0,Deg,imu1
POT,0.011885895404120442,-64.83755942947695,Deg,pot1
----------TEST DATA-----------
TIME (milliseconds),ANGLE_POT,ANGLE_IMU,LOAD_X,LOAD_Y
76.459,92.021,-1.05,2.255,0.0
108.68399999999998,92.021,-0.598,2.3419,0.0
114.198,92.009,-0.673,2.3998,0.0
119.32799999999999,92.068,-0.899,2.3998,0.0
124.53999999999999,92.068,-0.673,2.4287,0.0
129.629,92.068,-0.974,2.3998,0.0
134.754,92.056,-0.298,2.4577,0.0
139.757,92.104,-0.149,2.4287,0.0
144.84900000000002,92.104,-0.075,2.3708,0.0
149.892,92.08,-0.0,2.4866,0.0
154.95899999999997,92.128,-0.224,2.4287,0.0
160.00499999999997,92.116,-0.673,2.4866,0.0
165.06799999999998,92.151,-0.373,2.5156,0.0
170.125,92.128,-1.125,2.5156,0.0
